reactants	products	set	tanimoto	possible_products
NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	NC(CCC(=O)NC(CSC1C=Cc2c(cc3ccc4cccc5ccc2c3c45)C1O)C(=O)NCC(=O)O)C(=O)O	train	0.4166666666666667	NC(CCC(=O)NC(CSCC(=O)Cl)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(C[SH]1CC1)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CSC1C(Br)=CC=CC1O)C(=O)NCC(=O)O)C(=O)O.CCCCCC(O)C(CC=O)SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O.NC(CCC(=O)NC(CSC1c2ccccc2C=CC1O)C(=O)NCC(=O)O)C(=O)O.CCCCCC=CCC=CC=CC=CC(SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C(O)CCCC(=O)O.NC(CCC(=O)NC(CSCC(=O)SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CS)C(=O)O)C(=O)O.NC(CCC(=O)NC(CSC1c2cc3ccccc3c3ccc4cccc(c4c23)C1O)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)O)C(=O)O.CC(O)C(=O)SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O.NC(CCC(=O)NC(CSC(=O)CCl)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CSC1C=CC(Br)=CC1O)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CSC=O)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CSC(Cl)=CCl)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CSc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CSC1C=Cc2c(cc3ccc4cccc5ccc2c3c45)C1O)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CSCC=O)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CSC(O)C(Cl)Cl)C(=O)NCC(=O)O)C(=O)O.NC(CS)C(=O)NCC(=O)O.NC(CCC(=O)NC(CSCO)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CSC1C=Cc2ccccc2C1O)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CSC1CCOP(=O)(N(CCCl)CCCl)N1)C(=O)NCC(=O)O)C(=O)O.COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)C1C(O2)OC(SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C1O.CSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O.NC(CCC(=O)NC(CSSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O
CC(=O)NCCCNCCCCNCCCN	CC(=O)NCCC=O	train	0.4333333333333333	NCCCCNCCCN.CC(=O)NCCCNCCCCN.NCCCNCCCCNCCCN.CC(=O)NCCC=O.CC(=O)NCCCNCCCCNCCCNC(C)=O
NC(Cc1c[nH]c2ccccc12)C(=O)O	NC(Cc1ccc(O)cc1)C(=O)O	train	0.4	NC(Cc1c[nH]c2ccccc12)C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)O.NC(CS)C(=O)O.CNC(Cc1c[nH]c2ccccc12)C(=O)O.[H]N=C(N)NCCCC(N)C(=O)O.N=C(Cc1c[nH]c2ccccc12)C(=O)O.NC(CC(=O)c1ccccc1NC=O)C(=O)O.[H]NC(=O)CCC(N)C(=O)O.O=C(O)C1Cc2c([nH]c3ccccc23)C(C(O)C(O)C(O)C(O)CO)N1.O=C(O)C(=O)Cc1c[nH]c2ccccc12.NC(Cc1cnc[nH]1)C(=O)O.NCCc1c[nH]c2ccccc12.CC(N)C(=O)O.NC(CCO)C(=O)O.CSCCC(N)C(=O)O.CC(C)C(N)C(=O)O.NC(Cc1ccccc1)C(=O)O.NC(CO)C(=O)O.Nc1c(O)cccc1C(=O)CC(N)C(=O)O.NC(Cc1ccc(O)cc1)C(=O)O.CCC(C)C(N)C(=O)O.NCCCCC(N)C(=O)O.NCCCC(N)C(=O)O.CC(O)C(N)C(=O)O.NC(Cc1c[nH]c2ccc(O)cc12)C(=O)O.CC(C)CC(NC(=O)CNC(=O)C(N)Cc1c[nH]c2ccccc12)C(=O)O.CC1OC(CO)C(OP(=O)(O)OCC2OC(C)C(O)C2OP(=O)(O)OCC2OC(n3cnc4c(N)ncnc43)C(OC(=O)C(N)Cc3c[nH]c4ccccc34)C2O)C1O.CC(C)CC(N)C(=O)O
CC(=O)OCC(COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1N)OC(C)=O	CC(=O)NC1C(OC2C(O)C(O)C(O)C(O)C2OP(=O)(O)OCC(COC(C)=O)OC(C)=O)OC(CO)C(O)C1O	train	0.7777777777777778	NC1C(OC2C(O)C(O)C(O)C(O)C2O)OC(CO)C(O)C1O.CC(=O)NC1C(OC2C(O)C(O)C(O)C(O)C2OP(=O)(O)OCC(COC(C)=O)OC(C)=O)OC(CO)C(O)C1O
CCC(O)C=CC=CCC=CCC=CCC=CCCCC(=O)O	CCC(O)C=CC=CCC=CCC=CC=CC(CCCC(=O)O)OO	train	0.6666666666666666	CCC(O)C=CC=CCC=CC=CC=CC1OC1CCCC(=O)O.CCC(O)C=CC=CCC=CCC=CC=CC(CCCC(=O)O)OO.CCC=CCC=CCC=CCC=CCC=CCCCC(=O)O
Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1	CC1OC(COP(=O)(O)OC2C(COP(=O)(O)OC3C(COP(=O)(O)O)OC(C)C3O)OC(C)C2O)C(O)C1O	train	0.3043478260869565	Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)OC3OC(CO)C(O)C(O)C3O)C(O)C2O)c(=O)[nH]1.Nc1nc2c(ncn2C2CC(O)C(COP(=O)(O)OP(=O)(O)O)O2)c(=O)[nH]1.Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)O)C(OP(=O)(O)OP(=O)(O)O)C2O)c(=O)[nH]1.CC1OC(COP(=O)(O)OC2C(COP(=O)(O)OC3C(COP(=O)(O)O)OC(C)C3O)OC(C)C2O)C(O)C1O.Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1.Nc1nc2c(ncn2C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1.CC1OC(OP(=O)(O)OP(=O)(O)OCC2OC(n3cnc4c(=O)[nH]c(N)nc43)C(O)C2O)C(O)C(O)C1O
CCCC(=O)CC(=O)SC	CSC(=O)CC(=O)O	train	0.5	CCCC(O)CC(=O)SC.CSC(=O)CC(=O)O.CCCC(=O)SC
CCCCCC(C=CC=O)OO	CCCCCC(=O)C=CC=O	train	0.3888888888888889	CCCCCC(=O)C=CC=O
C=C(CCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C)C(C)C	CC(C)C(C)CCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C	train	0.7857142857142857	CC(C)C(C)CCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C.C=C(CCC(C)C1CCC2C3=CC=C4CC(O)CCC4(C)C3CCC21C)C(C)C
[H]NC(=O)CCC(N)C(=O)O	CCC(C)C(N)C(=O)O	train	0.3103448275862069	NCCCCC(N)C(=O)O.CC(C)CC(N)C(=O)O.NC(Cc1ccc(O)cc1)C(=O)O.NC(Cc1ccccc1)C(=O)O.NC(CS)C(=O)O.[H]N=C(O)CCC(=O)C(=O)O.NC(CO)C(=O)O.NCCCC(N)C(=O)O.CCC(C)C(N)C(=O)O.CC(O)C(N)C(=O)O.[H]NC(=O)CC(N)C(=O)O.NC(CCC(=O)O)C(=O)O.NC(Cc1c[nH]c2ccccc12)C(=O)O.[H]NC(=O)NCCCC(N)C(=O)O.NCC(=O)O.CC(N)C(=O)O.[H]N=C(N)NCCCC(N)C(=O)O
O=C(O)C(=O)C(O)COP(=O)(O)O	NC(C(=O)O)C(O)COP(=O)(O)O	train	0.5	NC(C(=O)O)C(O)COP(=O)(O)O
O=C(O)C(=O)COP(=O)(O)O	NC(COP(=O)(O)O)C(=O)O	train	0.4137931034482758	O=C(O)C(O)COP(=O)(O)O.NC(COP(=O)(O)O)C(=O)O
O=C(O)CCC1NC=NC1=O	O=C(O)C=Cc1c[nH]cn1	train	0.2093023255813953	O=C(O)C=Cc1c[nH]cn1
[H]N=C(O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1	[H]N=C(O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1	train	0.6	[H]N=C(O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1
CSCCC(NC(=O)C(N)Cc1c[nH]c2ccccc12)C(=O)NC(C(=O)O)C(C)C	NC(Cc1c[nH]c2ccccc12)C(=O)O	train	0.5263157894736842	NC(Cc1c[nH]c2ccccc12)C(=O)O
COC1OC(CO)C(O)C(OC2OC(CO)C(O)C(OC3OC(CO)C(O)C(O)C3O)C2OC2OC(C)C(O)C(O)C2O)C1NC(C)=O	COC1OC(CO)C(OC2OC(C)C(O)C(O)C2O)C(OC2OC(CO)C(O)C(OC3OC(CO)C(O)C(O)C3O)C2OC2OC(C)C(O)C(O)C2O)C1NC(C)=O	train	0.9387755102040816	COC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2OC2OC(C)C(O)C(O)C2O)C1NC(C)=O.COC1OC(CO)C(OC2OC(C)C(O)C(O)C2O)C(OC2OC(CO)C(O)C(OC3OC(CO)C(O)C(O)C3O)C2OC2OC(C)C(O)C(O)C2O)C1NC(C)=O
CC(=O)NC1C(O)CC(O)(C(=O)O)OC1C(O)C(O)COP(=O)(O)O	CC(=O)NC1C(O)CC(O)(C(=O)O)OC1C(O)C(O)CO	train	0.7058823529411765	CC(=O)NC1C(O)CC(O)(C(=O)O)OC1C(O)C(O)CO.CC(=O)NC1C(O)OC(COP(=O)(O)O)C(O)C1O
O=P(O)(O)OC(CO)CO	O=P(O)(O)OCC(O)CO	train	0.4230769230769231	O=P(O)(O)OCC(O)CO
C=C(C)CCOP(=O)(O)OP(=O)(O)O	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)(O)O	train	0.425	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)(O)O.CC(C)=CCOP(=O)(O)OP(=O)(O)O.CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)(O)O.O=P(O)(O)OP(=O)(O)O.CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)(O)O.CC(O)(CCOP(=O)(O)OP(=O)(O)O)CC(=O)O.CC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)(O)O
Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1	CC1OC(OP(=O)(O)OP(=O)(O)OCC2OC(n3cnc4c(=O)[nH]c(N)nc43)C(O)C2O)C(O)C(O)C1O	train	0.7647058823529411	Nc1nc2c(ncn2C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1.Nc1nc2c(c(=O)[nH]1)NC1C(N2)OC2COP(=O)(O)OC2C1(O)O.Nc1nc(NC2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(NC=O)c(=O)[nH]1.Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(=O)[nH]c(N)nc54)C(O)C3O)C(O)C2O)c(=O)[nH]1.Nc1nc2c(c(=O)[nH]1)N=C(C(O)C(O)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)CN2.Nc1nc2c(c(=O)[nH]1)NC1N2C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C1(O)C2O.Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1.Nc1nc2c(ncn2C2OC3COP(=O)(O)OC3C2O)c(=O)[nH]1.CC1OC(OP(=O)(O)OP(=O)(O)OCC2OC(n3cnc4c(=O)[nH]c(N)nc43)C(O)C2O)C(O)C(O)C1O.Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)OC3OC(CO)C(O)C(O)C3O)C(O)C2O)c(=O)[nH]1.CC1OC(COP(=O)(O)OC2C(COP(=O)(O)OC3C(COP(=O)(O)O)OC(C)C3O)OC(C)C2O)C(O)C1O
O=CC(O)COP(=O)(O)O	O=CC(O)C(O)COP(=O)(O)O	train	0.6296296296296297	O=P(O)(O)OCC1OC(O)(CO)C(O)C1O.O=C(CO)COP(=O)(O)O.O=C(OP(=O)(O)O)C(O)COP(=O)(O)O.O=C(CO)C(O)C(O)COP(=O)(O)O.O=P(O)(O)OCC1OC(O)CC1O.O=CC(O)CO.O=CC(O)C(O)COP(=O)(O)O.O=P(O)(O)OCC1OC(O)(COP(=O)(O)O)C(O)C1O
CC(O)=NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(O)nc3=O)C(O)C2O)OC(CO)C(O)C1O	O=c1nc(O)ccn1C1OC(COP(=O)(O)O)C(O)C1O	train	0.5757575757575758	CC(=O)NC1C(O)OC(CO)C(O)C1O.O=c1nc(O)ccn1C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O.CC(O)=NC1C(O)OC(CO)C(O)C1OC1OC(C(=O)O)=CC(O)C1O.O=c1nc(O)ccn1C1OC(COP(=O)(O)O)C(O)C1O
CCC(C)C(N)C(=O)O	CCC(C)C(N=C(C)O)C(=O)O	train	0.4482758620689655	NCC(=O)O.NC(Cc1ccc(O)cc1)C(=O)O.CCC(C)C(=O)C(=O)O.CC(N)C(=O)O.NC(Cc1ccccc1)C(=O)O.CC(C)CC(N)C(=O)O.CSCCC(N)C(=O)O.CC(C)C(N)C(=O)O.CCC(C)C(N=C(C)O)C(=O)O.NC(Cc1c[nH]c2ccccc12)C(=O)O.[H]NC(=O)CC(N)C(=O)O.[H]N=C(N)NCCCC(N)C(=O)O.[H]NC(=O)CCC(N)C(=O)O.NC(Cc1cnc[nH]1)C(=O)O.NCCCC(N)C(=O)O.NCCCCC(N)C(=O)O.NC(CO)C(=O)O
CCCCCCCCCCCCCCCCCCCCCC(=O)O	O=C(O)CCCCCCCCCCCCCCCCCCCCC(=O)O	train	0.7058823529411765	O=C(O)CCCCCCCCCCCCCCCCCCCCC(=O)O
CC(=O)OCC(COP(=O)(O)OCCN)OC(C)=O	CC(=O)OC(CO)COP(=O)(O)OCCN	train	0.7837837837837838	CC(=O)OCC(COP(=O)(O)O)OC(C)=O.CC(=O)OCC(O)COP(=O)(O)OCCN.CNCCOP(=O)(O)OCC(COC(C)=O)OC(C)=O.CC(=O)OC(CO)COP(=O)(O)OCCN.CC(=O)OCC(CO)OC(C)=O.CC(=O)OCC(COP(=O)(O)OCC(N)C(=O)O)OC(C)=O
CCCCCC(O)C=CC1C2CC(OO2)C1CCCCCCC(=O)O	CCCCCC(O)C=CC1C(O)CC(=O)C1CCCCCCC(=O)O	train	0.5789473684210527	CCCCCC(O)C=CC1C(O)CC(=O)C1CCCCCCC(=O)O
Nc1ncnc2c1ncn2C1OC2COP(=O)(O)OC2C1O	Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O	train	0.4925373134328358	Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O
CC(O)C(N)C(=O)O	CC(O)=NC(C(=O)O)C(C)O	train	0.3846153846153846	CC(C)CC(N)C(=O)O.NC(Cc1cnc[nH]1)C(=O)O.NCCCCC(N)C(=O)O.CSCCC(N)C(=O)O.[H]NC(=O)NCCCC(N)C(=O)O.[H]NC(=O)CCC(N)C(=O)O.[H]NC(=O)CC(N)C(=O)O.CC(O)C(N)C(=O)OC1C(COP(=O)(O)OC2C(COP(=O)(O)OC3C(CO)OC(C)C3O)OC(C)C2O)OC(C)C1O.NC(CO)C(=O)O.NC(CCO)C(=O)O.CC(N)C(=O)O.NC(Cc1ccccc1)C(=O)O.CC(O)=NC(C(=O)O)C(C)O.NC(Cc1c[nH]c2ccccc12)C(=O)O.CCC(=O)C(=O)O.NC(CS)C(=O)O.CC(C)C(N)C(=O)O.NCC(=O)O.NCCCC(N)C(=O)O
CC(C)CCCC(C)C1CCC2C3C(O)CC4CC(=O)CCC4(C)C3CC(O)C12C	CC(C)CCCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C	train	0.7413793103448276	CC(C)CCCC(C)C1CCC2C3C(O)CC4=CC(=O)CCC4(C)C3CC(O)C12C.CC(C)CCCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C
Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C)c2cc1C	Cc1cc2c(cc1C)N(C)c1[nH]c(=O)[nH]c(=O)c1N2	train	0.2692307692307692	Cc1cc2c(cc1C)N(C)c1[nH]c(=O)[nH]c(=O)c1N2
OCC(O)C(O)C(O)C(O)CO	O=P(O)(O)OC(C(O)CO)C(O)C(O)CO	train	0.4166666666666667	O=C(CO)C(O)C(O)C(O)CO.OCC(O)C(O)C(O)C(O)COC1OC(CO)C(O)C(O)C1O.O=P(O)(O)OC(C(O)CO)C(O)C(O)CO
COC1=C(C)C2OC(O)(c3c(C)c(C)c(C)c(C)c3C)C=C(C)C2C(OC)=C1C	COC1=C(C)CC(C(C)=CC(=O)c2c(C)c(C)c(C)c(C)c2C)C(OC)=C1C	train	0.2711864406779661	COC1=C(C)CC(C(C)=CC(=O)c2c(C)c(C)c(C)c(C)c2C)C(OC)=C1C
[H]N=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(O)n1	[H]N=c1ccn(C2OC(COP(=O)(O)OC3(C(=O)O)CC(O)C(N=C(O)CO)C(C(O)C(O)CO)O3)C(O)C2O)c(O)n1	train	0.5375	[H]N=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OCCN)C(O)C2O)c(O)n1.[H]N=c1ccn(C2OC(COP(=O)([O-])OP(=O)(O)OCC[N+](C)(C)C)C(O)C2O)c(O)n1.[H]N=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(O)n1.[H]N=c1ccn(C2OC(COP(=O)(O)OC3(C(=O)O)CC(O)C(N=C(O)CO)C(C(O)C(O)CO)O3)C(O)C2O)c(O)n1.CC(=O)OCC(COP(=O)(O)OP(=O)(O)OCC1OC(n2ccc(N)nc2=O)C(O)C1O)OC(C)=O.[H]N=c1ccn(C2OC(COP(=O)(O)OC3(C(=O)O)CC(O)C(N=C(C)O)C(C(O)C(O)CO)O3)C(O)C2O)c(O)n1
NC(CCC(=O)NC(CSC1C(Br)=CC=CC1O)C(=O)NCC(=O)O)C(=O)O	NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	train	0.5084745762711864	NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O
CC(O)(CCOP(=O)(O)O)CC(=O)O	CC(O)(CCO)CC(=O)O	train	0.5161290322580645	CC(O)(CCOP(=O)(O)OP(=O)(O)O)CC(=O)O.CC(O)(CCO)CC(=O)O
CCC(NC(C)=O)C(=O)O	CC(=O)O	train	0.2857142857142857	CC(=O)O
COc1ccc(NC=O)c(C(=O)CCNC(C)=O)c1	COc1ccc2[nH]cc(CCNC(C)=O)c2c1	train	0.4107142857142857	COc1ccc(N)c(C(=O)CCNC(C)=O)c1.COc1ccc2[nH]cc(CCNC(C)=O)c2c1
CC12CCC3C(CCC4=CC(=O)CCC43C=O)C1CCC2=O	CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O	train	0.3859649122807017	CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O.CC12CCC3C(CCC4=CC(=O)CCC43CO)C1CCC2=O
O=P(O)(O)OC1CC(O)C(CO)O1	O=P(O)(O)OCC1OC(O)CC1O	train	0.4594594594594595	O=P(O)(O)OCC1OC(O)CC1O.OCC1OC(O)CC1O
[H]NC(=O)CCC(N)C(=O)O	CC(O)C(N)C(=O)O	train	0.2962962962962963	NCCCCC(N)C(=O)O.CC(C)CC(N)C(=O)O.NC(Cc1ccc(O)cc1)C(=O)O.NC(Cc1ccccc1)C(=O)O.NC(CS)C(=O)O.[H]N=C(O)CCC(=O)C(=O)O.NC(CO)C(=O)O.NCCCC(N)C(=O)O.CCC(C)C(N)C(=O)O.CC(O)C(N)C(=O)O.[H]NC(=O)CC(N)C(=O)O.NC(CCC(=O)O)C(=O)O.NC(Cc1c[nH]c2ccccc12)C(=O)O.[H]NC(=O)NCCCC(N)C(=O)O.NCC(=O)O.CC(N)C(=O)O.[H]N=C(N)NCCCC(N)C(=O)O
CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCc1cccc(O)c1O	COc1cccc(CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)c1O	train	0.725	COc1cccc(CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)c1O
CC(=O)OCC(COP(=O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1O)OC(C)=O	CC(=O)OCC(COP(=O)(O)OC1C(O)C(O)C(O)C(OP(=O)(O)O)C1O)OC(C)=O	train	0.951219512195122	CC(=O)OCC(COP(=O)(O)OC1C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1O)OC(C)=O.CC(=O)OCC(COP(=O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(O)C1O)OC(C)=O.O=P(O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1O.CC(=O)OCC(CO)OC(C)=O.CC(=O)OCC(COP(=O)(O)OC1C(O)C(O)C(O)C(OP(=O)(O)O)C1O)OC(C)=O
[H]N=C(N)NCCCC(N)C(=O)O	[H]N=C(N)NCCCC(N)C(=O)NC(C)C(=O)NC(C)C(=O)O	train	0.6388888888888888	CC(C)C(N)C(=O)O.NC(Cc1cnc[nH]1)C(=O)O.CC(C)CC(N)C(=O)O.NCCCCC(N)C(=O)O.NC(Cc1c[nH]c2ccccc12)C(=O)O.CC(N)C(=O)O.N=C(N)NCCCCN.NCCCC(N)C(=O)O.NC(Cc1ccccc1)C(=O)O.NC(Cc1ccc(O)cc1)C(=O)O.[H]N=C(N)NCCCC(N)C(=O)NCC(=O)NCC(=O)O.[H]N=C(N)NCCCC(N)C(=O)NC(C)C(=O)NC(C)C(=O)O.CCC(C)C(N)C(=O)O.[H]NC(=O)NCCCC(N)C(=O)O.[H]NC(=O)CCC(N)C(=O)O.[H]NC(=O)CC(N)C(=O)O.[H]N=C(N)NCCCC(=O)C(=O)O.NC(CS)C(=O)O
Nc1c2ncn3c2nc[n+]1C1OC(COP(=O)([O-])OP(=O)(O)OCC2OC3C(O)C2O)C(O)C1O	Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OCC2OC(O)C(O)C2O)C(O)C1O	train	0.3292682926829268	Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OCC2OC(O)C(O)C2O)C(O)C1O.NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1
CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCc1cccc(O)c1O	COc1cccc(CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)c1O	train	0.725	COc1cccc(CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)c1O
CC(CCC(O)=NCCS(=O)(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C	CC(CCC(O)=NCCS(=O)(=O)O)C1CCC2C3CCC4CC(OS(=O)(=O)O)CCC4(C)C3CCC12C	train	0.78125	CC(CCC(O)=NCCS(=O)(=O)O)C1CCC2C3CCC4CC(OS(=O)(=O)O)CCC4(C)C3CCC12C
OC1CC2CCCCC2C2CCC3CCCC3C12	O=S(=O)(O)OC1CC2CCCCC2C2CCC3CCCC3C12	train	0.5263157894736842	O=C1CC2CCCCC2C2CCC3CCCC3C12.O=C(O)C1OC(OC2CC3CCCCC3C3CCC4CCCC4C23)C(O)C(O)C1O.O=S(=O)(O)OC1CC2CCCCC2C2CCC3CCCC3C12
CC(NC(=O)C(C)NC(=O)CCC(N)C(=O)O)C(=O)O	CC(N)C(=O)NC(C)C(=O)O	train	0.53125	CC(N)C(=O)NC(C)C(=O)O
CC(=O)ONc1c(C)c(C)c(C)c(C)c1C	Cc1c(C)c(C)c(NO)c(C)c1C	train	0.375	Cc1c(C)c(C)c(NO)c(C)c1C
CC(O)C(NC(=O)C(N)CCC(=O)O)C(=O)NC(CCCCN)C(=O)O	NCCCCC(N)C(=O)O	train	0.3863636363636363	NCCCCC(N)C(=O)O
CN(CC(=O)O)C(=O)CN	CNCC(=O)O	train	0.2592592592592592	CNCC(=O)O
O=c1ccn(C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1	CC(=O)NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)OC(CO)C(O)C1O	train	0.5671641791044776	O=C(O)c1cc(=O)[nH]c(=O)n1C1OC(COP(=O)(O)O)C(O)C1O.O=c1ccn(C2OC(CO)C(O)C2O)c(=O)[nH]1.O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1.CC(=O)NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)OC(CO)C(O)C1O.O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1.O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OC3OC(CO)C(O)C(O)C3O)C(O)C2O)c(=O)[nH]1.O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OCC3OC(n4ccc(=O)[nH]c4=O)C(O)C3O)C(O)C2O)c(=O)[nH]1
C[S+](CCC(N)C(=O)O)CC1OC(n2cnc3c(N)ncnc32)C(O)C1O	Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O	train	0.6774193548387096	Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O.C[S+](CCCN)CC1OC(n2cnc3c(N)ncnc32)C(O)C1O
