parent_smiles	parent_name	child_name	child_smiles	set
O=C(/C=C/c1ccccc1O)c1ccccc1	2-Hydroxychalcone	2-Hydroxychalcone, 2-OH glucuronide	O=C(/C=C/c1ccccc1O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)c1ccccc1	train
O=C1CC(c2ccccc2)Oc2cc(O)ccc21	7-Hydroxyflavanone	Flavanone 7-O-glucuronide	O=C1CC(c2ccccc2)Oc2cc(O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)ccc21	train
Oc1ccc(Cl)cc1	4-Chlorophenol		O=C(O)[C@H]1OC(Oc2ccc(Cl)cc2)[C@H](O)[C@@H](O)[C@@H]1O	train
O=c1oc2cc(O)ccc2c(-c2ccccc2)c1-c1ccccc1	3,4-Diphenyl-7-hydroxycoumarin	3,4-Diphenyl-7-hydroxycoumarin, 7-OH-glucuronide	O=C(O)[C@H]1O[C@@H](Oc2ccc3c(-c4ccccc4)c(-c4ccccc4)c(=O)oc3c2)[C@H](O)[C@@H](O)[C@@H]1O	train
CCNc1ncn(Cc2ccc(OC)c(OC3CCCC3)c2)c2nc(C(C)C)nc1-2	v11294		CCNc1ncn(Cc2ccc(OC)c(OC3CCCC3)c2)c2nc(C(C)(C)O)nc1-2	train
CN(C)S(=O)(=O)CCN=C(O)N(CCCl)N=O	tauromustine		CN(C)S(=O)(=O)CCNC(O)=NCCCl	train
CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC	Perindopril		CCC(NC(C)C(=O)N1[C@H](C(=O)O[C@]2(C(=O)O)O[C@H](C)[C@@H](O)[C@H](O)[C@H]2O)C[C@@H]2CCCC[C@@H]21)C(=O)O	train
Cc1cccc(C)c1	m-xylene	2,4-Dimethylphenol	Cc1ccc(O)c(C)c1	train
Cc1nccc2c3ccccc3n(-c3ccc(NO)cc3)c12	N-hydroxy-aminophenylharman		CC(=O)ONc1ccc(-n2c3ccccc3c3ccnc(C)c32)cc1	train
CCOc1cc2oc(=O)ccc2cc1O	3-OH-7-ethoxycourmarin	3-OH-7-ethoxycourmarin O-glucuronide	CCOc1cc2oc(=O)ccc2cc1O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O	train
COc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@H]4[C@@H](C2)N(C)CC[C@@]341	dihydrocodeine		COc1ccc2c3c1OC1C(O)CCC4C(C2)NCCC341	train
ONc1ccc(-n2c3ccccc3c3ccncc32)cc1	N-hydroxy-aminophenylnorharman		CC(=O)ONc1ccc(-n2c3ccccc3c3ccncc32)cc1	train
O=[P@]1(NCCCl)OCCCN1CCCl	l-ifosfamide	chloroacetaldehyde	O=CCCl	train
C/C=C(/C)C(=O)O[C@H]1Cc2cc3ccc(=O)oc3cc2OC1(C)C	decursinol angelate		CC1OC1(C)C(=O)OC1Cc2cc3ccc(=O)oc3cc2OC1(C)C	train
ICCCc1ccccc1	1-iodo-3-phenylpropane	3-phenylpropyl-glutathione	N[C@@H](CCC(O)=N[C@@H](CSCCCc1ccccc1)C(O)=NCC(=O)O)C(=O)O	train
CCCCCCCCCCCCCCCC(=O)O	palmitic acid		CC(O)CCCCCCCCCCCCCC(=O)O	train
Cc1nccc2c1[nH]c1cc(O)ccc12	6-OH-harmaline		Cc1nccc2c1[nH]c1cc(OS(=O)(=O)O)ccc12	train
Oc1ccc2ccccc2c1/N=N/c1ccccc1	Sudan I	Aniline	Nc1ccccc1	train
CC(=O)c1ccc(O)cc1	4-Hydroxyacetophenone		CC(=O)c1ccc(OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc1	train
O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12	raloxifene		O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)c(O)c2)sc2cc(O)ccc12	train
O=[N+]([O-])c1ccc(O)cc1	4-Nitrophenol		O=C(O)[C@H]1OC(Oc2ccc([N+](=O)[O-])cc2)[C@H](O)[C@@H](O)[C@@H]1O	train
O=C1c2ccccc2-c2ccc(NO)c3cccc1c23	N-OH-ABA		O=C1c2ccccc2-c2ccc(NOS(=O)(=O)O)c3cccc1c23	train
C=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3)[C@H]1O5	Nornalmefene	Nornalmefene O-glucuronide	C=C1CC[C@@]2(O)[C@H]3Cc4ccc(O[C@@H]5O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]5O)c5c4[C@@]2(CCN3)[C@H]1O5	train
CN1C(C(O)=Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O	piroxicam	5'-Hydroxypiroxicam	CN1C(C(O)=Nc2ccc(O)cn2)=C(O)c2ccccc2S1(=O)=O	train
CNCCCN1c2ccccc2CCc2ccc(Cl)cc21	N-Desmethylclomipramine	8-OH-N-desmethylclomipramine	CNCCCN1c2cc(Cl)ccc2CCc2c(O)cccc21	train
CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21	Citalopram	Citalopram N-oxide	C[N+](C)([O-])CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21	train
CN(C)C(O)=Nc1ccc(Cl)c(Cl)c1	Diuron	N-demethyldiuron	CN=C(O)Nc1ccc(Cl)c(Cl)c1	train
Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1	tolterodine	N-Dealkylated tolterodine	Cc1ccc(O)c([C@H](CCNC(C)C)c2ccccc2)c1	train
COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)[C@@H]1C=CO[C@@H]1O2	aflatoxin b1	Aflatoxin M1 	COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)[C@]1(O)C=CO[C@@H]1O2	train
Cc1cccn2c1nc1ccc(NO)nc12	N-hydroxy-2-amino-6-methyldipyrido[1,2-a:3p,2p-d]-imidazole		Cc1cccn2c1nc1ccc(NOS(=O)(=O)O)nc12	train
COC(=O)[C@@H](c1ccccc1Cl)N1CCc2sccc2C1	ac1ldic9	2-oxo-clopidogrel	COC(=O)C(c1ccccc1Cl)N1CCC2=C(CC(=O)S2)C1	train
Oc1ccccc1	phenol	Catechol	Oc1ccccc1O	train
CCCCO	butanol		CCCCOC1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O	train
CCN(CC)CCC[C@@H](C)N=c1c2ccc(Cl)cc2[nH]c2ccc(OC)cc12	qun		CCN(CC)CCCC(C)N=c1c2ccc(Cl)cc2[nH]c2ccc(O)cc12	train
Clc1ccc(-c2ccc(Cl)cc2)cc1	4,4'-Dichlorobiphenyl	4,4Ã¢â‚¬Â²-Dichloro-3-biphenylol	Oc1cc(-c2ccc(Cl)cc2)ccc1Cl	train
NC1C=CC2=C3C(=CC=CC31)C(=O)c1ccccc12	3-aminobenzanthrone	N-hydroxy-3-aminobenzanthrone	O=C1C2=CC=CC3C2=C(C=CC3NO)c2ccccc21	train
CC(=O)N(O)c1ncc(-c2ccccc2)cc1C	N-hydroxy-2-acetylamino-3-methyl-5-phenylpyridine		CC(=O)N(OC1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)c1ncc(-c2ccccc2)cc1C	train
Clc1cc(Cl)c(Cl)c(Cl)c1Cl	pentachlorobenzene	PCP	Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl	train
O=C1N=C(O)C(Cc2ccc(OCCN=c3ccc(O)c[nH]3)cc2)S1	N-Desmethyl p-hydroxyrosiglitazone		O=C1N=C(O)C(Cc2ccc(OCCN=c3ccc(OS(=O)(=O)O)c[nH]3)cc2)S1	train
CN=C(O)Cc1ccc2ccn(C3CCN(CCc4ccccc4F)CC3)c2c1	schembl4081913		CN=C(O)Cc1ccc2ccn(C3CCN(C(O)Cc4ccccc4F)CC3)c2c1	train
C[C@H]1[C@H](OC(=O)CCC(=O)O)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3	Artesunate		C[C@H]1[C@H](O)O[C@@H]2O[C@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3	train
C/C=C/C[C@@H](C)[C@@H](O)[C@@H]1C(O)=N[C@H](CC)C(=O)N(C)CC(=O)N(C)[C@H](CC(C)C)C(O)=N[C@@H](C(C)C)C(=O)N(C)[C@H](CC(C)C)C(O)=N[C@H](C)C(O)=N[C@@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C	cyclosporine_a		CCC1N=C(O)C(C(O)C(C)C/C=C/CO)N(C)C(=O)C(C(C)C)N(C)C(=O)C(CC(C)C)N(C)C(=O)C(CC(C)C)N(C)C(=O)C(C)N=C(O)C(C)N=C(O)C(CC(C)C)N(C)C(=O)C(C(C)C)N=C(O)C(CC(C)C)N(C)C(=O)CN(C)C1=O	train
NC(Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O	Thyroxine		N[C@@H](Cc1cc(I)c(Oc2cc(I)c(OC3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)c(I)c2)c(I)c1)C(=O)O	train
CC(C(=O)O)c1ccc(C(=O)c2cccs2)cc1	Suprofen		CC(C(=O)OC1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)c1ccc(C(=O)c2cccs2)cc1	train
C#CCN(C)[C@H](C)Cc1ccccc1	selegiline	Methamphetamine	CN[C@H](C)Cc1ccccc1	train
COCC(=O)N(c1c(C)cccc1C)C(C)C(=O)OC	METALAXYL		COCC(=O)N(c1c(C)cccc1C)C(C)C(=O)O	train
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21	pefloxacin	pefloxacin, N-desmethyl	CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21	train
CCN(C)N=O	ethylmethylnitrosamine		CCN=NO	train
Cc1ccc2oc(-c3ccc4c(c3)OCO4)c(O)c(=O)c2c1	3-Hydroxy-6-methyl-3p,4p-methylenedioxyflavone		Cc1ccc2oc(-c3ccc4c(c3)OCO4)c(OC3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)c(=O)c2c1	train
COc1cccc2oc(-c3ccccc3)c(O)c(=O)c12	3-Hydroxy-5-methoxyflavone		COc1cccc2oc(-c3ccccc3)c(OC3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)c(=O)c12	train
CN(CCCC(O)c1cccnc1)N=O	4-(methylnitrosamino)-1-(3- pyridyl)-1-butanol		CN(CCCC(O)c1ccc[n+]([C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)c1)N=O	train
COc1cccc(-c2oc3ccccc3c(=O)c2O)c1OC	3-Hydroxy-2p,3p-dimethoxyflavone		COc1cccc(-c2oc3ccccc3c(=O)c2OC2OC(C(=O)O)C(O)C(O)C2O)c1OC	train
COc1cccc([C@@]2(O)CCCC[C@@H]2CN(C)C)c1	tramadol	O-desmethyl-tramadol	CN(C)CC1CCCCC1(O)c1cccc(O)c1	train
COc1ccc(-c2oc3cc(OC)ccc3c(=O)c2O)cc1	3-Hydroxy-7,4p-dimethoxyflavone		COc1ccc(-c2oc3cc(OC)ccc3c(=O)c2OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc1	train
CC(C)[C@@]1(N=C(O)[C@@H]2C[C@H]3c4cccc5[nH]cc(c45)C[C@@H]3N(C)C2)O[C@@]2(O)[C@@H]3CCCN3C(=O)CN2C1=O	alpha_dihydroergocryptine		CC(C)C1(N=C(O)C2CC3c4cccc5[nH]cc(c45)CC3N(C)C2)OC2(O)C3CCC(O)N3C(=O)CN2C1=O	train
CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	progesterone	17beta-OH-progesterone	CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C	train
CCC(C)c1ccc(O)cc1	4-sec-Butylphenol		CCC(C)c1ccc(OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc1	train
Cc1nc2c(c(=O)n(C)c(=O)n2CC2CCCCC2)n1C	3-(cyclohexylmethyl)-1,7,8-trimethylpurine-2,6-dione		Cn1c(=O)c2c(nc(CO)n2C)n(CC2CCCCC2)c1=O	train
BrCc1ccccc1I	2-iodobenzyl bromide		NC(CCC(O)=NC(CSc1ccccc1CBr)C(O)=NCC(=O)O)C(=O)O	train
OC1=Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1	efavirenz	8-OH-efavirenz	OC1=Nc2c(O)cc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1	train
O=Cc1cccc2ccccc12	1-Naphtaldehyde	1-Naphthoic acid	O=C(O)c1cccc2ccccc12	train
CC(C)Cc1ccc([C@H](C)C(=O)O)cc1	(s)-(+)-ibuprofen	2-Hydroxyibuprofen	C[C@H](C(=O)O)c1ccc(CC(C)(C)O)cc1	train
Cc1cc(=O)oc2cc(O)ccc12	4-Methylumbelliferone	4-Methylumbelliferone O-glucuronide	Cc1cc(=O)oc2cc(O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)ccc12	train
Cc1cn(C2CC(N)C(CO)O2)c(=O)nc1O	3p-Amino-3p-deoxythimidine		Cc1cn(C2CC(N)C(CO[C@H]3[C@H](O)[C@@H](C(=O)O)OC(O)[C@@H]3O)O2)c(=O)nc1O	train
COc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1	kaempferide	4'-OH-galangin	O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12	train
CC(C)CO	isobutanol		CC(C)COC1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O	train
CNCc1cc(=O)oc2cc(OC)ccc12	4-methylaminomethyl-7-methoxycoumarin	N-methyl 7-hydroxy-4-(aminomethyl)-coumarin	CNCc1cc(=O)oc2cc(O)ccc12	train
COc1cc(N)c(Cl)cc1C(O)=NC1CCN(CCCOc2ccc(F)cc2)CC1OC	(+-)-Cisapride	4-Fluoro-2-hydroxycisapride	COc1cc(N)c(Cl)cc1C(O)=NC1CCN(CCCOc2ccc(F)cc2O)CC1OC	train
N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O	Triiodothyronine		N[C@@H](Cc1cc(I)c(Oc2ccc(OC3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)c(I)c2)c(I)c1)C(=O)O	train
Nc1ccc2ccccc2c1	2-naphthylamine	N-Hydroxy-2-naphthalenamine	ONc1ccc2ccccc2c1	train
CC(=O)c1cc2ccccc2s1	2-acetylbenzothiophene		CC(O)C1CC2CCCCC2S1=O	train
O=Cc1ccc(CO)o1	5-hydroxymethylfurfural		O=Cc1ccc(COS(=O)(=O)O)o1	train
C=CC1CCC2OC2C1	VCH-7,8-epoxide	VCH-diepoxide	C1CC2OC2CC1C1CO1	train
c1ccc2c(c1)Cc1ccccc1N1CCNC[C@@H]21	N-Desmethylmianserin	(R)-mianserin, 8-OH-N-desmethyl	Oc1ccc2c(c1)N1CCNC[C@H]1c1ccccc1C2	train
CCI	1-iodoethane	ethylglutathione	CCSC[C@H](N=C(O)CC[C@H](N)C(=O)O)C(O)=NCC(=O)O	train
Cc1ccc(C(C)C)cc1O	carvacrol		Cc1ccc(C(C)C)cc1OS(=O)(=O)O	train
COCCc1ccc(OC[C@H](O)CNC(C)C)cc1	(r)-metoprolol	alpha-Hydroxymetoprolol	COCC(O)c1ccc(OC[C@H](O)CNC(C)C)cc1	train
CC(=O)N1CCc2c1[nH]c1ccc(O)cc21	cyclic N-Acetylserotonin		CC(=O)N1CCc2c1[nH]c1ccc(OC3OC(C(=O)O)C(O)C(O)C3O)cc21	train
CI	1-iodomethane	methylglutathione	CSC[C@H](N=C(O)CC[C@H](N)C(=O)O)C(O)=NCC(=O)O	train
CCOP(=O)(Cc1ccc(C(O)=Nc2ccc(Br)cc2C#N)cc1)OCC	ibrolipim		CCOP(=O)(O)Cc1ccc(C(O)=Nc2ccc(Br)cc2C#N)cc1	train
CC1(C)Cc2c(-c3ccccc3)c(-c3ccc(Cl)cc3)c(CC(=O)OC[C@@H]3O[C@@H](O)[C@@H](O)[C@H](O)[C@@H]3O)n2C1	licofelone_M1		CC1(CO)Cc2c(-c3ccccc3)c(-c3ccc(Cl)cc3)c(CC(=O)OCC3OC(O)C(O)C(O)C3O)n2C1	train
C=C(Br)C(O)=Nc1cc(C(=O)Nc2cc(C(=O)Nc3cc(C(=O)Nc4cc(C(=O)NCCNC(=N)N)n(C)c4)n(C)c3)n(C)c2)n(C)c1	brostallicin	glutathionyl-brostallicin	Cn1cc(NC(=O)c2cc(NC(=O)c3cc(NC(=O)c4cc(N=C(O)C(Br)CSC[C@H](N=C(O)CC[C@H](N)C(=O)O)C(O)=NCC(=O)O)cn4C)cn3C)cn2C)cc1C(=O)NCCNC(=N)N	train
CCOP(=O)(OCC)Oc1cc(C)nc(C(C)C)n1	Diazoxon	Pyrimidinol	Cc1cc(O)nc(C(C)C)n1	train
COc1cc2c(CCN=C(C)O)c[nH]c2cc1O	6-Hydroxymelatonin		COc1cc2c(CCN=C(C)O)c[nH]c2cc1OC1OC(C(=O)O)C(O)C(O)C1O	train
CC(C)(C)N=C(O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4N=C(O)C=C[C@]4(C)[C@H]3CC[C@]12C	finasteride		CC(C)(CO)N=C(O)C1CCC2C3CCC4N=C(O)C=CC4(C)C3CCC12C	train
O=C(O)c1ccc(I)cc1	4-Iodobenzoic acid	4-Iodobenzoyl glyucuronide	O=C(OC1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)c1ccc(I)cc1	train
COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1O	Hesperetin	Hesperetin 7-O-glucuronide	COc1ccc([C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]4O)cc3O2)cc1O	train
OC1=Nc2cc(Cl)c(CCN3CCN(c4nsc5ccccc45)CC3)cc2C1	ziprasidone		CCc1cc2c(cc1Cl)N=C(O)C2	train
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2	alprazolam	Beta-Hydroxyalprazolam	OCc1nnc2n1-c1ccccc1C(c1ccccc1)=NC2O	train
Cc1c(O)cnc2c1N=C(O)c1cccnc1N2C1CC1	3-OH-nevirapine		Cc1c(OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cnc2c1N=C(O)c1cccnc1N2C1CC1	train
Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1	Tolcapone		Cc1ccc(C(=O)c2cc(O)c(OC3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)c([N+](=O)[O-])c2)cc1	train
COCC(O)Cn1ccnc1[N+](=O)[O-]	Misonidazole		COCC(Cn1ccnc1[N+](=O)[O-])OC1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O	train
C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@@]2(C)C1CC[C@@H]2[C@H](C)/C=C/[C@H](C)C(C)(C)O	25-Hydroxyvitamin D2		C=C1CCC(O)C/C1=C/C=C1\CCC[C@@]2(C)C1CC[C@@H]2[C@H](C)/C=C/[C@H](C)C(C)(C)O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O	train
CCOP(=S)(OCC)SCSCC	Phorate	Phorate sulfoxide	CCOP(=S)(OCC)SCS(=O)CC	train
COC(=O)C1=C(C)NC(C)=C(C(=O)O[C@H]2CCN(Cc3ccccc3)C2)[C@H]1c1cccc([N+](=O)[O-])c1	barnidipine		COC(=O)C1=C(C)NC(C)=C(C(=O)OC2CCNC2)C1c1cccc([N+](=O)[O-])c1	train
CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1	amiodarone	N-Desethylamiodarone	CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCNCC)c(I)c1	train
Oc1cc2c(cc1Cl)Oc1cc(Cl)c(Cl)cc1O2	8-OH-2,3,7-TriCDD		O=C(O)[C@H]1OC(Oc2cc3c(cc2Cl)Oc2cc(Cl)c(Cl)cc2O3)[C@H](O)[C@@H](O)[C@@H]1O	train
CC1(C)CC(=O)N(CCCCN2CCN(c3ncccn3)CC2)C(=O)C1	gepirone		CC1(C)CC(=O)N(CCCCN2CCN(c3ncc(O)cn3)CC2)C(=O)C1	train
COC1C(=O)c2ccccc2OC1c1ccc(O)cc1	4p-Hydroxy-3-methoxyflavanone	3-methoxyflavanone 4p-O-glucuronide	COC1C(=O)c2ccccc2OC1c1ccc(O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc1	train
O=C(O)c1ccccc1O	salicylic acid	5-hydroxylation	O=C(O)c1cc(O)ccc1O	train
COc1cccc(-c2oc3ccccc3c(=O)c2O)c1	3-Hydroxy-3p-methoxyflavone		COc1cccc(-c2oc3ccccc3c(=O)c2OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)c1	train
COc1cc(/C=C/C(=O)/C=C(\O)CCc2ccc(O)c(OC)c2)ccc1O	Dihydrocurcumin		COc1cc(CC/C(O)=C/C(=O)/C=C/c2ccc(OC3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)c(OC)c2)ccc1O	train
CCCCCOc1ccc2nc3ccc(=O)cc-3oc2c1	pentoxyresorufin	Resorufin	O=c1ccc2nc3ccc(O)cc3oc-2c1	train
C[C@]12CCC(=O)C=C1CC[C@H]1[C@H]2CC[C@]2(C)C(=O)CC[C@@H]12	androstenedione	6beta-hydroxy-androstenedione	C[C@]12CCC(=O)C=C1C(O)C[C@H]1[C@H]2CC[C@]2(C)C(=O)CC[C@@H]12	train
C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3cccnc3)=CC[C@@H]12	abiraterone	abiraterone sulfate	C[C@]12CCC(OS(=O)(=O)O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3cccnc3)=CC[C@@H]12	train
CN(C)CCCN1c2ccccc2CCc2ccccc21	imipramine	Desimipramine 	CNCCCN1c2ccccc2CCc2ccccc21	train
O=c1nc(O)c(F)cn1C1CCCO1	Tegafur	5-Fluorouracil	Oc1ncc(F)c(O)n1	train
COc1c(O)cc2oc(-c3ccccc3)cc(=O)c2c1O	Oroxylin A		COc1c(OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc2oc(-c3ccccc3)cc(=O)c2c1O	train
Nc1ccc(Oc2ccccc2)cc1	4-phenoxyaniline		CC(O)=Nc1ccc(Oc2ccccc2)cc1	train
CN=C(O)Oc1cccc2ccccc12	carbaryl	5-hydroxycarbaryl	CN=C(O)Oc1ccc(O)c2ccccc12	train
O=C(c1cccs1)c1ccc(OCCCO)c(Cl)c1Cl	Homo-Tienilic Alcohol		O=C(c1cccs1)c1ccc(O)c(Cl)c1Cl	train
NCCc1c[nH]c2ccc(O)cc12	serotonin		CCc1c[nH]c2ccc(O)cc12	train
O=C(O)c1[nH]c2cc(Cl)cc(Cl)c2c1/C=C/C(O)=Nc1ccccc1	Gavestinel	gavestinel 4-O-acyl glucuronide	O=C(OC1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)c1[nH]c2cc(Cl)cc(Cl)c2c1/C=C/C(O)=Nc1ccccc1	train
COc1cc2c(cc1O)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2	6-O-Desmethyl Donepezil		COc1cc2c(cc1OC1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2	train
COc1ccc2cc(CCC(C)=O)ccc2c1	nabumetone	4Ã¢â‚¬ÂhydroxyÃ¢â‚¬Â4Ã¢â‚¬Â(6Ã¢â‚¬ÂmethoxynaphthalenÃ¢â‚¬Â2Ã¢â‚¬Âyl)butanÃ¢â‚¬Â2Ã¢â‚¬Âone	COc1ccc2cc(C(O)CC(C)=O)ccc2c1	train
O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12	Chrysin		O=C(O)[C@H]1OC(Oc2cc(O)c3c(=O)cc(-c4ccccc4)oc3c2)[C@H](O)[C@@H](O)[C@@H]1O	train
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O	Ascorbic acid		O=C1O[C@H]([C@H](O)CO)C(O)=C1OS(=O)(=O)O	train
Oc1c(Cl)cc(-c2ccccc2Cl)cc1Cl	4-hydroxy-2p,3,5-trichlorobiphenyl	2p,3,5-trichlorobiphenyl, 4-sulfate	O=S(=O)(O)Oc1c(Cl)cc(-c2ccccc2Cl)cc1Cl	train
S=C=NCCc1ccccc1	phenethyl isothiocyanate		N[C@@H](CCC(O)=N[C@@H](CSC([S])=NCCc1ccccc1)C(O)=NCC(=O)O)C(=O)O	train
N=C(N)N1CCc2ccccc2C1	debrisoquine	4-Hydroxydebrisoquine	N=C(N)N1Cc2ccccc2C(O)C1	train
CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2	Thioridazine	Thioridazine 2-sulfoxide 	CN1CCCCC1CCN1c2ccccc2Sc2ccc(S(C)=O)cc21	train
O=c1cc(-c2cccc(O)c2)oc2ccccc12	3p-Hydroxyflavone	Flavone 3p-O-glucuronide	O=C(O)[C@H]1O[C@@H](Oc2cccc(-c3cc(=O)c4ccccc4o3)c2)[C@H](O)[C@@H](O)[C@@H]1O	train
C[C@@H]1O[C@@]2(CS1)CN1CCC2CC1	cevimeline		CC1OC2(CN3CCC2CC3)CS1=O	train
COC(=O)c1c(C)nc(C)c(C(=O)OC/C=C/c2ccccc2)c1-c1cccc([N+](=O)[O-])c1	opc-13448	OPC-13463	COC(=O)c1c(C)nc(C)c(C(=O)O)c1-c1cccc([N+](=O)[O-])c1	train
CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12	almotriptan	2-OH-almotriptan	CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3O)cc12	train
CNCC[C@@H](Oc1ccccc1CO)c1ccccc1	2-Hydroxymethyatomoxetine		CNCC[C@@H](Oc1ccccc1COC1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)c1ccccc1	train
COC(=O)[C@H]1[C@H](OC(=O)c2ccccc2)C[C@H]2CC[C@@H]1N2C	(-)-pseudococaine	Norcocaine	COC(=O)[C@@H]1[C@@H]2CC[C@H](C[C@H]1OC(=O)c1ccccc1)N2	train
OC1=Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O	Lorazepam		O=C(O)[C@H]1O[C@@H](OC2N=C(c3ccccc3Cl)c3cc(Cl)ccc3N=C2O)[C@H](O)[C@@H](O)[C@@H]1O	train
O=C(/C=C/c1ccc(O)cc1)CC(=O)/C=C/c1ccc(O)cc1	Bisdemethoxycurcumin	Bisdemethoxycurcumin, 4-O-glucuronide	O=C(/C=C/c1ccc(O)cc1)CC(=O)/C=C/c1ccc(O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc1	train
