parent_id,parent_name,child_id,child_name,enzymes,origin
DBMET01062,Bortezomib metabolite M2,DBMET01067,Bortezomib metabolite M8,Cytochrome P450 3A4,DB00188
DBMET01061,Bortezomib metabolite M1,DBMET01082,Bortezomib metabolite M25,,DB00188
DBMET01061,Bortezomib metabolite M1,DBMET01084,Bortezomib metabolite M26,,DB00188
DBMET01062,Bortezomib metabolite M2,DBMET01085,Bortezomib metabolite M27,,DB00188
DBMET01062,Bortezomib metabolite M2,DBMET01086,Bortezomib metabolite M28,,DB00188
DBMET02228,N-hydroxyphentermine,DBMET02229,Nitrophentermine,,DB12532
DBMET00324,O-Desmethyltramadol,DBMET00966,O-Desmethyl-tramado glucuronide,"UDP-glucuronosyltransferase 2B7, UDP-glucuronosyltransferase 1A8",DB00193
DBMET00324,O-Desmethyltramadol,DBMET00957,"N,O-didesmethyltramadol",Cytochrome P450 2D6,DB00193
DBMET00343,N-Desmethyltramadol,DBMET00957,"N,O-didesmethyltramadol",Cytochrome P450 2D6,DB00193
DBMET00343,N-Desmethyltramadol,DBMET00954,"N,N-didesmethyltramadol","Cytochrome P450 3A4, Cytochrome P450 2B6",DB00193
DBMET00223,"1,7-dimethylxanthine",DBMET00611,"1,7-Dimethyluric acid","Cytochrome P450 1A2, Cytochrome P450 2A6",DB00201
DBMET00223,"1,7-dimethylxanthine",DBMET00612,5-Acetylamino-6-formylamino-3-methyluracil,Arylamine N-acetyltransferase 2,DB00201
DBMET00223,"1,7-dimethylxanthine",DBMET00271,1-Methylxanthine,Xanthine dehydrogenase/oxidase,DB00201
DBMET00271,1-Methylxanthine,DBMET00560,1-Methyluric acid,Xanthine dehydrogenase/oxidase,DB00201
DBMET03338,Succinylmonocholine,DBMET01477,Succinic Acid,Cholinesterase,DB00202
DBMET03338,Succinylmonocholine,DB00122,Choline,Cholinesterase,DB00202
DBMET00092,2-Oxoticlopidine,DBMET01202,Active metabolite of Ticlopidine,,DB00208
DBMET00094,Ticlopidine S-oxide,DBMET01207,Ticlopidine S-oxide dimer,,DB00208
DBMET00093,Thienodihydropyridinium,DBMET01208,Thienopyridinium,"Cytochrome P450 3A4, Cytochrome P450 2C19, Myeloperoxidase",DB00208
DBMET00093,Thienodihydropyridinium,DBMET01209,Ticlopidine lactam analog (M8),Cytochrome P450 3A4,DB00208
DBMET00297,Torasemide M1 (hydroxytorsemide),DBMET02230,Torasemide M5,,DB00214
DBMET03704,desmethylcitalopram,DBMET03705,didemethylcitalopram,Cytochrome P450 2D6,DB00215
DBMET03704,desmethylcitalopram,DBMET03706,Citalopram propionic aldehyde,"Amine oxidase [flavin-containing] A, Amine oxidase [flavin-containing] B",DB00215
DBMET03706,Citalopram propionic aldehyde,DBMET03707,Citalopram propionic acid,Aldehyde oxidase,DB00215
DBMET03706,Citalopram propionic aldehyde,DBMET03707,Citalopram propionic acid,Aldehyde oxidase,DB00215
DBMET03706,Citalopram propionic aldehyde,DBMET03707,Citalopram propionic acid,Aldehyde oxidase,DB00215
DBMET01326,Cyclohexyl hydroxymethyl glimepiride,DBMET01327,Cyclohexyl carboxyl glimepiride,Aldo-keto reductase family 1 member A1,DB00222
DBMET00074,12-Hydroxynevirapine,DBMET00669,12-hydroxynevirapine glucuronide,,DB00238
DBMET00074,12-Hydroxynevirapine,DBMET00727,4-carboxynevirapine,"Aldehyde dehydrogenase, mitochondrial",DB00238
DBMET00075,2-Hydroxynevirapine,DBMET00685,2-hydroxynevirapine glucuronide,,DB00238
DBMET00076,8-Hydroxynevirapine,DBMET00779,8-hydroxynevirapine glucuronide,,DB00238
DBMET00077,3-Hydroxynevirapine,DBMET00712,3-hydroxynevirapine glucuronide,,DB00238
DBMET03774,Cladribine 5'-monophosphate,DBMET03775,Cladribine diphosphate,,DB00242
DBMET02254,CVT-3388,DBMET02255,CVT-3389,,DB00243
DBMET02252,CVT-2551,DBMET02947,CVT-3248,,DB00243
DBMET02242,RS-88390 (CVT-2514),DBMET02243,Ranolazine M1,,DB00243
DBMET02248,CVT-2535,DBMET02251,CVT-2537,,DB00243
DBMET02257,Benztropine-N-oxide,DBMET02258,4'-hydroxybenztropine-N-oxide,,DB00245
DBMET02260,N-desmethylbenztropine,DBMET02261,N-desmethyl-4'-hydroxy benztropine,,DB00245
DBMET02984,Ziprasidone Sulfoxide,DBMET02985,Ziprasidone Sulfone,,DB00246
DBMET02986,"(6-chloro-2-oxo-2,3-dihydro-1H-indol-5-yl)acetic acid",DBMET02988,"(6-chloro-2-oxo-2,3-dihydro-1H-indol-5-yl)acetic acid glucuronide",,DB00246
DBMET02989,"3-(piperazine-1-yl)-1,2-benzisothiazole",DBMET02990,"3-(piperazine-1-yl)-1,2-benzisothiazole sulfoxide",,DB00246
DBMET02993,S-Methyl-dihydro-ziprasidone,DBMET02994,S-Methyl-dihydro-ziprasidone-sulfoxide,,DB00246
DBMET00301,dapsone hydroxylamine,DBMET01043,Nitroso-dapsone,,DB00250
DBMET00988,Phenytoin arene-oxide,DBMET00990,Phenytoin dihydrodiol,"Cytochrome P450 1A2, Cytochrome P450 2A6, Cytochrome P450 2C19, Cytochrome P450 2C8, Cytochrome P450 2C9, Cytochrome P450 2D6, Cytochrome P450 2E1, Cytochrome P450 3A4, Epoxide hydrolase 1",DB00252
DBMET00988,Phenytoin arene-oxide,DBMET00888,Hydroxyphenytoin,,DB00252
DBMET00772,"6,7-dichloro-3-hydroxy-1,5 dihydro-imidazo[2,1-b]quinazolin-2-one",DBMET00676,"2-amino-5,6-dichloro-3,4,-dihydroquinazoline",Cytochrome P450 1A2,DB00261
DBMET00256,3-hydroxylidocaine,DBMET01090,3-Hydroxymonoethylglycinexylidide,,DB00281
DBMET00257,monoethylglycinexylidide,DBMET01090,3-Hydroxymonoethylglycinexylidide,,DB00281
DBMET00257,monoethylglycinexylidide,DBMET01089,"2,6-Dimethylaniline (2,6-Xylidine)",,DB00281
DBMET00257,monoethylglycinexylidide,DBMET01091,Glycinexylidide (GX),,DB00281
DBMET01089,"2,6-Dimethylaniline (2,6-Xylidine)",DBMET01128,2-Amino-3-methylbenzoate,,DB00281
DBMET01089,"2,6-Dimethylaniline (2,6-Xylidine)",DBMET01129,"4-Hydroxy-2,6-dimethylaniline",,DB00281
DBMET01089,"2,6-Dimethylaniline (2,6-Xylidine)",DBMET01128,2-Amino-3-methylbenzoate,,DB00281
DBMET01089,"2,6-Dimethylaniline (2,6-Xylidine)",DBMET01128,2-Amino-3-methylbenzoate,,DB00281
DBMET01089,"2,6-Dimethylaniline (2,6-Xylidine)",DBMET01129,"4-Hydroxy-2,6-dimethylaniline",,DB00281
DBMET01089,"2,6-Dimethylaniline (2,6-Xylidine)",DBMET01129,"4-Hydroxy-2,6-dimethylaniline",,DB00281
DBMET00055,N-Desmethylvenlafaxine,DBMET00437,"N,O-Didesmethylvenlafaxine","Cytochrome P450 3A4, Cytochrome P450 2C19",DB00285
DBMET00437,"N,O-Didesmethylvenlafaxine",DBMET00958,"N,O-didesmethylvenlafaxine glucuronide",,DB00285
DBMET00437,"N,O-Didesmethylvenlafaxine",DBMET01040,"N,N,O-tridesmethylvenlafaxine",,DB00285
DBMET00490,Estrone,DBMET00492,Estriol,,DB01420
DBMET00734,4-hydroxyatomoxetine,DBMET02294,4-hydroxyatomoxetine-O-glucuronide,,DB00289
DBMET02304,N-desmethylatomoxetine,DBMET02305,N-desmethyl-4-hydroxyatomoxetine,Cytochrome P450 2D6,DB00289
DBMET03532,4-Hydroxyropivacaine,DBMET03534,4-OH-PPX,,DB00296
DBMET00269,3-hydroxyropivacaine,DBMET03535,3-OH-PPX,,DB00296
DBMET01742,PPX,DBMET03534,4-OH-PPX,,DB00296
DBMET01742,PPX,DBMET03535,3-OH-PPX,,DB00296
DBMET01176,Tenofovir Monophosphate,DBMET01177,Tenofovir Diphosphate,"Nucleoside diphosphokinase, Creatine Kinases",DB00300
DBMET00723,3alpha-Hydroxydesogestrel,DB00294,Etonogestrel,3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase type 1,DB00304
DBMET01371,15-alpha-hydroxydesogestrel,DBMET00488,Glucuronic acid,UDP-glucuronosyltransferases (UGTs),DB00304
DBMET00060,4-ene-Valproic acid,,"2,4-Diene-VPA",,DB00313
DBMET00063,4-Hydroxyvalproic acid,DBMET01107,2-n-Propyl-4-oxopentanoic acid,,DB00313
DBMET00061,5-Hydroxyvalproic acid,DBMET01109,2-Propylglutaric acid,,DB00313
DBMET00062,3-Hydroxyvalproic acid,DBMET01110,3-Oxovalproic acid,,DB00313
DBMET00065,2-ene-Valproic acid,DBMET00062,3-Hydroxyvalproic acid,,DB00313
DBMET00062,3-Hydroxyvalproic acid,DBMET01110,3-Oxovalproic acid,,DB00313
DBMET01792,N-Desmethylzolmitriptan,DBMET03120,Indole ethyl alcohol zolmitriptan derivative,Amine oxidase [flavin-containing] A,DB00315
DBMET00243,NAPQI,DBMET00789,Acetaminophen cysteine,"Glutathione S-transferase P, Glutathione S-transferase theta-1, Glutathione S-transferase Mu 1",DB03783
DBMET00051,E-10-Hydroxyamitriptyline,DBMET00052,E-10-Hydroxynortriptyline,"Cytochrome P450 1A2, Cytochrome P450 2C19, Cytochrome P450 2C9, Cytochrome P450 3A4",DB00321
DBMET00052,E-10-Hydroxynortriptyline,DBMET00482,E-10-Hydroxydesmethylnortriptyline,,DB00321
DBMET00053,Desmethylnortriptyline,DBMET00482,E-10-Hydroxydesmethylnortriptyline,Cytochrome P450 2D6,DB00321
DBMET00158,Deacyl indomethacin,DBMET01351,O-Desmethyl-N-deschlorobenzoyl indomethacin,,DB13783
DBMET03256,Ethambutol Aldehyde,DBMET03257,"2,2'-(Ethylenediimino)di-butryic acid",,DB00330
DBMET00181,"2-Ethylidene-1,5-dimethyl-3,3-diphenylpyrrolidine",DBMET01087,"2-Ethyl-5-methyl-3,3-diphenyl-1-pyrroline (EMDP)",Cytochrome P450 3A7,DB00333
DBMET03220,N-monodesmethyl diltiazem,DBMET03221,"N,O-didesmethyl diltiazem",Cytochrome P450 2D6,DB00343
DBMET03220,N-monodesmethyl diltiazem,DBMET03222,Deacetyl N-monodesmethyl diltiazem,Liver esterases,DB00343
DBMET03224,Deacetyl diltiazem,DBMET03225,Deacetyl diltiazem N-oxide,,DB00343
DBMET03224,Deacetyl diltiazem,DBMET03226,Deacetyl O-desmethyl diltiazem,Cytochrome P450 2D6,DB00343
DBMET00743,4'-hydroxyclobazam,DBMET03601,4'-hydroxy-N-desmethylclobazam,"Cytochrome P450 3A4, Cytochrome P450 2B6, Cytochrome P450 2C9",DB00349
DBMET00281,N-desmethylclobazam,DBMET03601,4'-hydroxy-N-desmethylclobazam,"Cytochrome P450 2C19, Cytochrome P450 2C18",DB00349
DBMET01152,Thioguanosine monophosphate,DBMET01153,Methyl-thioguanosine monophosphate,Thiopurine S-methyltransferase,DB00352
DBMET01152,Thioguanosine monophosphate,DBMET01154,Thioguanosine diphosphate,,DB00352
DBMET00100,N-desmethylclozapine,DBMET03597,Desmethylclozapine glucuronide,"UDP-glucuronosyltransferase 1A4, UDP-glucuronosyltransferase 1A1",DB00363
DBMET02270,Pyridine derivative,DBMET02272,Pyridine derivatives,,DB00381
DBMET01771,4'-OH-triamterene,DBMET02480,4'-OH-triamterene sulfate,Sulfotransferase,DB00384
DBMET02589,Beclomethasone-17-monopropionate (17-BMP),DBMET02591,Beclomethasone (BOH),,DB00394
DBMET02590,Beclomethasone-21-monopropionate (21-BMP),DBMET02591,Beclomethasone (BOH),,DB00394
DBMET00112,alpha-Hydroxyalprazolam,DBMET02467,"alpha,4-dihydroxy-alprazolam",,DB00404
DBMET00348,4-hydroxyalprazolam,DBMET02467,"alpha,4-dihydroxy-alprazolam",,DB00404
DBMET00348,4-hydroxyalprazolam,DBMET02468,Alprazolam benzophenone metabolite,,DB00404
DBMET03192,Remoxipride Metabolite FLA 838,DBMET03194,Remoxipride Metabolite NCL 118,,DB00409
DBMET03193,Remoxipride Metabolite FLA 850,DBMET03194,Remoxipride Metabolite NCL 118,,DB00409
DBMET03193,Remoxipride Metabolite FLA 850,DBMET03195,Remoxipride Metabolite NCM 001,,DB00409
DBMET00295,N-Desmethylrosiglitazone,DBMET00936,N-Desmethyl-ortho-hydroxy rosiglitazone,,DB00412
DBMET00470,ortho-Hydroxyrosiglitazone,DBMET00936,N-Desmethyl-ortho-hydroxy rosiglitazone,,DB00412
DBMET00295,N-Desmethylrosiglitazone,DBMET00938,N-Desmethyl-para-hydroxy rosiglitazone,,DB00412
DBMET00296,para-Hydroxyrosiglitazone,DBMET00938,N-Desmethyl-para-hydroxy rosiglitazone,,DB00412
DBMET00470,ortho-Hydroxyrosiglitazone,DBMET00968,ortho-O-Glucuronide rosiglitazone,,DB00412
DBMET00470,ortho-Hydroxyrosiglitazone,DBMET00969,ortho-O-Sulfate rosiglitazone,,DB00412
DBMET00295,N-Desmethylrosiglitazone,DBMET01111,N-Desmethyl glucuronide rosiglitazone,,DB00412
DBMET00296,para-Hydroxyrosiglitazone,DBMET00981,para-O-Glucuronide rosiglitazone,,DB00412
DBMET00296,para-Hydroxyrosiglitazone,DBMET01112,para-O-Sulfate rosiglitazone,,DB00412
DBMET02481,7-alpha-thiospironolactone,DBMET02482,Canrenone,,DB00421
DBMET02481,7-alpha-thiospironolactone,DBMET02483,7-alpha-thiomethylspironolactone,,DB00421
DBMET01239,Methoxyzolpidem derivative (M4),DBMET01241,Zolpidem carboxylic acid derivative (M2),,DB00425
DBMET01238,Methoxyzolpidem derivative (M3),DBMET01242,Zolpidem carboxylic acid derivative (M1),,DB00425
DBMET01145,Gemcitabine Monophosphate,DBMET00694,"2′,2′-difluorodeoxyuridine monophosphate",Deoxycytidylate deaminase,DB00441
DBMET01145,Gemcitabine Monophosphate,DBMET00858,Gemcitabine diphosphate,UMP-CMP kinase,DB00441
DBMET01262,Teniposide catechol derivative,DBMET01263,Teniposide o-quinone derivative,Myeloperoxidase,DB00444
DBMET00377,Descarboethoxyloratadine,DBMET02788,desloratadine glucuronide,UDP-glucuronosyltransferase 2B10,DB00455
DBMET00377,Descarboethoxyloratadine,DBMET02791,"hydroxylated metabolite, desloratadine","Cytochrome P450 1A1, Cytochrome P450 2B6, Cytochrome P450 2C8, Cytochrome P450 2C9, Cytochrome P450 2C19, Cytochrome P450 2D6, Cytochrome P450 3A4, Cytochrome P450 3A5",DB00455
DBMET02344,6-O-demethyl prazosin,DBMET02347,Glucuronide  conjugate,,DB00457
DBMET00254,2-hydroxyimipramine,DBMET00680,2-hydroxy-imipramine glucuronide,,DB00458
DBMET00255,Desipramine,DBMET00314,2-hydroxydesipramine,Cytochrome P450 2D6,DB00458
DBMET01959,Didemethylimipramine,DBMET01961,10-hydroxydidemethylimipramine,,DB00458
DBMET00314,2-hydroxydesipramine,DBMET01956,2-hydroxydesipramine glucuronide,,DB01151
DBMET02521,3-OH-nabumetone,DBMET02530,reduced 3-hydroxy-nabumetone,,DB00461
DBMET02521,3-OH-nabumetone,DBMET02534,O-desmethyl-3-hydroxy-nabumetone,,DB00461
DBMET02535,4-(6-Methoxy-2-naphthyl)- butan-2-ol,DBMET02536,4-(6-Methoxy-2-naphthyl)- butan-2-ol glucuronide,,DB00461
DBMET02535,4-(6-Methoxy-2-naphthyl)- butan-2-ol,DBMET02537,4-(6-hydroxy-2-naphthyl)- butan-2-ol,,DB00461
DBMET02543,4-(6-Hydroxy-2-naphthyl)- butan-2-one,DBMET02544,4-(6-Hydroxy-2-naphthyl)- butan-2-one sulfate,,DB00461
DBMET02543,4-(6-Hydroxy-2-naphthyl)- butan-2-one,DBMET02545,4-(6-Hydroxy-2-naphthyl)- butan-2-one glucuronide,,DB00461
DBMET02543,4-(6-Hydroxy-2-naphthyl)- butan-2-one,DBMET02537,4-(6-hydroxy-2-naphthyl)- butan-2-ol,,DB00461
DBMET02521,3-OH-nabumetone,DBMET00764,6-methoxy-2-naphthylacetic acid,Cytochrome P450 1A2,DB00461
DBMET00124,8-Hydroxy-delta-9-THC,DBMET01220,"8,11-Dihydroxy-delta-9-THC",,DB00470
DBMET00120,11-Hydroxy-delta-9-THC,DBMET01220,"8,11-Dihydroxy-delta-9-THC",,DB00470
DBMET00120,11-Hydroxy-delta-9-THC,DBMET01221,11-Nor-9-carboxy-delta-9-THC,Cytochrome P450 2C9,DB00470
DBMET00120,11-Hydroxy-delta-9-THC,DBMET03560,11-Hydroxy-delta-9-THC-glucuronide,"UDP-glucuronosyltransferase 1A9, UDP-glucuronosyltransferase 1A10",DB00470
DBMET00197,Norfluoxetine,DBMET01363,Norfluoxetine alcohol,,DB00472
DBMET00198,4-Trifluoromethylphenol,DBMET00507,Hippuric acid,"Cytochrome P450 2C19, Cytochrome P450 3A4",DB00472
DBMET00197,Norfluoxetine,DBMET00198,4-Trifluoromethylphenol,"Cytochrome P450 2C19, Cytochrome P450 3A4",DB00472
DBMET00197,Norfluoxetine,DBMET00964,Norfluoxetine glucuronide,UDP-glucuronosyltransferases (UGTs),DB00472
DBMET00198,4-Trifluoromethylphenol,DBMET00507,Hippuric acid,"Cytochrome P450 2C19, Cytochrome P450 3A4",DB00472
DBMET02503,4-hydroxy duloxetine,DBMET00731,4-hydroxy duloxetine glucuronide,,DB00476
DBMET02504,5-hydroxy duloxetine,DBMET02506,Catechol duloxetine,,DB00476
DBMET02505,6-hydroxy duloxetine,DBMET02506,Catechol duloxetine,,DB00476
DBMET00165,Hydroxycelecoxib,DBMET00810,Carboxycelecoxib,"Alcohol dehydrogenase 1A, All-trans-retinol dehydrogenase [NAD(+)] ADH1B",DB00482
DBMET00321,oxymorphone,DBMET02514,alpha-oxymorphol,,DB00497
DBMET00321,oxymorphone,DBMET00427,beta-oxymorphol,,DB00497
DBMET00321,oxymorphone,DBMET00424,noroxymorphone,Cytochrome P450 3A4,DB00497
DBMET00342,noroxycodone,DBMET00425,alpha-noroxycodol,,DB00497
DBMET00342,noroxycodone,DBMET00426,beta-noroxycodol,,DB00497
DBMET00342,noroxycodone,DBMET00424,noroxymorphone,Cytochrome P450 2D6,DB00497
DBMET00104,Reduced haloperidol,DBMET01211,Haloperidol reduced pyridinium ion derivative,,DB00502
DBMET00106,"Haloperidol 1,2,3,6-tetrahydropyridine",DBMET01212,Haloperidol pyridinium ion derivative,,DB00502
DBMET00225,(+)-3-Methoxymorphinan,DBMET01318,3-Hydroxymorphinan,Cytochrome P450 2D6,DB00514
DBMET01318,3-Hydroxymorphinan,DBMET01319,3-Hydroxymorphinan O-glucuronide,"UDP-glucuronosyltransferases (UGTs), UDP-glucuronosyltransferase 2B4, UDP-glucuronosyltransferase 2B7, UDP-glucuronosyltransferase 2B15, UDP-glucuronosyltransferase 2B17",DB00514
DBMET01318,3-Hydroxymorphinan,DBMET01320,3-Hydroxymorphinan sulfate,,DB00514
DBMET03682,Monochloro DACH platinum,DBMET03683,Dichloro DACH platinum,,DB00526
DBMET00019,4-Hydroxycyclophosphamide,DBMET01076,4-Ketocyclophosphamide,Cytochrome P450 3A7,DB00531
DBMET00019,4-Hydroxycyclophosphamide,DBMET00658,Aldophosphamide,,DB00531
DBMET00172,"Rofecoxib-erythro-3,4-dihydrohydroxy acid",DBMET01292,cis-Dihydrorofecoxib,,DB00533
DBMET00171,"Rofecoxib-threo-3,4-dihydrohydroxy acid",DBMET01293,trans-Dihydrorofecoxib,,DB00533
DBMET00170,Dihydro-5-hydroxyrofecoxib,DBMET00171,"Rofecoxib-threo-3,4-dihydrohydroxy acid",,DB00533
DBMET00169,5-Hydroxyrofecoxib,DBMET01294,5-Hydroxyrofecoxib O-glucuronide,UDP-glucuronosyltransferases (UGTs),DB00533
DBMET02517,oxociprofloxacin,DBMET02515,Desethylene ciprofloxacin,,DB00537
DBMET00052,E-10-Hydroxynortriptyline,DBMET00482,E-10-Hydroxydesmethylnortriptyline,"Cytochrome P450 2D6, Cytochrome P450 3A4",DB00321
DBMET01250,Zafirlukast metabolite M1,DBMET01251,Zafirlukast metabolite M2,"Arylamine N-acetyltransferase 1, Arylamine N-acetyltransferase 2",DB00549
DBMET00307,Zafirlukast metabolite M5,DBMET01254,Zafirlukast metabolite M8,,DB00549
DBMET00133,Bosentan metabolite Ro 48-5033,DBMET01237,Bosentan metabolite Ro 64-1056,,DB00559
DBMET00134,Bosentan metabolite Ro 47-8634,DBMET01237,Bosentan metabolite Ro 64-1056,,DB00559
DBMET00710,3-hydroxycarbamazepine,DBMET01101,"2,3-Dihydroxycarbamazepine","Cytochrome P450 2C19, Cytochrome P450 3A4, Cytochrome P450 3A5",DB00564
DBMET00804,"Carbamazepine 2,3-epoxide",DBMET00681,2-hydroxycarbamazepine,,DB00564
DBMET00291,"10,11-Epoxycarbamazepine",DBMET00806,"10,11-Dihydroxycarbamazepine",Epoxide hydrolase 1,DB00564
DBMET00915,Monoquaternary acrylate,DBMET03562,Monoquaternary alcohol,,DB00565
DBMET00316,norfenfluramine,DBMET03178,1-(3-trifluoromethyl-phenyl)-propan-2-one,,DB00574
DBMET00316,norfenfluramine,DBMET03179,N-hydroxynorfenfluramine,,DB00574
DBMET02296,Acyclovir,DBMET02297,Acyclovir monophosphate,Thymidine kinase,DB00577
DBMET01338,Valdecoxib metabolite M2,DBMET01339,Valdecoxib metabolite M2 glucuronide,UDP-glucuronosyltransferases (UGTs),DB00580
DBMET01338,Valdecoxib metabolite M2,DBMET01340,Valdecoxib metabolite M7,,DB00580
DBMET01338,Valdecoxib metabolite M2,DBMET01342,Valdecoxib metabolite M5,,DB00580
DBMET01344,Valdecoxib metabolite M1,DBMET01345,Valdecoxib metabolite M1 glucuronide,UDP-glucuronosyltransferases (UGTs),DB00580
DBMET01344,Valdecoxib metabolite M1,DBMET01342,Valdecoxib metabolite M5,,DB00580
DBMET01344,Valdecoxib metabolite M1,DBMET01346,Valdecoxib metabolite M4,,DB00580
DBMET01344,Valdecoxib metabolite M1,DBMET01347,Valdecoxib metabolite M3,,DB00580
DBMET01349,Valdecoxib metabolite M9,DBMET01347,Valdecoxib metabolite M3,"Cytochrome P450 2C9, Cytochrome P450 3A4",DB00580
DBMET01349,Valdecoxib metabolite M9,DBMET01350,Valdecoxib metabolite M9 glucuronide,UDP-glucuronosyltransferases (UGTs),DB00580
DBMET00072,4-Hydroxyvoriconazole,DBMET01184,4-Hydroxyvoriconazole 4-O-glucuronide,,DB00582
DBMET00071,Voriconazole N-Oxide,DBMET01185,"UK-51,060",,DB00582
DBMET00146,3'-Hydroxydiclofenac,DBMET02608,"3',4'-hydroxy diclofenac",Cytochrome P450 2C9,DB00586
DBMET00144,4'-Hydroxydiclofenac,DBMET02611,4'-hydroxy-3'-glutathione conjugated diclofenac,,DB00586
DBMET00144,4'-Hydroxydiclofenac,DBMET02612,4'-hydroxy-2'-glutathione conjugated monoclofenac,,DB00586
DBMET02613,5-hydroxy diclofenac,DBMET02614,"5,N-dihydroxy diclofenac",,DB00586
DBMET02613,5-hydroxy diclofenac,DBMET01258,"4',5-Dihydroxydiclofenac",Cytochrome P450 2C9,DB00586
DBMET02613,5-hydroxy diclofenac,DBMET02615,5-hydroxy-4-glutathione conjugated diclofenac,,DB00586
DBMET02613,5-hydroxy diclofenac,DBMET02616,5-hydroxy-6-glutathione conjugated diclofenac,,DB00586
DBMET02617,diclofenac o-imine methine,DBMET02618,"2-(2,6-dichlorophenylamino)-benzyl-S-thioether glutathione",,DB00586
DBMET02619,"diclofenac 2',3'-oxide",DBMET02620,2'-hydroxy-3'-glutathione conjugated diclofenac,,DB00586
DBMET02619,"diclofenac 2',3'-oxide",DBMET02621,,,DB00586
DBMET02622,Diclofenac radical,DBMET02623,2'-(glutathion-S-yl)-deschloro-diclofenac,Glutathione S-transferase P,DB00586
DBMET02671,Labetalol Hydroxylated Metabolite (IV),DBMET02672,Labetalol Phenolic Glucuronide Metabolite (V),,DB00598
DBMET02673,Labetalol 3-hydroxylated Metabolite (VI),DBMET02674,Labetalol C1' Glucuronidated Metabolite (VII),,DB00598
DBMET02673,Labetalol 3-hydroxylated Metabolite (VI),DBMET02675,Labetalol C3 Glucuronidated Metabolite (VIII),,DB00598
DBMET02673,Labetalol 3-hydroxylated Metabolite (VI),DBMET02676,Labetalol Theoretical Metabolite (IX),,DB00598
DBMET02809,6β-Hydroxymedroxyprogesterone Acetate (M-2),DBMET02810,"2β-,6β-dihydroxymedroxyprogesterone acetate (M-1)",Cytochrome P450 3A4,DB00603
DBMET02811,2β-hydroxymedroxyprogesterone acetate (M-4),DBMET02810,"2β-,6β-dihydroxymedroxyprogesterone acetate (M-1)",Cytochrome P450 3A4,DB00603
DBMET02812,1β-hydroxymedroxyprogesterone acetate (M-3),DBMET02813,"1,2-dehydromedroxyprogesterone acetate (M-5)",,DB00603
DBMET01559,"(R)-chloroquine, N-desethyl",DBMET03063,N-bidesethylchloroquine,,DB00608
DBMET00491,Estradiol,DBMET00490,Estrone,,DB01420
DBMET00558,Dihydrotestosterone,DBMET02830,5-alpha androstanedione,,DB01420
DBMET00558,Dihydrotestosterone,DBMET00571,5-alpha-Dihydrotestosterone glucuronide,,DB01420
DBMET00558,Dihydrotestosterone,DBMET00574,5a-Dihydrotestosterone sulfate,,DB01420
DBMET00558,Dihydrotestosterone,DBMET02832,5-alpha androstanediol,,DB01420
DBMET00558,Dihydrotestosterone,DBMET02833,"5alpha-androstane-3alpha,17beta-diol",,DB01420
DBMET00558,Dihydrotestosterone,DBMET02834,"5alpha-androstane-3beta,17beta-diol",,DB01420
DBMET00490,Estrone,DBMET00491,Estradiol,,DB01420
DBMET02830,5-alpha androstanedione,DBMET02831,5-alpha androsterone,,DB01420
DBMET02830,5-alpha androstanedione,DBMET00558,Dihydrotestosterone,,DB01420
DBMET02830,5-alpha androstanedione,DBMET02831,5-alpha androsterone,,DB01420
DBMET00558,Dihydrotestosterone,DBMET00571,5-alpha-Dihydrotestosterone glucuronide,,DB01420
DBMET00558,Dihydrotestosterone,DBMET00574,5a-Dihydrotestosterone sulfate,,DB01420
DBMET00558,Dihydrotestosterone,DBMET02832,5-alpha androstanediol,,DB01420
DBMET00558,Dihydrotestosterone,DBMET02833,"5alpha-androstane-3alpha,17beta-diol",,DB01420
DBMET00558,Dihydrotestosterone,DBMET02834,"5alpha-androstane-3beta,17beta-diol",,DB01420
DBMET00627,Prednisolone,DBMET02848,Δ6-prednisolone (M-XI),,DB15566
DBMET00627,Prednisolone,DBMET02849,20α-dihydro-prednisolone (M-III),,DB15566
DBMET00627,Prednisolone,DBMET02850,20β-dihydro-prednisolone (M-II),,DB15566
DBMET00627,Prednisolone,DBMET02851,6αhydroxy-prednisolone (M-VII),,DB15566
DBMET00627,Prednisolone,DBMET02853,6βhydroxy-prednisolone(M-VI),,DB15566
