parent_id	parent_name	child_id	child_name	enzymes	origin	reactants	products	source	tanimoto	set
	cp_122_721			CYP2D6	cp_122_721	COc1ccc(OC(F)(F)F)cc1CNC1CCCNC1c1ccccc1	Oc1ccc(OC(F)(F)F)cc1CNC1CCCNC1c1ccccc1	MetXBioDB	0.75	train
	cp_122_721			CYP3A4	cp_122_721	COc1ccc(OC(F)(F)F)cc1CNC1CCCNC1c1ccccc1	COc1ccc(OC(F)(F)F)cc1CN	MetXBioDB	0.4545454545454545	train
	cp_125_611		CP-919,230	CYP1A2;CYP2A6;CYP2B6;CYP2C8;CYP2C9;CYP2C19;CYP2D6;CYP2E1;CYP3A4	cp_125_611	Oc1ccc(OC(F)(F)F)cc1CNC1CCCNC1c1ccccc1	NCc1cc(OC(F)(F)F)ccc1O	MetXBioDB	0.4339622641509434	train
	cp_125_611		quinone	CYP1A2;CYP3A4	cp_125_611	Oc1ccc(OC(F)(F)F)cc1CNC1CCCNC1c1ccccc1	O=C1CC=C(O)C=C1CNC1CCCNC1c1ccccc1	MetXBioDB	0.4838709677419355	train
	cp-199331			CYP3A4	cp-199331	COc1ccc(NS(=O)(=O)C(F)(F)F)cc1CC1COc2ccc(OCc3nc4cc(F)c(F)cc4s3)cc2C1O	O=S(=O)(Nc1ccc(O)c(CC2COc3ccc(OCc4nc5cc(F)c(F)cc5s4)cc3C2O)c1)C(F)(F)F	MetXBioDB	0.8354430379746836	train
	cyclohexene, 4-ethenyl-, (s)-			CYP2B6;CYP2E1	cyclohexene, 4-ethenyl-, (s)-	C=CC1CC=CCC1	C1=CCC(C2CO2)CC1	MetXBioDB	0.3448275862068966	train
	cyclohexene, 4-ethenyl-, (s)-			CYP2B6;CYP2E1	cyclohexene, 4-ethenyl-, (s)-	C=CC1CC=CCC1	C=CC1CCC2OC2C1	MetXBioDB	0.3	train
	dacarbazine		MTIC	CYP1A2;CYP2E1	dacarbazine	CN(C)NN=C1N=CN=C1C(N)=O	CNNN=C1N=CN=C1C(N)=O	MetXBioDB	0.6388888888888888	train
	decursinol angelate			CYP2A6	decursinol angelate	CC=C(C)C(=O)OC1Cc2cc3ccc(=O)oc3cc2OC1(C)C	CC1OC1(C)C(=O)OC1Cc2cc3ccc(=O)oc3cc2OC1(C)C	MetXBioDB	0.7017543859649122	train
	dehydroepiandrosterone			CYP3A4	dehydroepiandrosterone	CC12CCC3C(CC=C4CC(O)CCC43C)C1CCC2=O	CC12CCC3C(CC=C4CC(O)CCC43C)C1CC(O)C2=O	MetXBioDB	0.6888888888888889	train
	dehydroepiandrosterone			CYP3A4	dehydroepiandrosterone	CC12CCC3C(CC=C4CC(O)CCC43C)C1CCC2=O	CC12CCC3C(C(O)C=C4CC(O)CCC43C)C1CCC2=O	MetXBioDB	0.6444444444444445	train
	delavirdine			CYP3A4	delavirdine	CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1	CC(C)Nc1ccc(O)nc1N1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1	MetXBioDB	0.8	train
	deoxypodophyllotoxin			CYP2C19;CYP3A4	deoxypodophyllotoxin	COc1cc(C2c3cc4c(cc3CC3COC(=O)C32)OCO4)cc(OC)c1OC	COc1cc(C2c3cc(O)c(O)cc3CC3COC(=O)C32)cc(OC)c1OC	MetXBioDB	0.75	train
	deoxypodophyllotoxin			CYP2C19;CYP3A4	deoxypodophyllotoxin	COc1cc(C2c3cc4c(cc3CC3COC(=O)C32)OCO4)cc(OC)c1OC	COc1cc(C2c3cc4c(cc3C(O)C3COC(=O)C23)OCO4)cc(OC)c1OC	MetXBioDB	0.6428571428571429	train
	deoxypodophyllotoxin			CYP3A4	deoxypodophyllotoxin	COc1cc(C2c3cc4c(cc3CC3COC(=O)C32)OCO4)cc(OC)c1OC	COc1cc(C2c3cc4c(cc3CC3COC(=O)C32)OCO4)cc(OC)c1O	MetXBioDB	0.8235294117647058	train
	deramciclane			CYP3A4	deramciclane	CN(C)CCOC1(c2ccccc2)CC2CCC1(C)C2(C)C	CNCCOC1(c2ccccc2)CC2CCC1(C)C2(C)C	MetXBioDB	0.7021276595744681	train
	dexloxiglumide			CYP2B6;CYP2C8;CYP2C9;CYP3A4	dexloxiglumide	CCCCCN(CCCOC)C(=O)C(CCC(=O)O)NC(=O)c1ccc(Cl)c(Cl)c1	CCCCCN(CCCO)C(=O)C(CCC(=O)O)NC(=O)c1ccc(Cl)c(Cl)c1	MetXBioDB	0.8245614035087719	train
	dexpropranolol (propranolol)			CYP1A2;CYP2D6	dexpropranolol (propranolol)	CC(C)NCC(O)COc1cccc2ccccc12	CC(C)NCC(O)COc1cccc2c(O)cccc12	MetXBioDB	0.7692307692307693	train
	dextropropoxyphene		Nordextropropoxyphene	CYP3A4	dextropropoxyphene	CCC(=O)OC(Cc1ccccc1)(c1ccccc1)C(C)CN(C)C	CCC(=O)OC(Cc1ccccc1)(c1ccccc1)C(C)CNC	MetXBioDB	0.7021276595744681	train
	diallyl disulfide		DADSO	CYP2A6;CYP2C8;CYP2C9;CYP2C19;CYP2D6;CYP2E1	diallyl disulfide	C=CCSSCC=C	C=CCS[S+]([O-])CC=C	MetXBioDB	0.3636363636363636	train
	diazepam		Nordiazepam	CYP2B6; CYP3A4; CYP3A5; CYP2C19; CYP2C8; CYP2C9; CYP2C18	diazepam	CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21	OC1=Nc2ccc(Cl)cc2C(c2ccccc2)=NC1	MetXBioDB	0.5	train
	Diazinon		Pyrimidinol	CYP2C19	Diazinon	CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1	Cc1cc(O)nc(C(C)C)n1	MetXBioDB	0.4	train
	Diazinon		Diethyl thiophosphate	CYP2C19	Diazinon	CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1	CCOP(O)(=S)OCC	MetXBioDB	0.2564102564102564	train
	Diazinon		Diazoxon	CYP1A2; CYP2A6; CYP2B6; CYP2C8; CYP2C9; CYP2C19; CYP2D6; CYP3A4	Diazinon	CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1	CCOP(=O)(OCC)Oc1cc(C)nc(C(C)C)n1	MetXBioDB	0.7	train
	dibenzo[a,l]pyrene			CYP1A2;CYP2B6;CYP2C9;CYP3A4	dibenzo[a,l]pyrene	c1ccc2c(c1)cc1ccc3cccc4c5ccccc5c2c1c34	c1ccc2c(c1)c1cccc3ccc4cc5c(ccc6oc65)c2c4c31	MetXBioDB	0.5882352941176471	train
	dibenzylfluorescein		Fluorescein benzyl ester	CYP2C8; CYP2C9; CYP2C19; CYP3A4	dibenzylfluorescein	O=C(OCc1ccccc1)c1ccccc1-c1c2ccc(=O)cc-2oc2cc(OCc3ccccc3)ccc12	O=C(OCc1ccccc1)c1ccccc1-c1c2ccc(=O)cc-2oc2cc(O)ccc12	MetXBioDB	0.8070175438596491	train
	dibenzylfluorescein		2-[6-(benzyloxy)-3-oxo-3H-xanthen-9-yl]benzoic acid	CYP2C8; CYP2C9; CYP2C19; CYP3A4	dibenzylfluorescein	O=C(OCc1ccccc1)c1ccccc1-c1c2ccc(=O)cc-2oc2cc(OCc3ccccc3)ccc12	O=C(O)c1ccccc1-c1c2ccc(=O)cc-2oc2cc(OCc3ccccc3)ccc12	MetXBioDB	0.8392857142857143	train
	dihydrocodeine			CYP3A4	dihydrocodeine	COc1ccc2c3c1OC1C(O)CCC4C(C2)N(C)CCC341	COc1ccc2c3c1OC1C(O)CCC4C(C2)NCCC341	MetXBioDB	0.6428571428571429	train
	domitroban			CYP2C9	domitroban	O=C(O)CCCC=CCC1C2CCC(C2)C1NS(=O)(=O)c1ccccc1	O=C(O)CCCC=CCC1C2CC(CC2O)C1NS(=O)(=O)c1ccccc1	MetXBioDB	0.7735849056603774	train
	domitroban			CYP3A4	domitroban	O=C(O)CCCC=CCC1C2CCC(C2)C1NS(=O)(=O)c1ccccc1	O=C(O)CCCC=CCC1C2CC(O)C(C2)C1NS(=O)(=O)c1ccccc1	MetXBioDB	0.7547169811320755	train
	domperidone			CYP1A2;CYP2B6;CYP2C8;CYP2D6;CYP3A4	domperidone	Oc1nc2ccccc2n1CCCN1CCC(n2c(O)nc3cc(Cl)ccc32)CC1	Oc1ccc2c(c1)nc(O)n2CCCN1CCC(n2c(O)nc3cc(Cl)ccc32)CC1	MetXBioDB	0.8653846153846154	train
	domperidone			CYP3A4	domperidone	Oc1nc2ccccc2n1CCCN1CCC(n2c(O)nc3cc(Cl)ccc32)CC1	Oc1nc2cc(Cl)ccc2n1C1CCNCC1	MetXBioDB	0.5454545454545454	train
	domperidone			CYP3A4	domperidone	Oc1nc2ccccc2n1CCCN1CCC(n2c(O)nc3cc(Cl)ccc32)CC1	CCCn1c(O)nc2ccccc21	MetXBioDB	0.4259259259259259	train
	doxepin		2-OH-doxepin	CYP2D6	doxepin	CN(C)CCC=C1c2ccccc2COc2ccccc21	CN(C)CCC=C1c2cc(O)ccc2COc2ccccc21	MetXBioDB	0.7674418604651163	train
	efavirenz		8-OH-efavirenz	CYP2B6; CYP1A2; CYP3A4	efavirenz	OC1=Nc2ccc(Cl)cc2C(C#CC2CC2)(C(F)(F)F)O1	OC1=Nc2c(O)cc(Cl)cc2C(C#CC2CC2)(C(F)(F)F)O1	MetXBioDB	0.6923076923076923	train
	eicosapentaenoic acid			CYP2C8;CYP2C9;CYP2C11;CYP2C23	eicosapentaenoic acid	CCC=CCC=CCC=CCC=CCC=CCCCC(=O)O	CCC=CCC=CCC=CCCCCC=CCCCC(=O)O	MetXBioDB	0.96	train
	eletriptan		N-Desmethyleletriptan	CYP2D6 (major); CYP3A4 (major); CYP2C9 (minor); CYP2C19 (minor); CYP1A2 (minor); CYP2C8 (minor)	eletriptan	CN1CCCC1CC1CNc2ccc(CCS(=O)(=O)c3ccccc3)cc21	O=S(=O)(CCc1ccc2c(c1)C(CC1CCCN1)CN2)c1ccccc1	MetXBioDB	0.6612903225806451	train
	erythromycin		N-Desmethylerythromycin	CYP3A4; CYP2B6	erythromycin	CCC1OCC(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)CC(C)C(O)C1(C)O	CCC1OCC(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(NC)C2O)C(C)(O)CC(C)CC(C)C(O)C1(C)O	MetXBioDB	0.7974683544303798	train
	esomeprazole		5-O-Desmethylomeprazole 	CYP2C19 	esomeprazole	COc1ccc2nc([S+]([O-])Cc3ncc(C)c(OC)c3C)[nH]c2c1	COc1c(C)cnc(C[S+]([O-])c2nc3ccc(O)cc3[nH]2)c1C	MetXBioDB	0.7962962962962963	train
	estradiol		2-Hydroxyestradiol	CYP1A2; CYP3A4; CYP1A1	estradiol	CC12CCC3c4ccc(O)cc4CCC3C1CCC2O	CC12CCC3c4cc(O)c(O)cc4CCC3C1CCC2O	MetXBioDB	0.75	train
	ethiprole		Ethiprole Sulfone	CYP3A4	ethiprole	CC[S+]([O-])c1c(C#N)nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c1N	CCS(=O)(=O)c1c(C#N)nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c1N	MetXBioDB	0.6363636363636364	train
	ethylmorphine		Norethylmorphine	CYP2D6	ethylmorphine	CCOc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341	CCOc1ccc2c3c1OC1C(O)C=CC4C(C2)NCCC341	MetXBioDB	0.6557377049180327	train
	ethylmorphine		Morphine	CYP3A4	ethylmorphine	CCOc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341	CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5	MetXBioDB	0.7454545454545455	train
	etizolam			CYP2B6;CYP2C19;CYP3A4	etizolam	CCc1cc2c(s1)-n1c(C)nnc1CN=C2c1ccccc1Cl	CCc1cc2c(s1)-n1c(C)nnc1C(O)N=C2c1ccccc1Cl	MetXBioDB	0.6206896551724138	train
	etoperidone			CYP3A4	etoperidone	CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CC	CCCn1nc(CC)n(CC)c1=O	MetXBioDB	0.4509803921568627	train
	eugenol		Hydroxychavicol	CYP1A2;CYP2C9;CYP2D6;CYP2E1	eugenol	C=CCc1ccc(O)c(OC)c1	C=CCc1ccc(O)c(O)c1	MetXBioDB	0.6129032258064516	train
	ezlopitant			CYP2D6;CYP3A4	ezlopitant	COc1ccc(C(C)C)cc1CNC1C2CCN(CC2)C1C(c1ccccc1)c1ccccc1	C=C(C)c1ccc(OC)c(CNC2C3CCN(CC3)C2C(c2ccccc2)c2ccccc2)c1	MetXBioDB	0.7894736842105263	train
	ezlopitant			CYP2D6;CYP3A4	ezlopitant	COc1ccc(C(C)C)cc1CNC1C2CCN(CC2)C1C(c1ccccc1)c1ccccc1	COc1ccc(C(C)(C)O)cc1CNC1C2CCN(CC2)C1C(c1ccccc1)c1ccccc1	MetXBioDB	0.7457627118644068	train
	fentanyl		Phenylacetaldehyde	CYP3A4	fentanyl	CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1	O=CCc1ccccc1	MetXBioDB	0.2222222222222222	train
	finasteride			CYP3A4	finasteride	CC(C)(C)NC(=O)C1CCC2C3CCC4N=C(O)C=CC4(C)C3CCC12C	CC(C)(CO)NC(=O)C1CCC2C3CCC4N=C(O)C=CC4(C)C3CCC12C	MetXBioDB	0.8214285714285714	train
	flucloxacillin			CYP3A4	flucloxacillin	Cc1onc(-c2c(F)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O	CC1(C)SC2C(NC(=O)c3c(-c4c(F)cccc4Cl)noc3CO)C(=O)N2C1C(=O)O	MetXBioDB	0.835820895522388	train
	flunitrazepam		desmethylflunitrazepam	CYP1A2;CYP2A6;CYP2B6;CYP2C8;CYP2C9;CYP2C19;CYP2D6;CYP3A4	flunitrazepam	CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21	O=[N+]([O-])c1ccc2c(c1)C(c1ccccc1F)=NCC(O)=N2	MetXBioDB	0.5818181818181818	train
	flunitrazepam		3-hydroxyflunitrazepam	CYP2A6;CYP3A4	flunitrazepam	CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21	CN1C(=O)C(O)N=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21	MetXBioDB	0.6428571428571429	train
	formononetin		Daidzein	CYP1A2	formononetin	COc1ccc(-c2coc3cc(O)ccc3c2=O)cc1	O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12	MetXBioDB	0.7631578947368421	train
	furafylline		3-[(furan-2-yl)methyl]-8-hydroxy-1-methyl-2,3,6,7-tetrahydro-1H-purine-2,6-dione   	CYP1A2	furafylline	Cc1nc2c(=O)n(C)c(=O)n(Cc3ccco3)c2[nH]1	Cn1c(=O)c2nc(CO)[nH]c2n(Cc2ccco2)c1=O	MetXBioDB	0.7551020408163265	train
	gefitinib			CYP2D6	gefitinib	COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1	Oc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1	MetXBioDB	0.803030303030303	train
	gefitinib			CYP3A4	gefitinib	COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1	COc1cc2ncnc(Nc3ccc(O)c(Cl)c3)c2cc1OCCCN1CCOCC1	MetXBioDB	0.8181818181818182	train
	gepirone			CYP3A4	gepirone	CC1(C)CC(=O)N(CCCCN2CCN(c3ncccn3)CC2)C(=O)C1	CC1(C)CC(=O)N(CCCCN2CCN(c3ncc(O)cn3)CC2)C(=O)C1O	MetXBioDB	0.5555555555555556	train
	granisetron		7-Hydroxygranisetron	CYP1A1	granisetron	CN1C2CCCC1CC(NC(=O)c1nn(C)c3ccccc13)C2	CN1C2CCCC1CC(NC(=O)c1nn(C)c3cccc(O)c13)C2	MetXBioDB	0.7254901960784313	train
	gts-21		4-OH-GTS-21	CYP1A2;CYP2E1;CYP3A4	gts-21	COc1ccc(C=C2CCCN=C2c2cccnc2)c(OC)c1	COc1cc(O)ccc1C=C1CCCN=C1c1cccnc1	MetXBioDB	0.7924528301886793	train
	gts-21		2-OH-GTS-21	CYP1A2;CYP2E1;CYP3A4	gts-21	COc1ccc(C=C2CCCN=C2c2cccnc2)c(OC)c1	COc1ccc(C=C2CCCN=C2c2cccnc2)c(O)c1	MetXBioDB	0.7924528301886793	train
	guanabenz		Guanoxabenz	CYP1A2	guanabenz	N=C(N)NN=Cc1c(Cl)cccc1Cl	N=C(NO)NN=Cc1c(Cl)cccc1Cl	MetXBioDB	0.6764705882352942	train
	hexamethylphosphoramide			CYP2A6	hexamethylphosphoramide	CN(C)P(=O)(N(C)C)N(C)C	CNP(=O)(N(C)C)N(C)C	MetXBioDB	0.4117647058823529	train
	ibrolipim			CYP2C8;CYP3A4	ibrolipim	CCOP(=O)(Cc1ccc(C(=O)Nc2ccc(Br)cc2C#N)cc1)OCC	CCOP(=O)(O)Cc1ccc(C(=O)Nc2ccc(Br)cc2C#N)cc1	MetXBioDB	0.84	train
	iloperidone		1-[4-[3-[4-(6-fluoro-1,2-benzisoxazol-3-yl)-1-piperidinyl]- propoxy]-3-hydroxyphenyl]ethanone	CYP3A4	iloperidone	COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1	CC(=O)c1ccc(OCCCN2CCC(c3noc4cc(F)ccc34)CC2)c(O)c1	MetXBioDB	0.8461538461538461	train
	iloperidone		1-[4-[3-[4-(6-fluoro-1,2-benzisoxazol-3-yl)-1-piperidinyl]propoxy]-3-methoxyphenyl]-2-hydroxyethanone	CYP2D6	iloperidone	COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1	COc1cc(C(=O)CO)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1	MetXBioDB	0.8484848484848485	train
	imidacloprid		5-hydroxy-imidacloprid	CYP3A4	imidacloprid	O=[N+]([O-])NC1=NCCN1Cc1ccc(Cl)nc1	O=[N+]([O-])NC1=NCC(O)N1Cc1ccc(Cl)nc1	MetXBioDB	0.6274509803921569	train
	imidacloprid		olefin	CYP3A4	imidacloprid	O=[N+]([O-])NC1=NCCN1Cc1ccc(Cl)nc1	O=[N+]([O-])Nc1nccn1Cc1ccc(Cl)nc1	MetXBioDB	0.58	train
	imipramine		Desimipramine 	CYP2C19; CYP2C18; CYP2D6; CYP1A2 	imipramine	CN(C)CCCN1c2ccccc2CCc2ccccc21	CNCCCN1c2ccccc2CCc2ccccc21	MetXBioDB	0.6111111111111112	train
	indinavir			CYP3A4	indinavir	CC(C)(C)NC(=O)C1CN(Cc2cccnc2)CCN1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O	CC(C)(C)NC(=O)C1CN(Cc2ccc[n+]([O-])c2)CCN1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O	MetXBioDB	0.7674418604651163	train
	indinavir			CYP3A4	indinavir	CC(C)(C)NC(=O)C1CN(Cc2cccnc2)CCN1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O	CC(C)(C)NC(=O)C1CN(Cc2cccnc2)CCN1CC(O)CC(Cc1ccc(O)cc1)C(=O)NC1c2ccccc2CC1O	MetXBioDB	0.925	train
	indinavir			CYP3A4	indinavir	CC(C)(C)NC(=O)C1CN(Cc2cccnc2)CCN1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O	CC(C)(C)NC(=O)C1CN(Cc2cccnc2)CCN1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2C(O)C1O	MetXBioDB	0.8170731707317073	train
	indole			CYP2A6;CYP2C19;CYP2E1	indole	c1ccc2[nH]ccc2c1	Oc1c[nH]c2ccccc12	MetXBioDB	0.3461538461538461	train
	indole			CYP2A6;CYP2C19;CYP2E1	indole	c1ccc2[nH]ccc2c1	Oc1ccc2cc[nH]c2c1	MetXBioDB	0.4615384615384615	train
	invega, invega sustenna, 9-hydroxyrisperidone, paliperidone			CYP2D6	invega, invega sustenna, 9-hydroxyrisperidone, paliperidone	Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O	Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CC(O)CC2O	MetXBioDB	0.8028169014084507	train
	irinotecan		7-ethyl-10-[4-N-(5-aminopentanoic acid)-1-piperidino] carbonyloxycamptothecin	CYP3A4; CYP3A5	irinotecan	CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(O)CC	CCc1c2c(nc3ccc(OC(=O)N4CCC(NCCCCC(=O)O)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(O)CC	MetXBioDB	0.7362637362637363	train
	isotretinoin			CYP2B6;CYP2C8;CYP3A4	isotretinoin	CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)O	CC(C=CC(O)=C(C)C=CC1=C(C)CCCC1(C)C)=CC(=O)O	MetXBioDB	0.6956521739130435	train
	isoursodeoxycholic acid			CYP3A4	isoursodeoxycholic acid	CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C	CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(=O)CCC4(C)C3CCC12C	MetXBioDB	0.7636363636363637	train
	isoursodeoxycholic acid			CYP3A4	isoursodeoxycholic acid	CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C	CC(CCC(=O)O)C1CCC2C3C(O)C(O)C4CC(O)CCC4(C)C3CCC12C	MetXBioDB	0.7169811320754716	train
	k-11777		N-oxide k-11777	CYP3A4	k-11777	CN1CCN(C(=O)NC(Cc2ccccc2)C(=O)NC(C=CS(=O)(=O)c2ccccc2)CCc2ccccc2)CC1	C[N+]1([O-])CCN(C(=O)NC(Cc2ccccc2)C(=O)NC(C=CS(=O)(=O)c2ccccc2)CCc2ccccc2)CC1	MetXBioDB	0.8360655737704918	train
	k-11777		N-desmethyl k-11777	CYP3A4;CYP2D6	k-11777	CN1CCN(C(=O)NC(Cc2ccccc2)C(=O)NC(C=CS(=O)(=O)c2ccccc2)CCc2ccccc2)CC1	O=C(NC(C=CS(=O)(=O)c1ccccc1)CCc1ccccc1)C(Cc1ccccc1)NC(=O)N1CCNCC1	MetXBioDB	0.8166666666666667	train
	N-[(2S)-1-[[(E,3S)-1-(benzenesulfonyl)-5-phenylpent-1-en-3-yl]amino]-1-oxo-3-phenylpropan-2-yl]-4-methylpiperazine-1-carboxamide		b-hydroxy-homoPhe K11777	CYP3A4	N-[(2S)-1-[[(E,3S)-1-(benzenesulfonyl)-5-phenylpent-1-en-3-yl]amino]-1-oxo-3-phenylpropan-2-yl]-4-methylpiperazine-1-carboxamide	CN1CCN(C(=O)NC(Cc2ccccc2)C(=O)NC(C=CS(=O)(=O)c2ccccc2)CCc2ccccc2)CC1	CN1CCN(C(=O)NC(Cc2ccccc2)C(=O)NC(C=CS(=O)(=O)c2ccccc2)C(O)Cc2ccccc2)CC1	MetXBioDB	0.7704918032786885	train
	kr-60436		O-demethyl-KR-60436	CYP1A2;CYP2C9;CYP2C19;CYP2D6;CYP3A4	kr-60436	COc1ccc(N2CCc3c2c2cccc(OC(F)(F)F)c2[nH]c3=NCCO)c(C)c1	Cc1cc(O)ccc1N1CCc2c1c1cccc(OC(F)(F)F)c1[nH]c2=NCCO	MetXBioDB	0.8208955223880597	train
	kr-60436			CYP1A2;CYP2C9;CYP2C19;CYP2D6;CYP3A4	kr-60436	COc1ccc(N2CCc3c2c2cccc(OC(F)(F)F)c2[nH]c3=NCCO)c(C)c1	COc1ccc(N2CCc3c2c2cccc(OC(F)(F)F)c2[nH]c3=N)c(C)c1	MetXBioDB	0.7058823529411765	train
	kr-60436			CYP2D6;CYP3A4	kr-60436	COc1ccc(N2CCc3c2c2cccc(OC(F)(F)F)c2[nH]c3=NCCO)c(C)c1	COc1ccc(-n2ccc3c(=NCCO)[nH]c4c(OC(F)(F)F)cccc4c32)c(C)c1	MetXBioDB	0.6712328767123288	train
	2â€(3â€{4â€[2â€(3â€fluorophenyl)ethyl]piperazinâ€1â€yl}propyl)â€5â€(1,2,4â€triazolâ€4â€yl)â€1Hâ€indole			CYP2C8;CYP3A4	2â€(3â€{4â€[2â€(3â€fluorophenyl)ethyl]piperazinâ€1â€yl}propyl)â€5â€(1,2,4â€triazolâ€4â€yl)â€1Hâ€indole	Fc1cccc(CCN2CCN(CCCc3cc4cc(-n5cnnc5)ccc4[nH]3)CC2)c1	OC(CN1CCN(CCCc2cc3cc(-n4cnnc4)ccc3[nH]2)CC1)c1cccc(F)c1	MetXBioDB	0.7142857142857143	train
	l_775606			CYP2C8;CYP3A4	l_775606	Fc1cccc(CCN2CCN(CCCc3cc4cc(-n5cnnc5)ccc4[nH]3)CC2)c1	CN1CCN(CCCc2cc3cc(-n4cnnc4)ccc3[nH]2)CC1	MetXBioDB	0.6909090909090909	train
	laquinimod		5-chloro-N-ethyl-4-hydroxy-2-oxo-N-phenyl-1,2-dihydroquinoline-3-carboxamide	CYP3A4	laquinimod	CCN(C(=O)c1c(O)c2c(Cl)cccc2n(C)c1=O)c1ccccc1	CCN(C(=O)c1c(O)nc2cccc(Cl)c2c1O)c1ccccc1	MetXBioDB	0.6	train
	levobupivacaine			CYP2C19;CYP2D6;CYP3A4	levobupivacaine	CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C	Cc1cccc(C)c1NC(=O)C1CCCCN1	MetXBioDB	0.4705882352941176	train
	licofelone_M1			CYP2C8;CYP2C9	licofelone_M1	CC1(C)Cc2c(-c3ccccc3)c(-c3ccc(Cl)cc3)c(CC(=O)OCC3OC(O)C(O)C(O)C3O)n2C1	CC1(CO)Cc2c(-c3ccccc3)c(-c3ccc(Cl)cc3)c(CC(=O)OCC3OC(O)C(O)C(O)C3O)n2C1	MetXBioDB	0.8636363636363636	train
	linomide		4-hydroxy-N-methyl-2-oxo-N-phenyl-1,2-dihydroquinoline-3-carboxamide	CYP3A4	linomide	CN(C(=O)c1c(O)c2ccccc2n(C)c1=O)c1ccccc1	CN(C(=O)c1c(O)nc2ccccc2c1O)c1ccccc1	MetXBioDB	0.5434782608695652	train
	lornoxicam		5'-Hydroxylornoxicam	CYP2C9 	lornoxicam	CN1C(C(=O)Nc2ccccn2)=C(O)c2sc(Cl)cc2S1(=O)=O	CN1C(C(=O)Nc2ccc(O)cn2)=C(O)c2sc(Cl)cc2S1(=O)=O	MetXBioDB	0.7636363636363637	train
	losartan		E-3174	CYP2C9; CYP3A4; CYP3A5	losartan	CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1	CCCCc1nc(Cl)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1	MetXBioDB	0.7627118644067796	train
	losartan carboxaldehyde			CYP3A4	losartan carboxaldehyde	CCCCc1nc(Cl)c(C=O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1	CCCC(O)c1nc(Cl)c(C=O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1	MetXBioDB	0.6984126984126984	train
