parent_name	child_name	reactants	products	origin	source	set	possible_products
Prochlorperazine	Prochlorperazine sulfoxide	C(CN1CCN(C)CC1)CN1c2ccccc2Sc2c1cc(Cl)cc2	C(CN1CCN(C)CC1)CN1c2ccccc2[SH](O)c2c1cc(Cl)cc2	DB00433	DrugBank	train	C(CN1CCN(C)CC1)CN1c2ccccc2[SH](O)c2c1cc(Cl)cc2
perazine		N1(CCCN2CCN(C)CC2)c2ccccc2Sc2c1cccc2	N1(CCCN2CCNCC2)c2ccccc2Sc2c1cccc2	perazine	MetXBioDB	train	N1(CCCN2CCNCC2)c2ccccc2Sc2c1cccc2
Entrectinib	ENB577b	c1c(Cc2cc(F)cc(F)c2)cc2c(NC(c3ccc(N4CCN(C)CC4)cc3NC3CCOCC3)=O)nnc2c1	c1c(Cc2cc(F)cc(F)c2)cc2c(NC(c3ccc(N4CCN(C)C(O)C4)cc3NC3CCOCC3)=O)nnc2c1	DB11986	DrugBank	train	c1c(Cc2cc(F)cc(F)c2)cc2c(NC(c3ccc(N4CCN(C)C(O)C4)cc3NC3CCOCC3)=O)nnc2c1
ENB577b	ENB753	c1(N2CCN(C)C(O)C2)ccc(C(=O)Nc2nnc3c2cc(Cc2cc(F)cc(F)c2)cc3)c(NC2CCOCC2)c1	c1(N2CCN(C)C(OC3OC(C(=O)O)C(O)C(O)C3O)C2)ccc(C(=O)Nc2nnc3c2cc(Cc2cc(F)cc(F)c2)cc3)c(NC2CCOCC2)c1	DB11986	DrugBank	train	c1(N2CCN(C)C(OC3OC(C(=O)O)C(O)C(O)C3O)C2)ccc(C(=O)Nc2nnc3c2cc(Cc2cc(F)cc(F)c2)cc3)c(NC2CCOCC2)c1
(R)-mianserin, 8-hydroxy	(R)-mianserin, 8-OH-N-desmethyl	c1c2c(ccc1)Cc1ccc(O)cc1N1CCN(C)CC12	c1c2c(ccc1)Cc1ccc(O)cc1N1CCNCC12	(R)-mianserin	MetXBioDB	train	c1c2c(ccc1)Cc1ccc(O)cc1N1CCNCC12
Mianserin	8-Hydroxymianserin	c1ccc2c(c1)Cc1c(cccc1)C1N2CCN(C)C1	c1(O)ccc2c(c1)Cc1c(cccc1)C1N2CCN(C)C1	DB06148	Both	train	c1(O)ccc2c(c1)Cc1c(cccc1)C1N2CCN(C)C1
Mirtazapine	8-OH-mirtazapine	N1(C)CCN2C(C1)c1ccccc1Cc1c2nccc1	N1(C)CCN2C(C1)c1ccccc1Cc1c2nc(O)cc1	Mirtazapine	MetXBioDB	train	N1(C)CCN2C(C1)c1ccccc1Cc1c2nc(O)cc1
Apomorphine	Apomorphine 10-glucuronide	c1(O)c(O)c2c(cc1)CC1N(C)CCc3c1c-2ccc3	c1(OC2OC(C(=O)O)C(O)C(O)C2O)c(O)c2c(cc1)CC1N(C)CCc3c1c-2ccc3	DB00714	DrugBank	train	c1(OC2OC(C(=O)O)C(O)C(O)C2O)c(O)c2c(cc1)CC1N(C)CCc3c1c-2ccc3
Apomorphine	Norapomorphine	c12ccc(O)c(O)c1-c1cccc3c1C(C2)N(C)CC3	c12ccc(O)c(O)c1-c1cccc3c1C(C2)NCC3	DB00714	DrugBank	train	c12ccc(O)c(O)c1-c1cccc3c1C(C2)NCC3
Ranitidine	Ranitidine S-Oxide	N(C(NC)=CN(=O)O)CCSCc1ccc(CN(C)C)o1	N(C(NC)=CN(=O)O)CC[SH](Cc1ccc(CN(C)C)o1)O	DB00863	DrugBank	train	N(C(NC)=CN(=O)O)CC[SH](Cc1ccc(CN(C)C)o1)O
Nizatidine	N2-monodes-methylnizatidine	c1c(CSCCNC(=CN(=O)O)NC)nc(CN(C)C)s1	c1c(CSCCNC(=CN(=O)O)NC)nc(CNC)s1	DB00585	DrugBank	train	c1c(CSCCNC(=CN(=O)O)NC)nc(CNC)s1
Methimazole Sulfenic Acid Metabolite (Open)	Methimazole Sulfinic Acid Metabolite (Open)	N(C)C(=N)SO	N(C)C(=N)S(O)=O	DB00763	DrugBank	train	N(C)C(=N)S(O)=O
schembl4081913		c1ccc(CCN2CCC(n3c4c(ccc(CC(NC)=O)c4)cc3)CC2)c(F)c1	c1ccc(C(CN2CCC(n3c4c(ccc(CC(NC)=O)c4)cc3)CC2)O)c(F)c1	schembl4081913	MetXBioDB	train	c1ccc(C(CN2CCC(n3c4c(ccc(CC(NC)=O)c4)cc3)CC2)O)c(F)c1
Desmethyl cariprazine	Didesmethyl cariprazine	Clc1c(N2CCN(CCC3CCC(NC(NC)=O)CC3)CC2)cccc1Cl	Clc1c(N2CCN(CCC3CCC(NC(N)=O)CC3)CC2)cccc1Cl	DB06016	DrugBank	train	Clc1c(N2CCN(CCC3CCC(NC(N)=O)CC3)CC2)cccc1Cl
Sorafenib	Sorafenib beta-D-Glucuronide	O=C(Nc1ccc(Oc2cc(C(NC)=O)ncc2)cc1)Nc1ccc(Cl)c(C(F)(F)F)c1	O=C(Nc1ccc(Oc2cc(C(NC)=O)ncc2)cc1)N(c1ccc(Cl)c(C(F)(F)F)c1)C1OC(C(=O)O)C(O)C(O)C1O	DB00398	Both	train	O=C(Nc1ccc(Oc2cc(C(NC)=O)ncc2)cc1)N(c1ccc(Cl)c(C(F)(F)F)c1)C1OC(C(=O)O)C(O)C(O)C1O
Apalutamide	N-desmethyl apalutamide	O=C1N(c2cnc(C#N)c(C(F)(F)F)c2)C(=S)N(c2ccc(C(NC)=O)c(F)c2)C12CCC2	O=C1N(c2cnc(C#N)c(C(F)(F)F)c2)C(=S)N(c2ccc(C(N)=O)c(F)c2)C12CCC2	DB11901	DrugBank	train	O=C1N(c2cnc(C#N)c(C(F)(F)F)c2)C(=S)N(c2ccc(C(N)=O)c(F)c2)C12CCC2
Ephedrine	1,2-dihydroxypropylbenzene	c1c(C(C(C)NC)O)cccc1	c1c(C(C(C)O)O)cccc1	DB01364	DrugBank	train	c1c(C(C(C)O)O)cccc1
p-Methoxymethamphetamine, R-(-)-	HO-MA	C(C(NC)C)c1ccc(OC)cc1	C(C(NC)C)c1ccc(O)cc1	p-Methoxymethamphetamine, R-(-)-	MetXBioDB	train	C(C(NC)C)c1ccc(O)cc1
Metamfetamine	4-hydroxymethamphetamine	c1cccc(CC(NC)C)c1	c1c(O)ccc(CC(NC)C)c1	DB01577	Both	train	c1c(O)ccc(CC(NC)C)c1
Desmethylsibutramine, (S)-	1-[1-(4-chlorophenyl)cyclobutyl]-3-methylbutylamine	c1(C2(C(CC(C)C)NC)CCC2)ccc(Cl)cc1	c1(C2(C(CC(C)C)N)CCC2)ccc(Cl)cc1	Desmethylsibutramine, (S)-	MetXBioDB	train	c1(C2(C(CC(C)C)N)CCC2)ccc(Cl)cc1
4-Hydroxyketamine	4-Hydroxynorketamine	C1C(NC)(c2ccccc2Cl)C(=O)CCC1O	C1C(N)(c2ccccc2Cl)C(=O)CCC1O	DB01221	DrugBank	train	C1C(N)(c2ccccc2Cl)C(=O)CCC1O
5-Hydroxyketamine	5-Hydroxynorketamine	C1(O)CCC(NC)(c2ccccc2Cl)C(=O)C1	C1(O)CCC(N)(c2ccccc2Cl)C(=O)C1	DB01221	DrugBank	train	C1(O)CCC(N)(c2ccccc2Cl)C(=O)C1
6-Hydroxyketamine	6-Hydroxynorketamine	c1ccc(C2(NC)CCCC(O)C2=O)c(Cl)c1	c1ccc(C2(N)CCCC(O)C2=O)c(Cl)c1	DB01221	DrugBank	train	c1ccc(C2(N)CCCC(O)C2=O)c(Cl)c1
Ketamine	4-Hydroxyketamine	O=C1C(NC)(c2ccccc2Cl)CCCC1	O=C1C(NC)(c2ccccc2Cl)CC(O)CC1	DB01221	DrugBank	train	O=C1C(NC)(c2ccccc2Cl)CC(O)CC1
Frovatriptan	Hydroxylated N-acetyl desmethyl frovatriptan	N(C)C1CCc2c(c3cc(C(N)=O)ccc3n2)C1	N(C(C)=O)C1CCC2C(C1)c1cc(C(N)=O)cc(O)c1N2	DB00998	DrugBank	train	N(C(C)=O)C1CCC2C(C1)c1cc(C(N)=O)cc(O)c1N2
schembl3207291		C(c1cn(-c2nccs2)c2c(ccc(N3CC(OC)C(NC)C3)n2)c1=O)(=O)O	C(c1cn(-c2nccs2)c2c(ccc(N3CC(OC)C(N)C3)n2)c1=O)(=O)O	schembl3207291	MetXBioDB	train	C(c1cn(-c2nccs2)c2c(ccc(N3CC(OC)C(N)C3)n2)c1=O)(=O)O
Epinephrine	Epinephrine glucuronide	C(NC)C(O)c1ccc(O)c(O)c1	C(NC)C(O)c1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c(O)c1	DB00668	DrugBank	train	C(NC)C(O)c1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c(O)c1
Phenylephrine		N(C)CC(O)c1cccc(O)c1	N(C)CC(O)c1cccc(OC2OC(C(=O)O)C(O)C(O)C2O)c1	Phenylephrine	MetXBioDB	train	N(C)CC(O)c1cccc(OC2OC(C(=O)O)C(O)C(O)C2O)c1
N,O-Didesmethylvenlafaxine	N,O-didesmethylvenlafaxine glucuronide	C1CCCC(C(CNC)c2ccc(O)cc2)(O)C1	C1CCCC(C(CNC)c2ccc(OC3OC(C(=O)O)C(O)C(O)C3O)cc2)(O)C1	DB00285	DrugBank	train	C1CCCC(C(CNC)c2ccc(OC3OC(C(=O)O)C(O)C(O)C3O)cc2)(O)C1
N-Desmethylvenlafaxine	N,O-Didesmethylvenlafaxine	C1C(C(CNC)c2ccc(OC)cc2)(O)CCCC1	C1C(C(CNC)c2ccc(O)cc2)(O)CCCC1	DB00285	DrugBank	train	C1C(C(CNC)c2ccc(O)cc2)(O)CCCC1
(S)-Fluoxetine	Seproxetine	O(C(CCNC)c1ccccc1)c1ccc(C(F)(F)F)cc1	O(C(CCN)c1ccccc1)c1ccc(C(F)(F)F)cc1	DB08544	Both	train	O(C(CCN)c1ccccc1)c1ccc(C(F)(F)F)cc1
4-hydroxy duloxetine	4-hydroxy duloxetine glucuronide	N(C)CCC(Oc1ccc(O)c2c1cccc2)c1cccs1	N(C)CCC(Oc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c2c1cccc2)c1cccs1	DB00476	Both	train	N(C)CCC(Oc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c2c1cccc2)c1cccs1
4-hydroxyatomoxetine		c1c(C(CCNC)Oc2ccc(O)cc2C)cccc1	c1c(C(CCNC)Oc2ccc(OC3OC(C(=O)O)C(O)C(O)C3O)cc2C)cccc1	4-hydroxyatomoxetine	MetXBioDB	train	c1c(C(CCNC)Oc2ccc(OC3OC(C(=O)O)C(O)C(O)C3O)cc2C)cccc1
Catechol duloxetine	5-hydroxy, 6-methoxy duloxetine	Oc1ccc2c(OC(CCNC)c3cccs3)cccc2c1O	O(c1ccc2c(OC(CCNC)c3cccs3)cccc2c1O)C	DB00476	DrugBank	train	O(c1ccc2c(OC(CCNC)c3cccs3)cccc2c1O)C
5-Hydroxy, 6-methoxy duloxetine		c1c(C(CCNC)Oc2cccc3c2ccc(OC)c3O)occ1	c1c(C(CCNC)Oc2cccc3c2ccc(OC)c3OS(=O)(=O)O)occ1	5-Hydroxy, 6-methoxy duloxetine	MetXBioDB	train	c1c(C(CCNC)Oc2cccc3c2ccc(OC)c3OS(=O)(=O)O)occ1
5-hydroxy, 6-methoxy duloxetine	5-hydroxy, 6-methoxy duloxetine glucuronide	c1cc(OC(CCNC)c2cccs2)c2c(c1)c(O)c(OC)cc2	c1cc(OC(CCNC)c2cccs2)c2c(c1)c(OC1OC(C(=O)O)C(O)C(O)C1O)c(OC)cc2	DB00476	DrugBank	train	c1cc(OC(CCNC)c2cccs2)c2c(c1)c(OC1OC(C(=O)O)C(O)C(O)C1O)c(OC)cc2
5-hydroxy duloxetine	Catechol duloxetine	c1(O)c2cccc(OC(CCNC)c3cccs3)c2ccc1	c1(O)c2cccc(OC(CCNC)c3cccs3)c2ccc1O	DB00476	DrugBank	train	c1(O)c2cccc(OC(CCNC)c3cccs3)c2ccc1O
6-hydroxy duloxetine	Catechol duloxetine	N(C)CCC(Oc1cccc2c1ccc(O)c2)c1cccs1	N(C)CCC(Oc1cccc2c1ccc(O)c2O)c1cccs1	DB00476	DrugBank	train	N(C)CCC(Oc1cccc2c1ccc(O)c2O)c1cccs1
Duloxetine	6-hydroxy duloxetine	c1cc2c(OC(CCNC)c3cccs3)cccc2cc1	c1cc2c(OC(CCNC)c3cccs3)cccc2cc1O	DB00476	Both	train	c1cc2c(OC(CCNC)c3cccs3)cccc2cc1O
(s)-tomoxetine	2-Hydroxy-(s)-tomoxetine	N(C)CCC(Oc1ccccc1C)c1ccccc1	N(CO)CCC(Oc1ccccc1C)c1ccccc1	(s)-tomoxetine	MetXBioDB	train	N(CO)CCC(Oc1ccccc1C)c1ccccc1
2-Hydroxymethyatomoxetine		c1(OC(CCNC)c2ccccc2)ccccc1CO	c1(OC(CCNC)c2ccccc2)ccccc1COC1OC(C(=O)O)C(O)C(O)C1O	2-Hydroxymethyatomoxetine	MetXBioDB	train	c1(OC(CCNC)c2ccccc2)ccccc1COC1OC(C(=O)O)C(O)C(O)C1O
N-desmethylpheniramine	N-didesmethylpheniramine	C(NC)CC(c1ccccc1)c1ccccn1	C(N)CC(c1ccccc1)c1ccccn1	DB01620	DrugBank	train	C(N)CC(c1ccccc1)c1ccccn1
E-10-Hydroxynortriptyline	E-10-Hydroxydesmethylnortriptyline	c12c(cccc1)C(=CCCNC)c1c(cccc1)C(O)C2	c12c(cccc1)C(=CCCN)c1c(cccc1)C(O)C2	DB00321	DrugBank	train	c12c(cccc1)C(=CCCN)c1c(cccc1)C(O)C2
Nortriptyline	Desmethylnortriptyline	c12c(cccc1)CCc1c(cccc1)C2=CCCNC	c12c(cccc1)CCc1c(cccc1)C2=CCCN	DB00321	Both	train	c12c(cccc1)CCc1c(cccc1)C2=CCCN
Hydroxydesmethyl doxepin	Hydroxydesmethyl doxepin glucuronide	c1c2c(cc(O)c1)C(=CCCNC)c1ccccc1CO2	c1c2c(cc(OC3OC(C(=O)O)C(O)C(O)C3O)c1)C(=CCCN(C)C)c1ccccc1CO2	DB01142	DrugBank	train	c1c2c(cc(OC3OC(C(=O)O)C(O)C(O)C3O)c1)C(=CCCN(C)C)c1ccccc1CO2
N-desmethyldoxepin	Hydroxydesmethyl doxepin	CNCCC=C1c2ccccc2COc2c1cccc2	CNCCC=C1c2ccccc2COc2c1cc(O)cc2	DB01142	DrugBank	train	CNCCC=C1c2ccccc2COc2c1cc(O)cc2
Northiaden	Northiaden S-oxide	c12c(cccc1)C(=CCCNC)c1ccccc1CS2	c12c(cccc1)C(=CCCNC)c1ccccc1C[SH]2O	DB09167	DrugBank	train	c12c(cccc1)C(=CCCNC)c1ccccc1C[SH]2O
Verapamil metabolite D-617	Verapamil metabolite PR-25	c1(OC)c(OC)ccc(C(CCCNC)(C#N)C(C)C)c1	c1(OC)c(O)ccc(C(CCCNC)(C#N)C(C)C)c1	DB00661	DrugBank	train	c1(OC)c(O)ccc(C(CCCNC)(C#N)C(C)C)c1
desmethylcitalopram	Citalopram propionic aldehyde	O1Cc2c(ccc(C#N)c2)C1(CCCNC)c1ccc(F)cc1	O1Cc2c(ccc(C#N)c2)C1(CCC=O)c1ccc(F)cc1	DB00215	DrugBank	train	O1Cc2c(ccc(C#N)c2)C1(CCC=O)c1ccc(F)cc1
Maprotiline	3-OH-maprotiline	c12c(cccc1)C1CCC2(CCCNC)c2c1cccc2	c12c(cccc1)C1CCC2(CCCNC)c2c1ccc(O)c2	DB00934	Both	train	c12c(cccc1)C1CCC2(CCCNC)c2c1ccc(O)c2
8-hydroxydesmethyl clomipramine	8-hyroxydesmethyl clomipramine glucuronide	c12c(ccc(Cl)c1)CCc1c(ccc(O)c1)N2CCCNC	c12c(ccc(Cl)c1)CCc1c(ccc(O)c1OC1OC(C(=O)O)C(O)C(O)C1O)N2CCCNC	DB01242	DrugBank	train	c12c(ccc(Cl)c1)CCc1c(ccc(O)c1OC1OC(C(=O)O)C(O)C(O)C1O)N2CCCNC
2-hydroxydesmethyl clomipramine	2-hydroxydesmethyl clomipramine glucuronide	c1cc2c(cc1)CCc1c(cc(Cl)c(O)c1)N2CCCNC	c1cc2c(c(OC3OC(C(=O)O)C(O)C(O)C3O)c1)CCc1c(cc(Cl)c(O)c1)N2CCCNC	DB01242	DrugBank	train	c1cc2c(c(OC3OC(C(=O)O)C(O)C(O)C3O)c1)CCc1c(cc(Cl)c(O)c1)N2CCCNC
2-hydroxydesipramine	2-hydroxydesipramine glucuronide	Oc1ccc2c(c1)CCc1c(cccc1)N2CCCNC	O(c1ccc2c(c1)CCc1c(cccc1)N2CCCNC)C1OC(C(=O)O)C(O)C(O)C1O	DB01151	DrugBank	train	O(c1ccc2c(c1)CCc1c(cccc1)N2CCCNC)C1OC(C(=O)O)C(O)C(O)C1O
Desmethylclomipramine	didesmethylclomipramine	c1cccc2c1CCc1c(cc(Cl)cc1)N2CCCNC	c1cccc2c1CCc1c(cc(Cl)cc1)N2CCCN	DB01242	Both	train	c1cccc2c1CCc1c(cc(Cl)cc1)N2CCCN
Desipramine	Desipramine N-glucuronide	c12c(cccc1)N(CCCNC)c1c(cccc1)CC2	c12c(cccc1)N(CCCN(C)C1OC(C(=O)O)C(O)C(O)C1O)c1c(cccc1)CC2	Desipramine	MetXBioDB	train	c12c(cccc1)N(CCCN(C)C1OC(C(=O)O)C(O)C(O)C1O)c1c(cccc1)CC2
deacetyl-demethyl-thymoxamine	sulfate of deacetyl-demethyl-thymoxamine	N(C)CCOc1cc(C)c(O)cc1C(C)C	N(C)CCOc1c(OS(O)(O)O)c(C)ccc1C(C)C	DB09205	DrugBank	train	N(C)CCOc1c(OS(O)(O)O)c(C)ccc1C(C)C
N-Desmethylzolmitriptan	Indole ethyl alcohol zolmitriptan derivative	c1cc(CC2NC(=O)OC2)cc2c1ncc2CCNC	c1cc(CC2NC(=O)OC2)cc2c1ncc2CCO	DB00315	DrugBank	train	c1cc(CC2NC(=O)OC2)cc2c1ncc2CCO
Betahistine	2-pyridylacetic acid	n1c(CCNC)cccc1	n1c(CC(=O)O)cccc1	DB06698	DrugBank	train	n1c(CC(=O)O)cccc1
Vonoprazan	M-I	n1cccc(S(n2c(-c3ccccc3F)cc(CNC)c2)(=O)=O)c1	n1cccc(S(n2c(-c3ccccc3F)cc(C(=O)O)c2)(=O)=O)c1	DB11739	DrugBank	train	n1cccc(S(n2c(-c3ccccc3F)cc(C(=O)O)c2)(=O)=O)c1
4-methylaminomethyl-7-methoxycoumarin	N-methyl 7-hydroxy-4-(aminomethyl)-coumarin	c1c(CNC)c2c(oc1=O)cc(OC)cc2	c1c(CNC)c2c(oc1=O)cc(O)cc2	4-methylaminomethyl-7-methoxycoumarin	MetXBioDB	train	c1c(CNC)c2c(oc1=O)cc(O)cc2
Rucaparib	Rucaparib M324 metabolite	c1(-c2ccc(CNC)cc2)nc2c3c1CCNC(=O)c3cc(F)c2	c1(-c2ccc(C(=O)O)cc2)nc2c3c1CCNC(=O)c3cc(F)c2	DB12332	DrugBank	train	c1(-c2ccc(C(=O)O)cc2)nc2c3c1CCNC(=O)c3cc(F)c2
Procarbazine	N-isopropylterephthalamic acid	c1cc(C(NC(C)C)=O)ccc1CNNC	c1cc(C(NC(C)C)=O)ccc1C(=O)O	DB01168	DrugBank	train	c1cc(C(NC(C)C)=O)ccc1C(=O)O
Sumatriptan Metabolite GR49336	Sumatriptan Metabolite Ester Glucuronide of GR49336	c1(CS(NC)(=O)=O)ccc2c(c1)c(CC(=O)O)cn2	c1(CS(NC)(=O)=O)ccc2c(c1)c(CC(=O)OC1OC(C(=O)O)C(O)C(O)C1O)cn2	DB00669	DrugBank	train	c1(CS(NC)(=O)=O)ccc2c(c1)c(CC(=O)OC1OC(C(=O)O)C(O)C(O)C1O)cn2
Sumatriptan	Sumatriptan Metabolite GR34633	C(N(C)C)Cc1cnc2c1cc(CS(NC)(=O)=O)cc2	C(N(C)C)Cc1cnc2c1cc(CS(N)(=O)=O)cc2	DB00669	DrugBank	train	C(N(C)C)Cc1cnc2c1cc(CS(N)(=O)=O)cc2
4-methyl-amino-antipyrine (MAA)	4-amino-antipyrine (AA)	c1c(-n2c(=O)c(NC)c(C)n2C)cccc1	c1c(-n2c(=O)c(N)c(C)n2C)cccc1	DB04817	DrugBank	train	c1c(-n2c(=O)c(N)c(C)n2C)cccc1
Florbetapir F-18	[18F]AV-267 (N-acetyl–[18F]AV-160)	c1cc(C=Cc2ccc(NC)cc2)cnc1OCCOCCOCCF	c1cc(C=Cc2ccc(NC(C)=O)cc2)cnc1OCCOCCOCCF	DB09149	DrugBank	train	c1cc(C=Cc2ccc(NC(C)=O)cc2)cnc1OCCOCCOCCF
demethylmetalaxyl		c1c(C)c(N(C(=O)CO)C(C)C(=O)OC)c(C)cc1	c1c(C)c(N(C(=O)CO)C(C)C(=O)O)c(C)cc1	demethylmetalaxyl	MetXBioDB	train	c1c(C)c(N(C(=O)CO)C(C)C(=O)O)c(C)cc1
p-hydroxy-methylphenidate	p-hydroxy-ritalinic acid	C1C(C(C(=O)OC)c2ccc(O)cc2)NCCC1	C1C(C(C(=O)O)c2ccc(O)cc2)NCCC1	DB16629	DrugBank	train	C1C(C(C(=O)O)c2ccc(O)cc2)NCCC1
6-oxo-methylphenidate	oxo-Ritalinic acid	c1c(C(C2CCCC(=O)N2)C(=O)OC)cccc1	c1c(C(C2CCCC(=O)N2)C(=O)O)cccc1	DB16629	DrugBank	train	c1c(C(C2CCCC(=O)N2)C(=O)O)cccc1
Dexmethylphenidate	Ethylphenidate	c1cccc(C(C(OC)=O)C2CCCCN2)c1	c1cccc(C(C(OCC)=O)C2CCCCN2)c1	DB16629	DrugBank	train	c1cccc(C(C(OCC)=O)C2CCCCN2)c1
Serdexmethylphenidate	Dexmethylphenidate	C(C(OC)=O)(c1ccccc1)C1CCCCN1C(=O)OCn1cccc(C(=O)NC(CO)C(=O)O)c1	C(C(OC)=O)(c1ccccc1)C1CCCCN1	DB16629	DrugBank	train	C(C(OC)=O)(c1ccccc1)C1CCCCN1
schembl14141926		c1cccc(C(C(OC)=O)N2CCC3=C(C2)CC(=O)S3)c1Cl	c1cccc(C(C(OC)=O)N2CCC(S)=C(CC=O)C2)c1Cl	schembl14141926	MetXBioDB	train	c1cccc(C(C(OC)=O)N2CCC(S)=C(CC=O)C2)c1Cl
2-Oxoclopidogrel	Active Metabolite of Clopidogrel	c1(Cl)c(C(C(OC)=O)N2CCC3C(=CC(=O)S3)C2)cccc1	c1(Cl)c(C(C(OC)=O)N2CCC(S)=C(CC(=O)O)C2)cccc1	DB00758	DrugBank	train	c1(Cl)c(C(C(OC)=O)N2CCC(S)=C(CC(=O)O)C2)cccc1
M-3	M-4	ON(c1cccc(C2C(C(OC)=O)=C(C)NC(C)=C2C(=O)O)c1)=O	ON(c1cccc(-c2c(C(OC)=O)c(C)nc(C)c2C(=O)O)c1)=O	DB09227	Both	train	ON(c1cccc(-c2c(C(OC)=O)c(C)nc(C)c2C(=O)O)c1)=O
2,6-dimethyl-4-(2-nitrophenyl)-5-methoxycarbonyl-pyridine-3-carboxylic acid	2-hydroxymethyl-pyridine carboxylic acid	O(C(C1=C(C)NC(C)=C(C(=O)O)C1c1ccccc1N(=O)O)=O)C	OC(C1=C(C)NC=CC1)=O	DB01115	DrugBank	train	OC(C1=C(C)NC=CC1)=O
Nifedipine	dehydronifedipine	c1cc(C2C(C(OC)=O)=C(C)NC(C)=C2C(=O)OC)c(N(=O)O)cc1	c1cc(-c2c(C(OC)=O)c(C)nc(C)c2C(=O)OC)c(N(=O)O)cc1	DB01115	Both	train	c1cc(-c2c(C(OC)=O)c(C)nc(C)c2C(=O)OC)c(N(=O)O)cc1
Benidipine	N-desbenzylbenidipine	O(C(C1=C(C)NC(C)=C(C(OC)=O)C1c1cccc(N(=O)O)c1)=O)C1CCCN(Cc2ccccc2)C1	O(C(C1=C(C)NC(C)=C(C(OC)=O)C1c1cccc(N(=O)O)c1)=O)C1CCCNC1	DB09231	DrugBank	train	O(C(C1=C(C)NC(C)=C(C(OC)=O)C1c1cccc(N(=O)O)c1)=O)C1CCCNC1
Barnidipine	M-8	O=C(OC)C1=C(C)NC(C)=C(C(=O)OC2CCN(Cc3ccccc3)C2)C1c1cccc(N(=O)O)c1	O=C(OC)c1c(-c2cccc(N(=O)O)c2)c(C(=O)OC2CCN(Cc3ccccc3)C2)c(C)nc1C	DB09227	Both	train	O=C(OC)c1c(-c2cccc(N(=O)O)c2)c(C(=O)OC2CCN(Cc3ccccc3)C2)c(C)nc1C
M-1	M-3	C1(C(=O)OC2CCNC2)=C(C)NC(C)=C(C(OC)=O)C1c1cccc(N(=O)O)c1	C1(C(=O)O)=C(C)NC(C)=C(C(OC)=O)C1c1cccc(N(=O)O)c1	DB09227	DrugBank	train	C1(C(=O)O)=C(C)NC(C)=C(C(OC)=O)C1c1cccc(N(=O)O)c1
Aranidipine	Aranidipine M-3	c1(C2C(C(OC)=O)=C(C)NC(C)=C2C(=O)OCC(C)=O)ccccc1N(=O)O	c1(-c2c(C(OC)=O)c(C)nc(C)c2C(=O)OCC(C)=O)ccccc1N(=O)O	DB09229	DrugBank	train	c1(-c2c(C(OC)=O)c(C)nc(C)c2C(=O)OCC(C)=O)ccccc1N(=O)O
Aranidipine M-1	Aranidipine M-4	O=N(c1c(C2C(C(OC)=O)=C(C)NC(C)=C2C(=O)OCC(C)O)cccc1)O	O=N(c1c(-c2c(C(OC)=O)c(C)nc(C)c2C(=O)OCC(C)O)cccc1)O	DB09229	DrugBank	train	O=N(c1c(-c2c(C(OC)=O)c(C)nc(C)c2C(=O)OCC(C)O)cccc1)O
Pranidipine	Dehydrogenated pranidipine	c1cc(C2C(C(OC)=O)=C(C)NC(C)=C2C(=O)OCC=Cc2ccccc2)cc(N(=O)O)c1	c1cc(-c2c(C(OC)=O)c(C)nc(C)c2C(=O)OCC=Cc2ccccc2)cc(N(=O)O)c1	Pranidipine	MetXBioDB	train	c1cc(-c2c(C(OC)=O)c(C)nc(C)c2C(=O)OCC=Cc2ccccc2)cc(N(=O)O)c1
zinc1698316		C(OC)(=O)C1C(O)CCC2C1CC1c3c(c4c(n3)cccc4)CCN1C2	C(OC)(=O)C1C(O)CCC2C1CC1c3c(c4c(n3)cc(O)cc4)CCN1C2	zinc1698316	MetXBioDB	train	C(OC)(=O)C1C(O)CCC2C1CC1c3c(c4c(n3)cc(O)cc4)CCN1C2
(-)-pseudococaine	Norcocaine	c1c(C(OC2C(C(OC)=O)C3CCC(N3C)C2)=O)cccc1	c1c(C(OC2C(C(OC)=O)C3CCC(N3)C2)=O)cccc1	(-)-pseudococaine	MetXBioDB	train	c1c(C(OC2C(C(OC)=O)C3CCC(N3)C2)=O)cccc1
Eplerenone	21-hydroxyeplerenone	C12C(C(OC)=O)CC3=CC(=O)CCC3(C)C13C(CC1(C)C2CCC12CCC(=O)O2)O3	C12C(C(OC)=O)CC3=CC(=O)CCC3(C)C13C(CC1(C)C2CCC12CC(O)C(=O)O2)O3	DB00700	Both	train	C12C(C(OC)=O)CC3=CC(=O)CCC3(C)C13C(CC1(C)C2CCC12CC(O)C(=O)O2)O3
Monomethyl fumarate	Fumaric acid	C(C(=O)OC)=CC(=O)O	C(C(=O)O)=CC(=O)O	DB08908	DrugBank	train	C(C(=O)O)=CC(=O)O
Dimethyl fumarate	Monomethyl fumarate	O=C(OC)C=CC(=O)OC	O=C(OC)C=CC(=O)O	DB08908	DrugBank	train	O=C(OC)C=CC(=O)O
Diroximel fumarate	2-hydroxyethyl succinimide	C(CN1C(=O)CCC1=O)OC(C=CC(OC)=O)=O	C(CN1C(=O)CCC1=O)O	DB14783	DrugBank	train	C(CN1C(=O)CCC1=O)O
