reactants	products	set	tanimoto
NCCCCC(N)C(=O)O	NC(CCCCNC(CCC(=O)O)C(=O)O)C(=O)O	train	0.4705882352941176
NC(Cc1ccc(O)cc1)C(=O)O	NC(Cc1ccc(O)c(O)c1)C(=O)O	train	0.6451612903225806
CCCCCC(O)C=CC1OC2CC(O2)C1CC=CCCCC(=O)O	CCCCCC(O)C=CC1C2CC(OO2)C1CC=CCCCC(=O)O	train	0.6666666666666666
CCC=CCC(O)C=CC=CCC(O)C=CC=CC=CC(O)CCC(=O)O	CCC=CCC(O)C=CC=CCC=CC=CC=CC1OC1CCC(=O)O	train	0.5510204081632653
CC(C)=CCCC(C)C1CCC2(C=O)C3=C(CCC12C)C1(C)CCC(O)C(C)(C)C1CC3	CC(C)=CCCC(C)C1CC=C2C3=C(CCC21C)C1(C)CCC(O)C(C)(C)C1CC3	train	0.5757575757575758
CC1OC(COP(=O)(O)OC2C(COP(=O)(O)OC3C(CO)OC(C)C3O)OC(C)C2O)C(OC(=O)C(N)CO)C1O	NC(CO)C(=O)O	train	0.2244897959183673
CCCCCC=CCC=CCC=CC=CC(O)CCCC(=O)O	CCCCCC=CCC(O)C=CC=CC=CC(O)CCCC(=O)O	train	0.7560975609756098
NC(CCC=O)C(=O)O	NCCCC(N)C(=O)O	train	0.5
CC(O)C(N)C(=O)O	CC(C)CC(N)C(=O)O	train	0.4166666666666667
NC(CCSSCCC(N)C(=O)O)C(=O)O	NC(CCS)C(=O)O	train	0.5416666666666666
N#CCC(N)C(=O)O	N#CCC(NC(=O)CCC(N)C(=O)O)C(=O)O	train	0.5151515151515151
CNC(=O)C(CCCCN(C)C)NC(C)=O	CNC(=O)C(CCCCN)NC(C)=O	train	0.6764705882352942
NCCc1ccc(Oc2cc(I)c(O)c(I)c2)cc1	NCCc1ccc(Oc2ccc(O)c(I)c2)cc1	train	0.7428571428571429
Oc1cc2c(cc1O)NCC2	O=C1C=C2CCNC2=CC1=O	train	0.2352941176470588
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O	Cc1cc2nc3c(O)nc(=O)nc-3n(CC(O)C(O)C(O)COP(=O)(O)OP(=O)([O-])OCC3OC([n+]4c[nH]c5c(N)ncnc54)C(O)C3O)c2cc1C	train	0.2857142857142857
[H]N=C1N=C(O)C2(O)NC(C(O)C(C)O)CN=C2N1	[H]N=c1nc(O)c2c([nH]1)NCC(C(O)C(C)O)=N2	train	0.2372881355932203
CCOCC(CO)OC(C)=O	CCOCC(COP(=O)(O)O)OC(C)=O	train	0.6060606060606061
CC(=O)NC(C)C(=O)O	CC(O)O	train	0.2105263157894736
NC(Cc1ccc(O)cc1)C(=O)O	[H]N=C(N)NCCCC(N)C(=O)O	train	0.3243243243243243
NC(Cc1ccc(O)cc1)C(=O)O	NC(Cc1ccc(O)c(I)c1)C(=O)O	train	0.5882352941176471
CC(=O)OCC(O)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O	CC(=O)OCC(COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O)OC(C)=O	train	0.7073170731707317
Cc1ncc(COP(=O)(O)O)c(CO)c1O	Cc1ncc(COP(=O)(O)O)c(C=O)c1O	train	0.6585365853658537
CC(CO)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C	CC(C=O)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C	train	0.7796610169491526
CC(C)CCCC(C)C1CCC2C3CC=C4CC(OS(=O)(=O)O)CCC4(C)C3CCC12C	CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C	train	0.7096774193548387
O=c1ccn(C2CC(O)C(CO)O2)c(=O)[nH]1	O=c1cc[nH]c(=O)[nH]1	train	0.2045454545454545
C[N+](C)(C)CCOP(=O)(O)OP(=O)([O-])OCC1OC(n2ccc(N)nc2=O)C(O)C1O	Nc1ccn(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)n1	train	0.65625
O=c1ccn(C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1	O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OC3OC(CO)C(O)C(O)C3O)C(O)C2O)c(=O)[nH]1	train	0.6551724137931034
NC(Cc1c[nH]c2ccc(O)cc12)C(=O)O	NC(CC(=O)c1cc(O)ccc1NC=O)C(=O)O	train	0.3584905660377358
CN1CCC23c4c5ccc(OC6OC(C(=O)O)C(O)C(O)C6O)c4OC2C(O)C=CC3C1C5	CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5	train	0.6212121212121212
CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C	CCCCC=CCCCCCCCC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1	train	0.6428571428571429
O=C(O)C(O)C(O)C(O)C(O)CO	O=CC(O)C(O)C(O)C(O)C(=O)O	train	0.4615384615384615
O=C(CO)C(O)C(O)COP(=O)(O)O	O=C(O)C(O)C(O)C(O)C(O)COP(=O)(O)O	train	0.5454545454545454
O=C(CO)COP(=O)(O)O	O=CC(O)COP(=O)(O)O	train	0.3333333333333333
CC12CC(=O)C3C(CCC4CC(O)CCC43C)C1CCC2C(=O)CO	CC12CC(=O)C3C(CCC4CC(=O)CCC43C)C1CCC2C(=O)CO	train	0.7037037037037037
NC(CCC(O)=NC(CS)C(=O)NCC(=O)O)C(=O)O	CC12CCC3c4cc(O)c(O)c(SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)c4CCC3C1CCC2=O	train	0.2674418604651162
CC(C)CC(O)C(=O)O	CC(C)CC(=O)C(=O)O	train	0.375
Nc1nc(NCC(=O)C(O)C(O)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)c(N)c(=O)[nH]1	Nc1nc2c(c(=O)[nH]1)N=C(C(O)C(O)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)CN2	train	0.5
O=C(O)C(CO)OP(=O)(O)O	O=C(O)C(COP(=O)(O)O)OP(=O)(O)O	train	0.6296296296296297
O=c1[nH]c(=O)c2[nH]cnc2[nH]1	O=c1[nH]c(=O)c2[nH]c(=O)[nH]c2[nH]1	train	0.3928571428571428
NC(CS)C(=O)O	NC(Cc1ccccc1)C(=O)O	train	0.4074074074074074
O=P(O)(O)OCC1OC(O)(CO)C(O)C1O	O=P(O)(O)OCC1OC(CO)(OP(=O)(O)O)C(O)C1O	train	0.6410256410256411
NC(CCC(=O)NC1CSSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)NCCCNCCCCNC(=O)CNC1=O)C(=O)O	NC(CCC(=O)NC(CS)C(=O)NCC(=O)NCCCCNCCCNC(=O)CNC(=O)C(CS)NC(=O)CCC(N)C(=O)O)C(=O)O	train	0.273972602739726
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O	Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O	train	0.8301886792452831
Cc1ccc(O)c(O)c1	Cc1cccc(O)c1	train	0.4347826086956521
COCC(COP(=O)(O)OCC[N+](C)(C)C)OC(C)=O	COCC(O)COP(=O)(O)OCC[N+](C)(C)C	train	0.625
[H]NC(=O)CCC(N)C(=O)O	[H]NC(=O)NCCCC(N)C(=O)O	train	0.4827586206896552
COC1OC(CO)C(OC)C(O)C1NS(=O)(=O)O	COC1OC(CO)C(OC)C(OS(=O)(=O)O)C1NS(=O)(=O)O	train	0.7142857142857143
[H]NC(=O)c1ccc[n+](C)c1	[H]NC(=O)c1cn(C)ccc1=O	train	0.2564102564102564
O=C(O)C1CCCC=N1	O=C(O)C1CCCCN1	train	0.28125
CC(C)CCCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C	CC(C)CCCC(C)C1CCC2C3C(O)CC4=CC(=O)CCC4(C)C3CCC12C	train	0.5483870967741935
O=c1ccn(C2CC(O)C(CO)O2)c(=O)[nH]1	Nc1ccn(C2CC(O)C(CO)O2)c(=O)n1	train	0.574468085106383
NC(=O)NC(NC(N)=O)C(=O)O	NC(=O)NC(O)C(=O)O	train	0.5714285714285714
CCC=CCC=CCC=CCC=CCC=CCCCCCC(=O)O	CCC=CCC=CCC=CCC=CCC=CCCCCCC(=O)SCCN=C(O)CCN=C(O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O	train	0.2277227722772277
CCCCCCCCCCCCCC=CC(O)C(CO)NC(C)=O	CCCCCCCCCCCCCC=CC(O)C(COP(=O)(O)O)NC(C)=O	train	0.6666666666666666
CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C	CC(CO)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C	train	0.8363636363636363
NC(CCC(=O)NC(CSC1C(Br)=CC=CC1O)C(=O)NCC(=O)O)C(=O)O	NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	train	0.5084745762711864
NC(CS)C(=O)O	O=C(O)C(=O)CS	train	0.3181818181818182
NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1	NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)CC=C1	train	0.6063829787234043
O=c1ccn(C2CC(O)C(COP(=O)(O)O)O2)c(=O)[nH]1	O=c1ccn(C2CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)c(=O)[nH]1	train	0.8
NC(CCC(=O)OP(=O)(O)O)C(=O)O	NC(CCC=O)C(=O)O	train	0.3939393939393939
Cc1c2ccccc2c(C)c2c3c(ccc12)C(O)C(O)C=C3	Cc1c2ccccc2c(C)c2c3c(ccc12)C(O)C(O)C1OC31	train	0.4888888888888889
COCC(=O)COP(=O)(O)O	COCC(O)COP(=O)(O)O	train	0.4333333333333333
NCCS(=O)O	NC(CS(=O)O)C(=O)O	train	0.32
[H]NC(=O)CCCCC1CCSS1	[H]NC(=O)CCCCC(S)CCSCN	train	0.2790697674418604
CC(C)=CCCC(C)C1CCC2C3=C(CCC21C)C1(C)CCC(O)C(C)(C)C1CC3	CC(C)=CCCC(C)C1CC=C2C3=C(CCC21C)C1(C)CCC(O)C(C)(C)C1CC3	train	0.6129032258064516
[H]N=c1ccn(C2OC(COP(=O)(O)OC3(C(=O)O)CC(O)C(N=C(C)O)C(C(O)C(O)CO)O3)C(O)C2O)c(O)n1	[H]N=c1ccn(C2OC(COP(=O)(O)OC3(C(=O)O)CC(O)C(N=C(O)CO)C(C(O)C(O)CO)O3)C(O)C2O)c(O)n1	train	0.8974358974358975
[H]N=C(O)CC(NC(=O)C(N)CCC(=O)O)C(=O)NC(CC(C)C)C(=O)O	CC(C)CC(N)C(=O)O	train	0.375
NCCc1cc(I)c(Oc2ccc(O)cc2)c(I)c1	NCCc1ccc(Oc2ccc(O)cc2)c(I)c1	train	0.6842105263157895
CC(=CCCC1(C)CCc2c(C)c(O)c(C)c(C)c2O1)CCC(=O)O	Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)C(=O)O)O2	train	0.5714285714285714
C1=CC2OC2c2ccccc21	OC1C=Cc2ccccc2C1O	train	0.4666666666666667
COc1cc(CC(=O)O)ccc1O	O=C(O)Cc1ccc(O)c(O)c1	train	0.6129032258064516
CC(=O)OCC(COP(=O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(O)C1O)OC(C)=O	CC(=O)OCC(COP(=O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1O)OC(C)=O	train	0.95
CNC(=O)C(CCC(O)CN)NC(C)=O	CNC(=O)C(CCC(CN)OC1OC(CO)C(O)C(O)C1O)NC(C)=O	train	0.4615384615384615
CC(C)C(O)CCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C	CC(CO)C(O)CCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C	train	0.84
Cc1ncc(COP(=O)(O)O)c(CO)c1O	Cc1ncc(CO)c(CO)c1O	train	0.6111111111111112
O=P(O)(O)OCC1OC(O)(CO)C(O)C1O	O=P(O)(O)OCC1OC(CO)(OP(=O)(O)O)C(O)C1O	train	0.6410256410256411
O=C(O)C1CCCN1	O=C(O)C1CC(O)CN1	train	0.3928571428571428
Nc1nc2c(ncn2C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1	Nc1nc2[nH]cnc2c(=O)[nH]1	train	0.3103448275862069
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O	Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O	train	0.8461538461538461
CC1CCC2C3CC=C4CC(=O)CCC4(C)C3CCC12C	CC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C	train	0.5918367346938775
CC12CCC(=O)CC1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO	CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO	train	0.5806451612903226
NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C(O)CC1	NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1	train	0.7236842105263158
Cc1c(C)c(C)c(C2Oc3c(C)c(C)c(C)c(O)c3C(=O)C2O)c(C)c1C	Cc1c(C)c(C)c(CC(=O)C(=O)c2c(O)c(C)c(C)c(C)c2O)c(C)c1C	train	0.25
O=P(O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1O	O=P(O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(O)C1O	train	0.8888888888888888
[H]N=c1nc(O)c2ncn(C3OC(COP(=O)(O)O)C(O)C3O)c2[nH]1	O=P(O)(O)OCC1OC(n2cnc3c(O)ncnc32)C(O)C1O	train	0.6101694915254238
C=C(C)CCOP(=O)(O)OP(=O)(O)O	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)(O)O	train	0.425
CCCCCC=CCC=CCC=CC=CC(O)CCCC(=O)O	CCCCCC=CCC=CCC=CC=CC(CCCC(=O)O)OO	train	0.7272727272727273
O=CCc1c[nH]c2ccccc12	O=C(O)Cc1c[nH]c2ccccc12	train	0.59375
CC1OC(n2cnc3c(N)ncnc32)C(O)C1O	C[S+](CCC(N)C(=O)[O-])CC1OC(n2cnc3c(N)ncnc32)C(O)C1O	train	0.5333333333333333
CC(C)=CCOP(=O)(O)OP(=O)(O)O	CC(C)=CCNc1ncnc2c1ncn2C1OC(COP(=O)(O)OC2C(COP(=O)(O)O)OC(C)C2O)C(OP(=O)(O)OCC2OC(C)C(O)C2O)C1O	train	0.2236842105263158
O=C(O)CC(C(=O)O)C(O)C(=O)O	O=C(O)CCC(=O)C(=O)O	train	0.2307692307692307
Nc1ncnc2c1ncn2C1CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O1	Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O	train	0.7457627118644068
CC(=O)OCC(O)CO	OCC(O)CO	train	0.3809523809523809
O=C(O)CC(O)C(=O)O	O=C(O)CC(=O)C(=O)O	train	0.2727272727272727
COc1cc(C)cc(C)c1C	Cc1cc(C)c(C)c(O)c1	train	0.44
CC(=O)OCC(COP(=O)(O)OCCN)OC(C)=O	CC(=O)OC(CO)COP(=O)(O)OCCN	train	0.7837837837837838
O=C(O)COP(=O)(O)O	O=C(O)CO	train	0.3
O=C(O)CC(O)(CC(=O)O)C(=O)O	O=C(O)CCC(=O)O	train	0.4117647058823529
Nc1nc2c(ncn2C2OC3COP(=O)(O)OC3C2O)c(=O)[nH]1	Nc1nc2c(ncn2C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1	train	0.5373134328358209
COCC(COP(=O)(O)OCCN)OC(C)=O	COCC(CO)OC(C)=O	train	0.5
O=c1nc(O)ccn1C1CC(O)C(COP(=O)(O)OP(=O)(O)O)O1	Cc1cn(C2CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)c(=O)nc1O	train	0.6551724137931034
CC(O)=NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(O)nc3=O)C(O)C2O)OC(CO)C(O)C1O	O=c1nc(O)ccn1C1OC(COP(=O)(O)O)C(O)C1O	train	0.5757575757575758
O=CC(O)COP(=O)(O)O	O=C(CO)COP(=O)(O)O	train	0.3333333333333333
Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1	CC1OC(OP(=O)(O)OP(=O)(O)OCC2OC(n3cnc4c(=O)[nH]c(N)nc43)C(O)C2O)C(O)C(O)C1O	train	0.75
O=c1[nH]c(=O)c2[nH]cnc2[nH]1	O=c1[nH]c(=O)c2ncn(C3OC(COP(=O)(O)O)C(O)C3O)c2[nH]1	train	0.2068965517241379
Oc1ccnc2c(O)cccc12	NCCC(=O)c1cccc(O)c1N	train	0.2105263157894736
Nc1c(O)cccc1C(=O)CC(N)C(=O)O	Nc1ccccc1C(=O)CC(N)C(=O)O	train	0.6571428571428571
CCCCCCCCCCCCCCC(O)C(O)C(N)COP(=O)(O)O	CCCCCCCCCCCCCCC(O)C=O	train	0.3846153846153846
O=C1NC(=O)C(c2ccccc2)CO1	O=C1NC(O)C(c2ccccc2)CO1	train	0.4736842105263157
CCCCCC=CCC=CCCCCCCCCCCCC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1	CCCCCC=CCC=CCCCCCCCCCCCC(=O)O	train	0.3055555555555556
O=C([O-])c1ccc[n+](C2OC(CO)C(O)C2O)c1	O=C([O-])c1ccc[n+](C2OC(COP(=O)(O)O)C(O)C2O)c1	train	0.6808510638297872
NC(CC(=O)O)C(=O)O	N=C(NCCCC(N)C(=O)O)NC(CC(=O)O)C(=O)O	train	0.4117647058823529
Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)OC3OC(CO)C(O)C(O)C3O)C(O)C2O)c(=O)[nH]1	O=P(O)(O)OC1OC(CO)C(O)C(O)C1O	train	0.3582089552238806
NCCOP(=O)(O)OP(=O)(O)OCC1OC(n2ccc(N)nc2=O)C(O)C1O	Nc1ccn(C2OC(COP(=O)(O)O)C(O)C2O)c(=O)n1	train	0.7358490566037735
CC1NCCc2cc(O)c(O)cc21	CC1c2cc(O)c(O)cc2CCN1C	train	0.4722222222222222
O=CCCCCC(=O)O	O=C(O)CCCCCO	train	0.4782608695652174
CCCCCC(O)C=CC1C(=O)C=CC1CC=CCCCC(=O)O	CCCCCC(O)C=CC1C(=O)CC(SCC(N=C(O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C1CC=CCCCC(=O)O	train	0.4302325581395348
CC=COCC(O)COP(=O)(O)OCCN	CC=COCC(O)CO	train	0.4473684210526316
CC(O)=NC(CO)C(=O)NC(CC(=O)O)C(=O)NC(CCCCN)C(=O)N1CCCC1C(=O)O	NCCCCC(N)C(=O)N1CCCC1C(=O)O	train	0.5
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O	Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O	train	0.9803921568627452
O=CC(O)COP(=O)(O)O	O=CC(O)C(O)COP(=O)(O)O	train	0.6296296296296297
Nc1ccn(C2CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)c(=O)n1	Nc1ccn(C2CC(O)C(COP(=O)(O)OP(=O)(O)O)O2)c(=O)n1	train	0.9591836734693876
CC(=O)CC(=O)O	CC(=O)O	train	0.4285714285714285
CC(=O)c1ccc(O)nc1	CC(=O)O	train	0.2083333333333333
[H]N=C(N)NCCCC(N)C(=O)O	[H]NC(=O)CCC(N)C(=O)O	train	0.4666666666666667
CC12CCC(=O)CC1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO	CC12CCC(O)CC1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO	train	0.6964285714285714
Cc1cccc(O)c1	Cc1cccc(OS(=O)(=O)O)c1	train	0.4
O=c1[nH]cnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O	NC(=O)c1ncn(C2OC(COP(=O)(O)O)C(O)C2O)c1NC=O	train	0.4923076923076923
O=P(O)(O)OC1CC(O)C(CO)O1	O=P(O)(O)OCC1OC(O)CC1O	train	0.4594594594594595
CSC(=O)CC(=O)O	CCCCCC(=O)CC(=O)SC	train	0.4615384615384615
Nc1nc(NC2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(N)c(=O)[nH]1	Nc1nc(NCC(=O)C(O)C(O)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)c(N)c(=O)[nH]1	train	0.5538461538461539
CC(=O)Nc1ccc(C)cc1	C=C1C=CC(=NC(C)=O)C=C1	train	0.25
O=P(O)(O)OCC1(O)OC(CO)C(O)C1O	O=C(CO)COP(=O)(O)O	train	0.282051282051282
CCCCCC(O)C=CC1C(=O)CC(O)C1CC=CCCCC(=O)O	CCCCCC=CC=C1C(=O)CC(O)C1CC=CCCCC(=O)O	train	0.4761904761904761
CC(C)=CCCC(C)C1CCC2(CO)C3=C(CCC12C)C1(C)CCC(O)C(C)(C)C1CC3	CC(C)=CCCC(C)C1CCC2(C=O)C3=C(CCC12C)C1(C)CCC(O)C(C)(C)C1CC3	train	0.7333333333333333
[H]N=C(O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1	Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OC2OC(CO)C(O)C2O)C(O)C1OP(=O)(O)O	train	0.625
C[N+](C)([O-])c1ccccc1	CN(C)c1ccccc1	train	0.3043478260869565
COC1OC(CO)C(O)C(OC)C1NC(C)=O	COC1OC(COS(=O)(=O)O)C(O)C(OC)C1NC(C)=O	train	0.6818181818181818
CC(C)=CCCC(C)C1CCC2C3=CCC4CC(O)CCC4(C)C3CCC21C	CC(C)CCCC(C)C1CCC2C3=CCC4CC(O)CCC4(C)C3CCC21C	train	0.7547169811320755
CC1OC(COP(=O)(O)OC2C(COP(=O)(O)OC3C(CO)OC(C)C3O)OC(C)C2O)C(O)C1O	CC1OC(COP(=O)(O)OC2C(COP(=O)(O)OC3C(CO)OC(C)C3O)OC(C)C2O)C(OC(=O)C(N)CO)C1O	train	0.7083333333333334
NCCCCNCCC=O	NCCCCNCCC(=O)O	train	0.5
NP1(=O)NCCCO1	NP1(=O)NC(O)CCO1	train	0.3870967741935484
Nc1nc2[nH]cnc2c(=O)[nH]1	Nc1nc2c(ncn2C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1	train	0.3103448275862069
NC(CO)C(=O)O	NC(CSSCC(N)C(=O)O)C(=O)O	train	0.55
O=C(O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1	O=C(O)c1cc(O)c(O)c(O)c1	train	0.6538461538461539
CC(CO)CCCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C	CC(C=O)CCCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C	train	0.7627118644067796
NCCS(=O)O	NCCS(=O)(=O)O	train	0.2727272727272727
Nc1nc2c(c(=O)[nH]1)N1CN(c3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)CC1CN2	Nc1nc2c(c(=O)[nH]1)N=C(CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)CN2	train	0.5316455696202531
CCCCCC=CCC(O)C=CC=CC=CC(O)CCCC(=O)O	CCCCCC=CCC=CC=CC=CC1OC1CCCC(=O)O	train	0.4181818181818181
O=C(O)CC(C(=O)O)C(O)C(=O)O	O=C(O)CC(C(=O)O)C(=O)C(=O)O	train	0.4
NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	NC(CCC(=O)NC(CSSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O	train	0.7317073170731707
CC(=O)NC1C(O)OC(CO)C(O)C1O	CC(O)=NC1C(O)OC(COP(=O)(O)O)C(O)C1O	train	0.2916666666666667
CC(=NOS(=O)(=O)O)SC1OC(CO)C(O)C(O)C1O	CC(S)=NOS(=O)(=O)O	train	0.3333333333333333
CSCC1OC(OP(=O)(O)O)C(O)C1O	CSCC(O)C(O)C(=O)COP(=O)(O)O	train	0.2608695652173913
NCCCCC(NC(=O)C(N)Cc1c[nH]c2ccccc12)C(=O)O	NC(Cc1c[nH]c2ccccc12)C(=O)O	train	0.6122448979591837
CSCCC(N)C(=O)O	CC(C)CC(N)C(=O)O	train	0.4444444444444444
O=c1ccn(C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1	CC(=O)NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)OC(CO)C(O)C1O	train	0.5671641791044776
Nc1ccn(C2OC(COP(=O)(O)O)C(O)C2O)c(=O)n1	CC(=O)OCC(COP(=O)(O)OP(=O)(O)OCC1OC(n2ccc(N)nc2=O)C(O)C1O)OC(C)=O	train	0.6190476190476191
Nc1c(C(=O)NC(CC(=O)O)C(=O)O)ncn1C1OC(COP(=O)(O)O)C(O)C1O	NC(=O)c1ncn(C2OC(COP(=O)(O)O)C(O)C2O)c1N	train	0.7017543859649122
CCCCCCCCCCCCCCCCCC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1	CCCCCCCCCCCCCCCCCC(=O)O	train	0.2
O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1	O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1	train	0.9574468085106383
CC(=O)C1CCC(C)CC1	CC(=O)OC1CCC(C)CC1	train	0.48
NC(CS)C(=O)NCC(=O)O	NC(CS)C(=O)O	train	0.5
Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)COP(=O)(O)O)c2cc1C	Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C	train	0.75
CC(=O)NC1C(O)CC(O)(C(=O)O)OC1C(O)C(O)CO	CC(=O)NC1C(O)OC(CO)C(O)C1O	train	0.3076923076923077
CCCCCC=CCC=CCCCCCCCC(=O)SC	CCCCCC=CCC=CCCCCCCCC(=O)O	train	0.6875
Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)OC3OC(CO)C(O)C(O)C3O)C(O)C2O)c(=O)[nH]1	Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1	train	0.7761194029850746
CC1CCC2C3CC=C4CC(=O)CCC4(C)C3CCC12C	CC1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C	train	0.625
