parent_name	child_name	reactants	products	origin	source	set	possible_products
schembl3207291		C1C(OC)C(NC)CN1c1ccc2c(n1)n(-c1nccs1)cc(C(=O)O)c2=O	C1C(OC)C(N)CN1c1ccc2c(n1)n(-c1nccs1)cc(C(=O)O)c2=O	schembl3207291	MetXBioDB	train	C1C(OC)C(N)CN1c1ccc2c(n1)n(-c1nccs1)cc(C(=O)O)c2=O
Epinephrine	Epinephrine sulfate	Oc1ccc(C(CNC)O)cc1O	O(c1ccc(C(CNC)O)cc1O)S(=O)(=O)O	DB00668	Both	train	O(c1ccc(C(CNC)O)cc1O)S(=O)(=O)O
Phenylephrine	m-hydroxymandelic acid	C(C(O)c1cccc(O)c1)NC	C(C(O)c1cccc(O)c1)(=O)O	DB00388	DrugBank	train	C(C(O)c1cccc(O)c1)(=O)O
N,O-Didesmethylvenlafaxine	N,O-didesmethylvenlafaxine glucuronide	C1C(C(CNC)c2ccc(O)cc2)(O)CCCC1	C1C(C(CNC)c2ccc(OC3OC(C(=O)O)C(O)C(O)C3O)cc2)(O)CCCC1	DB00285	DrugBank	train	C1C(C(CNC)c2ccc(OC3OC(C(=O)O)C(O)C(O)C3O)cc2)(O)CCCC1
N-Desmethylvenlafaxine	N,O-Didesmethylvenlafaxine	C1CCC(C(CNC)c2ccc(OC)cc2)(O)CC1	C1CCC(C(CNC)c2ccc(O)cc2)(O)CC1	DB00285	DrugBank	train	C1CCC(C(CNC)c2ccc(O)cc2)(O)CC1
Fluoxetine	Fluoxetine glucuronide	c1c(OC(CCNC)c2ccccc2)ccc(C(F)(F)F)c1	c1c(OC(CCN(C)C2OC(C(=O)O)C(O)C(O)C2O)c2ccccc2)ccc(C(F)(F)F)c1	DB00472	Both	train	c1c(OC(CCN(C)C2OC(C(=O)O)C(O)C(O)C2O)c2ccccc2)ccc(C(F)(F)F)c1
4-hydroxy duloxetine	4-hydroxy duloxetine glucuronide	C(NC)CC(Oc1ccc(O)c2c1cccc2)c1cccs1	C(NC)CC(Oc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c2c1cccc2)c1cccs1	DB00476	Both	train	C(NC)CC(Oc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c2c1cccc2)c1cccs1
4-hydroxyatomoxetine	4-hydroxyatomoxetine-O-glucuronide	C(NC)CC(Oc1ccc(O)cc1C)c1ccccc1	C(NC)CC(Oc1ccc(O)cc1OC1OC(O)C(O)C(O)C1O)c1ccccc1	DB00289	DrugBank	train	C(NC)CC(Oc1ccc(O)cc1OC1OC(O)C(O)C(O)C1O)c1ccccc1
Catechol duloxetine	5-hydroxy, 6-methoxy duloxetine	N(C)CCC(Oc1cccc2c1ccc(O)c2O)c1cccs1	N(C)CCC(Oc1cccc2c1ccc(OC)c2O)c1cccs1	DB00476	DrugBank	train	N(C)CCC(Oc1cccc2c1ccc(OC)c2O)c1cccs1
5-Hydroxy, 6-methoxy duloxetine		N(C)CCC(Oc1cccc2c1ccc(OC)c2O)c1ccco1	N(C)CCC(Oc1cccc2c1ccc(OC)c2OS(=O)(=O)O)c1ccco1	5-Hydroxy, 6-methoxy duloxetine	MetXBioDB	train	N(C)CCC(Oc1cccc2c1ccc(OC)c2OS(=O)(=O)O)c1ccco1
5-hydroxy, 6-methoxy duloxetine	5-hydroxy, 6-methoxy duloxetine sulfate	c1ccc(OC(CCNC)c2cccs2)c2c1c(O)c(OC)cc2	c1ccc(OC(CCNC)c2ccco2)c2c1c(OS(=O)(=O)O)c(OC)cc2	DB00476	DrugBank	train	c1ccc(OC(CCNC)c2ccco2)c2c1c(OS(=O)(=O)O)c(OC)cc2
5-hydroxy duloxetine	Catechol duloxetine	c1(O)c2cccc(OC(CCNC)c3cccs3)c2ccc1	c1(O)c2cccc(OC(CCNC)c3cccs3)c2ccc1O	DB00476	DrugBank	train	c1(O)c2cccc(OC(CCNC)c3cccs3)c2ccc1O
6-hydroxy duloxetine	Catechol duloxetine	C(NC)CC(Oc1cccc2c1ccc(O)c2)c1cccs1	C(NC)CC(Oc1cccc2c1ccc(O)c2O)c1cccs1	DB00476	DrugBank	train	C(NC)CC(Oc1cccc2c1ccc(O)c2O)c1cccs1
Duloxetine	4-hydroxy duloxetine	C(NC)CC(Oc1cccc2c1cccc2)c1cccs1	C(NC)CC(Oc1ccc(O)c2c1cccc2)c1cccs1	DB00476	Both	train	C(NC)CC(Oc1ccc(O)c2c1cccc2)c1cccs1
Atomoxetine	N-desmethylatomoxetine	C(C(Oc1c(C)cccc1)c1ccccc1)CNC	C(C(Oc1c(C)cccc1)c1ccccc1)CN	DB00289	DrugBank	train	C(C(Oc1c(C)cccc1)c1ccccc1)CN
2-Hydroxymethyatomoxetine		N(C)CCC(Oc1ccccc1CO)c1ccccc1	N(C)CCC(Oc1ccccc1COC1OC(C(=O)O)C(O)C(O)C1O)c1ccccc1	2-Hydroxymethyatomoxetine	MetXBioDB	train	N(C)CCC(Oc1ccccc1COC1OC(C(=O)O)C(O)C(O)C1O)c1ccccc1
N-desmethylpheniramine	N-didesmethylpheniramine	c1cc(C(CCNC)c2ccccc2)ncc1	c1cc(C(CCN)c2ccccc2)ncc1	DB01620	DrugBank	train	c1cc(C(CCN)c2ccccc2)ncc1
E-10-Hydroxynortriptyline	E-10-Hydroxydesmethylnortriptyline	C(CNC)C=C1c2ccccc2CC(O)c2c1cccc2	C(CN)C=C1c2ccccc2CC(O)c2c1cccc2	DB00321	DrugBank	train	C(CN)C=C1c2ccccc2CC(O)c2c1cccc2
Nortriptyline	E-10-Hydroxynortriptyline	c1cccc2c1CCc1c(cccc1)C2=CCCNC	c1cccc2c1CC(O)c1c(cccc1)C2=CCCNC	DB00321	Both	train	c1cccc2c1CC(O)c1c(cccc1)C2=CCCNC
Hydroxydesmethyl doxepin	Hydroxydesmethyl doxepin glucuronide	c12c(cccc1)C(=CCCNC)c1c(ccc(O)c1)OC2	c12c(cccc1)C(=CCCN(C)C)c1c(ccc(OC3OC(C(=O)O)C(O)C(O)C3O)c1)OC2	DB01142	DrugBank	train	c12c(cccc1)C(=CCCN(C)C)c1c(ccc(OC3OC(C(=O)O)C(O)C(O)C3O)c1)OC2
N-desmethyldoxepin	Didesmethyl doxepin	C(CCNC)=C1c2ccccc2COc2c1cccc2	C(CCN)=C1c2ccccc2COc2c1cccc2	DB01142	DrugBank	train	C(CCN)=C1c2ccccc2COc2c1cccc2
Northiaden	Northiaden S-oxide	N(C)CCC=C1c2ccccc2CSc2c1cccc2	N(C)CCC=C1c2ccccc2C[SH](O)c2c1cccc2	DB09167	DrugBank	train	N(C)CCC=C1c2ccccc2C[SH](O)c2c1cccc2
Verapamil metabolite D-617	Verapamil metabolite D-620	O(C)c1ccc(C(C#N)(CCCNC)C(C)C)cc1OC	O(C)c1ccc(C(C#N)(CCCN)C(C)C)cc1OC	DB00661	Both	train	O(C)c1ccc(C(C#N)(CCCN)C(C)C)cc1OC
desmethylcitalopram	didemethylcitalopram	C(#N)c1ccc2c(c1)COC2(CCCNC)c1ccc(F)cc1	C(#N)c1ccc2c(c1)COC2(CCCN)c1ccc(F)cc1	DB00215	Both	train	C(#N)c1ccc2c(c1)COC2(CCCN)c1ccc(F)cc1
Maprotiline	demethylmaprotiline	c1c2c(ccc1)C1(CCCNC)CCC2c2c1cccc2	c1c2c(ccc1)C1(CCCN)CCC2c2c1cccc2	DB00934	Both	train	c1c2c(ccc1)C1(CCCN)CCC2c2c1cccc2
8-hydroxydesmethyl clomipramine	8-hyroxydesmethyl clomipramine glucuronide	CNCCCN1c2ccc(O)cc2CCc2c1cc(Cl)cc2	CNCCCN1c2ccc(O)c(OC3OC(C(=O)O)C(O)C(O)C3O)c2CCc2c1cc(Cl)cc2	DB01242	DrugBank	train	CNCCCN1c2ccc(O)c(OC3OC(C(=O)O)C(O)C(O)C3O)c2CCc2c1cc(Cl)cc2
2-hydroxydesmethyl clomipramine	2-hydroxydesmethyl clomipramine glucuronide	N(C)CCCN1c2ccccc2CCc2c1cc(Cl)c(O)c2	N(C)CCCN1c2cccc(OC3OC(C(=O)O)C(O)C(O)C3O)c2CCc2c1cc(Cl)c(O)c2	DB01242	DrugBank	train	N(C)CCCN1c2cccc(OC3OC(C(=O)O)C(O)C(O)C3O)c2CCc2c1cc(Cl)c(O)c2
2-hydroxydesipramine	2-hydroxydesipramine glucuronide	c12c(cccc1)N(CCCNC)c1c(cc(O)cc1)CC2	c12c(cccc1)N(CCCNC)c1c(cc(OC3OC(C(=O)O)C(O)C(O)C3O)cc1)CC2	DB01151	DrugBank	train	c12c(cccc1)N(CCCNC)c1c(cc(OC3OC(C(=O)O)C(O)C(O)C3O)cc1)CC2
Desmethylclomipramine	didesmethylclomipramine	c12c(cccc1)N(CCCNC)c1c(ccc(Cl)c1)CC2	c12c(cccc1)N(CCCN)c1c(ccc(Cl)c1)CC2	DB01242	Both	train	c12c(cccc1)N(CCCN)c1c(ccc(Cl)c1)CC2
Desipramine	2-hydroxydesipramine	c1c2c(ccc1)CCc1c(cccc1)N2CCCNC	c1c2c(ccc1)CCc1c(ccc(O)c1)N2CCCNC	DB01151	Both	train	c1c2c(ccc1)CCc1c(ccc(O)c1)N2CCCNC
deacetyl-demethyl-thymoxamine	glucuronide of deacetyl-demethyl-thymoxamine	c1(C(C)C)c(OCCNC)cc(C)c(O)c1	c1(C(C)C)c(OCCNC)c(OC2OC(O)C(O)C(O)C2O)c(C)cc1	DB09205	DrugBank	train	c1(C(C)C)c(OCCNC)c(OC2OC(O)C(O)C(O)C2O)c(C)cc1
N-Desmethylzolmitriptan	Indole ethyl alcohol zolmitriptan derivative	C(Cc1c2c(ccc(CC3NC(=O)OC3)c2)nc1)NC	C(Cc1c2c(ccc(CC3NC(=O)OC3)c2)nc1)O	DB00315	DrugBank	train	C(Cc1c2c(ccc(CC3NC(=O)OC3)c2)nc1)O
Betahistine	2-pyridylacetic acid	C(CNC)c1ccccn1	C(C(=O)O)c1ccccn1	DB06698	DrugBank	train	C(C(=O)O)c1ccccn1
Vonoprazan	M-I	c1c(-c2cc(CNC)cn2S(=O)(=O)c2cccnc2)c(F)ccc1	c1c(-c2cc(C(=O)O)cn2S(=O)(=O)c2cccnc2)c(F)ccc1	DB11739	DrugBank	train	c1c(-c2cc(C(=O)O)cn2S(=O)(=O)c2cccnc2)c(F)ccc1
4-methylaminomethyl-7-methoxycoumarin	N-methyl 7-hydroxy-4-(aminomethyl)-coumarin	O=c1cc(CNC)c2c(o1)cc(OC)cc2	O=c1cc(CNC)c2c(o1)cc(O)cc2	4-methylaminomethyl-7-methoxycoumarin	MetXBioDB	train	O=c1cc(CNC)c2c(o1)cc(O)cc2
Rucaparib	Rucaparib M309 metabolite	c1c(CNC)ccc(-c2nc3c4c2CCNC(=O)c4cc(F)c3)c1	c1c(CN)ccc(-c2nc3c4c2CCNC(=O)c4cc(F)c3)c1	DB12332	DrugBank	train	c1c(CN)ccc(-c2nc3c4c2CCNC(=O)c4cc(F)c3)c1
Procarbazine	N-isopropylterephthalamic acid	c1c(CNNC)ccc(C(NC(C)C)=O)c1	c1c(C(=O)O)ccc(C(NC(C)C)=O)c1	DB01168	DrugBank	train	c1c(C(=O)O)ccc(C(NC(C)C)=O)c1
Sumatriptan Metabolite GR49336	Sumatriptan Metabolite Ester Glucuronide of GR49336	N(C)S(=O)(=O)Cc1ccc2c(c1)c(CC(=O)O)cn2	N(C)S(=O)(=O)Cc1ccc2c(c1)c(CC(=O)OC1OC(C(=O)O)C(O)C(O)C1O)cn2	DB00669	DrugBank	train	N(C)S(=O)(=O)Cc1ccc2c(c1)c(CC(=O)OC1OC(C(=O)O)C(O)C(O)C1O)cn2
Sumatriptan	Sumatriptan Metabolite GR49336	S(NC)(=O)(=O)Cc1ccc2c(c1)c(CCN(C)C)cn2	S(NC)(=O)(=O)Cc1ccc2c(c1)c(CC(=O)O)cn2	DB00669	DrugBank	train	S(NC)(=O)(=O)Cc1ccc2c(c1)c(CC(=O)O)cn2
4-methyl-amino-antipyrine (MAA)	4-formyl-amino-antipyrine (FAA)	c1(C)c(NC)c(=O)n(-c2ccccc2)n1C	c1(C)c(NC=O)c(=O)n(-c2ccccc2)n1C	DB04817	DrugBank	train	c1(C)c(NC=O)c(=O)n(-c2ccccc2)n1C
Florbetapir F-18	[18F]AV-160 (desmethyl-[18F]AV-45)	c1(C=Cc2ccc(OCCOCCOCCF)nc2)ccc(NC)cc1	c1(C=Cc2ccc(OCCOCCOCCF)nc2)ccc(N)cc1	DB09149	DrugBank	train	c1(C=Cc2ccc(OCCOCCOCCF)nc2)ccc(N)cc1
demethylmetalaxyl		c1(C)cccc(C)c1N(C(=O)CO)C(C)C(=O)OC	c1(C)cccc(C)c1N(C(=O)CO)C(C)C(=O)O	demethylmetalaxyl	MetXBioDB	train	c1(C)cccc(C)c1N(C(=O)CO)C(C)C(=O)O
p-hydroxy-methylphenidate	p-hydroxy-ritalinic acid	O(C(=O)C(c1ccc(O)cc1)C1CCCCN1)C	OC(=O)C(c1ccc(O)cc1)C1CCCCN1	DB16629	DrugBank	train	OC(=O)C(c1ccc(O)cc1)C1CCCCN1
6-oxo-methylphenidate	oxo-Ritalinic acid	O(C(C(C1CCCC(=O)N1)c1ccccc1)=O)C	OC(C(C1CCCC(=O)N1)c1ccccc1)=O	DB16629	DrugBank	train	OC(C(C1CCCC(=O)N1)c1ccccc1)=O
Dexmethylphenidate	p-hydroxy-methylphenidate	c1cc(C(C(OC)=O)C2CCCCN2)ccc1	c1cc(C(C(OC)=O)C2CCCCN2)ccc1O	DB16629	DrugBank	train	c1cc(C(C(OC)=O)C2CCCCN2)ccc1O
Serdexmethylphenidate	Dexmethylphenidate	C1CC(C(C(OC)=O)c2ccccc2)N(C(=O)OCn2cccc(C(=O)NC(CO)C(=O)O)c2)CC1	C1CC(C(C(OC)=O)c2ccccc2)NCC1	DB16629	DrugBank	train	C1CC(C(C(OC)=O)c2ccccc2)NCC1
schembl14141926		c1(Cl)c(C(C(OC)=O)N2CCC3=C(C2)CC(=O)S3)cccc1	c1(Cl)c(C(C(OC)=O)N2CCC(S)=C(CC=O)C2)cccc1	schembl14141926	MetXBioDB	train	c1(Cl)c(C(C(OC)=O)N2CCC(S)=C(CC=O)C2)cccc1
2-Oxoclopidogrel	Active Metabolite of Clopidogrel	c1cccc(C(C(OC)=O)N2CCC3C(=CC(=O)S3)C2)c1Cl	c1cccc(C(C(OC)=O)N2CCC(S)=C(CC(=O)O)C2)c1Cl	DB00758	DrugBank	train	c1cccc(C(C(OC)=O)N2CCC(S)=C(CC(=O)O)C2)c1Cl
M-3	M-4	C(C1=C(C)NC(C)=C(C(OC)=O)C1c1cccc(N(=O)O)c1)(=O)O	C(c1c(-c2cccc(N(=O)O)c2)c(C(OC)=O)c(C)nc1C)(=O)O	DB09227	Both	train	C(c1c(-c2cccc(N(=O)O)c2)c(C(OC)=O)c(C)nc1C)(=O)O
2,6-dimethyl-4-(2-nitrophenyl)-5-methoxycarbonyl-pyridine-3-carboxylic acid	2-hydroxymethyl-pyridine carboxylic acid	O(C(C1=C(C)NC(C)=C(C(=O)O)C1c1ccccc1N(=O)O)=O)C	OC(C1=C(C)NC=CC1)=O	DB01115	DrugBank	train	OC(C1=C(C)NC=CC1)=O
Nifedipine	2,6-dimethyl-4-(2-nitrophenyl)-5-methoxycarbonyl-pyridine-3-carboxylic acid	C1(C(OC)=O)=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1N(=O)O	C1(C(OC)=O)=C(C)NC(C)=C(C(=O)O)C1c1ccccc1N(=O)O	DB01115	DrugBank	train	C1(C(OC)=O)=C(C)NC(C)=C(C(=O)O)C1c1ccccc1N(=O)O
Benidipine	Dehydrobenidipine	C1CCC(OC(C2=C(C)NC(C)=C(C(OC)=O)C2c2cccc(N(=O)O)c2)=O)CN1Cc1ccccc1	C1CCC(OC(c2c(-c3cccc(N(=O)O)c3)c(C(OC)=O)c(C)nc2C)=O)CN1Cc1ccccc1	DB09231	DrugBank	train	C1CCC(OC(c2c(-c3cccc(N(=O)O)c3)c(C(OC)=O)c(C)nc2C)=O)CN1Cc1ccccc1
Barnidipine	M-8	c1c(C2C(C(OC)=O)=C(C)NC(C)=C2C(=O)OC2CCN(Cc3ccccc3)C2)cc(N(=O)O)cc1	c1c(-c2c(C(OC)=O)c(C)nc(C)c2C(=O)OC2CCN(Cc3ccccc3)C2)cc(N(=O)O)cc1	DB09227	Both	train	c1c(-c2c(C(OC)=O)c(C)nc(C)c2C(=O)OC2CCN(Cc3ccccc3)C2)cc(N(=O)O)cc1
M-1	M-3	COC(=O)C1=C(C)NC(C)=C(C(=O)OC2CCNC2)C1c1cccc(N(=O)O)c1	COC(=O)C1=C(C)NC(C)=C(C(=O)O)C1c1cccc(N(=O)O)c1	DB09227	DrugBank	train	COC(=O)C1=C(C)NC(C)=C(C(=O)O)C1c1cccc(N(=O)O)c1
Aranidipine	Aranidipine M-1	O(C(C1=C(C)NC(C)=C(C(OC)=O)C1c1ccccc1N(=O)O)=O)CC(C)=O	O(C(C1=C(C)NC(C)=C(C(OC)=O)C1c1ccccc1N(=O)O)=O)CC(C)O	DB09229	DrugBank	train	O(C(C1=C(C)NC(C)=C(C(OC)=O)C1c1ccccc1N(=O)O)=O)CC(C)O
Aranidipine M-1	Aranidipine M-2	N1C(C)=C(C(=O)OC)C(c2ccccc2N(=O)O)C(C(=O)OCC(C)O)=C1C	N1C(C)=C(C(=O)CC)C(c2ccccc2N(=O)O)C(C(=O)O)=C1C	DB09229	DrugBank	train	N1C(C)=C(C(=O)CC)C(c2ccccc2N(=O)O)C(C(=O)O)=C1C
Pranidipine	Dehydrogenated pranidipine	c1cccc(C=CCOC(C2=C(C)NC(C)=C(C(OC)=O)C2c2cccc(N(=O)O)c2)=O)c1	c1cccc(C=CCOC(c2c(-c3cccc(N(=O)O)c3)c(C(OC)=O)c(C)nc2C)=O)c1	Pranidipine	MetXBioDB	train	c1cccc(C=CCOC(c2c(-c3cccc(N(=O)O)c3)c(C(OC)=O)c(C)nc2C)=O)c1
zinc1698316		C1CC(O)C(C(OC)=O)C2C1CN1C(C2)c2c(c3c(n2)cccc3)CC1	C1CC(O)C(C(OC)=O)C2C1CN1C(C2)c2c(c3c(n2)ccc(O)c3)CC1	zinc1698316	MetXBioDB	train	C1CC(O)C(C(OC)=O)C2C1CN1C(C2)c2c(c3c(n2)ccc(O)c3)CC1
Cocaine	Benzoylecgonine	c1(C(OC2C(C(=O)OC)C3N(C)C(CC3)C2)=O)ccccc1	c1(C(OC2C(C(=O)O)C3N(C)C(CC3)C2)=O)ccccc1	DB00907	DrugBank	train	c1(C(OC2C(C(=O)O)C3N(C)C(CC3)C2)=O)ccccc1
Eplerenone	6beta-hydroxyeplerenone	C1(=O)CCC2(C3(C)C(C4C(C(OC)=O)CC5=CC(=O)CCC5(C)C45C(C3)O5)CC2)O1	C1(=O)CCC2(C3(C)C(C4C(C(OC)=O)C(O)C5=CC(=O)CCC5(C)C45C(C3)O5)CC2)O1	DB00700	Both	train	C1(=O)CCC2(C3(C)C(C4C(C(OC)=O)C(O)C5=CC(=O)CCC5(C)C45C(C3)O5)CC2)O1
Monomethyl fumarate	Fumaric acid	O(C(=O)C=CC(=O)O)C	OC(=O)C=CC(=O)O	DB08908	DrugBank	train	OC(=O)C=CC(=O)O
Dimethyl fumarate	Monomethyl fumarate	O(C(C=CC(OC)=O)=O)C	OC(C=CC(OC)=O)=O	DB08908	DrugBank	train	OC(C=CC(OC)=O)=O
Diroximel fumarate	Monomethyl fumarate	C(OC)(=O)C=CC(=O)OCCN1C(=O)CCC1=O	C(OC)(=O)C=CC(=O)O	DB14783	DrugBank	train	C(OC)(=O)C=CC(=O)O
Remimazolam	CNS7054	c1cccc(C2=NC(CCC(=O)OC)c3ncc(C)n3-c3ccc(Br)cc32)n1	c1cccc(C2=NC(CCC(=O)O)c3ncc(C)n3-c3ccc(Br)cc32)n1	DB12404	DrugBank	train	c1cccc(C2=NC(CCC(=O)O)c3ncc(C)n3-c3ccc(Br)cc32)n1
Mebendazole	2-amino-5-benzoylbenzimidazole	O=C(c1cc2c(nc(NC(OC)=O)n2)cc1)c1ccccc1	O=C(c1cc2c(nc(=N)n2)cc1)c1ccccc1	DB00643	DrugBank	train	O=C(c1cc2c(nc(=N)n2)cc1)c1ccccc1
Baloxavir marboxil	Baloxavir	n12c(c(OCOC(OC)=O)c(=O)cc1)C(=O)N1C(N2C2c3ccccc3SCc3c2ccc(F)c3F)COCC1	n12c(c(O)c(=O)cc1)C(=O)N1C(N2C2c3ccccc3SCc3c2ccc(F)c3F)COCC1	DB13997	DrugBank	train	n12c(c(O)c(=O)cc1)C(=O)N1C(N2C2c3ccccc3SCc3c2ccc(F)c3F)COCC1
M-8	M-2	c1c(-c2c(C(OC)=O)c(C)nc(C)c2C(=O)OC2CCN(Cc3ccccc3)C2)cc(N(=O)O)cc1	c1c(-c2c(C(OC)=O)c(C)nc(C)c2C(=O)OC2CCNC2)cc(N(=O)O)cc1	DB09227	DrugBank	train	c1c(-c2c(C(OC)=O)c(C)nc(C)c2C(=O)OC2CCNC2)cc(N(=O)O)cc1
Aranidipine M-3	Aranidipine M-4	c1(N(=O)O)c(-c2c(C(OC)=O)c(C)nc(C)c2C(=O)OCC(C)=O)cccc1	c1(N(=O)O)c(-c2c(C(OC)=O)c(C)nc(C)c2C(=O)OCC(C)O)cccc1	DB09229	DrugBank	train	c1(N(=O)O)c(-c2c(C(OC)=O)c(C)nc(C)c2C(=O)OCC(C)O)cccc1
Aranidipine M-4	Aranidipine M-5	O=C(c1c(C)nc(C)c(C(OC)=O)c1-c1ccccc1N(=O)O)OCC(C)O	O=C(c1c(C)nc(C)c(C(OC)=O)c1-c1ccccc1N(=O)O)O	DB09229	DrugBank	train	O=C(c1c(C)nc(C)c(C(OC)=O)c1-c1ccccc1N(=O)O)O
opc-13448	OPC-13463	c1(N(=O)O)cccc(-c2c(C(OC)=O)c(C)nc(C)c2C(=O)OCC=Cc2ccccc2)c1	c1(N(=O)O)cccc(-c2c(C(OC)=O)c(C)nc(C)c2C(=O)O)c1	opc-13448	MetXBioDB	train	c1(N(=O)O)cccc(-c2c(C(OC)=O)c(C)nc(C)c2C(=O)O)c1
Nintedanib	BIBF 1202	N(c1ccc(N(C(CN2CCN(C)CC2)=O)C)cc1)C(=C1C(=O)Nc2c1ccc(C(=O)OC)c2)c1ccccc1	N(c1ccc(N(C(CN2CCN(C)CC2)=O)C)cc1)C(=C1C(O)=Nc2c1ccc(C(=O)O)c2)c1ccccc1	DB09079	DrugBank	train	N(c1ccc(N(C(CN2CCN(C)CC2)=O)C)cc1)C(=C1C(O)=Nc2c1ccc(C(=O)O)c2)c1ccccc1
BIBF 1053	Nintedanib M4 Metabolite	C(N(C)c1ccc(NC(=C2C(=O)Nc3c2ccc(C(=O)OC)c3)c2ccccc2)cc1)(=O)CN1CCNCC1	C(N(C)c1ccc(NC(=C2C(=O)Nc3c2ccc(C(=O)O)c3)c2ccccc2)cc1)(=O)CN1CCNCC1	DB09079	DrugBank	train	C(N(C)c1ccc(NC(=C2C(=O)Nc3c2ccc(C(=O)O)c3)c2ccccc2)cc1)(=O)CN1CCNCC1
Methyl nicotinate	Niacin	c1c(C(=O)OC)cncc1	c1c(C(=O)O)cncc1	DB13882	DrugBank	train	c1c(C(=O)O)cncc1
schembl4023988	hydroxy-KR-31543	c1c(Cl)ccc(N(Cc2nnn(C)n2)C2c3c(ccc(N)c3)OC(C(OC)OC)(C)C2O)c1	c1c(Cl)ccc(NCc2nnn(C)n2)c1	schembl4023988	MetXBioDB	train	c1c(Cl)ccc(NCc2nnn(C)n2)c1
Nicergoline	10-alpha-methoxy-9,10-dihydrolysergol	c1c2c3c(cn(C)c3cc1)CC1C2(OC)CC(COC(=O)c2cncc(Br)c2)CN1C	c1c2c3c(cnc3cc1)CC1C2(OC)CC(CO)CN1C	DB00699	DrugBank	train	c1c2c3c(cnc3cc1)CC1C2(OC)CC(CO)CN1C
Norbuprenorphine		C12(OC)CCC3(CC1C(C)(O)C(C)(C)C)C14C2Oc2c1c(ccc2O)CC3NCC4	C12(OC)CCC3(CC1C(C)(O)C(C)(C)C)C14C2Oc2c1c(ccc2OC1OC(C(=O)O)C(O)C(O)C1O)CC3NCC4	Buprenorphine	MetXBioDB	train	C12(OC)CCC3(CC1C(C)(O)C(C)(C)C)C14C2Oc2c1c(ccc2OC1OC(C(=O)O)C(O)C(O)C1O)CC3NCC4
Thienorphine		c12c3c(ccc1O)CC1C45CCC(OC)(C(C(C)(O)CCc6cccs6)C4)C(C53CCN1CC1CC1)O2	c12c3c(ccc1OC1OC(C(=O)O)C(O)C(O)C1O)CC1C45CCC(OC)(C(C(C)(O)CCc6cccs6)C4)C(C53CCN1CC1CC1)O2	Thienorphine	MetXBioDB	train	c12c3c(ccc1OC1OC(C(=O)O)C(O)C(O)C1O)CC1C45CCC(OC)(C(C(C)(O)CCc6cccs6)C4)C(C53CCN1CC1CC1)O2
QS10	QS8	C(CCCC1=C(C)C(=O)C(OC)=C(OC)C1=O)CCCCCCO	C(CCCC1=C(C)C(=O)C(OC)=C(OC)C1=O)CCCCO	DB09081	DrugBank	train	C(CCCC1=C(C)C(=O)C(OC)=C(OC)C1=O)CCCCO
QS8	QS6	C(CCC1=C(C)C(=O)C(OC)=C(OC)C1=O)CCCCCO	C(CCC1=C(C)C(=O)C(OC)=C(OC)C1=O)CCCO	DB09081	DrugBank	train	C(CCC1=C(C)C(=O)C(OC)=C(OC)C1=O)CCCO
QS6	QS4	O(C1=C(OC)C(=O)C(C)=C(CCCCCCO)C1=O)C	O(C1=C(OC)C(=O)C(C)=C(CCCCO)C1=O)C	DB09081	DrugBank	train	O(C1=C(OC)C(=O)C(C)=C(CCCCO)C1=O)C
Griseofulvin	6-methyl-griseofulvin	C1(C)CC(=O)C=C(OC)C12Oc1c(c(OC)cc(OC)c1Cl)C2=O	C1(C)CC(=O)C=C(OC)C12Oc1c(c(OC)cc(C)c1Cl)C2=O	DB00400	DrugBank	train	C1(C)CC(=O)C=C(OC)C12Oc1c(c(OC)cc(C)c1Cl)C2=O
LOSIGAMONE		c1(C(C2C(OC)=CC(=O)O2)O)ccccc1Cl	c1(C(C2C(OC)=CC(=O)O2)O)ccc(O)cc1Cl	LOSIGAMONE	MetXBioDB	train	c1(C(C2C(OC)=CC(=O)O2)O)ccc(O)cc1Cl
Midostaurin	CGP 52421	COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c1c1n2c2ccccc2c1c1c3CNC1=O	COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c1c1n2c2ccccc2c1c1c3C(O)NC1=O	DB06595	DrugBank	train	COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c1c1n2c2ccccc2c1c1c3C(O)NC1=O
Rifamycin	25-deacetyl-rifamycin	CC1C=CC=C(C)C(=O)Nc2cc(O)c3c4c(c(C)c(O)c3c2O)OC(C)(OC=CC(OC)C(C)C(OC(C)=O)C(C)C(O)C(C)C1O)C4=O	CC1C=CC=C(C)C(=O)Nc2cc(O)c3c4c(c(C)c(O)c3c2O)OC(C)(OC=CC(OC)C(C)C(O)C(C)C(O)C(C)C1O)C4=O	DB11753	DrugBank	train	CC1C=CC=C(C)C(=O)Nc2cc(O)c3c4c(c(C)c(O)c3c2O)OC(C)(OC=CC(OC)C(C)C(O)C(C)C(O)C(C)C1O)C4=O
