parent_name	child_name	reactants	products	origin	source	set	possible_products
2-hydroxydesmethyl clomipramine	2-hydroxydesmethyl clomipramine glucuronide	C(NC)CCN1c2ccccc2CCc2c1cc(Cl)c(O)c2	C(NC)CCN1c2cccc(OC3OC(C(=O)O)C(O)C(O)C3O)c2CCc2c1cc(Cl)c(O)c2	DB01242	DrugBank	train	C(NC)CCN1c2cccc(OC3OC(C(=O)O)C(O)C(O)C3O)c2CCc2c1cc(Cl)c(O)c2
2-hydroxydesipramine	2-hydroxydesipramine glucuronide	c12c(cccc1)N(CCCNC)c1c(cc(O)cc1)CC2	c12c(cccc1)N(CCCNC)c1c(cc(OC3OC(C(=O)O)C(O)C(O)C3O)cc1)CC2	DB01151	DrugBank	train	c12c(cccc1)N(CCCNC)c1c(cc(OC3OC(C(=O)O)C(O)C(O)C3O)cc1)CC2
Desmethylclomipramine	didesmethylclomipramine	C(CNC)CN1c2ccccc2CCc2c1cc(Cl)cc2	C(CN)CN1c2ccccc2CCc2c1cc(Cl)cc2	DB01242	Both	train	C(CN)CN1c2ccccc2CCc2c1cc(Cl)cc2
Desipramine	2-hydroxydesipramine	C1c2c(cccc2)N(CCCNC)c2c(cccc2)C1	C1c2c(cccc2)N(CCCNC)c2c(cc(O)cc2)C1	DB01151	Both	train	C1c2c(cccc2)N(CCCNC)c2c(cc(O)cc2)C1
deacetyl-demethyl-thymoxamine	glucuronide of deacetyl-demethyl-thymoxamine	c1(C)cc(OCCNC)c(C(C)C)cc1O	c1(C)c(OC2OC(O)C(O)C(O)C2O)c(OCCNC)c(C(C)C)cc1	DB09205	DrugBank	train	c1(C)c(OC2OC(O)C(O)C(O)C2O)c(OCCNC)c(C(C)C)cc1
N-Desmethylzolmitriptan	Indole ethyl alcohol zolmitriptan derivative	c1cc(CC2NC(=O)OC2)cc2c1ncc2CCNC	c1cc(CC2NC(=O)OC2)cc2c1ncc2CCO	DB00315	DrugBank	train	c1cc(CC2NC(=O)OC2)cc2c1ncc2CCO
Betahistine	2-pyridylacetic acid	c1(CCNC)ccccn1	c1(CC(=O)O)ccccn1	DB06698	DrugBank	train	c1(CC(=O)O)ccccn1
Vonoprazan	M-I	O=S(n1c(-c2ccccc2F)cc(CNC)c1)(=O)c1cccnc1	O=S(n1c(-c2ccccc2F)cc(C(=O)O)c1)(=O)c1cccnc1	DB11739	DrugBank	train	O=S(n1c(-c2ccccc2F)cc(C(=O)O)c1)(=O)c1cccnc1
4-methylaminomethyl-7-methoxycoumarin	N-methyl 7-hydroxy-4-(aminomethyl)-coumarin	C(NC)c1cc(=O)oc2c1ccc(OC)c2	C(NC)c1cc(=O)oc2c1ccc(O)c2	4-methylaminomethyl-7-methoxycoumarin	MetXBioDB	train	C(NC)c1cc(=O)oc2c1ccc(O)c2
Rucaparib	Rucaparib M337b metabolite	c12nc(-c3ccc(CNC)cc3)c3c1c(cc(F)c2)C(=O)NCC3	c12nc(-c3ccc(CNC=O)cc3)c3c1c(cc(F)c2)C(=O)NCC3	DB12332	DrugBank	train	c12nc(-c3ccc(CNC=O)cc3)c3c1c(cc(F)c2)C(=O)NCC3
Procarbazine	N-isopropylterephthalamic acid	c1c(CNNC)ccc(C(NC(C)C)=O)c1	c1c(C(=O)O)ccc(C(NC(C)C)=O)c1	DB01168	DrugBank	train	c1c(C(=O)O)ccc(C(NC(C)C)=O)c1
Sumatriptan Metabolite GR49336	Sumatriptan Metabolite Ester Glucuronide of GR49336	O=C(Cc1c2c(ccc(CS(NC)(=O)=O)c2)nc1)O	O=C(Cc1c2c(ccc(CS(NC)(=O)=O)c2)nc1)OC1OC(C(=O)O)C(O)C(O)C1O	DB00669	DrugBank	train	O=C(Cc1c2c(ccc(CS(NC)(=O)=O)c2)nc1)OC1OC(C(=O)O)C(O)C(O)C1O
Sumatriptan	Sumatriptan Metabolite GR49336	C(c1c2c(ccc(CS(NC)(=O)=O)c2)nc1)CN(C)C	C(c1c2c(ccc(CS(NC)(=O)=O)c2)nc1)C(=O)O	DB00669	DrugBank	train	C(c1c2c(ccc(CS(NC)(=O)=O)c2)nc1)C(=O)O
4-methyl-amino-antipyrine (MAA)	4-formyl-amino-antipyrine (FAA)	c1(-n2n(C)c(C)c(NC)c2=O)ccccc1	c1(-n2n(C)c(C)c(NC=O)c2=O)ccccc1	DB04817	DrugBank	train	c1(-n2n(C)c(C)c(NC=O)c2=O)ccccc1
Florbetapir F-18	[18F]AV-160 (desmethyl-[18F]AV-45)	c1c(NC)ccc(C=Cc2ccc(OCCOCCOCCF)nc2)c1	c1c(N)ccc(C=Cc2ccc(OCCOCCOCCF)nc2)c1	DB09149	DrugBank	train	c1c(N)ccc(C=Cc2ccc(OCCOCCOCCF)nc2)c1
demethylmetalaxyl		C(N(c1c(C)cccc1C)C(C)C(=O)OC)(=O)CO	C(N(c1c(C)cccc1C)C(C)C(=O)O)(=O)CO	demethylmetalaxyl	MetXBioDB	train	C(N(c1c(C)cccc1C)C(C)C(=O)O)(=O)CO
p-hydroxy-methylphenidate	p-hydroxy-ritalinic acid	O(C(=O)C(c1ccc(O)cc1)C1CCCCN1)C	OC(=O)C(c1ccc(O)cc1)C1CCCCN1	DB16629	DrugBank	train	OC(=O)C(c1ccc(O)cc1)C1CCCCN1
6-oxo-methylphenidate	oxo-Ritalinic acid	c1cc(C(C2CCCC(=O)N2)C(=O)OC)ccc1	c1cc(C(C2CCCC(=O)N2)C(=O)O)ccc1	DB16629	DrugBank	train	c1cc(C(C2CCCC(=O)N2)C(=O)O)ccc1
Dexmethylphenidate	6-oxo-methylphenidate	c1ccc(C(C(OC)=O)C2CCCCN2)cc1	c1ccc(C(C(OC)=O)C2CCCC(=O)N2)cc1	DB16629	DrugBank	train	c1ccc(C(C(OC)=O)C2CCCC(=O)N2)cc1
Serdexmethylphenidate	Dexmethylphenidate	C1CCCC(C(C(OC)=O)c2ccccc2)N1C(=O)OCn1cccc(C(=O)NC(CO)C(=O)O)c1	C1CCCC(C(C(OC)=O)c2ccccc2)N1	DB16629	DrugBank	train	C1CCCC(C(C(OC)=O)c2ccccc2)N1
schembl14141926		C(OC)(=O)C(c1ccccc1Cl)N1CCC2=C(C1)CC(=O)S2	C(OC)(=O)C(c1ccccc1Cl)N1CCC(S)=C(CC=O)C1	schembl14141926	MetXBioDB	train	C(OC)(=O)C(c1ccccc1Cl)N1CCC(S)=C(CC=O)C1
2-Oxoclopidogrel	Active Metabolite of Clopidogrel	c1cccc(C(C(OC)=O)N2CCC3C(=CC(=O)S3)C2)c1Cl	c1cccc(C(C(OC)=O)N2CCC(S)=C(CC(=O)O)C2)c1Cl	DB00758	DrugBank	train	c1cccc(C(C(OC)=O)N2CCC(S)=C(CC(=O)O)C2)c1Cl
M-3	M-4	C(C1=C(C)NC(C)=C(C(OC)=O)C1c1cccc(N(=O)O)c1)(=O)O	C(c1c(-c2cccc(N(=O)O)c2)c(C(OC)=O)c(C)nc1C)(=O)O	DB09227	Both	train	C(c1c(-c2cccc(N(=O)O)c2)c(C(OC)=O)c(C)nc1C)(=O)O
2,6-dimethyl-4-(2-nitrophenyl)-5-methoxycarbonyl-pyridine-3-carboxylic acid	2-hydroxymethyl-pyridine carboxylic acid	C1(C)=C(C(=O)OC)C(c2ccccc2N(=O)O)C(C(=O)O)=C(C)N1	C1(C)=C(C(=O)O)CC=CN1	DB01115	DrugBank	train	C1(C)=C(C(=O)O)CC=CN1
Nifedipine	2,6-dimethyl-4-(2-nitrophenyl)-5-methoxycarbonyl-pyridine-3-carboxylic acid	C1(C)=C(C(=O)OC)C(c2ccccc2N(=O)O)C(C(OC)=O)=C(C)N1	C1(C)=C(C(=O)O)C(c2ccccc2N(=O)O)C(C(OC)=O)=C(C)N1	DB01115	DrugBank	train	C1(C)=C(C(=O)O)C(c2ccccc2N(=O)O)C(C(OC)=O)=C(C)N1
Benidipine	Dehydrobenidipine	c1cccc(CN2CCCC(OC(C3=C(C)NC(C)=C(C(OC)=O)C3c3cccc(N(=O)O)c3)=O)C2)c1	c1cccc(CN2CCCC(OC(c3c(-c4cccc(N(=O)O)c4)c(C(OC)=O)c(C)nc3C)=O)C2)c1	DB09231	DrugBank	train	c1cccc(CN2CCCC(OC(c3c(-c4cccc(N(=O)O)c4)c(C(OC)=O)c(C)nc3C)=O)C2)c1
Barnidipine	M-1	c1c(C2C(C(OC)=O)=C(C)NC(C)=C2C(=O)OC2CCN(Cc3ccccc3)C2)cc(N(=O)O)cc1	c1c(C2C(C(OC)=O)=C(C)NC(C)=C2C(=O)OC2CCNC2)cc(N(=O)O)cc1	DB09227	Both	train	c1c(C2C(C(OC)=O)=C(C)NC(C)=C2C(=O)OC2CCNC2)cc(N(=O)O)cc1
M-1	M-3	N1C(C)=C(C(OC)=O)C(c2cccc(N(=O)O)c2)C(C(=O)OC2CCNC2)=C1C	N1C(C)=C(C(OC)=O)C(c2cccc(N(=O)O)c2)C(C(=O)O)=C1C	DB09227	DrugBank	train	N1C(C)=C(C(OC)=O)C(c2cccc(N(=O)O)c2)C(C(=O)O)=C1C
Aranidipine	Aranidipine M-1	CC1=C(C(OC)=O)C(c2ccccc2N(=O)O)C(C(=O)OCC(C)=O)=C(C)N1	CC1=C(C(OC)=O)C(c2ccccc2N(=O)O)C(C(=O)OCC(C)O)=C(C)N1	DB09229	DrugBank	train	CC1=C(C(OC)=O)C(c2ccccc2N(=O)O)C(C(=O)OCC(C)O)=C(C)N1
Aranidipine M-1	Aranidipine M-2	c1ccc(C2C(C(=O)OC)=C(C)NC(C)=C2C(=O)OCC(C)O)c(N(=O)O)c1	c1ccc(C2C(C(=O)CC)=C(C)NC(C)=C2C(=O)O)c(N(=O)O)c1	DB09229	DrugBank	train	c1ccc(C2C(C(=O)CC)=C(C)NC(C)=C2C(=O)O)c(N(=O)O)c1
Pranidipine	transÃ¢â‚¬Â1Ã¢â‚¬ÂphenylÃ¢â‚¬Â1Ã¢â‚¬Âpropene	C(=CCOC(C1=C(C)NC(C)=C(C(OC)=O)C1c1cccc(N(=O)O)c1)=O)c1ccccc1	C(=CC)c1ccccc1	Pranidipine	MetXBioDB	train	C(=CC)c1ccccc1
zinc1698316		c1cc2c(c3c(n2)C2CC4C(C(OC)=O)C(O)CCC4CN2CC3)cc1	c1cc2c(c3c(n2)C2CC4C(C(OC)=O)C(O)CCC4CN2CC3)cc1O	zinc1698316	MetXBioDB	train	c1cc2c(c3c(n2)C2CC4C(C(OC)=O)C(O)CCC4CN2CC3)cc1O
Cocaine	norcocaine	c1(C(=O)OC2C(C(OC)=O)C3CCC(C2)N3C)ccccc1	C1(C(=O)Oc2ccccc2)C(C(OC)=O)C2CCC(C1)N2	DB00907	DrugBank	train	C1(C(=O)Oc2ccccc2)C(C(OC)=O)C2CCC(C1)N2
Eplerenone	6beta-hydroxyeplerenone	C1(=O)C=C2CC(C(OC)=O)C3C4(C2(C)CC1)C(CC1(C)C3CCC12CCC(=O)O2)O4	C1(=O)C=C2C(O)C(C(OC)=O)C3C4(C2(C)CC1)C(CC1(C)C3CCC12CCC(=O)O2)O4	DB00700	Both	train	C1(=O)C=C2C(O)C(C(OC)=O)C3C4(C2(C)CC1)C(CC1(C)C3CCC12CCC(=O)O2)O4
Monomethyl fumarate	Fumaric acid	C(C=CC(=O)OC)(=O)O	C(C=CC(=O)O)(=O)O	DB08908	DrugBank	train	C(C=CC(=O)O)(=O)O
Dimethyl fumarate	Monomethyl fumarate	C(=CC(OC)=O)C(=O)OC	C(=CC(OC)=O)C(=O)O	DB08908	DrugBank	train	C(=CC(OC)=O)C(=O)O
Diroximel fumarate	Monomethyl fumarate	O(C)C(=O)C=CC(=O)OCCN1C(=O)CCC1=O	O(C)C(=O)C=CC(=O)O	DB14783	DrugBank	train	O(C)C(=O)C=CC(=O)O
Remimazolam	CNS7054	C(C1c2ncc(C)n2-c2ccc(Br)cc2C(c2ccccn2)=N1)CC(=O)OC	C(C1c2ncc(C)n2-c2ccc(Br)cc2C(c2ccccn2)=N1)CC(=O)O	DB12404	DrugBank	train	C(C1c2ncc(C)n2-c2ccc(Br)cc2C(c2ccccn2)=N1)CC(=O)O
Mebendazole	2-amino-5-benzoylbenzimidazole	c12c(nc(NC(OC)=O)n1)ccc(C(=O)c1ccccc1)c2	c12c(nc(=N)n1)ccc(C(=O)c1ccccc1)c2	DB00643	DrugBank	train	c12c(nc(=N)n1)ccc(C(=O)c1ccccc1)c2
Baloxavir marboxil	Baloxavir	c12c(ccc(F)c1F)C(N1n3c(c(OCOC(OC)=O)c(=O)cc3)C(=O)N3C1COCC3)c1ccccc1SC2	c12c(ccc(F)c1F)C(N1n3c(c(O)c(=O)cc3)C(=O)N3C1COCC3)c1ccccc1SC2	DB13997	DrugBank	train	c12c(ccc(F)c1F)C(N1n3c(c(O)c(=O)cc3)C(=O)N3C1COCC3)c1ccccc1SC2
M-8	M-2	c1(C(=O)OC2CCN(Cc3ccccc3)C2)c(C)nc(C)c(C(OC)=O)c1-c1cccc(N(=O)O)c1	c1(C(=O)OC2CCNC2)c(C)nc(C)c(C(OC)=O)c1-c1cccc(N(=O)O)c1	DB09227	DrugBank	train	c1(C(=O)OC2CCNC2)c(C)nc(C)c(C(OC)=O)c1-c1cccc(N(=O)O)c1
Aranidipine M-3	Aranidipine M-4	ON(c1c(-c2c(C(OC)=O)c(C)nc(C)c2C(=O)OCC(C)=O)cccc1)=O	ON(c1c(-c2c(C(OC)=O)c(C)nc(C)c2C(=O)OCC(C)O)cccc1)=O	DB09229	DrugBank	train	ON(c1c(-c2c(C(OC)=O)c(C)nc(C)c2C(=O)OCC(C)O)cccc1)=O
Aranidipine M-4	Aranidipine M-5	c1(N(=O)O)c(-c2c(C(OC)=O)c(C)nc(C)c2C(=O)OCC(C)O)cccc1	c1(N(=O)O)c(-c2c(C(OC)=O)c(C)nc(C)c2C(=O)O)cccc1	DB09229	DrugBank	train	c1(N(=O)O)c(-c2c(C(OC)=O)c(C)nc(C)c2C(=O)O)cccc1
opc-13448	OPC-13463	n1c(C)c(C(OC)=O)c(-c2cccc(N(=O)O)c2)c(C(=O)OCC=Cc2ccccc2)c1C	n1c(C)c(C(OC)=O)c(-c2cccc(N(=O)O)c2)c(C(=O)O)c1C	opc-13448	MetXBioDB	train	n1c(C)c(C(OC)=O)c(-c2cccc(N(=O)O)c2)c(C(=O)O)c1C
Nintedanib	BIBF 1202	c1cc(C(Nc2ccc(N(C(CN3CCN(C)CC3)=O)C)cc2)=C2C(=O)Nc3c2ccc(C(=O)OC)c3)ccc1	c1cc(C(Nc2ccc(N(C(CN3CCN(C)CC3)=O)C)cc2)=C2C(O)=Nc3c2ccc(C(=O)O)c3)ccc1	DB09079	DrugBank	train	c1cc(C(Nc2ccc(N(C(CN3CCN(C)CC3)=O)C)cc2)=C2C(O)=Nc3c2ccc(C(=O)O)c3)ccc1
BIBF 1053	Nintedanib M4 Metabolite	c1c(C(Nc2ccc(N(C)C(=O)CN3CCNCC3)cc2)=C2C(=O)Nc3c2ccc(C(=O)OC)c3)cccc1	c1c(C(Nc2ccc(N(C)C(=O)CN3CCNCC3)cc2)=C2C(=O)Nc3c2ccc(C(=O)O)c3)cccc1	DB09079	DrugBank	train	c1c(C(Nc2ccc(N(C)C(=O)CN3CCNCC3)cc2)=C2C(=O)Nc3c2ccc(C(=O)O)c3)cccc1
Methyl nicotinate	Niacin	c1cc(C(=O)OC)cnc1	c1cc(C(=O)O)cnc1	DB13882	DrugBank	train	c1cc(C(=O)O)cnc1
schembl4023988	hydroxy-KR-31543	n1n(C)nnc1CN(c1ccc(Cl)cc1)C1c2c(ccc(N)c2)OC(C(OC)OC)(C)C1O	n1n(C)nnc1CNc1ccc(Cl)cc1	schembl4023988	MetXBioDB	train	n1n(C)nnc1CNc1ccc(Cl)cc1
Nicergoline	10-alpha-methoxy-9,10-dihydrolysergol	n1(C)c2c3c(c1)CC1C(OC)(CC(COC(=O)c4cncc(Br)c4)CN1C)c3ccc2	n1c2c3c(c1)CC1C(OC)(CC(CO)CN1C)c3ccc2	DB00699	DrugBank	train	n1c2c3c(c1)CC1C(OC)(CC(CO)CN1C)c3ccc2
Norbuprenorphine		O1C2C3(OC)CCC4(CC3C(C)(O)C(C)(C)C)C23c2c1c(O)ccc2CC4NCC3	O1C2C3(OC)CCC4(CC3C(C)(O)C(C)(C)C)C23c2c1c(OC1OC(C(=O)O)C(O)C(O)C1O)ccc2CC4NCC3	Buprenorphine	MetXBioDB	train	O1C2C3(OC)CCC4(CC3C(C)(O)C(C)(C)C)C23c2c1c(OC1OC(C(=O)O)C(O)C(O)C1O)ccc2CC4NCC3
Thienorphine		c12c3c(c(O)cc1)OC1C4(OC)CCC5(CC4C(C)(O)CCc4cccs4)C13CCN(CC1CC1)C5C2	c12c3c(c(OC4OC(C(=O)O)C(O)C(O)C4O)cc1)OC1C4(OC)CCC5(CC4C(C)(O)CCc4cccs4)C13CCN(CC1CC1)C5C2	Thienorphine	MetXBioDB	train	c12c3c(c(OC4OC(C(=O)O)C(O)C(O)C4O)cc1)OC1C4(OC)CCC5(CC4C(C)(O)CCc4cccs4)C13CCN(CC1CC1)C5C2
QS10	QS8	C(C1=C(C)C(=O)C(OC)=C(OC)C1=O)CCCCCCCCCO	C(C1=C(C)C(=O)C(OC)=C(OC)C1=O)CCCCCCCO	DB09081	DrugBank	train	C(C1=C(C)C(=O)C(OC)=C(OC)C1=O)CCCCCCCO
QS8	QS6	C(CC1=C(C)C(=O)C(OC)=C(OC)C1=O)CCCCCCO	C(CC1=C(C)C(=O)C(OC)=C(OC)C1=O)CCCCO	DB09081	DrugBank	train	C(CC1=C(C)C(=O)C(OC)=C(OC)C1=O)CCCCO
QS6	QS4	COC1=C(OC)C(=O)C(C)=C(CCCCCCO)C1=O	COC1=C(OC)C(=O)C(C)=C(CCCCO)C1=O	DB09081	DrugBank	train	COC1=C(OC)C(=O)C(C)=C(CCCCO)C1=O
Griseofulvin	6-methyl-griseofulvin	C1(C)CC(=O)C=C(OC)C12Oc1c(c(OC)cc(OC)c1Cl)C2=O	C1(C)CC(=O)C=C(OC)C12Oc1c(c(OC)cc(C)c1Cl)C2=O	DB00400	DrugBank	train	C1(C)CC(=O)C=C(OC)C12Oc1c(c(OC)cc(C)c1Cl)C2=O
LOSIGAMONE		OC(C1C(OC)=CC(=O)O1)c1ccccc1Cl	OC(C1C(OC)=CC(=O)O1)c1ccc(O)cc1Cl	LOSIGAMONE	MetXBioDB	train	OC(C1C(OC)=CC(=O)O1)c1ccc(O)cc1Cl
Midostaurin	CGP 52421	C1(=O)c2c3c4c5n(c6ccccc6c5c2CN1)C1(C)C(OC)C(N(C)C(=O)c2ccccc2)CC(O1)n4c1ccccc13	C1(=O)c2c3c4c5n(c6ccccc6c5c2C(O)N1)C1(C)C(OC)C(N(C)C(=O)c2ccccc2)CC(O1)n4c1ccccc13	DB06595	DrugBank	train	C1(=O)c2c3c4c5n(c6ccccc6c5c2C(O)N1)C1(C)C(OC)C(N(C)C(=O)c2ccccc2)CC(O1)n4c1ccccc13
Rifamycin	25-deacetyl-rifamycin	OC1C(C)C(O)C(C)C=CC=C(C)C(=O)Nc2cc(O)c3c4c(c(C)c(O)c3c2O)OC(C)(OC=CC(OC)C(C)C(OC(C)=O)C1C)C4=O	OC1C(C)C(O)C(C)C=CC=C(C)C(=O)Nc2cc(O)c3c4c(c(C)c(O)c3c2O)OC(C)(OC=CC(OC)C(C)C(O)C1C)C4=O	DB11753	DrugBank	train	OC1C(C)C(O)C(C)C=CC=C(C)C(=O)Nc2cc(O)c3c4c(c(C)c(O)c3c2O)OC(C)(OC=CC(OC)C(C)C(O)C1C)C4=O
Lacosamide	O-Desmethyl lacosamide	C(NC(C(NC(C)=O)COC)=O)c1ccccc1	C(NC(C(NC(C)=O)CO)=O)c1ccccc1	DB06218	DrugBank	train	C(NC(C(NC(C)=O)CO)=O)c1ccccc1
Misonidazole		c1cn(CC(COC)O)c(N(=O)O)n1	c1cn(CC(COC)OC2OC(C(=O)O)C(O)C(O)C2O)c(N(=O)O)n1	Misonidazole	MetXBioDB	train	c1cn(CC(COC)OC2OC(C(=O)O)C(O)C(O)C2O)c(N(=O)O)n1
Vicriviroc	Vicriviroc hydroxylamine	Cc1c(C(N2CCC(N3CCN(C(COC)c4ccc(C(F)(F)F)cc4)C(C)C3)(C)CC2)=O)c(C)ncn1	CC1C(C(N2CCC(N3CCN(C(COC)c4ccc(C(F)(F)F)cc4)C(C)C3)(C)CC2)=O)=C(C)N=CN1O	DB06652	DrugBank	train	CC1C(C(N2CCC(N3CCN(C(COC)c4ccc(C(F)(F)F)cc4)C(C)C3)(C)CC2)=O)=C(C)N=CN1O
unii-vg463bm9rl component dtjqbbhyrqydeg-rlhiphhxsa-n		C12(C(OC)=O)CC3CC(CCOC)C1N(C3)CCc1c2nc2c1cccc2	C12(C(OC)=O)CC3CC(CCO)C1N(C3)CCc1c2nc2c1cccc2	unii-vg463bm9rl component dtjqbbhyrqydeg-rlhiphhxsa-n	MetXBioDB	train	C12(C(OC)=O)CC3CC(CCO)C1N(C3)CCc1c2nc2c1cccc2
Fluvoxamine	Fluvoxamino alcohol	C(c1ccc(C(=NOCCN)CCCCOC)cc1)(F)(F)F	C(c1ccc(C(=NOCCN)CCCCO)cc1)(F)(F)F	DB00176	Both	train	C(c1ccc(C(=NOCCN)CCCCO)cc1)(F)(F)F
Prucalopride	Prucalopride hydroxylamine	O(C)CCCN1CCC(NC(=O)c2cc(Cl)c(N)c3c2OCC3)CC1	O(C)CCCN1CCC(NC(=O)c2cc(Cl)c(NO)c3c2OCC3)CC1	DB06480	DrugBank	train	O(C)CCCN1CCC(NC(=O)c2cc(Cl)c(NO)c3c2OCC3)CC1
Prucalopride	N-desalkyl prucalopride	c1(N)c(Cl)cc(C(=O)NC2CCN(CCCOC)CC2)c2c1CCO2	c1(N)c(Cl)cc(C(=O)NC2CCNCC2)c2c1CCO2	DB06480	DrugBank	train	c1(N)c(Cl)cc(C(=O)NC2CCNCC2)c2c1CCO2
Rabeprazole (rabeprazole_thioether)	Rabeprazole	S(Cc1nccc(OCCCOC)c1C)c1nc2c(n1)cccc2	[SH](Cc1nccc(OCCCOC)c1C)(c1nc2c(n1)cccc2)O	Rabeprazole (rabeprazole_thioether)	MetXBioDB	train	[SH](Cc1nccc(OCCCOC)c1C)(c1nc2c(n1)cccc2)O
Rabeprazole	Active Metabolite of Rabeprazole	C(CCOC)Oc1ccnc(C[SH](O)c2nc3ccccc3n2)c1C	C(CCOC)Oc1c(C)cn2c(c1)CSn1c-2nc2ccccc21	DB01129	DrugBank	train	C(CCOC)Oc1c(C)cn2c(c1)CSn1c-2nc2ccccc21
Nimodipine		c1ccc(C2C(C(=O)OC(C)C)=C(C)NC(C)=C2C(=O)OCCOC)cc1N(=O)O	c1ccc(-c2c(C(=O)OC(C)C)c(C)nc(C)c2C(=O)OCCO)cc1N(=O)O	Nimodipine	MetXBioDB	train	c1ccc(-c2c(C(=O)OC(C)C)c(C)nc(C)c2C(=O)OCCO)cc1N(=O)O
Metoprolol	O-Demethylmetoprolol	c1(OCC(CNC(C)C)O)ccc(CCOC)cc1	c1(OCC(CNC(C)C)O)ccc(CCO)cc1	DB00264	Both	train	c1(OCC(CNC(C)C)O)ccc(CCO)cc1
cerivastatin		OC(CC(CC(C=Cc1c(C(C)C)nc(C(C)C)c(COC)c1-c1ccc(F)cc1)O)O)=O	OC(CC(CC(C=Cc1c(C(C)C)nc(C(C)C)c(CO)c1-c1ccc(F)cc1)O)O)=O	cerivastatin	MetXBioDB	train	OC(CC(CC(C=Cc1c(C(C)C)nc(C(C)C)c(CO)c1-c1ccc(F)cc1)O)O)=O
Cefotaxime	Desacetyl-cefotaxime	S1C2C(NC(C(=NOC)c3csc(N)n3)=O)C(=O)N2C(C(=O)O)=C(COC(C)=O)C1	S1C2C(NC(C(=NOC)c3csc(=N)n3)=O)C(=O)N2C(C(=O)O)=C(CO)C1	DB00493	DrugBank	train	S1C2C(NC(C(=NOC)c3csc(=N)n3)=O)C(=O)N2C(C(=O)O)=C(CO)C1
Moxidectin	Monohydroxy metabolite of moxidectin at C29	C1(=O)C2C3(O)C(=CC=CC(C)CC(C)=CCC4CC(CC5(CC(=NOC)C(C)C(C(C)=CC(C)C)O5)O4)O1)COC3C(O)C(C)=C2	C1(=O)C2C3(O)C(=CC=CC(C)CC(C)=CCC4CC(CC5(CC(=NOC)C(C)C(C(C)=CC(C)CO)O5)O4)O1)COC3C(O)C(C)=C2	DB11431	DrugBank	train	C1(=O)C2C3(O)C(=CC=CC(C)CC(C)=CCC4CC(CC5(CC(=NOC)C(C)C(C(C)=CC(C)CO)O5)O4)O1)COC3C(O)C(C)=C2
Gemifloxacin	N-acetyl gemifloxacin	C1(=NOC)CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1CN	C1(=NOC)CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1NC(C)=O	DB01155	DrugBank	train	C1(=NOC)CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1NC(C)=O
O-methoxycatechol		c1ccc(OOC)c(O)c1	c1ccc(OC)c(OS(=O)(=O)O)c1	O-methoxycatechol	MetXBioDB	train	c1ccc(OC)c(OS(=O)(=O)O)c1
7-Hydroxy-3p-methoxyflavone		c12c(oc(-c3ccccc3)c(OC)c1=O)cc(O)cc2	c12c(oc(-c3ccccc3)c(OC)c1=O)cc(OC1OC(C(=O)O)C(O)C(O)C1O)cc2	7-Hydroxy-3p-methoxyflavone	MetXBioDB	train	c12c(oc(-c3ccccc3)c(OC)c1=O)cc(OC1OC(C(=O)O)C(O)C(O)C1O)cc2
Mycophenolic acid	Mycophenolic acid-7-O-glucuronide	c1(CC=C(C)CCC(=O)O)c(OC)c(C)c2c(c1O)C(=O)OC2	c1(CC=C(C)CCC(=O)O)c(OC)c(C)c2c(c1OC1OC(C(=O)O)C(O)C(O)C1O)C(=O)OC2	DB00688	Both	train	c1(CC=C(C)CCC(=O)O)c(OC)c(C)c2c(c1OC1OC(C(=O)O)C(O)C(O)C1O)C(=O)OC2
Mycophenolate mofetil	Mycophenolic acid glucuronide	C(Cc1c(OC)c(C)c2c(c1O)C(=O)OC2)=C(C)CCC(=O)OCCN1CCOCC1	C(Cc1c(OC)c(C)c2c(c1OC1OC(C(=O)O)C(O)C(O)C1O)C(=O)OC2)=C(C)CCC(=O)O	DB00688	DrugBank	train	C(Cc1c(OC)c(C)c2c(c1OC1OC(C(=O)O)C(O)C(O)C1O)C(=O)OC2)=C(C)CCC(=O)O
Wogonin		o1c2c(OC)c(O)cc(O)c2c(=O)cc1-c1ccccc1	o1c2c(OC)c(OC3OC(C(=O)O)C(O)C(O)C3O)cc(O)c2c(=O)cc1-c1ccccc1	Wogonin	MetXBioDB	train	o1c2c(OC)c(OC3OC(C(=O)O)C(O)C(O)C3O)cc(O)c2c(=O)cc1-c1ccccc1
6-Methoxyluteolin		O(C)c1c(O)cc2c(c1O)c(=O)cc(-c1ccc(O)c(O)c1)o2	O(C)c1c(OC2OC(C(=O)O)C(O)C(O)C2O)cc2c(c1O)c(=O)cc(-c1ccc(O)c(O)c1)o2	6-Methoxyluteolin	MetXBioDB	train	O(C)c1c(OC2OC(C(=O)O)C(O)C(O)C2O)cc2c(c1O)c(=O)cc(-c1ccc(O)c(O)c1)o2
