parent_id,parent_name,child_id,child_name,enzymes,parent_smiles,child_smiles
DB09073,Palbociclib,DBMET02364,Palbociclib M2,Cytochrome P450 3A4,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCC(O)C2)c1=O
DB09194,Etoperidone,DB12110,m-Chlorophenylpiperazine,,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CC,Clc1cccc(N2CCNCC2)c1
DB09194,Etoperidone,DBMET01878,1-(3-chlorophenyl) piperazine,,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CC,Clc1cccc(N2CCNCC2)c1
DB09212,Loxoprofen,DBMET02876,Loxoprofen trans-OH metabolite,Carbonyl reductase [NADPH] 1,CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,CC(C(=O)O)c1ccc(CC2CCCC2O)cc1
DB09212,Loxoprofen,DBMET02877,Loxoprofen cis-OH metabolite,Carbonyl reductase [NADPH] 1,CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,CC(C(=O)O)c1ccc(CC2CCCC2O)cc1
DB09213,Dexibuprofen,DBMET00154,2-Hydroxyibuprofen,"Cytochrome P450 2C9, Cytochrome P450 2C8",CC(C)Cc1ccc(C(C)C(=O)O)cc1,CC(C(=O)O)c1ccc(CC(C)(C)O)cc1
DB09213,Dexibuprofen,DBMET00155,3-Hydroxyibuprofen,"Cytochrome P450 2C9, Cytochrome P450 2C8",CC(C)Cc1ccc(C(C)C(=O)O)cc1,CC(CO)Cc1ccc(C(C)C(=O)O)cc1
DBMET00443,Dihydroartemisinin (DHA),DBMET03143,Dihydroartemisinin Glucuronide,"UDP-glucuronosyltransferase 1A9, UDP-glucuronosyltransferase 2B7",CC1CCC2C(C)C(O)OC3OC4(C)CCC1C32OO4,CC1CCC2C(C)C(OC3OC(C(=O)O)C(O)C(O)C3O)OC3OC4(C)CCC1C32OO4
DBMET01176,Tenofovir Monophosphate,DBMET01177,Tenofovir Diphosphate,"Nucleoside diphosphate kinase A, Nucleoside diphosphate kinase B",CC(Cn1cnc2c(N)ncnc21)OCP(=O)(O)OP(=O)(O)O,CC(Cn1cnc2c(N)ncnc21)OCP(=O)(O)OP(=O)(O)OP(=O)(O)O
DBMET00449,5-fluorouracil,DBMET02004,5-FUH2,Dihydropyrimidine dehydrogenase [NADP(+)],O=c1[nH]cc(F)c(=O)[nH]1,O=C1NCC(F)C(=O)N1
DBMET02004,5-FUH2,DBMET02005,FUPA,Dihydropyrimidinase-related protein 2,O=C1NCC(F)C(=O)N1,NC(=O)NCC(F)C(=O)O
DBMET02005,FUPA,DBMET02006,FBAL,Beta-ureidopropionase,NC(=O)NCC(F)C(=O)O,NCC(F)C(=O)O
DBMET02005,FUPA,DB03904,Urea,Beta-ureidopropionase,NC(=O)NCC(F)C(=O)O,NC(N)=O
DB09357,Dexpanthenol,DB01783,Pantothenic acid,,CC(C)(CO)C(O)C(=O)NCCCO,CC(C)(CO)C(O)C(=O)NCCC(=O)O
DB11195,Xylitol,DB03947,D-Xylulose,,OCC(O)C(O)C(O)CO,O=C(CO)C(O)C(O)CO
DB03947,D-Xylulose,DBMET02033,D-Xylulose-5-phosphate,,O=C(CO)C(O)C(O)CO,O=C(CO)C(O)C(O)COP(=O)(O)O
DB00146,Calcifediol,DB00136,Calcitriol,"25-hydroxyvitamin D-1 alpha hydroxylase, mitochondrial",C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)CCCC(C)(C)O,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)(C)O)CC(O)CC1O
DBMET01172,6-Monoacetylmorphine,DBMET00313,morphine,,CC(=O)OC1C=CC2C3Cc4ccc(O)c5c4C2(CCN3C)C1O5,CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5
DBMET00313,morphine,DB06409,Morphine glucuronide,,CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,CN1CCC23c4c5ccc(O)c4OC2C(OC2OC(C(=O)O)C(O)C(O)C2O)C=CC3C1C5
DBMET00313,morphine,DBMET00462,morphine-3-glucuronide,,CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,CCCN(C)C(CC)C1C=CC(O)C2Oc3c(OC4OC(C)C(O)C(O)C4O)cccc3C12
DB11195,Xylitol,DB03947,D-Xylulose,Xylitol dehydrogenase,OCC(O)C(O)C(O)CO,O=C(CO)C(O)C(O)CO
DB03947,D-Xylulose,DBMET02033,D-Xylulose-5-phosphate,,O=C(CO)C(O)C(O)CO,O=C(CO)C(O)C(O)COP(=O)(O)O
DB11204,Panthenol,DB01783,Pantothenic acid,,CC(C)(CO)C(O)C(=O)NCCCO,CC(C)(CO)C(O)C(=O)NCCC(=O)O
DBMET02034,13'-hydroxychromanol,DBMET02035,13'-carboxychromanol,,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCCC(C)CO)O2,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C(=O)O)O2
DBMET02035,13'-carboxychromanol,DBMET02036,CDMDHC,,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C(=O)O)O2,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCC(=O)O)O2
DBMET02036,CDMDHC,DBMET02037,CDMOHC,,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCC(=O)O)O2,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)C(=O)O)O2
DBMET02037,CDMOHC,DBMET02038,CDMHHC,,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)C(=O)O)O2,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCC(=O)O)O2
DBMET02038,CDMHHC,DBMET02039,CMBHC,,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCC(=O)O)O2,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)C(=O)O)O2
DBMET02039,CMBHC,DBMET02040,CEHC,,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)C(=O)O)O2,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCC(=O)O)O2
DB11345,(S)-camphor,DBMET02114,5-exo-hydroxyfenchone,Cytochrome P450 2A6,CC12CCC(CC1=O)C2(C)C,CC12CC(O)C(CC1=O)C2(C)C
DB13854,Gamolenic acid,DB00154,Dihomo-gamma-linolenic acid,"Very long chain fatty acid elongase 5, Very long chain fatty acid elongase 4",CCCCCC=CCC=CCC=CCCCCC(=O)O,CCCCCC=CCC=CCC=CCCCCCCC(=O)O
DB00154,Dihomo-gamma-linolenic acid,DBMET02087,15-HETrE,"Polyunsaturated fatty acid lipoxygenase ALOX15, Prostaglandin G/H synthase 1, Prostaglandin G/H synthase 2",CCCCCC=CCC=CCC=CCCCCCCC(=O)O,CCCCCC(O)C=CC=CCC=CCCCCCCC(=O)O
DB00154,Dihomo-gamma-linolenic acid,DBMET02086,Prostaglandin E1,"Polyunsaturated fatty acid lipoxygenase ALOX15, Prostaglandin G/H synthase 1, Prostaglandin G/H synthase 2",CCCCCC=CCC=CCC=CCCCCCCC(=O)O,CCCCCC(O)C=CC1C(O)CC(=O)C1CCCCCCC(=O)O
DB00154,Dihomo-gamma-linolenic acid,DB04557,Arachidonic Acid,Acyl-CoA 6-desaturase,CCCCCC=CCC=CCC=CCCCCCCC(=O)O,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O
DBMET01968,DM-6704,DBMET01969,"(4R,5S)-DM-6721",Cytochrome P450 3A4,CC1(COc2ccc(N3CCC(Oc4ccc(OC(F)(F)F)cc4)CC3)cc2)CNC(=O)O1,CC1(COc2ccc(N3CCC(Oc4ccc(OC(F)(F)F)cc4)CC3)cc2)OC(=O)NC1O
DBMET01968,DM-6704,DBMET01970,"(4S,5S)-DM-6722",Cytochrome P450 3A4,CC1(COc2ccc(N3CCC(Oc4ccc(OC(F)(F)F)cc4)CC3)cc2)CNC(=O)O1,CC1(COc2ccc(N3CCC(Oc4ccc(OC(F)(F)F)cc4)CC3)cc2)OC(=O)NC1O
DBMET01969,"(4R,5S)-DM-6721",DBMET01971,(S)-DM-6717,Cytochrome P450 3A4,CC1(COc2ccc(N3CCC(Oc4ccc(OC(F)(F)F)cc4)CC3)cc2)OC(=O)NC1O,CC1(COc2ccc(N3CCC(Oc4ccc(OC(F)(F)F)cc4)CC3)cc2)OC(=O)NC1=O
DBMET01970,"(4S,5S)-DM-6722",DBMET01971,(S)-DM-6717,Cytochrome P450 3A4,CC1(COc2ccc(N3CCC(Oc4ccc(OC(F)(F)F)cc4)CC3)cc2)OC(=O)NC1O,CC1(COc2ccc(N3CCC(Oc4ccc(OC(F)(F)F)cc4)CC3)cc2)OC(=O)NC1=O
DB11638,Artenimol,DBMET01913,α-artenimol-β-glucuronide,"UDP-glucuronosyltransferase 1A9, UDP-glucuronosyltransferase 2B7",CC1CCC2C(C)C(O)OC3OC4(C)CCC1C32OO4,CC1CCC2C(C)C(OC3OC(C(=O)O)C(O)C(O)C3O)OC3OC4(C)CCC1C32OO4
DB11751,Cabotegravir,DBMET03246,Cabotegravir M1 Metabolite,"UDP-glucuronosyltransferase 1A9, UDP-glucuronosyltransferase 1A1",CC1COC2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12,CC1COC2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12
DB11751,Cabotegravir,DBMET03247,Cabotegravir M2 Metabolite,"UDP-glucuronosyltransferase 1A1, UDP-glucuronosyltransferase 1A9",CC1COC2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12,CC1COC2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12
DB11827,Ertugliflozin,DBMET01905,Ertugliflozin M1a metabolite,"Cytochrome P450 3A4, Cytochrome P450 3A5",CCOc1ccc(Cc2cc(C34OCC(CO)(O3)C(O)C(O)C4O)ccc2Cl)cc1,CCOc1ccc(C(O)c2cc(C34OCC(CO)(O3)C(O)C(O)C4O)ccc2Cl)cc1
DB11827,Ertugliflozin,DBMET01904,Ertugliflozin M1b metabolite,"Cytochrome P450 3A4, Cytochrome P450 3A5",CCOc1ccc(Cc2cc(C34OCC(CO)(O3)C(O)C(O)C4O)ccc2Cl)cc1,CCOc1ccc(C(O)c2cc(C34OCC(CO)(O3)C(O)C(O)C4O)ccc2Cl)cc1
DBMET03309,Ponesimod M32 Metabolite,DBMET03310,Ponesimod M48 Metabolite,,CCCN=C1SC(=Cc2ccc(O)c(Cl)c2)C(=O)N1c1ccccc1C,CCCN=C1SC(=Cc2ccc(O)c(Cl)c2)C(O)N1c1ccccc1C
DBMET03309,Ponesimod M32 Metabolite,DBMET03310,Ponesimod M48 Metabolite,,CCCN=C1SC(=Cc2ccc(O)c(Cl)c2)C(=O)N1c1ccccc1C,CCCN=C1SC(=Cc2ccc(O)c(Cl)c2)C(O)N1c1ccccc1C
DBMET03309,Ponesimod M32 Metabolite,DBMET03310,Ponesimod M48 Metabolite,,CCCN=C1SC(=Cc2ccc(O)c(Cl)c2)C(=O)N1c1ccccc1C,CCCN=C1SC(=Cc2ccc(O)c(Cl)c2)C(O)N1c1ccccc1C
DB12406,Lisofylline,DBMET01696,"lisofylline 4,5-diol","Cytochrome P450 3A4, Cytochrome P450 2A6",CC(O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,CC(O)C(O)CCCn1c(=O)c2c(ncn2C)n(C)c1=O
DB13235,Perboric acid,DBMET02108,Carbonate,,O=BOO,O=C(O)O
DB13235,Perboric acid,DB09460,Sodium carbonate,,O=BOO,O=C(O)O
DB13783,Acemetacin,DB00328,Indomethacin,,COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1
DB13783,Acemetacin,DBMET01882,O-desmethyl-des-4-chlorobenzoyl,,COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1
DBMET01882,O-desmethyl-des-4-chlorobenzoyl,DBMET02187,O-desmethyl-des-4-chlorobenzoyl glucuronide,UDP-glucuronosyltransferase 2B7,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,COc1ccc2c(c1)c(CC(=O)OC1OC(C(=O)O)C(O)C(O)C1O)c(C)n2C(=O)c1ccc(Cl)cc1
DB13854,Gamolenic acid,DB00154,Dihomo-gamma-linolenic acid,Very long chain fatty acid elongase 5,CCCCCC=CCC=CCC=CCCCCC(=O)O,CCCCCC=CCC=CCC=CCCCCCCC(=O)O
DB00154,Dihomo-gamma-linolenic acid,DBMET02087,15-HETrE,"Polyunsaturated fatty acid lipoxygenase ALOX15, Prostaglandin G/H synthase 1, Prostaglandin G/H synthase 2",CCCCCC=CCC=CCC=CCCCCCCC(=O)O,CCCCCC(O)C=CC=CCC=CCCCCCCC(=O)O
DB00154,Dihomo-gamma-linolenic acid,DBMET02086,Prostaglandin E1,"Polyunsaturated fatty acid lipoxygenase ALOX15, Prostaglandin G/H synthase 1, Prostaglandin G/H synthase 2",CCCCCC=CCC=CCC=CCCCCCCC(=O)O,CCCCCC(O)C=CC1C(O)CC(=O)C1CCCCCCC(=O)O
DB00154,Dihomo-gamma-linolenic acid,DB04557,Arachidonic Acid,Acyl-CoA (8-3)-desaturase,CCCCCC=CCC=CCC=CCCCCCCC(=O)O,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O
DB00624,Testosterone,DBMET00558,Dihydrotestosterone,3-oxo-5-alpha-steroid 4-dehydrogenase,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12,CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2O
DBMET00558,Dihydrotestosterone,DBMET00593,3-alpha-Androstanediol glucuronide,,CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2O,CC12CCC3C(CCC4CC(OC5OC(C(=O)O)C(O)C(O)C5O)CCC43C)C1CCC2O
DB00624,Testosterone,DBMET00558,Dihydrotestosterone,3-oxo-5-alpha-steroid 4-dehydrogenase,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12,CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2O
DBMET00558,Dihydrotestosterone,DBMET00593,3-alpha-Androstanediol glucuronide,,CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2O,CC12CCC3C(CCC4CC(OC5OC(C(=O)O)C(O)C(O)C5O)CCC43C)C1CCC2O
DB00624,Testosterone,DBMET00558,Dihydrotestosterone,3-oxo-5-alpha-steroid 4-dehydrogenase,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12,CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2O
DBMET00558,Dihydrotestosterone,DBMET02381,3-alpha-androstanediol,"Aldo-keto reductase family 1 member C4, 3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase type 1",CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2O,CC12CCC3C(CCC4CC(O)CCC43C)C1CCC2O
DBMET00558,Dihydrotestosterone,DBMET02382,3-beta-androstenediol,"Aldo-keto reductase family 1 member C4, 3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase type 1",CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2O,CC12CCC3C(CCC4CC(O)CCC43C)C1CCC2O
DBMET02034,13'-hydroxychromanol,DBMET02035,13'-carboxychromanol,,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCCC(C)CO)O2,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C(=O)O)O2
DBMET02035,13'-carboxychromanol,DBMET02036,CDMDHC,,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C(=O)O)O2,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCC(=O)O)O2
DBMET02038,CDMHHC,DBMET02039,CMBHC,,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCC(=O)O)O2,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)C(=O)O)O2
DBMET02039,CMBHC,DBMET02040,CEHC,,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)C(=O)O)O2,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCC(=O)O)O2
DBMET02034,13'-hydroxychromanol,DBMET02035,13'-carboxychromanol,,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCCC(C)CO)O2,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C(=O)O)O2
DBMET02035,13'-carboxychromanol,DBMET02036,CDMDHC,,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C(=O)O)O2,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCC(=O)O)O2
DBMET02036,CDMDHC,DBMET02037,CDMOHC,,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCC(=O)O)O2,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)C(=O)O)O2
DBMET02037,CDMOHC,DBMET02038,CDMHHC,,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)C(=O)O)O2,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCC(=O)O)O2
DBMET02038,CDMHHC,DBMET02039,CMBHC,,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCC(=O)O)O2,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)C(=O)O)O2
DBMET02039,CMBHC,DBMET02040,CEHC,,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)C(=O)O)O2,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCC(=O)O)O2
DBMET02034,13'-hydroxychromanol,DBMET02035,13'-carboxychromanol,,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCCC(C)CO)O2,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C(=O)O)O2
DBMET02035,13'-carboxychromanol,DBMET02036,CDMDHC,,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C(=O)O)O2,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCC(=O)O)O2
DBMET02036,CDMDHC,DBMET02037,CDMOHC,,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCC(=O)O)O2,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)C(=O)O)O2
DBMET02037,CDMOHC,DBMET02038,CDMHHC,,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)C(=O)O)O2,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCC(=O)O)O2
DBMET02038,CDMHHC,DBMET02039,CMBHC,,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCC(=O)O)O2,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)C(=O)O)O2
DBMET02039,CMBHC,DBMET02040,CEHC,,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)C(=O)O)O2,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCC(=O)O)O2
DBMET02063,11-hydroxy-THC,DBMET02064,11-Nor-9-carboxy-THC (THC-COOH),,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(CO)=CC21,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(C(=O)O)=CC21
DBMET01176,Tenofovir Monophosphate,DBMET01177,Tenofovir Diphosphate,"Nucleoside diphosphate kinase A, Nucleoside diphosphate kinase B",CC(Cn1cnc2c(N)ncnc21)OCP(=O)(O)OP(=O)(O)O,CC(Cn1cnc2c(N)ncnc21)OCP(=O)(O)OP(=O)(O)OP(=O)(O)O
DB01238,Aripiprazole,DBMET01611,dehydro-aripiprazole,"Cytochrome P450 2D6, Cytochrome P450 3A4",O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,O=c1ccc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2[nH]1
DB14583,Segesterone acetate,DBMET02129,"3α, 5α-tetrahydrosegesterone acetate",,C=C1CC2C3CCC4=CC(=O)CCC4C3CCC2(C)C1(OC(C)=O)C(C)=O,C=C1CC2C3CCC4CC(O)CCC4C3CCC2(C)C1(OC(C)=O)C(C)=O
DB14583,Segesterone acetate,DBMET02130,"3β, 5α-tetrahydrosegesterone acetate",,C=C1CC2C3CCC4=CC(=O)CCC4C3CCC2(C)C1(OC(C)=O)C(C)=O,C=C1CC2C3CCC4CC(O)CCC4C3CCC2(C)C1(OC(C)=O)C(C)=O
DBMET03035,Remdesivir Alanine Metabolite (Ala-Met; GS-704277),DBMET03036,Remdesivir Nucleoside Monophosphate,,CC(NP(=O)(O)OCC1OC(C#N)(c2ccc3c(N)ncnn23)C(O)C1O)C(=O)O,N#CC1(c2ccc3c(N)ncnn23)OC(COP(=O)(O)O)C(O)C1O
DBMET03036,Remdesivir Nucleoside Monophosphate,DB15686,GS-441524,,N#CC1(c2ccc3c(N)ncnn23)OC(COP(=O)(O)O)C(O)C1O,N#CC1(c2ccc3c(N)ncnn23)OC(CO)C(O)C1O
DBMET03036,Remdesivir Nucleoside Monophosphate,DBMET03038,Remdesivir Nucleoside Triphosphate,,N#CC1(c2ccc3c(N)ncnn23)OC(COP(=O)(O)O)C(O)C1O,N#CC1(c2ccc3c(N)ncnn23)OC(COP(=O)(O)O[PH](=O)(=O)O[PH](=O)(=O)O)C(O)C1O
DBMET03035,Remdesivir Alanine Metabolite (Ala-Met; GS-704277),DBMET03036,Remdesivir Nucleoside Monophosphate,,CC(NP(=O)(O)OCC1OC(C#N)(c2ccc3c(N)ncnn23)C(O)C1O)C(=O)O,N#CC1(c2ccc3c(N)ncnn23)OC(COP(=O)(O)O)C(O)C1O
DBMET03036,Remdesivir Nucleoside Monophosphate,DB15686,GS-441524,,N#CC1(c2ccc3c(N)ncnn23)OC(COP(=O)(O)O)C(O)C1O,N#CC1(c2ccc3c(N)ncnn23)OC(CO)C(O)C1O
DBMET03036,Remdesivir Nucleoside Monophosphate,DBMET03038,Remdesivir Nucleoside Triphosphate,,N#CC1(c2ccc3c(N)ncnn23)OC(COP(=O)(O)O)C(O)C1O,N#CC1(c2ccc3c(N)ncnn23)OC(COP(=O)(O)O[PH](=O)(=O)O[PH](=O)(=O)O)C(O)C1O
DB14973,Abrocitinib,DBMET03429,Abrocitinib M2 metabolite,"Cytochrome P450 2C19, Cytochrome P450 2C9, Cytochrome P450 3A4, Cytochrome P450 2B6",CCCS(=O)(=O)NC1CC(N(C)c2ncnc3[nH]ccc23)C1,CC(O)CS(=O)(=O)NC1CC(N(C)c2ncnc3[nH]ccc23)C1
DB14973,Abrocitinib,DBMET03430,Abrocitinib M3 metabolite,"Cytochrome P450 2C19, Cytochrome P450 2C9, Cytochrome P450 3A4, Cytochrome P450 2B6",CCCS(=O)(=O)NC1CC(N(C)c2ncnc3[nH]ccc23)C1,CC(O)CS(=O)(=O)NC1CC(N(C)c2ncnc3[nH]ccc23)C1
DB15456,Vericiguat,DBMET03244,Vericiguat N-glucuronide,"UDP-glucuronosyltransferase 1A9, UDP-glucuronosyltransferase 1A1",COC(=O)Nc1c(N)nc(-c2nn(Cc3ccccc3F)c3ncc(F)cc23)nc1N,COC(=O)Nc1c(N)nc(-c2nn(Cc3ccccc3F)c3ncc(F)cc23)nc1N
DB15456,Vericiguat,DBMET03245,Vericiguat debenzylated metabolite,,COC(=O)Nc1c(N)nc(-c2nn(Cc3ccccc3F)c3ncc(F)cc23)nc1N,COC(=O)Nc1c(N)nc(-c2nn(Cc3ccccc3F)c3ncc(F)cc23)nc1N
DB00956,Hydrocodone,DBMET00420,norhydrocodone,"Cytochrome P450 3A4, Cytochrome P450 2D6",COc1ccc2c3c1OC1C(=O)CCC4C(C2)N(C)CCC314,COc1ccc2c3c1OC1C(=O)CCC4C(C2)NCCC314
DB00956,Hydrocodone,DB00327,Hydromorphone,"Cytochrome P450 2D6, Cytochrome P450 2B6, Cytochrome P450 2C19",COc1ccc2c3c1OC1C(=O)CCC4C(C2)N(C)CCC314,CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3C1C5
DB00956,Hydrocodone,DBMET02686,6-α-hydrocodol,,COc1ccc2c3c1OC1C(=O)CCC4C(C2)N(C)CCC314,COc1ccc2c3c1OC1C(O)CCC4C(C2)N(C)CCC341
DB00956,Hydrocodone,DBMET02687,6-β-hydrocodol,,COc1ccc2c3c1OC1C(=O)CCC4C(C2)N(C)CCC314,COc1ccc2c3c1OC1C(O)CCC4C(C2)N(C)CCC341
DBMET02686,6-α-hydrocodol,DBMET02685,6-α-hydromorphol,,COc1ccc2c3c1OC1C(O)CCC4C(C2)N(C)CCC341,CN1CCC23c4c5ccc(O)c4OC2C(O)CCC3C1C5
DBMET02687,6-β-hydrocodol,DBMET02684,6-β-hydromorphol,,COc1ccc2c3c1OC1C(O)CCC4C(C2)N(C)CCC341,CN1CCC23c4c5ccc(O)c4OC2C(O)CCC3C1C5
DB00327,Hydromorphone,DBMET02685,6-α-hydromorphol,,CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3C1C5,CN1CCC23c4c5ccc(O)c4OC2C(O)CCC3C1C5
DB00327,Hydromorphone,DBMET02684,6-β-hydromorphol,,CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3C1C5,CN1CCC23c4c5ccc(O)c4OC2C(O)CCC3C1C5
DB00860,Prednisolone,DBMET02848,Δ6-prednisolone (M-XI),,CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,CC12C=CC(=O)C=C1C=CC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO
DB00860,Prednisolone,DBMET02849,20α-dihydro-prednisolone (M-III),,CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(O)CO
DB00860,Prednisolone,DBMET02850,20β-dihydro-prednisolone (M-II),,CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(O)CO
DB00860,Prednisolone,DBMET02851,6αhydroxy-prednisolone (M-VII),,CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,CC12C=CC(=O)C=C1C(O)CC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO
DB00860,Prednisolone,DBMET02853,6βhydroxy-prednisolone(M-VI),,CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,CC12C=CC(=O)C=C1C(O)CC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO
