parent_smiles,parent_id,parent_name,child_id,child_name,enzymes,origin,child_smiles,source,tanimoto,set
COc1ccccc1C(C)=O,,2'-methoxyacetophenone,,2'-Hydroxyacetophenone,CYP2A6,2'-methoxyacetophenone,CC(=O)c1ccccc1O,MetXBioDB,0.5384615384615384,train
CCCCCCC(=O)O,DBMET03172,Heptanoate,DBMET03173,β-hydroxypentanoate,,DB11677,CCC(O)CC(=O)O,DrugBank,0.3076923076923077,train
CC(CCc1ccccc1)n1ccc2cc(O)c(O)c(C(N)=O)c21,DBMET02676,Labetalol Theoretical Metabolite (IX),DBMET02678,Labetalol Glucuronide Metabolite (XI),,DB00598,CC(CCc1ccccc1)n1ccc2cc(O)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(C(N)=O)c21,DrugBank,0.6119402985074627,train
CCCCCCCCCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4C3CCC12C,DB08804,Nandrolone decanoate,DB13169,Nandrolone,"3',5'-cyclic-AMP phosphodiesterase 7B",DB08804,CC12CCC3C4CCC(=O)C=C4CCC3C1CCC2O,DrugBank,0.603448275862069,train
Cc1c(O)cnc2c1N=C(O)c1cccnc1N2C1CC1,DBMET00077,3-Hydroxynevirapine,DBMET00712,3-hydroxynevirapine glucuronide,,DB00238,Cc1c(O)cnc2c1N=C(OC1OC(C(=O)O)C(O)C(O)C1O)c1cccnc1N2C1CC1,DrugBank,0.5757575757575758,train
C#CC1(O)CCC2C3CCC4=Cc5oncc5CC4(C)C3CCC21C,DB01406,Danazol,DBMET00674,17-hydroxymethylethisterone,,DB01406,C#CC1(O)CCC2C3CCC4=CC(=O)C(CO)CC4(C)C3CCC21C,DrugBank,0.5625,train
COc1cc(O)c2c(=O)c(O)c(-c3ccc(O)c(O)c3)oc2c1,,Rhamnetin,,,UGT1A9,Rhamnetin,COc1cc(O)c2c(=O)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(-c3ccc(O)c(O)c3)oc2c1,MetXBioDB,0.5932203389830508,train
NC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4=O)cc3)n2)cc1,DBMET03710,Momelotinib M28 metabolite,DBMET03711,Momelotinib M14 metabolite,,DB11763,O=C(O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4=O)cc3)n2)cc1,DrugBank,0.8545454545454545,train
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2O,DBMET00348,4-hydroxyalprazolam,DBMET02467,"alpha,4-dihydroxy-alprazolam",,DB00404,OCc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2O,DrugBank,0.7254901960784313,train
CCCCCC(O)C=CC=O,,rac-4-hydroxynonenal,,S-(4-hydroxy-1-oxononan-3-yl)glutathione,GST,rac-4-hydroxynonenal,CCCCCC(O)C(CC=O)SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O,MetXBioDB,0.2833333333333333,train
Cc1cc(O)n(-c2ccccc2)n1,,Edaravone,,,UGT,Edaravone,Cc1cc(OC2OC(C(=O)O)C(O)C(O)C2O)n(-c2ccccc2)n1,MetXBioDB,0.4166666666666667,train
O=CCc1ccc(O)c(O)c1,DBMET02445,"3,4-Dihydroxyphenylacetaldehyde (DOPAL)",DBMET02446,"3,4-dihydroxyphenylacetic acid (DOPAC)",,DB01235,O=C(O)Cc1ccc(O)c(O)c1,DrugBank,0.5357142857142857,train
C1=CC2OC2c2cc3ccc4cccc5ccc(c21)c3c45,,"B[a]P 7,8-epoxide",,,GST,"B[a]P 7,8-epoxide",NC(CCC(=O)NC(CSOC1c2cc3ccc4cccc5ccc(c2C=CC1O)c3c45)C(=O)NCC(=O)O)C(=O)O,MetXBioDB,0.3421052631578947,train
CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCO)cc1,DBMET02843,"Deaminated N,N′-didebutyl-dronedarone",DBMET02844,"Deaminated N,N′-didebutyl-dronedarone glucuronide",UDP-glucuronosyltransferases (UGTs),DB04855,CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCOC2C(O)C(O)C(O)C(O)C2C(=O)O)cc1,DrugBank,0.7285714285714285,train
CCN1C(=O)CCC1CNC(=O)c1c(OC)ccc(Br)c1OC,DBMET03193,Remoxipride Metabolite FLA 850,DBMET03195,Remoxipride Metabolite NCM 001,,DB00409,CCN1C(=O)CCC1(O)CNC(=O)c1c(OC)ccc(Br)c1OC,DrugBank,0.5645161290322581,train
C=CC1CC1(NC(=O)C1CC(Oc2ncc(OC)c3ccc(Cl)cc23)CN1C(=O)C(NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,DB11586,Asunaprevir,DBMET02050,BMS-798430,,DB11586,C=CC1CC1(NC(=O)C1CC(Oc2ncc(O)c3ccc(Cl)cc23)CN1C(=O)C(NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,DrugBank,0.8709677419354839,train
FC(F)(F)C(Cl)Cl,,"2,2-dichloro-1,1,1-trifluoroethane",,Trifluoroacetyl chloride,CYP2E1,"2,2-dichloro-1,1,1-trifluoroethane",O=CC(F)(F)F,MetXBioDB,0.2,train
CC1(C)SC2C(NC(=O)COc3ccccc3)C(=O)N2C1C(=O)O,DB00417,Phenoxymethylpenicillin,DBMET00758,6-aminopenicillanic acid,,DB00417,CC1(C)SC2C(N)C(=O)N2C1C(=O)O,DrugBank,0.4615384615384615,train
Cc1ccsc1-c1ccc(C(C)C(=O)O)cc1,,S-2-[4-(3-methyl-2-thienyl)phenyl]propionic acid,,,UGT,S-2-[4-(3-methyl-2-thienyl)phenyl]propionic acid,Cc1ccsc1-c1ccc(C(C)C(=O)OC2OC(C(=O)O)C(O)C(O)C2O)cc1,MetXBioDB,0.58,train
COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)=O)C1c1ccccc1[N+](=O)[O-],DB09229,Aranidipine,DBMET01952,Aranidipine M-3,,DB09229,COC(=O)c1c(C)nc(C)c(C(=O)OCC(C)=O)c1-c1ccccc1[N+](=O)[O-],DrugBank,0.5423728813559322,train
N#CC(=Cc1ccc(O)c(O)c1)C(=O)NCc1ccccc1,,Tyrphostin B42,,"Tyrphostin B42, 3-O-glucuronide",UGT1A9,Tyrphostin B42,N#CC(=Cc1ccc(O)c(OC2OC(C(=O)O)C(O)C(O)C2O)c1)C(=O)NCc1ccccc1,MetXBioDB,0.6166666666666667,train
CC(NP(=O)(O)OCC1OC(C#N)(c2ccc3c(N)ncnn23)C(O)C1O)C(=O)O,DBMET03035,Remdesivir Alanine Metabolite (Ala-Met; GS-704277),DBMET03036,Remdesivir Nucleoside Monophosphate,,DB14761,N#CC1(c2ccc3c(N)ncnn23)OC(COP(=O)(O)O)C(O)C1O,DrugBank,0.7352941176470589,train
COc1ccc(C2Sc3ccccc3N(CCN(C)C)C(=O)C2OC(C)=O)cc1,DB00343,Diltiazem,DBMET03227,O-desmethyl diltiazem,Cytochrome P450 2D6,DB00343,CC(=O)OC1C(=O)N(CCN(C)C)c2ccccc2SC1c1ccc(O)cc1,Both,0.8245614035087719,train
CC1NP(=O)(OCC2OC(C#N)(c3ccc4c(N)ncnn34)C(O)C2O)OC1=O,DBMET03215,Remdesivir cyclic anhydride,DBMET03035,Remdesivir Alanine Metabolite (Ala-Met; GS-704277),,DB14761,CC(NP(=O)(O)OCC1OC(C#N)(c2ccc3c(N)ncnn23)C(O)C1O)C(=O)O,DrugBank,0.5609756097560976,train
CCOc1ccc(C(=O)C2NCCc3cc(OCC)c(OCC)cc32)cc1OCC,DBMET03305,Drotaveraldine,DBMET03304,4'-desethyl-drotaveraldine,,DB06751,CCOc1cc2c(cc1O)CCNC2C(=O)c1ccc(OCC)c(OCC)c1,DrugBank,0.8666666666666667,train
O=C(O)Cc1cccc(O)c1,,3-hydroxyphenylacetic acid,,2-Phenylacetic acid,Unspecified bacterial dehydroxylase,"3,4-dihydroxyphenylacetic acid",O=C(O)Cc1ccccc1,MetXBioDB,0.6,train
Oc1ncnc2[nH]ncc12,DB00437,Allopurinol,DBMET00414,oxypurinol,,DB00437,O=c1[nH]c(=O)c2cn[nH]c2[nH]1,DrugBank,0.2777777777777778,train
CC1(C)SC2C(NC(=O)Cc3ccccc3)C(=O)N2C1C(=O)O,DB01053,Benzylpenicillin,DBMET00983,Penicilloic acid,,DB01053,CC1(C)SC(C(NC(=O)Cc2ccccc2)C(=O)O)NC1C(=O)O,DrugBank,0.4067796610169492,train
COc1ccccc1-c1cc(=O)c2ccc(O)cc2o1,,7-Hydroxy-2p-methoxyflavone,,,UGT1A9,7-Hydroxy-2p-methoxyflavone,COc1ccccc1-c1cc(=O)c2ccc(OC3OC(C(=O)O)C(O)C(O)C3O)cc2o1,MetXBioDB,0.559322033898305,train
CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,DB01118,Amiodarone,DBMET00012,Desethylamiodarone,"Cytochrome P450 2C9, Cytochrome P450 1A2, Cytochrome P450 2D6, Cytochrome P450 2C8, Cytochrome P450 3A4",DB01118,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCNCC)c(I)c1,Both,0.7333333333333333,train
CC(=O)Cc1cccc(C(F)(F)F)c1,DBMET03178,1-(3-trifluoromethyl-phenyl)-propan-2-one,DBMET03181,"1-(3-trifluoromethyl-phenyl)-propan-1,2-diol",,DB00574,CC(O)C(O)c1cccc(C(F)(F)F)c1,DrugBank,0.4102564102564102,train
CC(=O)N(O)c1ccc2c(c1)Cc1ccccc1-2,,N-hydroxy-2-acetylaminofluorene,,,SULT1A1,N-hydroxy-2-acetylaminofluorene,CC(=O)N(OS(=O)(=O)O)c1ccc2c(c1)Cc1ccccc1-2,MetXBioDB,0.6136363636363636,train
COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)N(COP(=O)(O)O)C(=O)C(C)(C)O4)n2)cc(OC)c1OC,DB12010,Fostamatinib,DBMET02094,R406,Intestinal-type alkaline phosphatase,DB12010,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC,DrugBank,0.6153846153846154,train
O=[N+]([O-])c1ccc(Cl)c([N+](=O)[O-])c1,,"1-chloro-2,4-dinitrobenzene",,"S-(2,4-dinitrophenyl)glutathione",GST,"1-chloro-2,4-dinitrobenzene",NC(CCC(=O)NC(CSc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)NCC(=O)O)C(=O)O,MetXBioDB,0.2833333333333333,train
O=CC(O)C(O)C(O)CO,DB09419,Xylose,DB11195,Xylitol,,DB09301,OCC(O)C(O)C(O)CO,DrugBank,0.5263157894736842,train
OCC1OC(c2ccc(Cl)c(Cc3ccc(OCCOC4CC4)cc3)c2)C(O)C(O)C1O,DB12236,Bexagliflozin,DBMET03595,EGT0001301,"Cytochrome P450 3A4, Cytochrome P450 2C8, Cytochrome P450 2D6",DB12236,OCCOc1ccc(Cc2cc(C3OC(CO)C(O)C(O)C3O)ccc2Cl)cc1,DrugBank,0.7818181818181819,train
O=S(=O)(O)Oc1ccc(C(c2ccc(OS(=O)(=O)O)cc2)c2ccccn2)cc1,DB09268,Picosulfuric acid,DBMET03353,Bis-(p-hydroxyphenyl)-pyridyl-2-methane,,DB09268,Oc1ccc(C(c2ccc(O)cc2)c2ccccn2)cc1,DrugBank,0.5675675675675675,train
CC(O)C(O)Cc1ccc2cc(O)ccc2c1,DBMET02531,reduced O-desmethyl-3-hydroxy-nabumetone,DBMET02532,reduced O-desmethyl-3-hydroxy-nabumetone glucuronide,,DB00461,CC(O)C(O)Cc1ccc2cc(OC3OC(C(=O)O)C(O)C(O)C3O)ccc2c1,DrugBank,0.4423076923076923,train
O=C(OCc1ccccc1)c1ccccc1-c1c2ccc(=O)cc-2oc2cc(OCc3ccccc3)ccc12,,dibenzylfluorescein,,Fluorescein benzyl ester,CYP2C8; CYP2C9; CYP2C19; CYP3A4,dibenzylfluorescein,O=C(OCc1ccccc1)c1ccccc1-c1c2ccc(=O)cc-2oc2cc(O)ccc12,MetXBioDB,0.8070175438596491,train
CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(C)c3ccccc3)c2)[nH]1,,{4-[5-(4-Fluoro-phenyl)-2-methylsulfanyl-3H-imidazol-4-yl]-pyridin-2-yl}-(1-phenyl-ethyl)-amine,,,CYP3A4,{4-[5-(4-Fluoro-phenyl)-2-methylsulfanyl-3H-imidazol-4-yl]-pyridin-2-yl}-(1-phenyl-ethyl)-amine,CC(Nc1cc(-c2[nH]c([S+](C)[O-])nc2-c2ccc(F)cc2)cc[n+]1O)c1ccccc1,MetXBioDB,0.4647887323943662,train
c1ccc2c(c1)cc1ccc3cccc4c5ccccc5c2c1c34,,"dibenzo[a,l]pyrene",,,CYP1A2;CYP2B6;CYP2C9;CYP3A4,"dibenzo[a,l]pyrene",c1ccc2c(c1)c1cccc3ccc4cc5c(ccc6oc65)c2c4c31,MetXBioDB,0.5882352941176471,train
COc1cc(-c2oc3cc(O)c(OC)c(O)c3c(=O)c2OC)ccc1O,,Jaceidin,,,UGT,Jaceidin,COc1cc(-c2oc3cc(O)c(OC)c(O)c3c(=O)c2OC)ccc1OC1OC(C(=O)O)C(O)C(O)C1O,MetXBioDB,0.6333333333333333,train
CC(=O)Nc1ccc(-c2ccc(N)cc2)cc1,,N-Acetylbenzidine,,"N-Acetylbenzidine, N-glucuronide",UGT1A1; UGT1A4; UGT1A9,N-Acetylbenzidine,CC(=O)Nc1ccc(-c2ccc(NC3OC(C(=O)O)C(O)C(O)C3O)cc2)cc1,MetXBioDB,0.4285714285714285,train
CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,DB01039,Fenofibrate,DB13873,Fenofibric acid,Liver carboxylesterase 1,DB01039,CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)O,DrugBank,0.6666666666666666,train
O=P(O)(NCCCl)NCCCl,DBMET01127,Isophosphamide mustard,DBMET01150,Ifosforamide Aziridinium,,DB12902,O=P(O)(NCCCl)N1CC1,DrugBank,0.5384615384615384,train
CN(C)CCc1c[nH]c2cc(O)c(Cn3cncn3)cc12,DBMET03669,6-Hydroxy rizatriptan,DBMET03670,6-Hydroxy rizatriptan sulfate,,DB00953,CN(C)CCc1c[nH]c2cc(OS(=O)(=O)O)c(Cn3cncn3)cc12,DrugBank,0.6842105263157895,train
CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O,DB00469,Tenoxicam,DBMET00306,5'-Hydroxytenoxicam,Cytochrome P450 2C9,DB00469,CN1C(=C(O)Nc2ccc(O)cn2)C(=O)c2sccc2S1(=O)=O,DrugBank,0.4677419354838709,train
O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,DB00246,Ziprasidone,DBMET02995,"6-chloro-5-(2-piperazin-1-yl-ethyl)-1,3-dihydro-indol-2-one",,DB00246,O=C1Cc2cc(CCN3CCNCC3)c(Cl)cc2N1,DrugBank,0.5666666666666667,train
Cc1nc(NC(=O)N2CCCC2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1,DB12015,Alpelisib,DBMET02571,Alpelisib M4 Metabolite,,DB12015,Cc1nc(NC(=O)N2CCCC2C(=O)O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1,DrugBank,0.859375,train
COc1cc(O)c(C(C)=O)cc1O,,5-OH-paeonol,,,SULT,5-OH-paeonol,COc1cc(OS(=O)(=O)O)c(C(C)=O)cc1O,MetXBioDB,0.6363636363636364,train
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,DB00897,Triazolam,DBMET00396,1'-hydroxytriazolam,Cytochrome P450 3A4,DB00897,OCc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,Both,0.7058823529411765,train
CC(=O)Oc1cc2c(s1)CCN(C(C(=O)C1CC1)c1ccccc1F)C2,DB06209,Prasugrel,DBMET00099,R-95913,Cholinesterase,DB06209,O=C(C1CC1)C(c1ccccc1F)N1CCc2sc(O)cc2C1,DrugBank,0.7288135593220338,train
CC#CCC(C)C(O)C=CC1C(O)CC2CC(=CCC(=O)O)CC21,DBMET03767,Dinor-iloprost,DBMET03768,Tetranor-iloprost,,DB01088,CC#CCC(C)C(O)C=CC1C(O)CC2CC(C(=O)O)CC21,DrugBank,0.6785714285714286,train
CC(=O)CCCCCC(=O)NC(CN1CCCC1)C(O)c1ccc2c(c1)OCCO2,DBMET03449,Genz-258162,DBMET03450,Genz-399207,,DB09039,O=C(O)CCCCCC(=O)NC(CN1CCCC1)C(O)c1ccc2c(c1)OCCO2,DrugBank,0.8392857142857143,train
CCC(=C(c1ccccc1)c1ccc(O)cc1)c1ccccc1,DBMET02716,Tamoxifen Metabolite E,DBMET02717,Tamoxifen Metabolite E Glucuronide,,DB00675,CCC(=C(c1ccccc1)c1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1)c1ccccc1,DrugBank,0.4375,train
CC(N)Cc1ccc(O)c(O)c1,DBMET00785,Alpha-methyldopamine,DBMET03314,Alpha-methylnorepinephrine,Dopamine beta-hydroxylase,DB00968,CC(N)C(O)c1ccc(O)c(O)c1,DrugBank,0.5,train
O=C(O)c1cc(N=Nc2ccc(O)c(C(=O)O)c2)ccc1O,DB01250,Olsalazine,DBMET00971,Olsalazine-O-sulfate,,DB01250,O=C(O)c1cc(N=Nc2ccc(OS(=O)(=O)O)c(C(=O)O)c2)ccc1O,DrugBank,0.6764705882352942,train
O=c1[nH]c(=O)n(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)cc1F,DBMET03589,5-fluorouridine diphosphate (5-FUDP),DBMET03587,5-fluorodeoxyuridine diphosphate (5-FdUDP),"Ribonucleoside-diphosphate reductase large subunit, Ribonucleoside-diphosphate reductase subunit M2",DB00322,O=c1[nH]c(=O)n(C2CC(O)C(COP(=O)(O)OP(=O)(O)O)O2)cc1F,DrugBank,0.7272727272727273,train
Oc1c(I)cc(Cl)c2cccnc12,,Clioquinol,,Clioquinol O-glucuronide,UGT,Clioquinol,O=C(O)C1OC(Oc2c(I)cc(Cl)c3cccnc23)C(O)C(O)C1O,MetXBioDB,0.4528301886792453,train
CC=C(C)C(=O)OC1Cc2cc3ccc(=O)oc3cc2OC1(C)C,,decursinol angelate,,,CYP2A6,decursinol angelate,CC1OC1(C)C(=O)OC1Cc2cc3ccc(=O)oc3cc2OC1(C)C,MetXBioDB,0.7017543859649122,train
CC(=O)N1CCN(c2ccc(OCC3COC(CN4C=NC(O)C4O)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,DBMET02665,Ketoconazole dihydroxyl intermediate,DBMET02666,M5' (Ketoconazole),,DB01026,CC(=O)N1CCN(c2ccc(OCC3COC(CN4C=NC(=O)C4=O)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,DrugBank,0.7702702702702703,train
CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CC(O)C(C)=CC21,DBMET00124,8-Hydroxy-delta-9-THC,DBMET01220,"8,11-Dihydroxy-delta-9-THC",,DB00470,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CC(O)C(CO)=CC21,DrugBank,0.7818181818181819,train
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(O)CO)CC3,DBMET00847,Doxorubicinol deoxaglycone,DBMET03628,4-O-demethyl deoxaglycone doxorubicinol,,DB00997,O=C1c2cccc(O)c2C(=O)c2c(O)c3c(c(O)c21)CC(O)(C(O)CO)CC3,DrugBank,0.7735849056603774,train
CC(O)C(C)C(=O)OC1CC(O)C=C2C=CC(C)C(CCC(O)O)C21,DBMET02476,3'(S)-hydroxy-pravastatin-tetranor,DBMET02477,3'(S)-hydroxy-pravastatin-tetranor glucuronide,,DB00175,CC(O)C(C)C(=O)OC1CC(OC2OC(C(=O)O)C(O)C(O)C2O)C=C2C=CC(C)C(CCC(O)O)C21,DrugBank,0.6470588235294118,train
NC(Cc1cc(O)c(O)cc1F)C(=O)O,DB13848,Fluorodopa (18F),DBMET03097,6-fluorodopamine F 18,Aromatic-L-amino-acid decarboxylase,DB13848,NCCc1cc(O)c(O)cc1F,DrugBank,0.4848484848484848,train
Cc1c(C)n2c(CCl)c(C)c(=O)n2c1=O,,monochlorobimane,,Bimane-glutathione,GST,monochlorobimane,Cc1c(C)n2c(CSCC(NC(=O)CCC(N)C(=O)O)C(=O)CNC(=O)O)c(C)c(=O)n2c1=O,MetXBioDB,0.3157894736842105,train
CC1C(=O)CC2(C(C)(C)O)CC12,,7-Hydroxy-beta-thujone,,,UGT,7-Hydroxy-beta-thujone,CC1C(=O)CC2(C(C)(C)OC3OC(C(=O)O)C(O)C(O)C3O)CC12,MetXBioDB,0.4583333333333333,train
Cc1c(F)c(N)c2c(=O)cc(-c3ccc(N)c(F)c3)oc2c1F,,Aminoflavone,,,CYP1A2; CYP2C9; CYP2C19,Aminoflavone,Cc1c(F)c(NO)c2c(=O)cc(-c3ccc(N)c(F)c3)oc2c1F,MetXBioDB,0.7291666666666666,train
NCCCC(N)C(=O)O,DB00129,Ornithine,DBMET00502,L-Arginine,,DB00129,N=C(N)NCCCC(N)C(=O)O,DrugBank,0.5172413793103449,train
O=c1cc(-c2ccccc2O)oc2cc(O)cc(O)c12,,"5,7,2p-Trihydroxyflavone",,,UGT1A9,"5,7,2p-Trihydroxyflavone",O=C(O)C1OC(Oc2cc(O)c3c(=O)cc(-c4ccccc4O)oc3c2)C(O)C(O)C1O,MetXBioDB,0.5471698113207547,train
CCOC(=O)c1ccc(NC(C)=O)cc1,DBMET03291,Acetylbenzocaine,DBMET03290,4-Acetaminobenzoic acid,,DB01086,CC(=O)Nc1ccc(C(=O)O)cc1,DrugBank,0.5483870967741935,train
CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,DB00950,Fexofenadine,DBMET02935,MDL 4829 (Azacyclonol),,DB00950,OC(c1ccccc1)(c1ccccc1)C1CCNCC1,DrugBank,0.3518518518518518,train
O=[N+]([O-])NC1=NCCN1Cc1ccc(Cl)nc1,,Imidacloprid,,,CYP2B6; CYP2D6; CYP2E1; CYP3A4,Imidacloprid,ON=NC1=NCCN1Cc1ccc(Cl)nc1,MetXBioDB,0.56,train
O=c1ccc2ccccc2o1,DB04665,Coumarin,DBMET01639,"Coumarin 3,4-epoxide","Cytochrome P450 1A1, Cytochrome P450 1A2, Cytochrome P450 2E1",DB04665,O=C1Oc2ccccc2C2OC12,Both,0.2352941176470588,train
CC(Cn1ccc(-c2ccc(C#N)c(Cl)c2)n1)NC(=O)c1cc(C(C)O)[nH]n1,DB12941,Darolutamide,DB15647,Ketodarolutamide,"Cytochrome P450 3A4, UDP-glucuronosyltransferase 1A9",DB12941,CC(=O)c1cc(C(=O)NC(C)Cn2ccc(-c3ccc(C#N)c(Cl)c3)n2)n[nH]1,DrugBank,0.7878787878787878,train
CON=C1CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1CN,DB01155,Gemifloxacin,DBMET00922,N-acetyl gemifloxacin,,DB01155,CON=C1CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1NC(C)=O,DrugBank,0.7323943661971831,train
O=Cc1c(Cl)cccc1Nc1ccccc1C(=O)OC1OC(O)C(O)C(O)C1O,DBMET01938,N-(2-formyl-3-chlorophenyl) anthranilic acid,DBMET01941,N-(2-carboxy-3-chlorophenyl)-anthranilic acid,,DB09216,O=C(OC1OC(O)C(O)C(O)C1O)c1ccccc1Nc1cccc(Cl)c1C(=O)O,DrugBank,0.7222222222222222,train
COC1OC2OC3(C)CCC4C(C)CCC(C1C)C24OO3,DB06697,Artemether,DBMET00793,Alpha-dihydroartemisinin,,DB06697,CC1CCC2C(C)C(O)OC3OC4(C)CCC1C32OO4,DrugBank,0.6888888888888889,train
O=P(O)(O)OCC1OC(n2cnc3c(S)nc(O)nc32)C(O)C1O,DBMET01010,6-Thiosine 5'-monophosphate,DBMET02965,6-methylthiosine 5'-monophosphate,Thiopurine S-methyltransferase,DB00993,CSc1nc(O)nc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O,DrugBank,0.7321428571428571,train
COc1ccc(C(=O)Nc2ccccc2CCC2CCCCN2C)cc1,DB01228,Encainide,DBMET01814,N-demethylencainide,Cytochrome P450 2D6,DB01228,COc1ccc(C(=O)Nc2ccccc2CCC2CCCCN2)cc1,Both,0.6964285714285714,train
COc1cc(CC=O)ccc1O,DBMET02441,3-methoxy-4-hydroxyacetaldehyde,DBMET02442,Homovanillic acid,,DB01235,COc1cc(CC(=O)O)ccc1O,DrugBank,0.6176470588235294,train
COCCCCC(=NOCCN)c1ccc(C(F)(F)F)cc1,DB00176,Fluvoxamine,DBMET00250,fluvoxamino acid,Cytochrome P450 1A2,DB00176,NCCON=C(CCCC(=O)O)c1ccc(C(F)(F)F)cc1,DrugBank,0.7021276595744681,train
O=C1c2c(O)cc(O)cc2OCC1c1ccc(O)cc1,,Dihydrogenistein,,,Unspecified gut bacterial enzyme,Genistein,C=C(C(=O)c1c(O)cc(O)cc1O)c1ccc(O)cc1,MetXBioDB,0.2765957446808511,train
CC(=CCCC(C)=CCCC(C)=CCO)CO,,Hydroxyfarnesol,,,UGT,Hydroxyfarnesol,CC(=CCO)CCC=C(C)CCC=C(C)COC1OC(C(=O)O)C(O)C(O)C1O,MetXBioDB,0.3953488372093023,train
O=C1CCc2ccc(OCCCCN3CCN(c4ccc(O)c(Cl)c4Cl)CC3)cc2N1,DBMET01612,4-Hydroxyaripiprazole,DBMET02458,Aripiprazole unnamed metabolite 1,,DB01238,O=C1CCc2ccc(OCCCCN3CC[N+](=C4C=CC(=O)C(Cl)=C4Cl)CC3)cc2N1,DrugBank,0.5797101449275363,train
CCC(OC(C)=O)C(CC(C)NC)(c1ccccc1)c1ccccc1,DBMET00962,Nor-levomethadyl acetate (nor-LAAM),DBMET00843,Dinor-levomethadyl acetate,Cytochrome P450 3A7,DB01227,CCC(OC(C)=O)C(CC(C)N)(c1ccccc1)c1ccccc1,Both,0.7209302325581395,train
OC1=Nc2c(O)cc(Cl)cc2C(C#CC2CC2)(C(F)(F)F)O1,,8-hydroxyefavirenz,,"8,14-diOH-efavirenz",CYP2B6,8-hydroxyefavirenz,OC1=Nc2c(O)cc(Cl)cc2C(C#CC2(O)CC2)(C(F)(F)F)O1,MetXBioDB,0.7058823529411765,train
O=C1C(CCSc2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,,sulfinpyrazone_sulfide,,,CYP2C9;CYP3A4,sulfinpyrazone_sulfide,O=C1C(CC[S+]([O-])c2ccccc2)C(=O)N(c2ccc(O)cc2)N1c1ccccc1,MetXBioDB,0.4666666666666667,train
C1=CCC(C2CO2)CC1,,"VCH-1,2-epoxide",,VCH-diepoxide,CYP2B6; CYP2E1,4-VINYLCYCLOHEXENE,C1CC2OC2CC1C1CO1,MetXBioDB,0.3448275862068966,train
NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(C(=O)O)cc2)cc1,DBMET00810,Carboxycelecoxib,DBMET00813,Celecoxib glucuronide,UDP-glucuronosyltransferases (UGTs),DB00482,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(OC3OC(C(=O)O)C(O)C(O)C3O)cc2)cc1,DrugBank,0.6129032258064516,train
