parent_smiles,child_smiles,set
CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS,CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],train
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,CC12CCC(=O)CC1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,train
CC(=O)Oc1cc(C(C)C)c(OCCN(C)C)cc1C,Cc1ccc(C(C)C)c(OCCN(C)C)c1O,train
CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C([O-])=NCCC([O-])=NCCS,CCCCCCC/C=C\CCCCCCCC(=O)SCCN=C([O-])CCN=C([O-])[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],train
O=C([O-])COP(=O)([O-])[O-],O=C([O-])CO,train
O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-],O=C([O-])CCC(=O)[O-],train
Nc1nc2c(ncn2C2OC3COP(=O)(O)OC3C2O)c(=O)[nH]1,Nc1nc2c(ncn2C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1,train
C=O,CO,train
COC[C@H](COP(=O)(O)OCCN)OC(C)=O,COC[C@H](CO)OC(C)=O,train
Cc1nnc2c3ccccc3cnn2c1=O,C/C(=N\Nc1nncc2ccccc12)C(=O)O,train
O=c1nc([O-])ccn1[C@H]1C[C@H](O)[C@@H](COP(=O)(O)OP(=O)([O-])[O-])O1,Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)(O)OP(=O)([O-])[O-])O2)c(=O)nc1[O-],train
CC(CCc1ccccc1)NCC(O)c1cc(O)c(O)c(C(N)=O)c1,CC(CCc1ccccc1)NCC(OC1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)c1cc(O)c(O)c(C(N)=O)c1,train
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2O,train
CC([O-])=N[C@@H]1C(OP(=O)(O)OP(=O)(O)OC[C@@H]2O[C@H](n3ccc([O-])nc3=O)[C@@H](O)[C@H]2O)O[C@@H](CO)[C@@H](O)[C@H]1O,O=c1nc([O-])ccn1[C@@H]1O[C@H](COP(=O)([O-])O)[C@@H](O)[C@H]1O,train
O=CC(O)COP(=O)(O)O,O=C(CO)COP(=O)(O)O,train
COc1ccc2c3c1O[C@H]1[C@@H](O)C=CC4[C@@H](C2)N(C)CC[C@@]341,COc1ccc2c3c1OC1C(OC4OC(C(=O)O)C(O)C(O)C4O)C=CC4C(C2)N(C)CCC341,train
Nc1nc2c(ncn2[C@@H]2O[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1,C[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@@H]2O[C@@H](n3cnc4c(=O)[nH]c(N)nc43)[C@H](O)[C@@H]2O)[C@@H](O)[C@H](O)[C@@H]1O,train
CC(=O)NCCc1c[nH]c2ccc(O)cc12,CC(=O)NCCc1c[nH]c2ccc(OS(=O)(=O)O)cc12,train
O=c1[nH]c(=O)c2[nH]cnc2[nH]1,O=c1[nH]c(=O)c2ncn(C3OC(COP(=O)(O)O)C(O)C3O)c2[nH]1,train
C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OS(=O)(=O)[O-])CC[C@@H]12,train
CCCC(=O)N(c1ccccc1)C1CCN(CCc2ccc(O)cc2)CC1,CCCC(=O)N(c1ccccc1)C1CCN(CCc2ccc(O)c(OC)c2)CC1,train
Oc1ccnc2c(O)cccc12,NCCC(=O)c1cccc(O)c1N,train
Nc1c(O)cccc1C(=O)CC(N)C(=O)O,Nc1ccccc1C(=O)CC(N)C(=O)O,train
CCCCCCCCCCCCCC[C@@H](O)[C@@H](O)[C@@H](N)COP(=O)([O-])O,CCCCCCCCCCCCCCC(O)C=O,train
COC,C=O,train
O=C1NC(=O)C(c2ccccc2)CO1,O=C1NC(O)C(c2ccccc2)CO1,train
CCCCC/C=C\C/C=C\CCCCCCCCCCCC(=O)O[C@@H]1CC[C@]2(C)C(=CCC3C2CC[C@]2(C)C3CCC2[C@@H](C)CCCC(C)C)C1,CCCCC/C=C\C/C=C\CCCCCCCCCCCC(=O)[O-],train
CCCCCCCCCCCCC/C=C/[C@@H](O)[C@H](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4O)[C@H]3NC(C)=O)[C@H]2O)[C@H](O)[C@H]1O)NC(C)=O,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@H](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]4O)[C@H]3NC(C)=O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O)NC(C)=O,train
COc1cc(CCN)ccc1O,COc1cc(CC=O)ccc1O,train
O=C([O-])c1ccc[n+]([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1,O=C([O-])c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c1,train
N[C@@H](CC(=O)O)C(=O)O,N=C(NCCCC(N)C(=O)O)NC(CC(=O)O)C(=O)O,train
Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)OC3OC(CO)C(O)C(O)C3O)C(O)C2O)c(=O)[nH]1,O=P(O)(O)OC1OC(CO)C(O)C(O)C1O,train
OC[C@@H]1OC(O)[C@H](O)[C@@H](O)[C@H]1O,CO[C@@H]1O[C@@H](CO)[C@H](O)[C@H](O)[C@H]1O,train
NCCOP(=O)(O)OP(=O)(O)OCC1OC(n2ccc(N)nc2=O)C(O)C1O,Nc1ccn([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)n1,train
CCCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,CCCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,train
C[C@@H]1[NH2+]CCc2cc(O)c(O)cc21,C[C@H]1c2cc(O)c(O)cc2CC[NH+]1C,train
O=CCCCCC(=O)O,O=C(O)CCCCCO,train
COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)N[C@H]2CC[C@@H](O)CC2)cc1,train
CCCCC[C@H](O)/C=C/[C@H]1C(=O)C=C[C@@H]1C/C=C\CCCC(=O)[O-],CCCCC[C@H](O)/C=C/[C@H]1C(=O)CC(SC[C@@H](N=C([O-])CC[C@@H](N)C(=O)O)C(O)=NCC(=O)O)[C@@H]1C/C=C\CCCC(=O)[O-],train
C[C@]12C[C@H](O)C3C(CCC4=CC(=O)CC[C@@]43C)C1CC[C@]2(O)C(=O)CO,C[C@]12CC(=O)C3C(CCC4=CC(=O)CC[C@@]43C)C1CC[C@]2(O)C(=O)CO,train
CC=COC[C@H](O)COP(=O)(O)OCCN,C/C=C\OC[C@@H](O)CO,train
NC(=O)CC[C@H]([NH3+])C(=O)[O-],[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-],train
CC1C=CNC=C1,Cc1ccncc1,train
CC([O-])=N[C@@H](CO)C(O)=N[C@H](CC(=O)O)C(O)=N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)O,NC(CCCC[NH3+])C(=O)N1CCCC1C(=O)O,train
CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS,C[C@H](C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H]1CC[C@@H]2[C@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,train
O=C(CCC/C=C\C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1CC[C@@H](O)CCc1ccccc1)OCCCCO[N+](=O)[O-],CC(C)OC(=O)CCC/C=C\C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1CC[C@@H](O)CCc1ccccc1,train
CCN(CC)CCNC(=O)c1ccc(N)cc1,CCN(CC)CCN=C(O)c1ccc(N=C(C)O)c(O)c1,train
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O,train
NCCCC(N)C(=O)O,NC(=O)NCCCC(N)C(=O)O,train
CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,train
O=CC(O)COP(=O)([O-])[O-],O=C[C@H](O)[C@H](O)COP(=O)([O-])[O-],train
CCC=CCC=CCC=CCC=CCC=CCC=CCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],CCC=CCC=CCC=CCC=CCC=CCC=CCCC=CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],train
Nc1ccn(C2CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)c(=O)n1,Nc1ccn(C2CC(O)C(COP(=O)(O)OP(=O)(O)O)O2)c(=O)n1,train
CC(=O)CC(=O)[O-],CC(=O)[O-],train
CCCCCCCCCCCCCCC(=O)SCCN=C([O-])CCN=C([O-])[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1[C@H](O)C(n2cnc3c(N)ncnc32)O[C@@H]1OP(=O)([O-])[O-],CCCCCCCCCCCCC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],train
CC(=O)c1ccc(O)nc1,CC(=O)[O-],train
CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS,C/C(=C\C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])CCC[C@H](C)CCC[C@H](C)CCCC(C)C,train
CC(C(=O)O)c1ccc2c(c1)CC(=O)c1ccccc1S2,CC(C(=O)O)c1ccc2c(c1)CC(O)c1ccccc1S2,train
[H]/N=C(\N)NCCC[C@H]([NH3+])C(=O)O,[H]/N=C(/O)CC[C@H](N)C(=O)O,train
CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)c(O)c2)CC1,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)c(O)c2O)CC1,train
CC12CCC(=O)CC1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,CC12CCC(O)CC1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,train
CCCCCCCCCCCCCCCCCCC(O)CC(=O)SCCN=C([O-])CCN=C([O-])[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],CCCCCCCCCCCCCCCCCC/C=C/C(=O)SCCN=C([O-])CCN=C([O-])[C@@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1O[C@H](n2cnc3c(N)ncnc32)[C@@H](O)[C@H]1OP(=O)([O-])[O-],train
Cc1cccc(O)c1,Cc1cccc(OS(=O)(=O)O)c1,train
CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC=O,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS,train
CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C([O-])=NCCC([O-])=NCCS,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C([O-])=NCCC([O-])=NCCSC(=O)CCCCC(=O)[O-],train
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])C(O)C1O,NC(=O)c1ncn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c1NC=O,train
O=C(CO)[C@@H](O)[C@@H](O)CO,O=C(CO)[C@H](O)[C@@H](O)COP(=O)([O-])[O-],train
O=P([O-])([O-])O[C@@H]1C[C@H](O)[C@H](CO)O1,O=P([O-])([O-])OC[C@@H]1OC(O)C[C@@H]1O,train
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)C/C=C/CO)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O,train
CSC(=O)CC(=O)O,CCCCCC(=O)CC(=O)SC,train
C[C@]12CC[C@@H]3c4cc(O)c(O)cc4CC[C@H]3[C@@H]1CCC2=O,COc1cc2c(cc1O)C1CC[C@@]3(C)C(=O)CCC3C1CC2,train
Nc1nc(NC2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(N)c(=O)[nH]1,Nc1nc(NCC(=O)C(O)C(O)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)c(N)c(=O)[nH]1,train
CN(C/C=C/C#CC(C)(C)C)Cc1cccc2ccccc12,CC(C)(C)C#C/C=C/CNCc1cccc2c(O)c(O)ccc12,train
CC(=O)Nc1ccc(C)cc1,C=C1C=CC(=NC(C)=O)C=C1,train
CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)[O-],CCCCCC=CCC=CCC=CCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],train
O=C1NCC(c2ccccc2)C(=O)N1,NC(=O)NCC(C(=O)O)c1ccccc1,train
CC(CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,CC(CCC(=O)NCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,train
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS,train
O=P(O)(O)OCC1(O)OC(CO)C(O)C1O,O=C(CO)COP(=O)(O)O,train
CC1C(=O)c2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,CC1C(=O)c2cc(O)ccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,train
CCCCC[C@H](O)/C=C/[C@H]1C(=O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)[O-],CCCCC/C=C/C=C1/C(=O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)[O-],train
COc1cc2c(cc1O)CC(CC1CCN(Cc3ccccc3)CC1)C2=O,COc1cc2c(cc1O)CC(CC1CCN(Cc3ccc(O)cc3)CC1)C2=O,train
CC(C)=CCC[C@@H](C)C1CC[C@@]2(CO)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)C1CC3,CC(C)=CCC[C@@H](C)C1CC[C@@]2(C=O)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)C1CC3,train
CCCCC/C=C\CC=CC/C=C\CCCCCCCCC(=O)SCCN=C([O-])CCN=C([O-])[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1O[C@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],CCCCC/C=C\C/C=C\C/C=C\CCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,train
Nc1ncnc2c1ncn2[C@@H]1O[C@@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O,Nc1ncnc2c1ncn2[C@@H]1O[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O,train
CCCCCCCCCCCCCCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,CCCCCCCCCCCCCCCCCCCCC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-],train
[H]/N=C(/[O-])c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1,Nc1ncnc2c1ncn2[C@H]1O[C@@H](COP(=O)([O-])OP(=O)([O-])OC2O[C@@H](CO)[C@H](O)[C@@H]2O)[C@H](O)[C@@H]1OP(=O)([O-])[O-],train
CCCCC(O)/C=C\CC/C=C/C=C/CCC(=O)C/C=C/C(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1O[C@H](n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-],CCCCC/C=C\C[C@H](O)/C=C/C=C/CCC(=O)CC(O)CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1O[C@H](n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-],train
C[N+](C)([O-])c1ccccc1,CN(C)c1ccccc1,train
CNCC[C@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1,Oc1ccc(C(F)(F)F)cc1,train
CO[C@@H]1O[C@H](CO)[C@H](O)[C@H](OC)[C@@H]1NC(C)=O,CO[C@@H]1O[C@H](COS(=O)(=O)[O-])[C@H](O)[C@H](OC)[C@@H]1NC(C)=O,train
CC(=O)SCCN=C([O-])CCN=C([O-])[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C([O-])=NCCC([O-])=NCCS,train
CC(C)=CCCC(C)C1CCC2C3=CCC4CC(O)CCC4(C)C3CCC21C,CC(C)CCC[C@@H](C)C1CCC2C3=CCC4C[C@@H](O)CC[C@]4(C)C3CC[C@@]21C,train
CC1OC(COP(=O)(O)OC2C(COP(=O)(O)OC3C(CO)OC(C)C3O)OC(C)C2O)C(O)C1O,CC1OC(COP(=O)(O)OC2C(COP(=O)(O)OC3C(CO)OC(C)C3O)OC(C)C2O)C(OC(=O)C(N)CO)C1O,train
CCCCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS,train
[NH3+]CCCC[NH2+]CCC=O,[NH3+]CCCCNCCC(=O)O,train
CCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS,train
NP1(=O)NCCCO1,NP1(=O)NC(O)CCO1,train
CCC=CCC=CCC=CCC=CCC=CCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],CCC=CCC=CCC=CCC=CCC=CCCCC=CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],train
CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCCCCCCC(=O)SCCN=C([O-])CCN=C([O-])[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1O[C@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCCCCCCC(=O)[O-],train
Nc1nc2[nH]cnc2c(=O)[nH]1,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)([O-])[O-])[C@H](O)[C@H]2O)c(=O)[nH]1,train
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@]2(C=O)[C@@H](C(=O)CO)CC[C@@H]12,C[C@]12CCC(=O)C=C1CCC1C3CC[C@H](C(=O)CO)C34C[C@@H](OC4O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)C12,train
N[C@@H](CO)C(=O)O,N[C@@H](CSSC[C@H](N)C(=O)O)C(=O)O,train
O=C(O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1,O=C(O)c1cc(O)c(O)c(O)c1,train
CC(CO)CCCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,CC(C=O)CCCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,train
[NH3+]CCS(=O)[O-],[NH3+]CCS(=O)(=O)[O-],train
Nc1nc2c(c(=O)[nH]1)N1CN(c3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)C[C@H]1CN2,Nc1nc2c(c(=O)[nH]1)N=C(CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)CN2,train
CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS,CCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],train
CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C([O-])=NCCC([O-])=NCCS,CCCCCC/C=C\CCCCCCCC(=O)SCCN=C([O-])CCN=C([O-])[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],train
CCCCC/C=C\CC(O)/C=C/C=C/C=C\C(O)CCCC(=O)O,CCCCC/C=C\C/C=C\C=C\C=C\C1OC1CCCC(=O)O,train
O=C(O)CC(C(=O)O)C(O)C(=O)O,O=C(O)CC(C(=O)O)C(=O)C(=O)O,train
C[C@H](N)C(=O)O,[H]/N=C(\O)C[C@H](N)C(=O)O,train
N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(=O)O,N[C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O,train
