parent_id,parent_name,child_id,child_name,parent_smiles,child_smiles,origin,source,tanimoto,set
DB11763,Momelotinib,DBMET03712,Momelotinib M8 metabolite,N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,NC(=O)CNC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4=O)cc3)n2)cc1,DB11763,DrugBank Augmented,0.6056338028169014,train
DB11763,Momelotinib,DBMET03711,Momelotinib M14 metabolite,N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,O=C(O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4=O)cc3)n2)cc1,DB11763,DrugBank Augmented,0.5671641791044776,train
DB11793,Niraparib,DBMET03568,Niraparib M10 metabolite,NC(=O)c1cccc2cn(-c3ccc(C4CCCNC4)cc3)nc12,O=C(OC1OC(C(=O)O)C(O)C(O)C1O)c1cccc2cn(-c3ccc(C4CCCNC4)cc3)nc12,DB11793,DrugBank Augmented,0.6323529411764706,train
DB11827,Ertugliflozin,DBMET01907,Ertugliflozin M5a metabolite,CCOc1ccc(Cc2cc(C34OCC(CO)(O3)C(O)C(O)C4O)ccc2Cl)cc1,O=C(O)C1OC(OC2C(O)C(O)C3(c4ccc(Cl)c(Cc5ccc(O)cc5)c4)OCC2(CO)O3)C(O)C(O)C1O,DB11827,DrugBank Augmented,0.5333333333333333,train
DB11827,Ertugliflozin,DBMET01908,Ertugliflozin M5b metabolite,CCOc1ccc(Cc2cc(C34OCC(CO)(O3)C(O)C(O)C4O)ccc2Cl)cc1,O=C(O)C1OC(OC2C(O)C3(CO)COC(c4ccc(Cl)c(Cc5ccc(O)cc5)c4)(O3)C2O)C(O)C(O)C1O,DB11827,DrugBank Augmented,0.5616438356164384,train
DB11901,Apalutamide,DBMET03639,M4 apalutamide,CNC(=O)c1ccc(N2C(=S)N(c3cnc(C#N)c(C(F)(F)F)c3)C(=O)C23CCC3)cc1F,N#Cc1ncc(N2C(=O)C3(CCC3)N(c3ccc(C(=O)O)c(F)c3)C2=S)cc1C(F)(F)F,DB11901,DrugBank Augmented,0.8260869565217391,train
DB11915,Valbenazine,DBMET03700,9-O-desmethyl-dihydrotetrabenazine,COc1cc2c(cc1OC)C1CC(OC(=O)C(N)C(C)C)C(CC(C)C)CN1CC2,COc1cc2c(cc1O)C1CC(O)C(CC(C)C)CN1CC2,DB11915,DrugBank Augmented,0.5873015873015873,train
DB11915,Valbenazine,DBMET03701,10-O-desmethyl-dihydrotetrabenazine,COc1cc2c(cc1OC)C1CC(OC(=O)C(N)C(C)C)C(CC(C)C)CN1CC2,COc1cc2c(cc1O)CCN1CC(CC(C)C)C(O)CC21,DB11915,DrugBank Augmented,0.5873015873015873,train
DB11986,Entrectinib,DBMET02747,ENB579b,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC3CCOCC3)c2)CC1,C[N+]1([O-])CCN(c2ccc(C(O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC3CCOCC3)c2)CC1,DB11986,DrugBank Augmented,0.6206896551724138,train
DB11986,Entrectinib,DBMET02749,ENB753,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC3CCOCC3)c2)CC1,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC3CCOCC3)c2)CC1OC1OC(C(=O)O)C(O)C(O)C1O,DB11986,DrugBank Augmented,0.7111111111111111,train
DB12010,Fostamatinib,DBMET02095,R529,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)N(COP(=O)(O)O)C(=O)C(C)(C)O4)n2)cc(OC)c1OC,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1O,DB12010,DrugBank Augmented,0.5487804878048781,train
DB12010,Fostamatinib,DBMET02096,R406 N-glucuronide,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)N(COP(=O)(O)O)C(=O)C(C)(C)O4)n2)cc(OC)c1OC,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)N(OC3OC(C(=O)O)C(O)C(O)C3O)C(=O)C(C)(C)O4)n2)cc(OC)c1OC,DB12010,DrugBank Augmented,0.6292134831460674,train
DB12265,Fexinidazole,DBMET03403,Fexinidazole sulfone metabolite (M2),CSc1ccc(OCc2ncc([N+](=O)[O-])n2C)cc1,Cn1c([N+](=O)[O-])cnc1COc1ccc(S(C)(=O)=O)cc1,DB12265,DrugBank Augmented,0.6956521739130435,train
DB12332,Rucaparib,DBMET03520,Rucaparib M337a metabolite,CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1,CN1CCc2c(-c3ccc(C(N)=O)cc3)[nH]c3cc(F)cc(c23)C1=O,DB12332,DrugBank Augmented,0.4615384615384615,train
DB12332,Rucaparib,DBMET03521,Rucaparib M337c metabolite,CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1,Cn1c(-c2ccc(C(N)=O)cc2)c2c3c(cc(F)cc31)C(=O)NCC2,DB12332,DrugBank Augmented,0.4242424242424242,train
DB12364,Betrixaban,DBMET01537,PRT062799,COc1ccc(NC(=O)c2ccc(C(=N)N(C)C)cc2)c(C(=O)Nc2ccc(Cl)cn2)c1,Nc1ccc(O)cc1C(=O)Nc1ccc(Cl)cn1,DB12364,DrugBank Augmented,0.4426229508196721,train
DB12364,Betrixaban,DBMET01538,PRT062982,COc1ccc(NC(=O)c2ccc(C(=N)N(C)C)cc2)c(C(=O)Nc2ccc(Cl)cn2)c1,COc1cc(O)c(N)c(C(=O)Nc2ccc(Cl)cn2)c1,DB12364,DrugBank Augmented,0.5409836065573771,train
DB13609,Umifenovir,DBMET03050,Arbidol M9-1 metabolite,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12,CCOC(=O)c1c(CSc2ccccc2)[nH]c2cc(Br)c(OS(=O)(=O)O)c(CN(C)C)c12,DB13609,DrugBank Augmented,0.5131578947368421,train
DB13609,Umifenovir,DBMET03051,Arbidol M13-1 metabolite,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12,CCOC(=O)c1c(CO)n(C)c2cc(Br)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(CN(C)C)c12,DB13609,DrugBank Augmented,0.4936708860759494,train
DB13609,Umifenovir,DBMET03052,Arbidol M13-2 metabolite,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12,CCOC(=O)c1c(COC2OC(C(=O)O)C(O)C(O)C2O)n(C)c2cc(Br)c(O)c(CN(C)C)c12,DB13609,DrugBank Augmented,0.5945945945945946,train
DB13609,Umifenovir,DBMET03053,Arbidol M17-2 metabolite,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(CNC)c12,DB13609,DrugBank Augmented,0.5432098765432098,train
DB13609,Umifenovir,DBMET03054,Arbidol M19 metabolite,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12,CCOC(=O)c1c(C[S+]([O-])c2ccccc2)n(C)c2cc(Br)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(CNC)c12,DB13609,DrugBank Augmented,0.4,train
DB13609,Umifenovir,DBMET03055,Arbidol M20 metabolite,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12,CCOC(=O)c1c(C[S+]([O-])c2ccccc2)n(C)c2cc(Br)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(CN(C)C)c12,DB13609,DrugBank Augmented,0.5,train
DB13609,Umifenovir,DBMET03056,Arbidol M21 metabolite,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(CNC)c12,DB13609,DrugBank Augmented,0.4,train
DB13609,Umifenovir,DBMET03057,Arbidol M22 metabolite,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(CN(C)C)c12,DB13609,DrugBank Augmented,0.5,train
DB13609,Umifenovir,DBMET03058,Arbidol M9-2 metabolite,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)O)c(CNC)c12,DB13609,DrugBank Augmented,0.6111111111111112,train
DB13609,Umifenovir,DBMET03059,Arbidol M11-2 metabolite,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12,CCOC(=O)c1c(C[S+]([O-])c2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)O)c(CNC)c12,DB13609,DrugBank Augmented,0.4444444444444444,train
DB13609,Umifenovir,DBMET03060,Arbidol M14-1 metabolite,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12,CCOC(=O)c1c(C[S+]([O-])c2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)O)c(CN(C)C)c12,DB13609,DrugBank Augmented,0.56,train
DB13609,Umifenovir,DBMET03061,Arbidol M15 metabolite,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)O)c(CNC)c12,DB13609,DrugBank Augmented,0.4556962025316455,train
DB13609,Umifenovir,DBMET03062,Arbidol M16 metabolite,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)O)c(CN(C)C)c12,DB13609,DrugBank Augmented,0.5753424657534246,train
DB13941,Piperaquine,DBMET01948,M5 (piperaquine),Clc1ccc2c(N3CCN(CCCN4CCN(c5ccnc6cc(Cl)ccc56)CC4)CC3)ccnc2c1,[O-][n+]1ccc(N2CCN(CCCN3CCN(c4cc[n+]([O-])c5cc(Cl)ccc45)CC3)CC2)c2ccc(Cl)cc21,DB13941,DrugBank Augmented,0.5625,train
DB13960,Bronopol,DBMET02074,Bromonitromethane,O=[N+]([O-])C(Br)(CO)CO,O=[N+]([O-])CBr,DB13960,DrugBank Augmented,0.3333333333333333,train
DB14185,Aripiprazole lauroxil,DB01238,Aripiprazole,CCCCCCCCCCCC(=O)OCN1C(=O)CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc21,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,DB14185,DrugBank Augmented,0.5641025641025641,train
DB14512,Mometasone furoate,DBMET02367,"21-chloro-17-alpha-hydroxy-16-alpha-methyl-9-beta,11-beta-oxidopregna-1,4-diene-3,20-dione",CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1(OC(=O)c1ccco1)C(=O)CCl,CC1CC2C3CCC4=CC(=O)C=CC4(C)C34OC4CC2(C)C1(O)C(=O)CCl,DB14512,DrugBank Augmented,0.4819277108433735,train
DB14512,Mometasone furoate,DBMET02369,"21-beta-chloro-21-alpha-hydroxy-16-alpha-methyl-9-beta,11-beta-oxidopregna-1,4,17,20-tetraen-3-one 21-(2-furoate",CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1(OC(=O)c1ccco1)C(=O)CCl,CC1CC2C3CCC4=CC(=O)C=CC4(C)C34OC4CC2(C)C1=C=C(Cl)OC(=O)c1ccco1,DB14512,DrugBank Augmented,0.4516129032258064,train
DB14761,Remdesivir,DBMET03215,Remdesivir cyclic anhydride,CCC(CC)COC(=O)C(C)NP(=O)(OCC1OC(C#N)(c2ccc3c(N)ncnn23)C(O)C1O)Oc1ccccc1,CC1NP(=O)(OCC2OC(C#N)(c3ccc4c(N)ncnn34)C(O)C2O)OC1=O,DB14761,DrugBank Augmented,0.5,train
DB14761,Remdesivir,DBMET03036,Remdesivir Nucleoside Monophosphate,CCC(CC)COC(=O)C(C)NP(=O)(OCC1OC(C#N)(c2ccc3c(N)ncnn23)C(O)C1O)Oc1ccccc1,N#CC1(c2ccc3c(N)ncnn23)OC(COP(=O)(O)O)C(O)C1O,DB14761,DrugBank Augmented,0.5975609756097561,train
DB14921,Mavacamten,DBMET03498,MYK-2210 glucuronide,CC(Nc1cc(=O)n(C(C)C)c(=O)[nH]1)c1ccccc1,CC(Nc1cc(=O)n(C(C)C)c(=O)[nH]1)c1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1,DB14921,DrugBank Augmented,0.5517241379310345,train
DB16165,Finerenone,DBMET03396,Finerenone M2 Metabolite,CCOc1ncc(C)c2c1C(c1ccc(C#N)cc1OC)C(C(N)=O)=C(C)N2,CCOc1ncc(CO)c2nc(C)c(C(N)=O)c(-c3ccc(C#N)cc3OC)c12,DB16165,DrugBank Augmented,0.4444444444444444,train
DB16165,Finerenone,DBMET03400,Finerenone M5 Metabolite,CCOc1ncc(C)c2c1C(c1ccc(C#N)cc1OC)C(C(N)=O)=C(C)N2,CCOc1ncc(CO)c2c1C(c1ccc(C#N)cc1OC)C(O)(C(N)=O)C(C)(O)N2,DB16165,DrugBank Augmented,0.5512820512820513,train
DB16200,Iptacopan,DBMET03747,M9 iptacopan,CCOC1CCN(Cc2c(OC)cc(C)c3[nH]ccc23)C(c2ccc(C(=O)O)cc2)C1,COc1cc(C)c2[nH]ccc2c1CN1CCC(O)CC1c1ccc(C(=O)OC2OC(C(C)=O)C(O)C(O)C2O)cc1,DB16200,DrugBank Augmented,0.6097560975609756,train
DB16217,Leniolisib,DBMET03656,Leniolisib M48 metabolite,CCC(=O)N1CCC(Nc2ncnc3c2CN(c2cnc(OC)c(C(F)(F)F)c2)CC3)C1,Nc1ncnc2c1CN(c1cnc(O)c(C(F)(F)F)c1)CC2,DB16217,DrugBank Augmented,0.4155844155844156,train
DB16629,Serdexmethylphenidate,DBMET03283,p-hydroxy-ritalinic acid,COC(=O)C(c1ccccc1)C1CCCCN1C(=O)OC[n+]1cccc(C(=O)NC(CO)C(=O)[O-])c1,O=C(O)C(c1ccc(O)cc1)C1CCCCN1,DB16629,DrugBank Augmented,0.240506329113924,train
DB16629,Serdexmethylphenidate,DBMET03282,oxo-Ritalinic acid,COC(=O)C(c1ccccc1)C1CCCCN1C(=O)OC[n+]1cccc(C(=O)NC(CO)C(=O)[O-])c1,O=C1CCCC(C(C(=O)O)c2ccccc2)N1,DB16629,DrugBank Augmented,0.2933333333333333,train
DB00126,Ascorbic acid,DBMET03076,Threosone,O=C1OC(C(O)CO)C(O)=C1O,O=CC(=O)C(O)CO,DB00126,DrugBank Augmented,0.2,train
DB00126,Ascorbic acid,DBMET03077,Erythrulose,O=C1OC(C(O)CO)C(O)=C1O,O=C(CO)C(O)CO,DB00126,DrugBank Augmented,0.2121212121212121,train
DB00130,L-Glutamine,DB00129,Ornithine,NC(=O)CCC(N)C(=O)O,NCCCC(N)C(=O)O,DB00130,DrugBank Augmented,0.52,train
DB00242,Cladribine,DBMET00677,Cladribine triphosphate,Nc1nc(Cl)nc2c1ncn2C1CC(O)C(CO)O1,Nc1nc(Cl)nc2c1ncn2C1CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O1,DB00242,DrugBank Augmented,0.6610169491525424,train
DB00250,Dapsone,DBMET01045,Dapsone mercaptal intermediate,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,Nc1ccc(S(=O)(=O)c2ccc(N(O)SSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)cc2)cc1,DB00250,DrugBank Augmented,0.2711864406779661,train
DB00313,Valproic acid,DBMET01108,2-Propylsuccinic acid,CCCC(CCC)C(=O)O,CCCC(CC(=O)O)C(=O)O,DB00313,DrugBank Augmented,0.7142857142857143,train
DB00315,Zolmitriptan,DBMET03121,Indole acetic acid zolmitriptan derivative,CN(C)CCc1c[nH]c2ccc(CC3COC(=O)N3)cc12,O=C(O)Cc1c[nH]c2ccc(CC3COC(=O)N3)cc12,DB00315,DrugBank Augmented,0.6981132075471698,train
DB00352,Tioguanine,DBMET01155,Thioguanosine triphosphate,Nc1nc(=S)c2[nH]cnc2[nH]1,Nc1nc(=S)c2ncn(C3OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C3O)c2[nH]1,DB00352,DrugBank Augmented,0.2205882352941176,train
DB00352,Tioguanine,DBMET01156,Thiodeoxyguanosine diphosphate,Nc1nc(=S)c2[nH]cnc2[nH]1,Nc1nc(=S)c2ncn(C3CC(O)C(COP(=O)(O)OP(=O)(O)O)O3)c2[nH]1,DB00352,DrugBank Augmented,0.2238805970149253,train
DB00409,Remoxipride,DBMET03196,Remoxipride Metabolite NCM 009,CCN1CCCC1CNC(=O)c1c(OC)ccc(Br)c1OC,COc1ccc(Br)c(OC)c1C(=O)NCC1(O)CCC(=O)N1,DB00409,DrugBank Augmented,0.4761904761904761,train
DB00412,Rosiglitazone,DBMET00937,N-Desmethyl-ortho-O-sulfate rosiglitazone,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,O=C1NC(=O)C(Cc2ccc(OCCNc3ncccc3OS(=O)(=O)O)cc2)S1,DB00412,DrugBank Augmented,0.5,train
DB00412,Rosiglitazone,DBMET01113,N-Desmethyl para-O-sulfate rosiglitazone,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,O=C1NC(=O)C(Cc2ccc(OCCNc3ccc(OS(=O)(=O)O)cn3)cc2)S1,DB00412,DrugBank Augmented,0.4696969696969697,train
DB00421,Spironolactone,DBMET02484,3alpha-hydroxythiomethylspironolactone,CC(=O)SC1CC2=CC(=O)CCC2(C)C2CCC3(C)C(CCC34CCC(=O)O4)C12,CSC1CC2=CC(O)CCC2(C)C2CCC3(C)C(CCC34CCC(=O)O4)C12,DB00421,DrugBank Augmented,0.6031746031746031,train
DB00421,Spironolactone,DBMET03697,6-beta-7-alpha-thiomethylspironolactone,CC(=O)SC1CC2=CC(=O)CCC2(C)C2CCC3(C)C(CCC34CCC(=O)O4)C12,CSC1C(O)C2=CC(=O)CCC2(C)C2CCC3(C)C(CCC34CCC(=O)O4)C12,DB00421,DrugBank Augmented,0.5692307692307692,train
DB00441,Gemcitabine,DBMET00859,Gemcitabine triphosphate,Nc1ccn(C2OC(CO)C(O)C2(F)F)c(=O)n1,Nc1ccn(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2(F)F)c(=O)n1,DB00441,DrugBank Augmented,0.6428571428571429,train
DB00461,Nabumetone,DBMET02523,6-hydroxy-naphthylacetic acid,COc1ccc2cc(CCC(C)=O)ccc2c1,O=C(O)Cc1ccc2cc(O)ccc2c1,DB00461,DrugBank Augmented,0.3414634146341463,train
DB00461,Nabumetone,DBMET02529,6-methoxy-naphthylacetic acid glucuronide,COc1ccc2cc(CCC(C)=O)ccc2c1,COc1ccc2cc(CC(=O)OC3OC(C(=O)O)C(O)C(O)C3O)ccc2c1,DB00461,DrugBank Augmented,0.4150943396226415,train
DB00461,Nabumetone,DBMET02531,reduced O-desmethyl-3-hydroxy-nabumetone,COc1ccc2cc(CCC(C)=O)ccc2c1,CC(O)C(O)Cc1ccc2cc(O)ccc2c1,DB00461,DrugBank Augmented,0.2888888888888888,train
DB00461,Nabumetone,DBMET02538,4-(6-hydroxy-2-naphthyl)- butan-2-ol glucuronide (6-OH conjugated),COc1ccc2cc(CCC(C)=O)ccc2c1,CC(O)CCc1ccc2cc(OC3OC(C(=O)O)C(O)C(O)C3O)ccc2c1,DB00461,DrugBank Augmented,0.3508771929824561,train
DB00461,Nabumetone,DBMET02541,4-(6-hydroxy-2-naphthyl)- butan-2-ol glucuronide (2-OH conjugated),COc1ccc2cc(CCC(C)=O)ccc2c1,CC(CCc1ccc2cc(O)ccc2c1)OC1OC(C(=O)O)C(O)C(O)C1O,DB00461,DrugBank Augmented,0.3,train
DB00461,Nabumetone,DBMET02546,4-(6-Hydroxy-2-naphthyl)- butan-2-one glucuronide glycine conjugate,COc1ccc2cc(CCC(C)=O)ccc2c1,CC(=O)CCc1ccc2cc(OC3OC(C(=O)NCC(=O)O)C(O)C(O)C3O)ccc2c1,DB00461,DrugBank Augmented,0.4642857142857143,train
DB00470,Dronabinol,DBMET03558,11-nor-9-carboxy-delta-9-THC-glucuronide,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(C)=CC21,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(C(=O)OC3OC(C(=O)O)C(O)C(O)C3O)=CC21,DB00470,DrugBank Augmented,0.5833333333333334,train
DB00472,Fluoxetine,DBMET01364,Norfluoxetine acid,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,O=C(O)CC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,DB00472,DrugBank Augmented,0.6046511627906976,train
DB00476,Duloxetine,DBMET02507,"5-hydroxy, 6-methoxy duloxetine",CNCCC(Oc1cccc2ccccc12)c1cccs1,CNCCC(Oc1cccc2c(O)c(OC)ccc12)c1cccs1,DB00476,DrugBank Augmented,0.68,train
DB00482,Celecoxib,DBMET00813,Celecoxib glucuronide,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(OC3OC(C(=O)O)C(O)C(O)C3O)cc2)cc1,DB00482,DrugBank Augmented,0.5645161290322581,train
DB00531,Cyclophosphamide,DBMET01147,Phosphoramide Mustard,O=P1(N(CCCl)CCCl)NCCCO1,NP(=O)(O)N(CCCl)CCCl,DB00531,DrugBank Augmented,0.2105263157894736,train
DB00549,Zafirlukast,DBMET01252,Zafirlukast metabolite M4,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(CO)c2ccc(NC(C)=O)cc12,DB00549,DrugBank Augmented,0.6666666666666666,train
DB00549,Zafirlukast,DBMET01253,Zafirlukast metabolite M3,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1c[nH]c2ccc(NC(C)=O)cc12,DB00549,DrugBank Augmented,0.5903614457831325,train
DB00564,Carbamazepine,DBMET00684,2-hydroxyiminostilbene,NC(=O)N1c2ccccc2C=Cc2ccccc21,Oc1ccc2c(c1)C=Cc1ccccc1N2,DB00564,DrugBank Augmented,0.2631578947368421,train
DB00574,Fenfluramine,DBMET03180,1-(3-trifluoromethyl-phenyl)-propan-2-ol,CCNC(C)Cc1cccc(C(F)(F)F)c1,CC(O)Cc1cccc(C(F)(F)F)c1,DB00574,DrugBank Augmented,0.6216216216216216,train
DB00574,Fenfluramine,DBMET03181,"1-(3-trifluoromethyl-phenyl)-propan-1,2-diol",CCNC(C)Cc1cccc(C(F)(F)F)c1,CC(O)C(O)c1cccc(C(F)(F)F)c1,DB00574,DrugBank Augmented,0.4047619047619047,train
DB00580,Valdecoxib,DBMET01341,Valdecoxib metabolite M8,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,Cc1onc(-c2ccccc2)c1-c1ccc(S(=O)(=O)O)cc1,DB00580,DrugBank Augmented,0.75,train
DB00582,Voriconazole,DBMET01186,"UK-215,364",CC(c1ncncc1F)C(O)(Cn1cncn1)c1ccc(F)cc1F,OC(Cn1cncn1)c1ccc(F)cc1F,DB00582,DrugBank Augmented,0.423728813559322,train
DB00598,Labetalol,DBMET02677,Labetalol Glucuronide Metabolite (X),CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,CC(CCc1ccccc1)n1ccc2cc(OC3OC(C(=O)O)C(O)C(O)C3O)c(O)c(C(N)=O)c21,DB00598,DrugBank Augmented,0.2857142857142857,train
DB00598,Labetalol,DBMET02678,Labetalol Glucuronide Metabolite (XI),CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,CC(CCc1ccccc1)n1ccc2cc(O)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(C(N)=O)c21,DB00598,DrugBank Augmented,0.3170731707317073,train
DB00608,Chloroquine,DBMET03064,7-chloro-4-aminoquinoline,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,Nc1ccnc2cc(Cl)ccc12,DB00608,DrugBank Augmented,0.38,train
DB15566,Prednisolone acetate,DBMET02855,"6β,11β,17α,20β,21-pentahydroxy-5ξ-pregn-1-en-3-one (M-XV)",CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,CC12C=CC(=O)CC1C(O)CC1C2C(O)CC2(C)C1CCC2(O)C(O)CO,DB15566,DrugBank Augmented,0.3376623376623376,train
DB00675,Tamoxifen,DBMET02700,4-endoxifen Sulfate,CCC(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,CCC(=C(c1ccc(OCCNC)cc1)c1ccc(OS(=O)(=O)O)cc1)c1ccccc1,DB00675,DrugBank Augmented,0.56,train
DB00675,Tamoxifen,DBMET02715,Tamoxifen Metabolite Y,CCC(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,CCC(=C(c1ccccc1)c1ccc(OCCO)cc1)c1ccccc1,DB00675,DrugBank Augmented,0.717948717948718,train
DB00675,Tamoxifen,DBMET02719,"Norendoxifen (4-hydroxy-N,N-didesmethyltamoxifen)",CCC(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,CCC(=C(c1ccc(O)cc1)c1ccc(OCCN)cc1)c1ccccc1,DB00675,DrugBank Augmented,0.6363636363636364,train
DB00755,Tretinoin,DBMET03632,4-Oxoretinoic acid glucuronide,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)O,CC(C=CC1=C(C)C(=O)CCC1(C)C)=CC=CC(C)=CC(=O)OC1OC(CO)C(O)C(O)C1O,DB00755,DrugBank Augmented,0.4202898550724637,train
DB00770,Alprostadil,DBMET03614,"13,14-dihydro-PGE1",CCCCCC(O)C=CC1C(O)CC(=O)C1CCCCCCC(=O)O,CCCCCC(O)CCC1C(O)CC(=O)C1CCCCCCC(=O)O,DB00770,DrugBank Augmented,0.6363636363636364,train
DB01420,Testosterone propionate,DBMET03005,17-Epiestriol,CCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,CC12CCC3c4ccc(O)cc4CCC3C1CC(O)C2O,DB01420,DrugBank Augmented,0.2428571428571428,train
DB00808,Indapamide,DBMET01333,Indapamide metabolite M2,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,CC1C(=O)c2cc(O)ccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,DB00808,DrugBank Augmented,0.5645161290322581,train
