parent_id,parent_name,child_id,child_name,parent_smiles,child_smiles,set
DB00982,Isotretinoin,DBMET03635,13-cis-4-Oxoretinoic acid,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)O,CC(C=CC1=C(C)C(=O)CCC1(C)C)=CC=CC(C)=CC(=O)O,train
DBMET02078,M3 (Bioallethrin),DBMET02080,M5 (Bioallethrin),C=CCC1=C(C)C(OC(=O)C2C(C=C(C)C(=O)O)C2(C)C)CC1=O,C=CCC1=C(C)C(O)CC1=O,train
DBMET03148,Galantaminone,DBMET03149,O-desmethyl-galantaminone,COc1ccc2c3c1OC1CC(=O)C=CC31CCN(C)C2,CN1CCC23C=CC(=O)CC2Oc2c(O)ccc(c23)C1,train
DB01221,Ketamine,DBMET00192,4-Hydroxyketamine,CNC1(c2ccccc2Cl)CCCCC1=O,CNC1(c2ccccc2Cl)CC(O)CCC1=O,train
DBMET00190,6-Hydroxyketamine,DBMET01310,6-Hydroxynorketamine,CNC1(c2ccccc2Cl)CCCC(O)C1=O,NC1(c2ccccc2Cl)CCCC(O)C1=O,train
DB00736,Esomeprazole,DBMET01164,Active Metabolite of Esomeprazole,COc1ccc2[nH]c([S+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1,COc1ccc2nc3n(c2c1)SCc1c(C)c(OC)c(C)c[n+]1-3,train
DB06292,Dapagliflozin,DBMET02425,"Dapagliflozin BMS-639432, M12 metabolite",CCOc1ccc(Cc2cc(C3OC(CO)C(O)C(O)C3O)ccc2Cl)cc1,CCOc1ccc(C(O)c2cc(C3OC(CO)C(O)C(O)C3O)ccc2Cl)cc1,train
DBMET01486,Inositol pentanicotinate,DBMET01487,Inositol tetranicotinate,O=C(OC1C(O)C(OC(=O)c2cccnc2)C(OC(=O)c2cccnc2)C(OC(=O)c2cccnc2)C1OC(=O)c1cccnc1)c1cccnc1,O=C(OC1C(O)C(O)C(OC(=O)c2cccnc2)C(OC(=O)c2cccnc2)C1OC(=O)c1cccnc1)c1cccnc1,train
DB04876,Vildagliptin,DBMET03319,Vildagliptin M20.7 metabolite,N#CC1CCCN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2,O=C(O)C1CCCN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2,train
DB00779,Nalidixic acid,DBMET00887,Hydroxynalidixic acid,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,CCn1cc(C(=O)O)c(=O)c2ccc(CO)nc21,train
DB09053,Ibrutinib,DBMET02023,PCI-45773 (M35),C=CC(=O)N1CCCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,C=CC(=O)N1CCCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,train
DB00246,Ziprasidone,DBMET02995,"6-chloro-5-(2-piperazin-1-yl-ethyl)-1,3-dihydro-indol-2-one",O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,O=C1Cc2cc(CCN3CCNCC3)c(Cl)cc2N1,train
DB00860,Prednisolone,DBMET02851,6αhydroxy-prednisolone (M-VII),CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,CC12C=CC(=O)C=C1C(O)CC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,train
DB00863,Ranitidine,DBMET02354,Ranitidine S-Oxide,CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,CNC(=C[N+](=O)[O-])NCC[S+]([O-])Cc1ccc(CN(C)C)o1,train
DBMET02413,Dabigatran 1-O-acylglucuronide metabolite,DBMET02414,Dabigatran 2-O-acylglucuronide metabolite,Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)OC3OC(C(=O)O)C(O)C(O)C3O)c3ccccn3)ccc21,Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)OC3C(O)OC(C(=O)O)C(O)C3O)c3ccccn3)ccc21,train
DBMET03682,Monochloro DACH platinum,DBMET03683,Dichloro DACH platinum,O=C(O)C(=O)O[Pt]1(Cl)NC2CCCCC2N1,Cl[Pt]1(Cl)NC2CCCCC2N1,train
DB00191,Phentermine,DBMET02227,p-hydroxyphentermine,CC(C)(N)Cc1ccccc1,CC(C)(N)Cc1ccc(O)cc1,train
DB00741,Hydrocortisone,DBMET02904,Tetrahydrocortisol Glucuronide 2,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,CC12CCC(OC3OC(C(=O)O)C(O)C(O)C3O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,train
DBMET03172,Heptanoate,DBMET03176,Propionyl Coenzyme A,CCCCCCC(=O)O,CCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,train
DB01041,Thalidomide,DBMET03456,Thalidomide-5-O-glucuronide,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,O=C1CCC(N2C(=O)c3ccc(OC4OC(C(=O)O)C(O)C(O)C4O)cc3C2=O)C(=O)N1,train
DB01275,Hydralazine,DBMET02814,Hydralazine pyruvate hydrazone tricyclic dehydration product,NNc1nncc2ccccc12,Cc1nnc2c3ccccc3cnn2c1=O,train
DBMET03156,O-desmethyl-epigalantamine,DBMET03157,O-desmethyl-epigalantamine glucuronide,CN1CCC23C=CC(O)CC2Oc2c(O)ccc(c23)C1,CN1CCC23C=CC(O)CC2Oc2c(OC4C(O)C(O)C(O)C(O)C4C(=O)O)ccc(c23)C1,train
DB00959,Methylprednisolone,DBMET02920,Methylprednisolone M13 Metabolite,CC1CC2C(C(O)CC3(C)C2CCC3(O)C(=O)CO)C2(C)C=CC(=O)C=C12,CC12C=CC(=O)C=C1C(CO)CC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,train
DBMET01521,QS10,DBMET01522,QS8,COC1=C(OC)C(=O)C(CCCCCCCCCCO)=C(C)C1=O,COC1=C(OC)C(=O)C(CCCCCCCCO)=C(C)C1=O,train
DBMET03150,Epigalantamine,DBMET03151,N-desmethyl-epigalantamine,COc1ccc2c3c1OC1CC(O)C=CC31CCN(C)C2,CN1CCC23C=CC(O)CC2Oc2c(O)ccc(c23)C1,train
DB14681,Cortisone,DBMET02903,Dihydrocortisol,CC12CCC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,CC12CCC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(O)CO,train
DBMET02537,4-(6-hydroxy-2-naphthyl)- butan-2-ol,DBMET02541,4-(6-hydroxy-2-naphthyl)- butan-2-ol glucuronide (2-OH conjugated),CC(O)CCc1ccc2cc(O)ccc2c1,CC(CCc1ccc2cc(O)ccc2c1)OC1OC(C(=O)O)C(O)C(O)C1O,train
DBMET01118,alpha-(o-carboxybenzamido)glutarimide,DBMET01120,2-(o-carboxybenzamido)glutaramic acid,O=C1CCC(NC(=O)c2ccccc2C(=O)O)C(=O)N1,NC(=O)CCC(NC(=O)c1ccccc1C(=O)O)C(=O)O,train
DB12532,Oxetacaine,DB00191,Phentermine,CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)Cc1ccccc1)C(C)(C)Cc1ccccc1,CC(C)(N)Cc1ccccc1,train
DB09216,Tolfenamic acid,DBMET01942,N-(2-methyl-3-chlorophenyl)-4-hydroxy-anthranilic acid,Cc1c(Cl)cccc1Nc1ccccc1C(=O)O,Cc1c(Cl)cccc1Nc1ccc(O)cc1C(=O)OC1OC(O)C(O)C(O)C1O,train
DBMET03721,4-Hydroxy-d-amphetamine,DBMET03722,4-Hydroxy-norephedrine,CC(N)Cc1ccc(O)cc1,CC(N)C(O)c1ccc(O)cc1,train
DBMET03167,Chloramphenicol Base,DBMET03168,Chloramphenicol Base N-acetyl,NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,CC(=O)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,train
DB09194,Etoperidone,DBMET02171,Etoperidone M2,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CC,CCn1c(C(C)O)nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c1=O,train
DB01221,Ketamine,DBMET00191,5-Hydroxyketamine,CNC1(c2ccccc2Cl)CCCCC1=O,CNC1(c2ccccc2Cl)CCC(O)CC1=O,train
DB09082,Vilanterol,DBMET01394,M29 (GW630200),OCc1cc(C(O)CNCCCCCCOCCOCc2c(Cl)cccc2Cl)ccc1O,OCCOCCCCCCNCC(O)c1ccc(O)c(CO)c1,train
DB13943,Testosterone cypionate,DB00624,Testosterone,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(OC(=O)CCC3CCCC3)CCC12,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12,train
DB08882,Linagliptin,DBMET02394,Linagliptin M487(1),CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,CC#CCn1c(N2CCC(=O)C(N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,train
DB14726,Dabigatran,DBMET03384,Dabigatran M355,Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)O)c3ccccn3)ccc21,Cn1c(CO)nc2cc(C(=O)N(CCC(=O)O)c3ccccn3)ccc21,train
DB00601,Linezolid,DBMET03356,PNU-142586,CC(=O)NCC1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,CC(=O)NCC1CN(c2ccc(N(CCO)CC(=O)O)c(F)c2)C(=O)O1,train
DB00246,Ziprasidone,DBMET02984,Ziprasidone Sulfoxide,O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,O=C1Cc2cc(CCN3CCN(c4n[s+]([O-])c5ccccc45)CC3)c(Cl)cc2N1,train
DB00513,Aminocaproic acid,DBMET00501,Adipic acid,NCCCCCC(=O)O,O=C(O)CCCCC(=O)O,train
DBMET01115,4-phthalimidoglutaramic acid,DBMET01119,4-(o-carboxybenzamido)glutaramic acid,NC(=O)C(CCC(=O)O)N1C(=O)c2ccccc2C1=O,NC(=O)C(CCC(=O)O)NC(=O)c1ccccc1C(=O)O,train
DB00446,Chloramphenicol,DBMET03152,Chloramphenicol Sulfate,O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,O=C(NC(COS(=O)(=O)O)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,train
DBMET03100,M14 (AZ12791138),DBMET03099,M15 (AZ13326637),Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(N)=O)cc21,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)O)cc21,train
DB00294,Etonogestrel,DBMET02307,Etonogestrel glucuronide,C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3C(=C)CC21CC,C#CC1(O)CCC2C3CCC4=CC(OC5OC(O)C(O)C(O)C5O)CCC4C3C(=C)CC21CC,train
DB00853,Temozolomide,DBMET03266,Temozolomide carboxylic acid metabolite (TMA),Cn1nnc2c(C(N)=O)ncn2c1=O,Cn1nnc2c(C(N)=O)ncn2c1=O,train
DB11363,Alectinib,DBMET02146,M1a (Alectinib),CCc1cc2c(cc1N1CCC(N3CCOCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,CCc1cc2c(cc1N1CCC(NCCOCC(=O)O)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,train
DB08882,Linagliptin,DBMET02386,Linagliptin M489(1),CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,Cc1nc(Cn2c(=O)c3c(nc(N4CCCC(N)C4)n3CC#CCO)n(C)c2=O)nc2ccccc12,train
DB09300,Butylscopolamine,DBMET01508,BA 345 Br (Scopolamine Butylbromide),CCCC[N+]1(C)C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,CCCC[N+]1(C)C2CC(O)CC1C1OC12,train
DB00509,Dextrothyroxine,DBMET00555,Thyroxine sulfate,NC(Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O,NC(Cc1cc(I)c(Oc2cc(I)c(OS(=O)(=O)O)c(I)c2)c(I)c1)C(=O)O,train
DB00184,Nicotine,DBMET00520,Nornicotine,CN1CCCC1c1cccnc1,c1cncc(C2CCCN2)c1,train
DBMET02469,3-alpha-isopravastatin,DBMET02470,"5,6-epoxy-3-alpha-isopravastatin",CCC(C)C(=O)OC1CCC=C2C=C(O)C(C)C(CCC(O)CC(O)CC(=O)O)C21,CCC(C)C(=O)OC1CC2OC2C2C=C(O)C(C)C(CCC(O)CC(O)CC(=O)O)C12,train
DB04876,Vildagliptin,DBMET03323,Vildagliptin M21.6 metabolite,N#CC1CCCN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2,O=C(O)CCCNC(=O)CNC12CC3CC(CC(O)(C3)C1)C2,train
DB09173,Butyrfentanyl,DBMET02691,4'-hydroxy-butyrfentanyl,CCCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,CCCC(=O)N(c1ccccc1)C1CCN(CCc2ccc(O)cc2)CC1,train
DB00184,Nicotine,DBMET00613,4-(Methylnitrosamino)-1-(3-pyridyl)-1-butanone,CN1CCCC1c1cccnc1,CN(CCCC(=O)c1cccnc1)N=O,train
DB08815,Lurasidone,DBMET00891,ID14326,O=C1C2C3CCC(C3)C2C(=O)N1CC1CCCCC1CN1CCN(c2nsc3ccccc23)CC1,O=C1C2C3CCC(C3O)C2C(=O)N1CC1CCCCC1CN1CCN(c2nsc3ccccc23)CC1,train
DB01348,Spirapril,DBMET01142,Spiraprilat,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1CC2(CC1C(=O)O)SCCS2,CC(NC(CCc1ccccc1)C(=O)O)C(=O)N1CC2(CC1C(=O)O)SCCS2,train
DB00446,Chloramphenicol,DBMET03169,Chloramphenicol Glucuronide,O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,O=C(NC(COC1OC(C(=O)O)C(O)C(O)C1O)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,train
DB01213,Fomepizole,DBMET00736,4-hydroxymethylpyrazole,Cc1cn[nH]c1,OCc1cn[nH]c1,train
DBMET02855,"6β,11β,17α,20β,21-pentahydroxy-5ξ-pregn-1-en-3-one (M-XV)",DBMET02856,"6β,11β,17α,21-tetrahydroxy-5ξ-pregn-1-en-3,20-dione (M-XIV)",CC12C=CC(=O)CC1C(O)CC1C2C(O)CC2(C)C1CCC2(O)C(O)CO,CC12C=CC(=O)CC1C(O)CC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,train
DB00778,Roxithromycin,DBMET00944,N-di-demethyl roxithromycin,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=NOCOCCOC)C(C)C(O)C1(C)O,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(C)C(C)O2)C(C)C(OC2OC(C)CC(N)C2O)C(C)(O)CC(C)C(=NOCOCCOC)C(C)C(O)C1(C)O,train
DBMET02391,Linagliptin M506(1),DBMET02392,Linagliptin M504(2),CC#CCn1c(NCCCC(O)C(=O)O)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,CC#CCn1c(NCCCC(=O)C(=O)O)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,train
DB11145,Oxyquinoline,DBMET02059,Glucuronide Conjugate (Oxyquinoline),Oc1cccc2cccnc12,OCC1OC(Oc2cccc3cccnc23)C(O)C(O)C1O,train
DB00741,Hydrocortisone,DBMET02905,Tetrahydrocortisol Glucuronide 1,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,CC12CCC(O)CC1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COC1OC(C(=O)O)C(O)C(O)C1O,train
DBMET01522,QS8,DBMET01523,QS6,COC1=C(OC)C(=O)C(CCCCCCCCO)=C(C)C1=O,COC1=C(OC)C(=O)C(CCCCCCO)=C(C)C1=O,train
DB13955,Estradiol dienanthate,DB00783,Estradiol,CCCCCCC(=O)Oc1ccc2c(c1)CCC1C2CCC2(C)C(OC(=O)CCCCCC)CCC12,CC12CCC3c4ccc(O)cc4CCC3C1CCC2O,train
DB14881,Oliceridine,DBMET03208,TRV0109662,COc1ccsc1CNCCC1(c2ccccn2)CCOC2(CCCC2)C1,NCCC1(c2ccccn2)CCOC2(CCCC2)C1,train
DB00806,Pentoxifylline,DBMET03229,(S)-M1,CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,CC(O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,train
DB00909,Zonisamide,DBMET00923,N-acetyl zonisamide,NS(=O)(=O)Cc1noc2ccccc12,CC(=O)NS(=O)(=O)Cc1noc2ccccc12,train
DBMET02172,Oxo-etoperidone (M3),DBMET02174,Etoperidone M17,CCn1c(C(C)=O)nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c1=O,CC(=O)c1nn(CCC(=O)O)c(=O)n1C(C)=O,train
DBMET02687,6-β-hydrocodol,DBMET02728,6-β-hydrocodol glucuronide conjugate,COc1ccc2c3c1OC1C(O)CCC4C(C2)N(C)CCC341,COc1ccc2c3c1OC1C(OC4OC(C(=O)O)C(O)C(O)C4O)CCC4C(C2)N(C)CCC341,train
DBMET01506,2-methylamino-2-phenylbutan-1-ol ,DBMET01507,2-amino-2-phenylbutan-1-ol,CCC(CO)(NC)c1ccccc1,CCC(N)(CO)c1ccccc1,train
DB00619,Imatinib,DBMET03531,APG049 imatinib,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,Cc1ccc(NC(=O)c2ccc(CN3CCNC(=O)C3)cc2)cc1Nc1nccc(-c2cccnc2)n1,train
DB01162,Terazosin,DBMET02356,6-O-demethyl terazosin,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1O,train
DBMET02545,4-(6-Hydroxy-2-naphthyl)- butan-2-one glucuronide,DBMET02546,4-(6-Hydroxy-2-naphthyl)- butan-2-one glucuronide glycine conjugate,CC(=O)CCc1ccc2cc(OC3OC(C(=O)O)C(O)C(O)C3O)ccc2c1,CC(=O)CCc1ccc2cc(OC3OC(C(=O)NCC(=O)O)C(O)C(O)C3O)ccc2c1,train
DB06207,Silodosin,DBMET03299,Silodosin N-dealkylated metabolite,CC(Cc1cc2c(c(C(N)=O)c1)N(CCCO)CC2)NCCOc1ccccc1OCC(F)(F)F,NCCOc1ccccc1OCC(F)(F)F,train
DB00907,Cocaine,DB01515,Benzoylecgonine,COC(=O)C1C(OC(=O)c2ccccc2)CC2CCC1N2C,CN1C2CCC1C(C(=O)O)C(OC(=O)c1ccccc1)C2,train
DB01115,Nifedipine,DBMET02975,"2,6-dimethyl-4-(2-nitrophenyl)-5-methoxycarbonyl-pyridine-3-carboxylic acid",COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],COC(=O)C1=C(C)NC(C)=C(C(=O)O)C1c1ccccc1[N+](=O)[O-],train
DB12390,Seladelpar,DBMET03781,Seladelpar sulfoxide,CCOC(COc1ccc(C(F)(F)F)cc1)CSc1ccc(OCC(=O)O)c(C)c1,CCOC(COc1ccc(C(F)(F)F)cc1)C[S+]([O-])c1ccc(OCC(=O)O)c(C)c1,train
DB12184,Gepirone,DBMET03728,2-piperazinyl-OH-gepirone,CC1(C)CC(=O)N(CCCCN2CCN(c3ncccn3)CC2)C(=O)C1,CC1(C)CC(=O)N(CCCCN2CCN(c3ncccn3)C(O)C2)C(=O)C1,train
DB00390,Digoxin,DBMET02501,Dihydrodigoxin,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7COC(=O)C7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,train
DB14726,Dabigatran,DBMET03381,Dabigatran M486,Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)O)c3ccccn3)ccc21,Cn1c(C(=O)Nc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)O)c3ccccn3)ccc21,train
DB00643,Mebendazole,DBMET00675,2-amino-5-benzoylbenzimidazole,COC(=O)Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1,N=c1[nH]c2ccc(C(=O)c3ccccc3)cc2[nH]1,train
DB13813,Iodoform,DB05382,Iodine,IC(I)I,II,train
DB01042,Melphalan,DBMET03698,Monohydroxymelphalan,NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,NC(Cc1ccc(N(CCO)CCCl)cc1)C(=O)O,train
DB00813,Fentanyl,DBMET02569,Hydroxyfentanyl,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,O=C(CCO)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,train
DB14185,Aripiprazole lauroxil,DB03017,Lauric acid,CCCCCCCCCCCC(=O)OCN1C(=O)CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc21,CCCCCCCCCCCC(=O)O,train
DBMET02760,Methimazole Dihydrodiol Metabolite,DBMET02761,Methimazole Glyoxal Metabolite,CN1C(S)=NC(O)C1O,CC(=O)C(C)=O,train
DB04855,Dronedarone,DBMET02836,C-dealkyl-dronedarone,CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1,CCCCN(CCCC)CCCOc1ccc(C(=O)O)cc1,train
DB08930,Dolutegravir,DBMET01874,defluorinated and gutathione conjugated form of dolutegravir (M4.1),CC1CCOC2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12,CC1CCOC2Cn3cc(C(=O)NCc4cc(SCC(N)C(=O)O)c(O)cc4F)c(=O)c(O)c3C(=O)N12,train
DB00437,Allopurinol,DBMET00414,oxypurinol,Oc1ncnc2[nH]ncc12,O=c1[nH]c(=O)c2cn[nH]c2[nH]1,train
DB01394,Colchicine,DB15534,Colchiceine,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2,COc1cc2c(c(OC)c1OC)-c1ccc(O)c(=O)cc1C(NC(C)=O)CC2,train
DB13609,Umifenovir,DBMET03048,,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)O)c(CN(C)C)c12,train
DB01261,Sitagliptin,DBMET02430,Sitagliptin M1 Metabolite,NC(CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,O=C(CC(Cc1cc(F)c(F)cc1F)NS(=O)(=O)O)N1CCn2c(nnc2C(F)(F)F)C1,train
DB02659,Cholic Acid,DBMET00553,Cholic acid glucuronide,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(OC5OC(C(=O)O)C(O)C(O)C5O)CCC4(C)C3CC(O)C12C,train
DB00953,Rizatriptan,DBMET00948,N-Monodesmethyl Rizatriptan,CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12,CN(C)CCc1c[nH]c2cc(O)c(Cn3cncn3)cc12,train
DBMET02182,Etoperidone M12,DBMET02183,Etoperidone M14,CCc1nn(CCC(=O)O)c(=O)n1CC,CCn1c(C(C)O)nn(CCC(=O)O)c1=O,train
DBMET02830,5-alpha androstanedione,DBMET00558,Dihydrotestosterone,CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2=O,CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2O,train
DB01171,Moclobemide,DBMET02164,Moclobemide M9,O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,O=C(O)CNC(=O)c1ccc(Cl)cc1,train
DBMET02853,6βhydroxy-prednisolone(M-VI),DBMET02854,"6β,11β,17α,20β,21-pentahydroxypregnan-1,4-diene-3-one (M-VIII)",CC12C=CC(=O)C=C1C(O)CC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,CC12C=CC(=O)C=C1C(O)CC1C2C(O)CC2(C)C1CCC2(O)C(O)CO,train
DBMET03291,Acetylbenzocaine,DBMET03290,4-Acetaminobenzoic acid,CCOC(=O)c1ccc(NC(C)=O)cc1,CC(=O)Nc1ccc(C(=O)O)cc1,train
DBMET02676,Labetalol Theoretical Metabolite (IX),DBMET02677,Labetalol Glucuronide Metabolite (X),CC(CCc1ccccc1)n1ccc2cc(O)c(O)c(C(N)=O)c21,CC(CCc1ccccc1)n1ccc2cc(OC3OC(C(=O)O)C(O)C(O)C3O)c(O)c(C(N)=O)c21,train
DB00580,Valdecoxib,DBMET01338,Valdecoxib metabolite M2,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,Cc1onc(-c2ccccc2)c1-c1ccc(S(=O)(=O)NO)cc1,train
DB01060,Amoxicillin,DBMET02999,Amoxicillin M3 Metabolite,CC1(C)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,CC1(CO)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,train
DB00327,Hydromorphone,DBMET02723,Hydromorphone glucuronide conjugate,CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3C1C5,CN1CCC23c4c5ccc(OC6OC(C(=O)O)C(O)C(O)C6O)c4OC2C(=O)CCC3C1C5,train
DB00741,Hydrocortisone,DBMET02906,Tetrahydrocortisone Glucuronide 1,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,CC12CCC(O)CC1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)COC1OC(C(=O)O)C(O)C(O)C1O,train
DB00385,Valrubicin,DBMET00952,N-trifluoroacetyladriamycin,CCCCC(=O)OCC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(NC(=O)C(F)(F)F)C(O)C(C)O2)C1)C(=O)c1c(OC)cccc1C3=O,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(NC(=O)C(F)(F)F)C(O)C(C)O1,train
DBMET03123,Tedizolid sulphate,DBMET03124,Desmethyl tedizolid sulphate,Cn1nnc(-c2ccc(-c3ccc(N4CC(C=S(=O)(O)O)OC4=O)cc3F)cn2)n1,O=C1OC(C=S(=O)(O)O)CN1c1ccc(-c2ccc(-c3nn[nH]n3)nc2)c(F)c1,train
DBMET02541,4-(6-hydroxy-2-naphthyl)- butan-2-ol glucuronide (2-OH conjugated),DBMET02542,4-(6-hydroxy-2-naphthyl)- butan-2-ol glucuronide (2-OH conjugated) glycine conjugate,CC(CCc1ccc2cc(O)ccc2c1)OC1OC(C(=O)O)C(O)C(O)C1O,CC(CCc1ccc2cc(O)ccc2c1)OC1OC(C(=O)NCC(=O)O)C(O)C(O)C1O,train
