parent_name,child_name,parent_smiles,child_smiles,origin,source,set,tanimoto
Linagliptin CD1790,Linagliptin M506(1),"[LogP_[1.0, 2.0)]CC#CCn1c(N2CCCC(O)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C",CC#CCn1c(NCCCC(O)C(=O)O)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,DB08882,DrugBank,train,0.5764705882352941
N-desmethyl enzalutamide,Carboxyl metabolite enzalutamide (M1),"[LogP_[3.0, 4.0)]CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1c1ccc(C(N)=O)c(F)c1",CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1c1ccc(C(=O)O)c(F)c1,DB08899,DrugBank,train,0.847457627118644
Carboxy-dabrafenib,Desmethyl-dabrafenib,"[LogP_[4.0, 5.0)]CC(C)(C(=O)O)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(N)n2)s1",CC(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(N)n2)s1,DB08912,DrugBank,train,0.7058823529411765
M5 (Macitentan),m/z 324 (Macitentan),"[LogP_[2.0, 3.0)]CCCNS(=O)(=O)Nc1ncnc(OCC(=O)O)c1-c1ccc(Br)cc1",Nc1ncnc(OCC(=O)O)c1-c1ccc(Br)cc1,DB08932,DrugBank,train,0.5454545454545454
GS-606965,GS-461203,"[LogP_[-2.0, -1.0)]CC1(F)C(O)C(COP(=O)(O)O)OC1n1ccc(=O)[nH]c1=O",CC1(F)C(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)OC1n1ccc(O)nc1=O,DB08934,DrugBank,train,0.5625
Inositol tetranicotinate,Inositol trinicotinate,"[LogP_[1.0, 2.0)]O=C(OC1C(O)C(O)C(OC(=O)c2cccnc2)C(OC(=O)c2cccnc2)C1OC(=O)c1cccnc1)c1cccnc1",O=C(OC1C(O)C(O)C(O)C(OC(=O)c2cccnc2)C1OC(=O)c1cccnc1)c1cccnc1,DB08949,DrugBank,train,0.967741935483871
Genz-258162,Genz-399207,"[LogP_[2.0, 3.0)]CC(=O)CCCCCC(=O)NC(CN1CCCC1)C(O)c1ccc2c(c1)OCCO2",O=C(O)CCCCCC(=O)NC(CN1CCCC1)C(O)c1ccc2c(c1)OCCO2,DB09039,DrugBank,train,0.8392857142857143
Genz-258162,Genz-399240,"[LogP_[2.0, 3.0)]CC(=O)CCCCCC(=O)NC(CN1CCCC1)C(O)c1ccc2c(c1)OCCO2",O=C(O)CCCCC(=O)NC(CN1CCCC1)C(O)c1ccc2c(c1)OCCO2,DB09039,DrugBank,train,0.8214285714285714
Genz-527862,Genz-399240,"[LogP_[2.0, 3.0)]CCC(=O)CCCCC(=O)NC(CN1CCCC1)C(O)c1ccc2c(c1)OCCO2",O=C(O)CCCCC(=O)NC(CN1CCCC1)C(O)c1ccc2c(c1)OCCO2,DB09039,DrugBank,train,0.8214285714285714
Genz-527862,Genz-682042,"[LogP_[2.0, 3.0)]CCC(=O)CCCCC(=O)NC(CN1CCCC1)C(O)c1ccc2c(c1)OCCO2",O=C(O)CCCC(=O)NC(CN1CCCC1)C(O)c1ccc2c(c1)OCCO2,DB09039,DrugBank,train,0.7894736842105263
QS8,QS6,"[LogP_[2.0, 3.0)]COC1=C(OC)C(=O)C(CCCCCCCCO)=C(C)C1=O",COC1=C(OC)C(=O)C(CCCCCCO)=C(C)C1=O,DB09081,DrugBank,train,1.0
2-methylamino-2-phenylbutan-1-ol ,2-amino-2-phenylbutan-1-ol,"[LogP_[1.0, 2.0)]CCC(CO)(NC)c1ccccc1",CCC(N)(CO)c1ccccc1,DB09089,DrugBank,train,0.5
Oxo-etoperidone (M3),Etoperidone M16,"[LogP_[2.0, 3.0)]CCn1c(C(C)=O)nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c1=O",CCn1c(C(C)=O)nn(CCC(=O)OC)c1=O,DB09194,DrugBank,train,0.423728813559322
Oxo-etoperidone (M3),Etoperidone M17,"[LogP_[2.0, 3.0)]CCn1c(C(C)=O)nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c1=O",CC(=O)c1nn(CCC(=O)O)c(=O)n1C(C)=O,DB09194,DrugBank,train,0.3114754098360656
deacetyl-demethyl-thymoxamine,glucuronide of deacetyl-demethyl-thymoxamine,"[LogP_[2.0, 3.0)]CNCCOc1cc(C)c(O)cc1C(C)C",CNCCOc1c(C(C)C)ccc(C)c1OC1OC(O)C(O)C(O)C1O,DB09205,DrugBank,train,0.4074074074074074
deacetyl-demethyl-thymoxamine,sulfate of deacetyl-demethyl-thymoxamine,"[LogP_[2.0, 3.0)]CNCCOc1cc(C)c(O)cc1C(C)C",CNCCOc1c(C(C)C)ccc(C)c1OS(O)(O)O,DB09205,DrugBank,train,0.4782608695652174
N-(2-formyl-3-chlorophenyl) anthranilic acid,N-(2-carboxy-3-chlorophenyl)-anthranilic acid,"[LogP_[0.0, 1.0)]O=Cc1c(Cl)cccc1Nc1ccccc1C(=O)OC1OC(O)C(O)C(O)C1O",O=C(OC1OC(O)C(O)C(O)C1O)c1ccccc1Nc1cccc(Cl)c1C(=O)O,DB09216,DrugBank,train,0.7222222222222222
M7 (Blonanserin),M8 (Blonanserin),"[LogP_[3.0, 4.0)]NCCNc1cc(-c2ccc(F)cc2)c2c(n1)CCCCCC2",O=C(O)CNc1cc(-c2ccc(F)cc2)c2c(n1)CCCCCC2,DB09223,DrugBank,train,0.68
M-3,M-4,"[LogP_[2.0, 3.0)]COC(=O)C1=C(C)NC(C)=C(C(=O)O)C1c1cccc([N+](=O)[O-])c1",COC(=O)c1c(C)nc(C)c(C(=O)O)c1-c1cccc([N+](=O)[O-])c1,DB09227,Both,train,0.5
Aranidipine M-4,Aranidipine M-5,"[LogP_[2.0, 3.0)]COC(=O)c1c(C)nc(C)c(C(=O)OCC(C)O)c1-c1ccccc1[N+](=O)[O-]",COC(=O)c1c(C)nc(C)c(C(=O)O)c1-c1ccccc1[N+](=O)[O-],DB09229,DrugBank,train,0.7115384615384616
Aranidipine M-2,Aranidipine M-5,"[LogP_[2.0, 3.0)]CCC(=O)C1=C(C)NC(C)=C(C(=O)O)C1c1ccccc1[N+](=O)[O-]",COC(=O)c1c(C)nc(C)c(C(=O)O)c1-c1ccccc1[N+](=O)[O-],DB09229,DrugBank,train,0.3666666666666666
Levamlodipine M10 metabolite,Levamlodipine M12 metabolite,"[LogP_[3.0, 4.0)]CCOC(=O)c1c(COCCO)nc(C)c(C(=O)OC)c1-c1ccccc1Cl",CCOC(=O)c1c(COCC(=O)O)nc(C)c(C(=O)OC)c1-c1ccccc1Cl,DB09237,DrugBank,train,0.7894736842105263
Dihydroartemisinin Glucuronide,Furano Acetate of Dihydroartemisinin Glucuronide,"[LogP_[0.0, 1.0)]CC1CCC2C(C)C(OC3OC(C(=O)O)C(O)C(O)C3O)OC3OC4(C)CCC1C32OO4",CC(=O)OC1OC(OC2OC(C(=O)O)C(O)C(O)C2O)C(C)C2CCC(C)C3CCOC132,DB06697,DrugBank,train,0.578125
3-(4-carboxybenzylidene)camphor,3-(4-carboxybenzylidene)-6-hydroxycamphor,"[LogP_[3.0, 4.0)]CC12CCC(C(=Cc3ccc(C(=O)O)cc3)C1=O)C2(C)C",CC12CC(O)C(C(=Cc3ccc(C(=O)O)cc3)C1=O)C2(C)C,DB11219,DrugBank,train,0.6444444444444445
"(4RS,5S)-DM-6720",(S)-DM-6718,"[LogP_[3.0, 4.0)]CC1(COc2ccc(N3CCC(Oc4ccc(OC(F)(F)F)cc4)CC3)cc2)OC(N)=NC1O",CC1(COc2ccc(N3CCC(Oc4ccc(OC(F)(F)F)cc4)CC3)cc2)OC(=N)NC1=O,DB11637,DrugBank,train,0.6363636363636364
DM-6704,"(4R,5S)-DM-6721","[LogP_[4.0, 5.0)]CC1(COc2ccc(N3CCC(Oc4ccc(OC(F)(F)F)cc4)CC3)cc2)CNC(=O)O1",CC1(COc2ccc(N3CCC(Oc4ccc(OC(F)(F)F)cc4)CC3)cc2)OC(=O)NC1O,DB11637,DrugBank,train,0.7258064516129032
Daprodustat M4 metabolite,Daprodustat M13 metabolite,"[LogP_[-2.0, -1.0)]O=C(O)CNC(=O)C1C(=O)N(C2CCCC(O)C2)C(=O)N(C2CCC(O)CC2)C1O",O=C(O)CNC(=O)C1C(=O)N(C2CCC(O)C(O)C2)C(=O)N(C2CCC(O)CC2)C1O,DB11682,DrugBank,train,0.803921568627451
Acalabrutinib M7 Metabolite (ACP-5531),Acalabrutinib M10 Metabolite (ACP-5461),"[LogP_[2.0, 3.0)]CC(=CC(=O)N1CCCC1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12)SCC(N)C(=O)NCC(=O)O",CC(=CC(=O)N1CCCC1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12)SCC(N)C(=O)O,DB11703,DrugBank,train,0.8928571428571429
galactose-1-phosphate,Galactose-uridine-5'-diphosphate,"[LogP_[-4.0, -3.0)]O=P(O)(O)OC1OC(O)C(O)C(O)C1O",O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OC3OC(CO)C(O)C(O)C3O)C(O)C2O)c(=O)[nH]1,DB09301,DrugBank,train,0.2833333333333333
Momelotinib M16 metabolite,Momelotinib M17 metabolite,"[LogP_[2.0, 3.0)]N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(NCCO)cc3)n2)cc1",N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(N)cc3)n2)cc1,DB11763,DrugBank,train,0.7636363636363637
Momelotinib M28 metabolite,Momelotinib M14 metabolite,"[LogP_[2.0, 3.0)]NC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4=O)cc3)n2)cc1",O=C(O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4=O)cc3)n2)cc1,DB11763,DrugBank,train,0.8545454545454545
R529,R529 O-glucuronide,"[LogP_[3.0, 4.0)]COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1O",COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC1OC(C(=O)O)C(O)C(O)C1O,DB12010,DrugBank,train,0.6923076923076923
R529,R529 Sulfate-conjugate,"[LogP_[3.0, 4.0)]COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1O",COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OS(=O)(=O)O,DB12010,DrugBank,train,0.8059701492537313
R529,"3,5 benzene diol metabolite of R406","[LogP_[3.0, 4.0)]COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1O",CC1(C)Oc2ccc(Nc3nc(Nc4cc(O)cc(O)c4)ncc3F)nc2NC1=O,DB12010,DrugBank,train,0.7903225806451613
Ponesimod M13 Metabolite (ACT-338275),Ponesimod M32 Metabolite,"[LogP_[5.0, 6.0)]CCCN=C1SC(=Cc2ccc(OCCC(=O)O)c(Cl)c2)C(=O)N1c1ccccc1C",CCCN=C1SC(=Cc2ccc(O)c(Cl)c2)C(=O)N1c1ccccc1C,DB12016,DrugBank,train,0.7058823529411765
M1 telotristat,M2 telotristat,"[LogP_[5.0, 6.0)]Cc1ccn(-c2cc(Cl)ccc2C(Oc2cc(-c3ccc(CCN)cc3)nc(N)n2)C(F)(F)F)n1",Cc1ccn(-c2cc(Cl)ccc2C(Oc2cc(-c3ccc(CCO)cc3)nc(N)n2)C(F)(F)F)n1,DB12095,DrugBank,train,0.873015873015873
PRT062982,PRT063069,"[LogP_[2.0, 3.0)]COc1cc(O)c(N)c(C(=O)Nc2ccc(Cl)cn2)c1",COc1cc(OS(O)(O)O)c(N)c(C(=O)Nc2ccc(Cl)cn2)c1,DB12364,DrugBank,train,0.7254901960784313
M2 (Bioallethrin),M3 (Bioallethrin),"[LogP_[3.0, 4.0)]C=CCC1=C(C)C(OC(=O)C2C(C=C(C)C=O)C2(C)C)CC1=O",C=CCC1=C(C)C(OC(=O)C2C(C=C(C)C(=O)O)C2(C)C)CC1=O,DB13746,DrugBank,train,0.7777777777777778
Remdesivir cyclic anhydride,Remdesivir Alanine Metabolite (Ala-Met; GS-704277),"[LogP_[-2.0, -1.0)]CC1NP(=O)(OCC2OC(C#N)(c3ccc4c(N)ncnn34)C(O)C2O)OC1=O",CC(NP(=O)(O)OCC1OC(C#N)(c2ccc3c(N)ncnn23)C(O)C1O)C(=O)O,DB14761,DrugBank,train,0.5609756097560976
Remdesivir Nucleoside Monophosphate,GS-441524,"[LogP_[-2.0, -1.0)]N#CC1(c2ccc3c(N)ncnn23)OC(COP(=O)(O)O)C(O)C1O",N#CC1(c2ccc3c(N)ncnn23)OC(CO)C(O)C1O,DB14761,DrugBank,train,0.7192982456140351
Remdesivir Nucleoside Monophosphate,Remdesivir Nucleoside Triphosphate,"[LogP_[-2.0, -1.0)]N#CC1(c2ccc3c(N)ncnn23)OC(COP(=O)(O)O)C(O)C1O",N#CC1(c2ccc3c(N)ncnn23)OC(COP(=O)(O)O[PH](=O)(=O)O[PH](=O)(=O)O)C(O)C1O,DB14761,DrugBank,train,0.7846153846153846
Finerenone M2 Metabolite,Finerenone M3 Metabolite,"[LogP_[2.0, 3.0)]CCOc1ncc(CO)c2nc(C)c(C(N)=O)c(-c3ccc(C#N)cc3OC)c12",CCOc1ncc(C(=O)O)c2nc(C)c(C(N)=O)c(-c3ccc(C#N)cc3OC)c12,DB16165,DrugBank,train,0.7910447761194029
Finerenone M5 Metabolite,Finerenone M8 Metabolite,"[LogP_[0.0, 1.0)]CCOc1ncc(CO)c2c1C(c1ccc(C#N)cc1OC)C(O)(C(N)=O)C(C)(O)N2",CCOc1ncc(C(=O)O)c2c1C(c1ccc(C#N)cc1OC)C(O)(C(N)=O)C(C)(O)N2,DB16165,DrugBank,train,0.8028169014084507
"3-(piperazine-1-yl)-1,2-benzisothiazole sulfone","3-(piperazine-1-yl)-1,2-benzisothiazole sulfone lactam","[LogP_[0.0, 1.0)]O=S1(=O)N=C(N2CCNCC2)c2ccccc21",O=C1CN(C2=NS(=O)(=O)c3ccccc32)CCN1,DB00246,DrugBank,train,0.6829268292682927
Dapsone mercaptal intermediate,Dapsone GSH conjugate,"[LogP_[0.0, 1.0)]Nc1ccc(S(=O)(=O)c2ccc(N(O)SSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)cc2)cc1",Nc1ccc(S(=O)(=O)c2ccc(N[S+]([O-])SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)cc2)cc1,DB00250,DrugBank,train,0.6857142857142857
Phenytoin catechol,Phenytoin quinone,"[LogP_[1.0, 2.0)]O=C1NC(=O)C(c2ccccc2)(c2ccc(O)c(O)c2)N1",O=C1NC(=O)C(C2=CC(=O)C(=O)C=C2)(c2ccccc2)N1,DB00252,DrugBank,train,0.4883720930232558
Phenytoin catechol,Phenytoin methylcatechol,"[LogP_[1.0, 2.0)]O=C1NC(=O)C(c2ccccc2)(c2ccc(O)c(O)c2)N1",O=Cc1cc(C2(c3ccccc3)NC(=O)NC2=O)ccc1O,DB00252,DrugBank,train,0.7435897435897436
Thiodeoxyguanosine diphosphate,Thiodeoxyguanosine triphosphate,"[LogP_[-1.0, 0.0)]Nc1nc(=S)c2ncn(C3CC(O)C(COP(=O)(O)OP(=O)(O)O)O3)c2[nH]1",Nc1nc(=S)c2ncn(C3CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O3)c2[nH]1,DB00352,DrugBank,train,0.9655172413793104
3-hydroxydesloratadine,3-hydroxydesloratadine glucuronide,"[LogP_[3.0, 4.0)]Oc1cnc2c(c1)CCc1cc(Cl)ccc1C2=C1CCNCC1",O=C(O)C1OC(Oc2cnc3c(c2)CCc2cc(Cl)ccc2C3=C2CCNCC2)C(O)C(O)C1O,DB00455,DrugBank,train,0.546875
6-hydroxy-naphthylacetic acid,6-hydroxy-naphthylacetic acid glucuronide,"[LogP_[2.0, 3.0)]O=C(O)Cc1ccc2cc(O)ccc2c1",O=C(Cc1ccc2cc(O)ccc2c1)OC1OC(C(=O)O)C(O)C(O)C1O,DB00461,DrugBank,train,0.4782608695652174
reduced O-desmethyl-3-hydroxy-nabumetone,reduced O-desmethyl-3-hydroxy-nabumetone glucuronide,"[LogP_[1.0, 2.0)]CC(O)C(O)Cc1ccc2cc(O)ccc2c1",CC(O)C(O)Cc1ccc2cc(OC3OC(C(=O)O)C(O)C(O)C3O)ccc2c1,DB00461,DrugBank,train,0.4423076923076923
4-(6-hydroxy-2-naphthyl)- butan-2-ol glucuronide (6-OH conjugated),4-(6-hydroxy-2-naphthyl)- butan-2-ol glucuronide (6-OH conjugated) glycine conjugate,"[LogP_[0.0, 1.0)]CC(O)CCc1ccc2cc(OC3OC(C(=O)O)C(O)C(O)C3O)ccc2c1",CC(O)CCc1ccc2cc(OC3OC(C(=O)NCC(=O)O)C(O)C(O)C3O)ccc2c1,DB00461,DrugBank,train,0.7719298245614035
4-(6-hydroxy-2-naphthyl)- butan-2-ol glucuronide (2-OH conjugated),4-(6-hydroxy-2-naphthyl)- butan-2-ol glucuronide (2-OH conjugated) glycine conjugate,"[LogP_[0.0, 1.0)]CC(CCc1ccc2cc(O)ccc2c1)OC1OC(C(=O)O)C(O)C(O)C1O",CC(CCc1ccc2cc(O)ccc2c1)OC1OC(C(=O)NCC(=O)O)C(O)C(O)C1O,DB00461,DrugBank,train,0.7758620689655172
"5-hydroxy, 6-methoxy duloxetine","5-hydroxy, 6-methoxy duloxetine sulfate","[LogP_[4.0, 5.0)]CNCCC(Oc1cccc2c(O)c(OC)ccc12)c1cccs1",CNCCC(Oc1cccc2c(OS(=O)(=O)O)c(OC)ccc12)c1ccco1,DB00476,DrugBank,train,0.4923076923076923
"5-hydroxy, 6-methoxy duloxetine","5-hydroxy, 6-methoxy duloxetine glucuronide","[LogP_[4.0, 5.0)]CNCCC(Oc1cccc2c(O)c(OC)ccc12)c1cccs1",CNCCC(Oc1cccc2c(OC3OC(C(=O)O)C(O)C(O)C3O)c(OC)ccc12)c1cccs1,DB00476,DrugBank,train,0.5942028985507246
Zafirlukast metabolite M4,Zafirlukast metabolite M3,"[LogP_[3.0, 4.0)]COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(CO)c2ccc(NC(C)=O)cc12",COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1c[nH]c2ccc(NC(C)=O)cc12,DB00549,DrugBank,train,0.6891891891891891
2-hydroxyiminostilbene,Iminoquinone,"[LogP_[3.0, 4.0)]Oc1ccc2c(c1)C=Cc1ccccc1N2",NC(=O)N1c2ccccc2C=Cc2cc(O)c(O)cc21,DB00564,DrugBank,train,0.2727272727272727
"UK-215,364",Voriconazole O-glucuronide derivative (1),"[LogP_[1.0, 2.0)]OC(Cn1cncn1)c1ccc(F)cc1F",O=C(O)C1OC(Oc2ccc(C(O)Cn3cncn3)c(F)c2)C(O)C(O)C1O,DB00582,DrugBank,train,0.5517241379310345
"6β,11β,17α,20β,21-pentahydroxy-5ξ-pregn-1-en-3-one (M-XV)","6β,11β,17α,21-tetrahydroxy-5ξ-pregn-1-en-3,20-dione (M-XIV)","[LogP_[0.0, 1.0)]CC12C=CC(=O)CC1C(O)CC1C2C(O)CC2(C)C1CCC2(O)C(O)CO",CC12C=CC(=O)CC1C(O)CC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,DB15566,DrugBank,train,0.6896551724137931
Tamoxifen Metabolite Y,Tamoxifen Metabolite E,"[LogP_[5.0, 6.0)]CCC(=C(c1ccccc1)c1ccc(OCCO)cc1)c1ccccc1",CCC(=C(c1ccccc1)c1ccc(O)cc1)c1ccccc1,DB00675,DrugBank,train,0.5833333333333334
Demethyl deoxydaunorubicinol aglycone,Demethyl deoxydaunorubicinol aglycone-4-O-sulfate,"[LogP_[1.0, 2.0)]CC(O)C1(O)CCc2c(O)c3c(c(O)c2C1)C(=O)c1cccc(O)c1C3=O",CC(O)C1(O)CCc2c(O)c3c(c(O)c2C1)C(=O)c1cccc(OS(O)(O)O)c1C3=O,DB00694,DrugBank,train,0.7358490566037735
Demethyl deoxydaunorubicinol aglycone,Demethyl deoxydaunorubicinol aglycone-4-O-β-glucuronide,"[LogP_[1.0, 2.0)]CC(O)C1(O)CCc2c(O)c3c(c(O)c2C1)C(=O)c1cccc(O)c1C3=O",CC(O)C1(O)CCc2c(O)c3c(c(O)c2C1)C(=O)c1cccc(OOC2OC(C(=O)O)C(O)C(O)C2O)c1C3=O,DB00694,DrugBank,train,0.5909090909090909
"4-Hydroxy-5-phenyltetrahydro-1,3-oxazin-2-one","5-Phenyl-1,3-oxazinane-2,4-dione","[LogP_[1.0, 2.0)]OC1=NC(O)C(c2ccccc2)CO1",O=C1N=C(O)C(c2ccccc2)CO1,DB00949,DrugBank,train,0.3902439024390244
6-thioxanthylic acid,6-thioguanine monophosphate,"[LogP_[-3.0, -2.0)]O=P(O)(O)C(O)C1OC(n2cnc3c(S)nc(O)nc32)C(O)C1O",Nc1nc(S)c2ncn(C3OC(C(O)P(=O)(O)O)C(O)C3O)c2n1,DB00993,DrugBank,train,0.7924528301886793
6-methylthiosine 5'-monophosphate,6-thioinosine triphosphate,"[LogP_[-2.0, -1.0)]CSc1nc(O)nc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O",O=P(O)(O)OP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(S)ncnc32)C(O)C1O,DB00993,DrugBank,train,0.5151515151515151
4-O-demethyl deoxaglycone doxorubicinol,Demethyldeoxaglycone doxorubicinol 4-O-sulfate,"[LogP_[0.0, 1.0)]O=C1c2cccc(O)c2C(=O)c2c(O)c3c(c(O)c21)CC(O)(C(O)CO)CC3",O=C1c2cccc(OS(=O)(=O)O)c2C(=O)c2c(O)c3c(c(O)c21)CC(O)(C(O)CO)CC3,DB00997,DrugBank,train,0.7454545454545455
4-O-demethyl deoxaglycone doxorubicinol,Demethyldeoxaglycone doxorubicinol 4-O-b-glucuronide,"[LogP_[0.0, 1.0)]O=C1c2cccc(O)c2C(=O)c2c(O)c3c(c(O)c21)CC(O)(C(O)CO)CC3",O=C1c2cccc(OC3OC(C(=O)O)C(O)C(O)C3O)c2C(=O)c2c(O)c3c(c(O)c21)CC(O)(C(O)CO)CC3,DB00997,DrugBank,train,0.6212121212121212
Ketoconazole ketone hydroxyl intermediate,M2 (Ketoconazole),"[LogP_[2.0, 3.0)]CC(=O)N1CCN(c2ccc(OCC3COC(CN4C(=O)CNC4O)(c4ccc(Cl)cc4Cl)O3)cc2)CC1",CC(=O)N1CCN(c2ccc(OCC3COC(CNC(=O)CNC=O)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,DB01026,DrugBank,train,0.6309523809523809
Ketoconazole ketone hydroxyl intermediate,M5 (Ketoconazole),"[LogP_[2.0, 3.0)]CC(=O)N1CCN(c2ccc(OCC3COC(CN4C(=O)CNC4O)(c4ccc(Cl)cc4Cl)O3)cc2)CC1",CC(=O)N1CCN(c2ccc(OCC3COC(CN4C(=O)CNC4=O)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,DB01026,DrugBank,train,0.7763157894736842
M3 (Ketoconazole),M4 (Ketoconazole),"[LogP_[3.0, 4.0)]CC(=O)N1CCN(c2ccc(OCC3COC(CNC=N)(c4ccc(Cl)cc4Cl)O3)cc2)CC1",CC(=O)N1CCN(c2ccc(OCC3COC(CN)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,DB01026,DrugBank,train,0.7794117647058824
2-(o-carboxybenzamido)glutaric acid,Glutamic acid,"[LogP_[0.0, 1.0)]O=C(O)CCC(NC(=O)c1ccccc1C(=O)O)C(=O)O",NC(CCC(=O)O)C(=O)O,DB01041,DrugBank,train,0.3157894736842105
2-(o-carboxybenzamido)glutaric acid,Phthalic Acid,"[LogP_[0.0, 1.0)]O=C(O)CCC(NC(=O)c1ccccc1C(=O)O)C(=O)O",O=C(O)c1ccccc1C(=O)O,DB01041,DrugBank,train,0.4375
β-ureidopropionic acid (FUPA),Urea,"[LogP_[-1.0, 0.0)]NC(=O)NCC(F)C(=O)O",NC(N)=O,DB00322,DrugBank,train,0.2272727272727272
β-ureidopropionic acid (FUPA),fluoro-β-alanine (FBAL),"[LogP_[-1.0, 0.0)]NC(=O)NCC(F)C(=O)O",NCC(F)C(=O)O,DB00322,DrugBank,train,0.48
5-fluorodeoxyuridine monophosphate (5-FdUMP),5-fluorodeoxyuridine diphosphate (5-FdUDP),"[LogP_[-2.0, -1.0)]O=c1[nH]c(=O)n(C2CC(O)C(COP(=O)(O)O)O2)cc1F",O=c1[nH]c(=O)n(C2CC(O)C(COP(=O)(O)OP(=O)(O)O)O2)cc1F,DB00322,DrugBank,train,0.84
5-fluorouridine diphosphate (5-FUDP),5-fluorouridine triphosphate (5-FUTP),"[LogP_[-3.0, -2.0)]O=c1[nH]c(=O)n(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)cc1F",O=c1[nH]c(=O)n(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)cc1F,DB00322,DrugBank,train,0.9591836734693876
5-fluorouridine diphosphate (5-FUDP),5-fluorodeoxyuridine diphosphate (5-FdUDP),"[LogP_[-3.0, -2.0)]O=c1[nH]c(=O)n(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)cc1F",O=c1[nH]c(=O)n(C2CC(O)C(COP(=O)(O)OP(=O)(O)O)O2)cc1F,DB00322,DrugBank,train,0.7272727272727273
Isophosphamide mustard,Ifosforamide Aziridinium,"[LogP_[0.0, 1.0)]O=P(O)(NCCCl)NCCCl",O=P(O)(NCCCl)N1CC1,DB12902,DrugBank,train,0.5384615384615384
3-hydroxy-methyltriazolophthalazine,Triazolophthalazine,"[LogP_[0.0, 1.0)]OCc1nnc2c3ccccc3cnn12",c1ccc2c(c1)cnn1cnnc21,DB01275,DrugBank,train,0.45
4'-Hydroxy-5-carboxylumiracoxib (M5),Lumiracoxib metabolite M2,"[LogP_[3.0, 4.0)]O=C(O)Cc1cc(C(=O)O)ccc1Nc1c(F)cc(O)cc1Cl",O=C(O)Cc1cc(C(=O)O)ccc1Nc1c(F)cc(OS(=O)(=O)O)cc1Cl,DB01283,DrugBank,train,0.6730769230769231
4'-Hydroxy-5-carboxylumiracoxib (M5),Lumiracoxib metabolite M8,"[LogP_[3.0, 4.0)]O=C(O)Cc1cc(C(=O)O)ccc1Nc1c(F)cc(O)cc1Cl",O=C(O)c1ccc2c(c1)CC(=O)N2c1c(F)cc(O)cc1Cl,DB01283,DrugBank,train,0.4067796610169492
Lumiracoxib metabolite M15,Lumiracoxib metabolite M8,"[LogP_[3.0, 4.0)]O=C(O)c1ccc2c(c1)CC(=O)N2c1c(F)cccc1Cl",O=C(O)c1ccc2c(c1)CC(=O)N2c1c(F)cc(O)cc1Cl,DB01283,DrugBank,train,0.7346938775510204
Dabigatran M602,Dabigatran M574,"[LogP_[3.0, 4.0)]Cn1c(CNc2ccc(C(=N)NC(=O)OCCCC(=O)O)cc2)nc2cc(C(=O)N(CCC(=O)O)c3ccccn3)ccc21",Cn1c(CNc2ccc(C(=N)NC(=O)OCC(=O)O)cc2)nc2cc(C(=O)N(CCC(=O)O)c3ccccn3)ccc21,DB06695,DrugBank,train,0.8666666666666667
