parent_id,parent_name,child_id,child_name,enzymes,origin,parent_smiles,child_smiles
DB06608,Tafenoquine,DBMET02126,"5,6-ortho-quinone",Cytochrome P450 2D6,DB06608,COc1cc(C)c2c(Oc3cccc(C(F)(F)F)c3)c(OC)cc(NC(C)CCCN)c2n1,COc1cc(C)c2c(n1)C(NC(C)CCCN)=CC(=O)C2=O
DB06616,Bosutinib,DBMET03736,N-desmethylbosutinib,Cytochrome P450 3A4,DB06616,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCNCC4)c(OC)cc23)c(Cl)cc1Cl
DB06616,Bosutinib,DBMET03737,Oxydechlorinated bosutinib,Cytochrome P450 3A4,DB06616,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1O
DB06636,Isavuconazonium,DBMET03758,BAL8728,Cholinesterase,DB06636,CNCC(=O)OCc1cccnc1N(C)C(=O)OC(C)[n+]1cnn(C[C@](O)(c2cc(F)ccc2F)[C@@H](C)c2nc(-c3ccc(C#N)cc3)cs2)c1,CN1C(=O)OCc2cccnc21
DB06637,Dalfampridine,DBMET00708,3-hydroxy-4-aminopyridine,,DB06637,Nc1ccncc1,N=c1cc[nH]cc1O
DB06637,Dalfampridine,DBMET00709,3-hydroxy-4-aminopyridine sulfate,,DB06637,Nc1ccncc1,Nc1ccncc1OS(=O)(=O)O
DB06652,Vicriviroc,DBMET00078,O-Desmethylvicriviroc,"Cytochrome P450 2C9, Cytochrome P450 3A4, Cytochrome P450 3A5",DB06652,COC[C@@H](c1ccc(C(F)(F)F)cc1)N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@@H]1C,Cc1ncnc(C)c1C(=O)N1CCC(C)(N2CCN([C@@H](CO)c3ccc(C(F)(F)F)cc3)[C@@H](C)C2)CC1
DB06652,Vicriviroc,DBMET00079,Vicriviroc hydroxylamine,Cytochrome P450 3A4,DB06652,COC[C@@H](c1ccc(C(F)(F)F)cc1)N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@@H]1C,COC[C@@H](c1ccc(C(F)(F)F)cc1)N1CCN(C2(C)CCN(C(=O)C3=C(C)N=CN(O)C3C)CC2)C[C@@H]1C
DB06652,Vicriviroc,DBMET00080,Vicriviroc N-oxide,"Cytochrome P450 3A5, Cytochrome P450 3A4",DB06652,COC[C@@H](c1ccc(C(F)(F)F)cc1)N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@@H]1C,COC[C@@H](c1ccc(C(F)(F)F)cc1)N1CCN(C2(C)CCN(C(=O)c3c(C)nc[n+]([O-])c3C)CC2)C[C@@H]1C
DB06652,Vicriviroc,DBMET00081,N-Desalkylvicriviroc,"Cytochrome P450 3A5, Cytochrome P450 3A4",DB06652,COC[C@@H](c1ccc(C(F)(F)F)cc1)N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@@H]1C,Cc1ncnc(C)c1C(=O)N1CCC(C)(N2CCN[C@@H](C)C2)CC1
DB06652,Vicriviroc,DBMET00082,"N,N-Desalkylvicriviroc","Cytochrome P450 3A5, Cytochrome P450 3A4",DB06652,COC[C@@H](c1ccc(C(F)(F)F)cc1)N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@@H]1C,COC[C@H](NCCNC1(C)CCN(C(=O)c2c(C)ncnc2C)CC1)c1ccc(C(F)(F)F)cc1
DB06652,Vicriviroc,DBMET00083,Vicriviroc carboxylic acid,Cytochrome P450 3A4,DB06652,COC[C@@H](c1ccc(C(F)(F)F)cc1)N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@@H]1C,Cc1ncnc(C)c1C(=O)N1CCC(C)(N2CCN(C(C(=O)O)c3ccc(C(F)(F)F)cc3)[C@@H](C)C2)CC1
DB06669,Arverapamil,DBMET01615,"(2R)-5-{[2-(3,4-dimethoxyphenyl)ethyl]amino}-2-(3-methoxyphenyl)-2-(propan-2-yl)pentanenitrile","Cytochrome P450 2C8, Cytochrome P450 3A4, Cytochrome P450 2D6",DB06669,COc1ccc(CCNCCC[C@](C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,COc1cccc([C@@](C#N)(CCCNCCc2ccc(OC)c(OC)c2)C(C)C)c1
DB06669,Arverapamil,DBMET01616,(2R)-5-amino-2-(3-methoxyphenyl)-2-(propan-2-yl)pentanenitrile,"Cytochrome P450 2C8, Cytochrome P450 3A4, Cytochrome P450 2D6",DB06669,COc1ccc(CCNCCC[C@](C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,COc1cccc([C@@](C#N)(CCCN)C(C)C)c1
DB06669,Arverapamil,DBMET01617,"3,4-Dimethoxybenzeneacetaldehyde","Cytochrome P450 2C8, Cytochrome P450 3A4, Cytochrome P450 2D6",DB06669,COc1ccc(CCNCCC[C@](C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,COc1ccc(CC=O)cc1OC
DB06670,Odanacatib,DBMET01469,M6 (Odanacatib),,DB06670,CC(C)(F)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1,CC(C)(F)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NC1(C2=NC(C(=O)NCC(=O)O)CS2)CC1
DB06670,Odanacatib,DBMET01471,M9 (Odanacatib),,DB06670,CC(C)(F)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1,CS(=O)(=O)c1ccc(-c2ccc([C@H](O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)C(F)(F)F)cc2)cc1
DB06670,Odanacatib,DBMET01470,M10 (Odanacatib),,DB06670,CC(C)(F)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1,CC(C)(F)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O
DB06670,Odanacatib,DBMET01472,M8 (Odanacatib),"Cytochrome P450 3A4, Cytochrome P450 2C8",DB06670,CC(C)(F)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1,CC(F)(CO)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1
DB06685,Laquinimod,DBMET01684,"5-chloro-N-ethyl-4-hydroxy-N-(4-hydroxyphenyl)-1-methyl-2-oxo-1,2-dihydroquinoline-3-carboxamide",Cytochrome P450 3A4,DB06685,CCN(C(=O)c1c(O)c2c(Cl)cccc2n(C)c1=O)c1ccccc1,CCN(C(=O)c1c(O)c2c(Cl)cccc2n(C)c1=O)c1ccc(O)cc1
DB06685,Laquinimod,DBMET01685,"5-chloro-4-hydroxy-1-methyl-2-oxo-N-phenyl-1,2-dihydroquinoline-3-carboxamide",Cytochrome P450 3A4,DB06685,CCN(C(=O)c1c(O)c2c(Cl)cccc2n(C)c1=O)c1ccccc1,Cn1c(=O)c(C(=O)Nc2ccccc2)c(O)c2c(Cl)cccc21
DB06685,Laquinimod,DBMET01686,"5-chloro-N-ethyl-4-hydroxy-2-oxo-N-phenyl-1,2-dihydroquinoline-3-carboxamide",Cytochrome P450 3A4,DB06685,CCN(C(=O)c1c(O)c2c(Cl)cccc2n(C)c1=O)c1ccccc1,CCN(C(=O)c1c(O)c2c(Cl)cccc2[nH]c1=O)c1ccccc1
DB06685,Laquinimod,DBMET01687,"5-chloro-N-ethyl-4,8-dihydroxy-1-methyl-2-oxo-N-phenyl-1,2-dihydroquinoline-3-carboxamide",Cytochrome P450 3A4,DB06685,CCN(C(=O)c1c(O)c2c(Cl)cccc2n(C)c1=O)c1ccccc1,CCN(C(=O)c1c(O)c2c(Cl)ccc(O)c2n(C)c1=O)c1ccccc1
DB06685,Laquinimod,DBMET01688,"5-chloro-N-ethyl-4,7-dihydroxy-1-methyl-2-oxo-N-phenyl-1,2-dihydroquinoline-3-carboxamide",Cytochrome P450 3A4,DB06685,CCN(C(=O)c1c(O)c2c(Cl)cccc2n(C)c1=O)c1ccccc1,CCN(C(=O)c1c(O)c2c(Cl)cc(O)cc2n(C)c1=O)c1ccccc1
DB06685,Laquinimod,DBMET01689,"5-chloro-N-ethyl-4,6-dihydroxy-1-methyl-2-oxo-N-phenyl-1,2-dihydroquinoline-3-carboxamide",Cytochrome P450 3A4,DB06685,CCN(C(=O)c1c(O)c2c(Cl)cccc2n(C)c1=O)c1ccccc1,CCN(C(=O)c1c(O)c2c(Cl)c(O)ccc2n(C)c1=O)c1ccccc1
DB06695,Dabigatran etexilate,DBMET03376,BIBR0951/M2,Cocaine esterase,DB06695,CCCCCCOC(=O)/N=C(/N)c1ccc(NCc2nc3cc(C(=O)N(CCC(=O)OCC)c4ccccn4)ccc3n2C)cc1,CCOC(=O)CCN(C(=O)c1ccc2c(c1)nc(CNc1ccc(C(=N)N)cc1)n2C)c1ccccn1
DB06695,Dabigatran etexilate,DBMET03377,BIBR1087/M1,Liver carboxylesterase 1,DB06695,CCCCCCOC(=O)/N=C(/N)c1ccc(NCc2nc3cc(C(=O)N(CCC(=O)OCC)c4ccccn4)ccc3n2C)cc1,CCCCCCOC(=O)NC(=N)c1ccc(NCc2nc3cc(C(=O)N(CCC(=O)O)c4ccccn4)ccc3n2C)cc1
DB14726,Dabigatran,DBMET03378,Dabigatran M400,,DB14726,Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)O)c3ccccn3)ccc21,Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)Nc3ccccn3)ccc21
DB14726,Dabigatran,DBMET03379,BIBR1151/M324,,DB14726,Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)O)c3ccccn3)ccc21,Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)O)ccc21
DB14726,Dabigatran,DBMET03381,Dabigatran M486,,DB14726,Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)O)c3ccccn3)ccc21,Cn1c(C(=O)Nc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)O)c3ccccn3)ccc21
DB14726,Dabigatran,DBMET03384,Dabigatran M355,,DB14726,Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)O)c3ccccn3)ccc21,Cn1c(CO)nc2cc(C(=O)N(CCC(=O)O)c3ccccn3)ccc21
DB14726,Dabigatran,DBMET02413,Dabigatran 1-O-acylglucuronide metabolite,,DB14726,Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)O)c3ccccn3)ccc21,Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)OC3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)c3ccccn3)ccc21
DB06697,Artemether,DBMET00793,Alpha-dihydroartemisinin,,DB06697,CO[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@@]24OO3,C[C@H]1[C@@H](O)O[C@@H]2OC3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3
DB06697,Artemether,DBMET00826,Deoxyartemsinin,,DB06697,CO[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@@]24OO3,C[C@@H]1C=C[C@H]2C3[C@@H](OC(=O)[C@@H]2C)O[C@](C)(O)CC[C@H]31
DB06697,Artemether,DBMET00827,Deoxydihydro-artemisinin,,DB06697,CO[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@@]24OO3,C[C@@H]1CC[C@H]2[C@@H](C)C(O)O[C@@H]3OC4(C)CC[C@@H]1[C@]32O4
DB06697,Artemether,DBMET00443,Dihydroartemisinin (DHA),"Cytochrome P450 3A4, Cytochrome P450 3A5",DB06697,CO[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@@]24OO3,C[C@H]1CCC2[C@H](C)[C@H](O)O[C@H]3OC4(C)CC[C@H]1[C@]23OO4
DB06698,Betahistine,DBMET00688,2-pyridylacetic acid,Monoamine oxidase,DB06698,CNCCc1ccccn1,O=C(O)Cc1ccccn1
DB06708,Lumefantrine,DBMET00438,desbutyl-lumefantrine,Cytochrome P450 3A4,DB06708,CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1,CCCCNCC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1
DB06716,Fospropofol,DBMET00532,Phosphate,,DB06716,CC(C)c1cccc(C(C)C)c1OCOP(=O)(O)O,O=P([O-])([O-])[O-]
DB06725,Lornoxicam,DBMET00161,5'-Hydroxylornoxicam,Cytochrome P450 2C9,DB06725,CN1C(C(=O)Nc2ccccn2)=C(O)c2sc(Cl)cc2S1(=O)=O,CN1/C(=C(/O)Nc2ccc(O)cn2)C(=O)c2sc(Cl)cc2S1(=O)=O
DB06726,Bufuralol,DBMET01780,4-Hydroxybufuralol,"Cytochrome P450 1A2, Cytochrome P450 2D6",DB06726,CCc1cccc2cc(C(O)CNC(C)(C)C)oc12,CCc1ccc(O)c2cc(C(O)CNC(C)(C)C)oc12
DB06726,Bufuralol,DBMET01781,6-Hydroxubufuralol,"Cytochrome P450 1A2, Cytochrome P450 2D6",DB06726,CCc1cccc2cc(C(O)CNC(C)(C)C)oc12,CCc1c(O)ccc2cc(C(O)CNC(C)(C)C)oc12
DB06726,Bufuralol,DBMET01782,1'2'-Ethenylbufuralol,Cytochrome P450 2D6,DB06726,CCc1cccc2cc(C(O)CNC(C)(C)C)oc12,C=Cc1cccc2cc(C(O)CNC(C)(C)C)oc12
DB06728,Aniline,DBMET01586,4-aminophenol,Cytochrome P450 2E1,DB06728,Nc1ccccc1,Nc1ccc(O)cc1
DB06728,Aniline,DBMET01587,N-Hydroxyaniline,Cytochrome P450 2E1,DB06728,Nc1ccccc1,ONc1ccccc1
DB06736,Aceclofenac,DBMET01576,4'-OH-aceclofenac,Cytochrome P450 2C9,DB06736,O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cc(O)cc1Cl
DB06736,Aceclofenac,DBMET01577,5-OH-aceclofenac,Cytochrome P450 2C9,DB06736,O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,O=C(O)COC(=O)Cc1cc(O)ccc1Nc1c(Cl)cccc1Cl
DB06737,Zaltoprofen,DBMET01852,10-OH-zaltoprofen,Cytochrome P450 2C9,DB06737,CC(C(=O)O)c1ccc2c(c1)CC(=O)c1ccccc1S2,CC(C(=O)O)c1ccc2c(c1)CC(O)c1ccccc1S2
DB06738,Ketobemidone,DBMET01297,Dihydroxy ketobemidone,Prostaglandin G/H synthase 1,DB06738,CCC(=O)C1(c2cccc(O)c2)CCN(C)CC1,CCC(=O)C1(c2ccc(O)c(O)c2)CCN(C)CC1
DB06738,Ketobemidone,DBMET00237,Reduced ketobemidone,Prostaglandin G/H synthase 1,DB06738,CCC(=O)C1(c2cccc(O)c2)CCN(C)CC1,CCC(O)C1(c2cccc(O)c2)CCN(C)CC1
DB06738,Ketobemidone,DBMET00238,Norketobemidone,"Cytochrome P450 2C9, Cytochrome P450 3A4",DB06738,CCC(=O)C1(c2cccc(O)c2)CCN(C)CC1,CCC(=O)C1(c2cccc(O)c2)CCNCC1
DB06738,Ketobemidone,DBMET00240,Ketobemidone N-oxide,Prostaglandin G/H synthase 1,DB06738,CCC(=O)C1(c2cccc(O)c2)CCN(C)CC1,CCC(=O)C1(c2cccc(O)c2)CC[N+](C)([O-])CC1
DB06739,Seratrodast,DBMET01625,5-OH-seratrodast,"Cytochrome P450 2C19, Cytochrome P450 2C9, Cytochrome P450 2C8, Cytochrome P450 3A4, Cytochrome P450 2B6",DB06739,CC1=C(C)C(=O)C(C(CCCCCC(=O)O)c2ccccc2)=C(C)C1=O,CC1=C(CO)C(=O)C(C)=C([C@@H](CCCCCC(=O)O)c2ccccc2)C1=O
DB06739,Seratrodast,DBMET01626,4'-OH-seratrodast,"Cytochrome P450 2C19, Cytochrome P450 2C9, Cytochrome P450 2C8",DB06739,CC1=C(C)C(=O)C(C(CCCCCC(=O)O)c2ccccc2)=C(C)C1=O,CC1=C(C)C(=O)C([C@@H](CCCCCC(=O)O)c2ccc(O)cc2)=C(C)C1=O
DB06741,Gavestinel,DBMET01818,p-OH-gavestinel,Cytochrome P450 2C9,DB06741,O=C(/C=C/c1c(C(=O)O)[nH]c2cc(Cl)cc(Cl)c12)Nc1ccccc1,O=C(/C=C/c1c(C(=O)O)[nH]c2cc(Cl)cc(Cl)c12)Nc1ccc(O)cc1
DB06751,Drotaverine,DBMET03303,4'-desethyl-drotaverine,,DB06751,CCOc1ccc(/C=C2\NCCc3cc(OCC)c(OCC)cc32)cc1OCC,CCOc1ccc(/C=C2\NCCc3cc(OCC)c(OCC)cc32)cc1O
DB06751,Drotaverine,DBMET03305,Drotaveraldine,,DB06751,CCOc1ccc(/C=C2\NCCc3cc(OCC)c(OCC)cc32)cc1OCC,CCOc1ccc(C(=O)C2NCCc3cc(OCC)c(OCC)cc32)cc1OCC
DB06751,,DBMET03306,6-desethyl-drotaverine,,DB06751,CCOc1ccc(/C=C2\NCCc3cc(OCC)c(OCC)cc32)cc1OCC,CCOc1cc2c(cc1O)CCN/C2=C\c1ccc(OCC)c(OCC)c1
DB06755,Beta carotene,DBMET02045,Retinol,"Beta,beta-carotene 15,15'-dioxygenase",DB06755,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CCCC2(C)C)C(C)(C)CCC1,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CO)C(C)(C)CCC1
DB06769,Bendamustine,DBMET01421,γ-hydroxybendamustine (Bendamustine metabolite M3),Cytochrome P450 1A2,DB06769,Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,Cn1c(C(O)CCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21
DB06769,Bendamustine,DBMET01422,N-desmethyl-bendamustine (Bendamustine metabolite M4),Cytochrome P450 1A2,DB06769,Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,O=C(O)CCCc1nc2cc(N(CCCl)CCCl)ccc2[nH]1
DB06769,Bendamustine,DBMET01423,monohydroxy-bendamustine (bendamustine metabolite HP1),,DB06769,Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,Cn1c(CCCC(=O)O)nc2cc(N(CCO)CCCl)ccc21
DB06772,Cabazitaxel,DBMET00998,RPR112698,"Cytochrome P450 3A4, Cytochrome P450 3A5, Cytochrome P450 2C8",DB06772,CO[C@H]1C(=O)[C@]2(C)[C@@H](OC)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C1C2(C)C,CO[C@H]1C(=O)[C@@]2(C)C([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O
DB06772,Cabazitaxel,DBMET00999,RPR123142,"Cytochrome P450 3A4, Cytochrome P450 3A5, Cytochrome P450 2C8",DB06772,CO[C@H]1C(=O)[C@]2(C)[C@@H](OC)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C1C2(C)C,CO[C@H]1C[C@H]2OC[C@@]2(OC(C)=O)[C@H]2[C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C(C)=C([C@@H](O)C(=O)[C@]12C)C3(C)C
DB06781,Difluprednate,DBMET00837,difluoroprednisolone butyrate,,DB06781,CCCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,CCCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
DB06781,Difluprednate,DBMET00883,Hydroxyfluoroprednisolone butyrate,,DB06781,CCCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,CCCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3C[C@H](O)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
DB06788,Histrelin,DBMET03499,Histrelin metabolite,,DB06788,CC(=O)O.CC(=O)O.CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc1cn(Cc2ccccc2)cn1)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1,CC(C)C[C@H](NC(=O)[C@@H](Cc1cn(Cc2ccccc2)cn1)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(N)=O
DB06799,Methenamine,DBMET01432,ammonium,,DB06799,C1N2CN3CN1CN(C2)C3,[NH4+]
DB06823,Tiopronin,DBMET01416,2-mercaptopropionic acid,,DB06823,CC(S)C(=O)NCC(=O)O,CC(S)C(=O)O
DB06824,Triethylenetetramine,DBMET01456,N1-acetyltriethylenetetramine,Diamine acetyltransferase 1,DB06824,NCCNCCNCCN,CC(=O)NCCNCCNCCN
DB07129,"(2R)-1-(2,6-dimethylphenoxy)propan-2-amine",DBMET01551,"(R)-(-)-Mexiletine, p-hydroxyl","Cytochrome P450 1A2, Cytochrome P450 2D6",DB07129,Cc1cccc(C)c1OC[C@@H](C)N,Cc1cc(O)cc(C)c1OC[C@@H](C)N
DB07129,"(2R)-1-(2,6-dimethylphenoxy)propan-2-amine",DBMET01552,"(R)-(-)-Mexiletine, m-hydroxyl","Cytochrome P450 1A2, Cytochrome P450 2D6",DB07129,Cc1cccc(C)c1OC[C@@H](C)N,Cc1ccc(O)c(C)c1OC[C@@H](C)N
DB07129,"(2R)-1-(2,6-dimethylphenoxy)propan-2-amine",DBMET01553,"(R)-(-)-Mexiletine, 2-OH-hydroxymethyl","Cytochrome P450 1A2, Cytochrome P450 2D6",DB07129,Cc1cccc(C)c1OC[C@@H](C)N,Cc1cccc(CO)c1OC[C@@H](C)N
DB07129,"(2R)-1-(2,6-dimethylphenoxy)propan-2-amine",DBMET01554,"(R)-(-)-Mexiletine, N-hydroxy","Cytochrome P450 1A2, Cytochrome P450 2B6, Cytochrome P450 2E1",DB07129,Cc1cccc(C)c1OC[C@@H](C)N,Cc1cccc(C)c1OC[C@@H](C)NO
DB07919,Harmine,DBMET01678,Harmol,"Cytochrome P450 2D6, Cytochrome P450 2C9, Cytochrome P450 2C19, Cytochrome P450 1A2",DB07919,COc1ccc2c(c1)[nH]c1c(C)nccc12,COc1cc2[nH]c3c(C)nccc3c2cc1O
DB07919,Harmine,DBMET01679,6-OH-harmaline,Cytochrome P450 2D6,DB07919,COc1ccc2c(c1)[nH]c1c(C)nccc12,Cc1nccc2c1[nH]c1cc(O)ccc12
DB08472,(R)-Fluoxetine,DBMET01807,(R)-Norfluoxetine,"Cytochrome P450 2C9, Cytochrome P450 2D6, Cytochrome P450 2C19, Cytochrome P450 3A5",DB08472,CNCC[C@@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1,NCC[C@@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1
DB08472,(R)-Fluoxetine,DBMET01565,3-(methylamino)-1-phenylpropan-1-one,Cytochrome P450 2D6,DB08472,CNCC[C@@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1,CNCCC(=O)c1ccccc1
DB08544,(S)-Fluoxetine,DBMET01565,3-(methylamino)-1-phenylpropan-1-one,"Cytochrome P450 2C19, Cytochrome P450 3A4",DB08544,CNCC[C@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1,CNCCC(=O)c1ccccc1
DB08808,Bupranolol,DBMET00809,"carboxybupranolol, 4-chloro-3-[3-(1,1-dimethylethylamino)-2-hydroxy-propyloxy]benzoic acid",,DB08808,Cc1ccc(Cl)c(OCC(O)CNC(C)(C)C)c1,CCCCNCC(O)COc1cc(C(=O)O)ccc1Cl
DB08814,Triflusal,DBMET00686,2-hydroxy-4-trifluoromethyl benzoic acid,,DB08814,CC(=O)Oc1cc(C(F)(F)F)ccc1C(=O)O,O=C(O)c1ccc(C(F)(F)F)cc1O
DB08815,Lurasidone,DBMET00890,ID11614,,DB08815,O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1C[C@@H]1CCCC[C@H]1CN1CCN(c2nsc3ccccc23)CC1,c1ccc2c(N3CCNCC3)nsc2c1
DB08815,Lurasidone,DBMET00891,ID14326,,DB08815,O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1C[C@@H]1CCCC[C@H]1CN1CCN(c2nsc3ccccc23)CC1,O=C1C2C3CCC(C3O)C2C(=O)N1C[C@@H]1CCCC[C@H]1CN1CCN(c2nsc3ccccc23)CC1
DB08816,Ticagrelor,DBMET03170,AR-C124910XX,"Cytochrome P450 3A4, Cytochrome P450 3A5",DB08816,CCCSc1nc(N[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1,CCCSc1nc(N[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](O)[C@@H](O)[C@H]3O)c2n1
DB08816,Ticagrelor,DBMET03171,AR-C133913XX,,DB08816,CCCSc1nc(N[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1,CCCSc1nc(N)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1
