parent_name,child_name,parent_smiles,child_smiles,source
4-hydroxymidazolam,4-hydroxymidazolam-N-glucuronide,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2O,Cc1n2c(c[n+]1C1OC(C(=O)O)C(O)C(O)C1O)C(O)N=C(c1ccccc1F)c1cc(Cl)ccc1-2,DrugBank
Trovafloxacin,Sulfamate,N[C@@H]1[C@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@@H]12,NS(=O)(=O)O,DrugBank
Fludrocortisone,20β-dihydrofluorocortisol,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@](O)(C(O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,DrugBank
Fludrocortisone,6β-hydroxyfluorocortisol,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,C[C@]12CCC(=O)C=C1C(O)C[C@H]1[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,DrugBank
Mycophenolate mofetil,Mycophenolic acid,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)OCCN1CCOCC1)C(=O)OC2,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2,DrugBank
Mycophenolate mofetil,Mycophenolic acid glucuronide,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)OCCN1CCOCC1)C(=O)OC2,COc1c(C)c2c(c(OC3OC(C(=O)O)C(O)C(O)C3O)c1C/C=C(/C)CCC(=O)O)C(=O)OC2,DrugBank
Mycophenolate mofetil,Mycophenolic acyl-glucuronide (AcMPAG),COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)OCCN1CCOCC1)C(=O)OC2,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)OCCN1CCOCC1)C(=O)OC2,DrugBank
Mycophenolate mofetil,N-(2-carboxymethyl)-morpholine,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)OCCN1CCOCC1)C(=O)OC2,O=C(O)CN1CCOCC1,DrugBank
Mycophenolate mofetil,N-(2-hydroxyethyl)-morpholine,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)OCCN1CCOCC1)C(=O)OC2,OCCN1CCOCC1,DrugBank
Mycophenolate mofetil,N-(2-hydroxyethyl)-morpholine N-oxide,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)OCCN1CCOCC1)C(=O)OC2,OCCON1CCOCC1,DrugBank
Mycophenolic acid,6-O-desmethyl-MPA (DM-MPA),COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2,DrugBank
Flurazepam,Hydroxyethylflurazepam,CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,CCN(CCO)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,DrugBank
Flurazepam,Norflurazepam,CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,O=C1CN=C(c2ccccc2F)c2cc(Cl)ccc2N1,DrugBank
Daunorubicin,Deoxydaunorubicin aglycone,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)O)CC3,DrugBank
Daunorubicin,Daunorubicinol,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,DrugBank
Deoxydaunorubicin aglycone,,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)O)CC3,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)O)CC3,DrugBank
Daunorubicinol,Daunorubicinol aglycone,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)O)C[C@@H]3O,DrugBank
Daunorubicinol,Deoxydaunorubicinol aglycone,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)O)CC3,DrugBank
Deoxydaunorubicinol aglycone,Deoxydaunorubicinol aglycone,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)O)CC3,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)O)CC3,DrugBank
Deoxydaunorubicinol aglycone,Deoxydaunorubicinol aglycone-13-O-β-glucuronide,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)O)CC3,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)OOC1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)CC3,DrugBank
Deoxydaunorubicinol aglycone,Demethyl deoxydaunorubicinol aglycone,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)O)CC3,CC(O)[C@@]1(O)CCc2c(O)c3c(c(O)c2C1)C(=O)c1cccc(O)c1C3=O,DrugBank
Deoxydaunorubicinol aglycone,Demethyl deoxydaunorubicinol aglycone,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)O)CC3,CC(O)[C@@]1(O)CCc2c(O)c3c(c(O)c2C1)C(=O)c1cccc(O)c1C3=O,DrugBank
Deoxydaunorubicinol aglycone,Deoxydaunorubicinol aglycone-13-O-β-glucuronide,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)O)CC3,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)OOC1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)CC3,DrugBank
Demethyl deoxydaunorubicinol aglycone,Demethyl deoxydaunorubicinol aglycone-4-O-sulfate,CC(O)[C@@]1(O)CCc2c(O)c3c(c(O)c2C1)C(=O)c1cccc(O)c1C3=O,CC(O)[C@@]1(O)CCc2c(O)c3c(c(O)c2C1)C(=O)c1cccc(OS([O-])([O-])O)c1C3=O,DrugBank
Demethyl deoxydaunorubicinol aglycone,Demethyl deoxydaunorubicinol aglycone-4-O-β-glucuronide,CC(O)[C@@]1(O)CCc2c(O)c3c(c(O)c2C1)C(=O)c1cccc(O)c1C3=O,CC(O)[C@@]1(O)CCc2c(O)c3c(c(O)c2C1)C(=O)c1cccc(OOC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)c1C3=O,DrugBank
Demethyl deoxydaunorubicinol aglycone,Demethyl deoxydaunorubicinol aglycone-4-O-sulfate,CC(O)[C@@]1(O)CCc2c(O)c3c(c(O)c2C1)C(=O)c1cccc(O)c1C3=O,CC(O)[C@@]1(O)CCc2c(O)c3c(c(O)c2C1)C(=O)c1cccc(OS([O-])([O-])O)c1C3=O,DrugBank
Demethyl deoxydaunorubicinol aglycone,Demethyl deoxydaunorubicinol aglycone-4-O-β-glucuronide,CC(O)[C@@]1(O)CCc2c(O)c3c(c(O)c2C1)C(=O)c1cccc(O)c1C3=O,CC(O)[C@@]1(O)CCc2c(O)c3c(c(O)c2C1)C(=O)c1cccc(OOC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)c1C3=O,DrugBank
Furosemide,4-chloro-5-sulfamoylanthranilic acid,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,Nc1cc(Cl)c(S(N)(=O)=O)cc1C(=O)O,DrugBank
Nitrofurantoin,Aminofurantoin,O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1,Nc1ccc(C=NN2CC(O)=NC2=O)o1,DrugBank
Nicergoline,"10-alpha-methoxy-9,10-dihydrolysergol",CO[C@]12C[C@@H](COC(=O)c3cncc(Br)c3)CN(C)[C@@H]1Cc1cn(C)c3cccc2c13,COC12C[C@@H](CO)CN(C)C1Cc1c[nH]c3cccc2c13,DrugBank
Eplerenone,6beta-hydroxyeplerenone,COC(=O)[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@@]23O[C@@H]2C[C@@]2(C)[C@@H](CC[C@@]24CCC(=O)O4)[C@H]13,COC(=O)[C@@H]1C(O)C2=CC(=O)CC[C@]2(C)[C@@]23O[C@@H]2C[C@@]2(C)[C@@H](CC[C@@]24CCC(=O)O4)[C@H]13,DrugBank
Eplerenone,21-hydroxyeplerenone,COC(=O)[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@@]23O[C@@H]2C[C@@]2(C)[C@@H](CC[C@@]24CCC(=O)O4)[C@H]13,COC(=O)[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@@]23O[C@@H]2C[C@@]2(C)[C@@H](CC[C@@]24CC(O)C(=O)O4)[C@H]13,DrugBank
Naltrexone,6-beta-naltrexol,O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,Oc1ccc2c3c1OC1C(O)CCC4(O)C(C2)N(CC2CC2)CCC314,DrugBank
Delavirdine,N-desalkyl delavirdine,CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1,CS(=O)(=O)Nc1ccc2[nH]c(C(=O)N3CCN(c4ncccc4N)CC3)cc2c1,DrugBank
Tamsulosin,Tamsulosin M-1 Metabolite,CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1,COc1ccc(C[C@@H](C)NCCOc2ccccc2O)cc1S(N)(=O)=O,DrugBank
Tamsulosin,Tamsulosin AM-1 Metabolite,CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1,CCOc1ccccc1OCC(=O)O,DrugBank
Tamsulosin,Tamsulosin M-3 Metabolite,CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1,CCOc1ccc(O)cc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1,DrugBank
Tamsulosin,Tamsulosin M-4 Metabolite,CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1,CCOc1ccccc1OCCN[C@H](C)Cc1ccc(O)c(S(N)(=O)=O)c1,DrugBank
Tamsulosin,Tamsulosin M-2 Metabolite,CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1,CCOc1cc(O)ccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1,DrugBank
Tamsulosin M-2 Metabolite,Tamsulosin M-2-Glu Metabolite,CCOc1cc(O)ccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1,CCOc1cc(OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)ccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1,DrugBank
Tamsulosin M-4 Metabolite,Tamsulosin M-4-Glu Metabolite,CCOc1ccccc1OCCN[C@H](C)Cc1ccc(O)c(S(N)(=O)=O)c1,CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)c(S(N)(=O)=O)c1,DrugBank
Tamsulosin M-1 Metabolite,Tamsulosin M-1-Glu Metabolite,COc1ccc(C[C@@H](C)NCCOc2ccccc2O)cc1S(N)(=O)=O,COc1ccc(C[C@@H](C)NCCOc2ccccc2OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc1S(N)(=O)=O,DrugBank
Tamsulosin M-1 Metabolite,Tamsulosin M-1-Sul Metabolite,COc1ccc(C[C@@H](C)NCCOc2ccccc2O)cc1S(N)(=O)=O,COc1ccc(C[C@@H](C)NCCOc2ccccc2OS(=O)(=O)O)cc1S(N)(=O)=O,DrugBank
Tamsulosin M-3 Metabolite,Tamsulosin M-3-Glu Metabolite,CCOc1ccc(O)cc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1,CCOc1ccc(OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1,DrugBank
Tamsulosin M-3 Metabolite,Tamsulosin M-3-Sul Metabolite,CCOc1ccc(O)cc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1,CCOc1ccc(OS(=O)(=O)O)cc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1,DrugBank
Lamivudine,Lamivudine sulfoxide,Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1,Nc1ccn([C@H]2CS(=O)[C@@H](CO)O2)c(=O)n1,DrugBank
Lamivudine,Lamivudine-monophosphate,Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1,Nc1ccn(C2CSC(COP(=O)(O)O)O2)c(=O)n1,DrugBank
Lamivudine,Lamivudine-triphosphate,Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1,Nc1ccn(C2CSC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)c(=O)n1,DrugBank
Diethylcarbamazine,diethylcarbamazine N-oxide,CCN(CC)C(=O)N1CCN(C)CC1,CCN(CC)C(=O)N1CC[N+](C)([O-])CC1,DrugBank
Flurbiprofen,4'-Hydroxyflurbiprofen,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,CC(C(=O)O)c1ccc(-c2ccc(O)cc2)c(F)c1,DrugBank
Flurbiprofen,Flurbiprofen glucuronide,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,CC(C(=O)O[C@H]1O[C@@H](C(=O)O)[C@H](O)[C@@H](O)[C@@H]1O)c1ccc(-c2ccccc2)c(F)c1,DrugBank
Apomorphine,Apocodeine,CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,COc1ccc2c(c1O)-c1cccc3c1[C@@H](C2)N(C)CC3,DrugBank
Apomorphine,Isoapocodeine,CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,COc1c(O)ccc2c1-c1cccc3c1[C@@H](C2)N(C)CC3,DrugBank
Apomorphine,O-quinone,CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,CN1CCc2cccc3c2[C@H]1CC1=C3C(=O)C(=O)C=C1,DrugBank
Apomorphine,Apomorphine 10-glucuronide,CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,CN1CCc2cccc3c2[C@H]1Cc1ccc(OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)c(O)c1-3,DrugBank
Apomorphine,Apomorphine 11-glucuronide,CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)c1-3,DrugBank
Apomorphine,Norapomorphine,CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,Oc1ccc2c(c1O)-c1cccc3c1[C@@H](C2)NCC3,DrugBank
Norethisterone,5α-dihydronorethisterone,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,C#C[C@]1(O)CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,DrugBank
Norethisterone,5β-dihydronorethisterone,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,C#C[C@]1(O)CC[C@H]2[C@@H]3CC[C@@H]4CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,DrugBank
5α-dihydronorethisterone,"3α,5α-tetrahydronorethisterone",C#C[C@]1(O)CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,C#C[C@]1(O)CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@@H]4[C@H]3CC[C@@]21C,DrugBank
5α-dihydronorethisterone,"3β,5α-tetrahydronorethisterone",C#C[C@]1(O)CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,C#C[C@]1(O)CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](O)CC[C@@H]4[C@H]3CC[C@@]21C,DrugBank
5β-dihydronorethisterone,"3α,5β-tetrahydronorethisterone",C#C[C@]1(O)CC[C@H]2[C@@H]3CC[C@@H]4CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,C#C[C@]1(O)CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@@H]4[C@H]3CC[C@@]21C,DrugBank
5β-dihydronorethisterone,"3β,5β-tetrahydronorethisterone",C#C[C@]1(O)CC[C@H]2[C@@H]3CC[C@@H]4CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,C#C[C@]1(O)CC[C@H]2[C@@H]3CC[C@@H]4C[C@@H](O)CC[C@@H]4[C@H]3CC[C@@]21C,DrugBank
Adefovir monophosphate,Adefovir Diphosphate,Nc1ncnc2c1ncn2CCOCP(=O)(O)OP(=O)(O)O,Nc1ncnc2c1ncn2CCOCP(=O)(O)OP(=O)(O)OP(=O)(O)O,DrugBank
Procaine,"N,N-diethyl-2-aminoethanol",CCN(CC)CCOC(=O)c1ccc(N)cc1,CCN(CC)CCO,DrugBank
Procaine,para-aminobenzoic acid,CCN(CC)CCOC(=O)c1ccc(N)cc1,Nc1ccc(C(=O)O)cc1,DrugBank
Nitroglycerin,"1,2-glyceryl dinitrate",O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-],O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-],DrugBank
Nitroglycerin,"1,3-glyceryl dinitrate",O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-],O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-],DrugBank
Rocuronium,17-desacetyl-rocuronium,C=CC[N+]1([C@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@H](O)[C@@H](N6CCOCC6)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2OC(C)=O)CCCC1,C=CC[N+]1([C@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@H](O)[C@@H](N6CCOCC6)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2O)CCCC1.[Br-],DrugBank
Thiabendazole,5-hydroxythiabendazole,c1ccc2[nH]c(-c3cscn3)nc2c1,Oc1ccc2nc(-c3cscn3)[nH]c2c1,DrugBank
Nateglinide,2-{[4-(1-hydroxypropan-2-yl)cyclohexyl]formamido}-3-phenylpropanoic acid,CC(C)[C@H]1CC[C@H](C(=O)N[C@H](Cc2ccccc2)C(=O)O)CC1,CC(CO)C1CCC(C(=O)NC(Cc2ccccc2)C(=O)O)CC1,DrugBank
Nateglinide,2-{[4-(2-hydroxypropan-2-yl)cyclohexyl]formamido}-3-phenylpropanoic acid,CC(C)[C@H]1CC[C@H](C(=O)N[C@H](Cc2ccccc2)C(=O)O)CC1,CC(C)(O)C1CCC(C(=O)NC(Cc2ccccc2)C(=O)O)CC1,DrugBank
Nateglinide,Nateglinide metabolite M2/M3,CC(C)[C@H]1CC[C@H](C(=O)N[C@H](Cc2ccccc2)C(=O)O)CC1,CC(CO)C1CCC(C(=O)N[C@H](Cc2ccccc2)C(=O)O)CC1,DrugBank
Nateglinide,Nateglinide metabolite M1,CC(C)[C@H]1CC[C@H](C(=O)N[C@H](Cc2ccccc2)C(=O)O)CC1,CC(C)(O)C1CCC(C(=O)N[C@H](Cc2ccccc2)C(=O)O)CC1,DrugBank
Nateglinide,Nateglinide metabolite M7,CC(C)[C@H]1CC[C@H](C(=O)N[C@H](Cc2ccccc2)C(=O)O)CC1,C=C(C)C1CCC(C(=O)N[C@H](Cc2ccccc2)C(=O)O)CC1,DrugBank
Nateglinide,Nateglinide glucuronide and isomers (M4/M5/M6),CC(C)[C@H]1CC[C@H](C(=O)N[C@H](Cc2ccccc2)C(=O)O)CC1,CC(C)C1CCC(C(=O)N[C@H](Cc2ccccc2)C(=O)OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)CC1,DrugBank
Nateglinide metabolite M2/M3,Nateglinide metabolite M11/M12,CC(CO)C1CCC(C(=O)N[C@H](Cc2ccccc2)C(=O)O)CC1,CC(O)(CO)C1CCC(C(=O)N[C@H](Cc2ccccc2)C(=O)O)CC1,DrugBank
Nateglinide metabolite M1,Nateglinide metabolite M11/M12,CC(C)(O)C1CCC(C(=O)N[C@H](Cc2ccccc2)C(=O)O)CC1,CC(O)(CO)C1CCC(C(=O)N[C@H](Cc2ccccc2)C(=O)O)CC1,DrugBank
Nateglinide metabolite M7,Nateglinide metabolite M11/M12,C=C(C)C1CCC(C(=O)N[C@H](Cc2ccccc2)C(=O)O)CC1,CC(O)(CO)C1CCC(C(=O)N[C@H](Cc2ccccc2)C(=O)O)CC1,DrugBank
Risperidone,9-hydroxyrisperidone,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,DrugBank
Esomeprazole,Active Metabolite of Esomeprazole,COc1ccc2[nH]c([S@@](=O)Cc3ncc(C)c(OC)c3C)nc2c1,COc1ccc2nc3n(c2c1)SCc1c(C)c(OC)c(C)c[n+]1-3,DrugBank
Esomeprazole,Omeprazole sulfone,COc1ccc2[nH]c([S@@](=O)Cc3ncc(C)c(OC)c3C)nc2c1,COc1ccc2nc(S(=O)(=O)Cc3ncc(C)c(OC)c3C)[nH]c2c1,DrugBank
Esomeprazole,5-O-Desmethylomeprazole,COc1ccc2[nH]c([S@@](=O)Cc3ncc(C)c(OC)c3C)nc2c1,COc1c(C)cnc(C[S@](=O)c2nc3ccc(O)cc3[nH]2)c1C,DrugBank
Esomeprazole,5-hydroxyesomeprazole,COc1ccc2[nH]c([S@@](=O)Cc3ncc(C)c(OC)c3C)nc2c1,COc1ccc2nc(S(=O)Cc3ncc(CO)c(OC)c3C)[nH]c2c1,DrugBank
Meclizine,Meclizine metabolite M1,Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1,Cc1cccc(CN2CCN(C(c3ccc(O)cc3)c3ccc(Cl)cc3)CC2)c1,DrugBank
Meclizine,Meclizine metabolite M2,Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1,OCc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1,DrugBank
Riluzole,4-OH-riluzole,Nc1nc2ccc(OC(F)(F)F)cc2s1,Nc1nc2c(O)cc(OC(F)(F)F)cc2s1,DrugBank
Riluzole,5-OH-riluzole,Nc1nc2ccc(OC(F)(F)F)cc2s1,Nc1nc2cc(O)c(OC(F)(F)F)cc2s1,DrugBank
Riluzole,7-OH-riluzole,Nc1nc2ccc(OC(F)(F)F)cc2s1,Nc1nc2ccc(OC(F)(F)F)c(O)c2s1,DrugBank
Riluzole,N-OH-riluzole,Nc1nc2ccc(OC(F)(F)F)cc2s1,ONc1nc2ccc(OC(F)(F)F)cc2s1,DrugBank
Hydrocortisone,6-beta-hydrocortisol,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,C[C@]12CCC(=O)C=C1[C@H](O)CC1C2[C@@H](O)C[C@@]2(C)C1CC[C@]2(O)C(=O)CO,DrugBank
Hydrocortisone,5-beta Tetrahydrocortisol,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,C[C@]12CCC(=O)C[C@H]1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,DrugBank
Hydrocortisone,5-alpha Tetrahydrocortisol,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,DrugBank
Hydrocortisone,Cortisone,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,DrugBank
Hydrocortisone,Tetrahydrocortisol Glucuronide 1,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,C[C@]12CCC(O)CC1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O,DrugBank
Hydrocortisone,Tetrahydrocortisol Glucuronide 2,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,C[C@]12CCC(OC3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,DrugBank
Hydrocortisone,Tetrahydrocortisone Glucuronide 1,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,C[C@]12CCC(O)CC1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O,DrugBank
Hydrocortisone,Tetrahydrocortisone Glucuronide 2,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,C[C@]12CCC(OC3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)CC1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,DrugBank
